timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail,health_flags,timeout_flags
95938648,0.707896,-0.0506392,0.0549737,0.702351,-0.165793,-0.0766494,-0.0377464,-0.238822,-0.0699712,-0.910977,-3.90768e-05,-1.42971e-05,3.6419e-06,2.42047e-05,2.82814e-07,0.000671638,0.195863,-0.036372,0.363376,0.0,0.0,0.0,0.0,0.0,6.58616e-08,7.5761e-05,0.00213228,1.86404e-05,6.60009e-05,5.42219e-05,1.92127e-05,0.0952022,0.0964223,0.0128644,1.10817,1.1113,0.0649012,1.36298e-11,1.3738e-11,1.85408e-11,1.14955e-06,1.40034e-06,5.00001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659,1.48979,0.254757,0.0503979,0.0,0.000237707,0.0408457,0.0,0.0,0.0,0.011986,40,0,0,165,24,0,0,0
96148249,0.696123,-0.0511115,0.0598032,0.7136,-0.0959307,-0.113832,0.334732,-0.244928,-0.0841362,-0.869862,-3.90472e-05,-1.42886e-05,3.51786e-06,2.63825e-05,9.89909e-07,0.000671779,0.195863,-0.036372,0.363376,0.0,0.0,0.0,0.0,0.0,6.5756e-08,7.67031e-05,0.00213529,1.92791e-05,6.59105e-05,5.40336e-05,1.86584e-05,0.0949145,0.0960201,0.0129893,1.11882,1.12215,0.0658492,1.3625e-11,1.37312e-11,1.85438e-11,1.14436e-06,1.39858e-06,5.00001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659,1.49699,0.256611,0.0757851,0.0,0.00024464,0.00874751,0.0,0.0,0.0,0.011986,40,0,0,165,24,0,0,0
96345833,0.70292,-0.0301187,0.00409748,0.710619,-0.0757799,-0.0558333,0.120076,-0.23676,-0.094732,-0.834761,-3.90277e-05,-1.42811e-05,3.45773e-06,1.60783e-05,-3.1279e-06,0.00067725,0.195863,-0.036372,0.363376,0.0,0.0,0.0,0.0,0.0,8.71183e-08,9.02015e-05,0.0021918,1.87669e-05,6.58046e-05,5.42387e-05,1.86387e-05,0.0954477,0.0966789,0.0129253,1.11408,1.11752,0.0654526,1.36051e-11,1.37091e-11,1.85211e-11,1.13841e-06,1.39663e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659,1.49385,0.255837,0.0239914,0.0,0.000237289,0.0273746,0.0,0.0,0.0,0.011986,40,0,0,165,24,0,0,0
96547431,0.701824,-0.00110105,-0.00287095,0.712344,-0.099001,-0.0221154,-0.0512287,-0.233557,-0.0922982,-0.838029,-3.90148e-05,-1.4271e-05,3.58593e-06,1.53787e-05,-2.93e-06,0.000678421,0.195863,-0.036372,0.363376,0.0,0.0,0.0,0.0,0.0,8.14451e-08,8.93794e-05,0.00219555,1.87969e-05,6.56786e-05,5.41883e-05,1.84959e-05,0.0964898,0.0978008,0.0128341,1.12061,1.12426,0.0659837,1.35955e-11,1.36974e-11,1.85078e-11,1.13313e-06,1.39492e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659,1.49829,0.256873,0.0414798,0.0,0.000234137,0.00771184,0.0,0.0,0.0,0.011986,40,0,0,165,24,0,0,0
96757034,0.691467,0.0249523,0.0234111,0.721597,-0.0830988,-0.0177718,0.0687615,-0.230053,-0.086088,-0.841961,-3.90026e-05,-1.42605e-05,3.72658e-06,1.15377e-05,-3.56646e-06,0.00068116,0.195863,-0.036372,0.363376,0.0,0.0,0.0,0.0,0.0,6.32528e-08,8.03385e-05,0.00233922,1.94019e-05,6.55003e-05,5.39543e-05,1.8032e-05,0.0963415,0.0976543,0.0125919,1.12089,1.12471,0.0659007,1.35809e-11,1.36803e-11,1.85167e-11,1.12725e-06,1.39301e-06,5.00001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659,1.49853,0.256711,0.0872239,0.0,0.000229699,0.0351653,0.0,0.0,0.0,0.011986,40,0,0,165,24,0,0,0
96953835,0.701153,0.015978,0.00809642,0.712786,-0.0675756,-0.0291778,0.0181172,-0.219391,-0.0821536,-0.830634,-3.89854e-05,-1.42471e-05,3.89707e-06,1.542e-05,-4.01669e-07,0.000680475,0.195863,-0.036372,0.363376,0.0,0.0,0.0,0.0,0.0,6.32224e-08,7.25608e-05,0.00229694,1.88992e-05,6.51424e-05,5.39609e-05,1.84833e-05,0.0957742,0.0971473,0.0122071,1.10495,1.10884,0.0643807,1.35495e-11,1.3646e-11,1.85213e-11,1.12108e-06,1.39092e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659,1.48788,0.253733,0.0810369,0.0,0.000220671,0.00700773,0.0,0.0,0.0,0.011986,40,0,0,165,24,0,0,0
97155431,0.71239,-0.00699661,0.00767765,0.701707,-0.077791,-0.0533191,0.0366158,-0.215315,-0.084782,-0.844931,-3.89828e-05,-1.42388e-05,4.06024e-06,5.17914e-06,-2.69021e-06,0.000686379,0.195863,-0.036372,0.363376,0.0,0.0,0.0,0.0,0.0,4.93568e-08,6.8228e-05,0.00216543,1.83266e-05,6.4856e-05,5.4043e-05,1.90502e-05,0.0962157,0.0975862,0.012128,1.11185,1.11595,0.0647704,1.35403e-11,1.36341e-11,1.85205e-11,1.11648e-06,1.38928e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659,1.49258,0.2545,0.0345783,0.0,0.000216233,0.0349734,0.0,0.0,0.0,0.011986,40,0,0,165,24,0,0,0
97361037,0.717672,0.00281282,0.00728674,0.696338,-0.0871644,-0.0282255,0.123568,-0.209817,-0.0832434,-0.819797,-3.89641e-05,-1.42276e-05,4.16637e-06,1.04612e-05,-2.04724e-07,0.000684689,0.195863,-0.036372,0.363376,0.0,0.0,0.0,0.0,0.0,4.22508e-08,6.3204e-05,0.00230994,1.80445e-05,6.45836e-05,5.40312e-05,1.9309e-05,0.0960669,0.097394,0.0120332,1.11274,1.117,0.0646288,1.35269e-11,1.36175e-11,1.85165e-11,1.11174e-06,1.38746e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659,1.49323,0.254222,0.0783561,0.0,0.000210239,0.0113003,0.0,0.0,0.0,0.011986,40,0,0,165,24,0,0,0
97562640,0.720999,0.0217842,0.000218618,0.692593,-0.0977202,0.0154212,0.0547017,-0.209345,-0.0776131,-0.789938,-3.89523e-05,-1.4215e-05,4.37911e-06,1.97033e-05,5.54679e-06,0.00068077,0.195863,-0.036372,0.363376,0.0,0.0,0.0,0.0,0.0,3.23036e-08,5.89592e-05,0.00235768,1.78678e-05,6.43498e-05,5.40165e-05,1.94782e-05,0.0966675,0.0979924,0.0120093,1.11924,1.12367,0.0649613,1.35158e-11,1.36034e-11,1.85013e-11,1.10792e-06,1.38582e-06,5.00001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659,1.49763,0.254875,0.0957533,0.0,0.000209117,0.0289698,0.0,0.0,0.0,0.011986,40,0,0,165,24,0,0,0
97772250,0.720315,0.0240361,0.0152156,0.693063,-0.0980826,0.0033429,0.0399823,-0.208444,-0.0683619,-0.789399,-3.89445e-05,-1.42041e-05,4.54715e-06,1.61571e-05,7.39723e-06,0.000684263,0.195863,-0.036372,0.363376,0.0,0.0,0.0,0.0,0.0,3.58025e-08,6.32979e-05,0.00236255,1.79803e-05,6.41663e-05,5.39126e-05,1.94921e-05,0.0966993,0.0980098,0.011913,1.11984,1.1244,0.0647484,1.35018e-11,1.35855e-11,1.85225e-11,1.10407e-06,1.38397e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659,1.49808,0.254457,0.079859,0.0,0.00020892,0.0114939,0.0,0.0,0.0,0.011986,40,0,0,165,24,0,0,0
97969823,0.725434,0.0306669,0.00497712,0.68759,-0.121873,0.0796184,-0.0328483,-0.209919,-0.0521578,-0.794992,-3.89371e-05,-1.41933e-05,4.75607e-06,1.5229e-05,1.02952e-05,0.000686472,0.195863,-0.036372,0.363376,0.0,0.0,0.0,0.0,0.0,3.62107e-08,6.15707e-05,0.00231539,1.76994e-05,6.38941e-05,5.39041e-05,1.97447e-05,0.096624,0.0979304,0.0118208,1.11599,1.12061,0.0641666,1.34835e-11,1.35631e-11,1.85145e-11,1.10074e-06,1.38212e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659,1.49553,0.253311,0.0858495,0.0,0.000211004,0.0139008,0.0,0.0,0.0,0.011986,40,0,0,165,24,0,0,0
98170648,0.725513,0.0140161,0.0043205,0.688052,-0.114465,0.0614804,0.0385137,-0.214846,-0.0335714,-0.803021,-3.89309e-05,-1.41851e-05,4.94096e-06,1.36625e-05,1.31237e-05,0.000689103,0.195863,-0.036372,0.363376,0.0,0.0,0.0,0.0,0.0,2.54463e-08,5.26644e-05,0.0019447,1.77051e-05,6.38302e-05,5.38644e-05,1.96902e-05,0.0967115,0.0979489,0.0118694,1.12284,1.12759,0.0644982,1.34744e-11,1.35502e-11,1.85137e-11,1.09819e-06,1.38047e-06,5.00001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659,1.50015,0.253965,0.0580861,0.0,0.000214295,0.0128056,0.0,0.0,0.0,0.011986,40,0,0,165,24,0,0,0
