timestamp,vel_pos_innov[0],vel_pos_innov[1],vel_pos_innov[2],vel_pos_innov[3],vel_pos_innov[4],vel_pos_innov[5],mag_innov[0],mag_innov[1],mag_innov[2],heading_innov,airspeed_innov,beta_innov,flow_innov[0],flow_innov[1],hagl_innov,vel_pos_innov_var[0],vel_pos_innov_var[1],vel_pos_innov_var[2],vel_pos_innov_var[3],vel_pos_innov_var[4],vel_pos_innov_var[5],mag_innov_var[0],mag_innov_var[1],mag_innov_var[2],heading_innov_var,airspeed_innov_var,beta_innov_var,flow_innov_var[0],flow_innov_var[1],hagl_innov_var,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],drag_innov[0],drag_innov[1],drag_innov_var[0],drag_innov_var[1],aux_vel_innov[0],aux_vel_innov[1]
54937742,0.0,0.0,0.0,0.00722326,-0.00022684,0.308167,0.0,0.0,0.0,0.0127364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292416,0.292431,4.90299,0.0,0.0,0.0,0.0904044,0.0,0.0,0.0,0.0,0.0,0.000540104,0.00655449,0.0358042,0.0,0.0,0.0,0.0,0.0,0.0
55137758,0.0,0.0,0.0,0.00743953,-0.000102627,0.308167,0.0,0.0,0.0,0.0104561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293857,0.293872,4.90299,0.0,0.0,0.0,0.0904004,0.0,0.0,0.0,0.0,0.0,0.000761562,0.00304268,0.0173121,0.0,0.0,0.0,0.0,0.0,0.0
55341837,0.0,0.0,0.0,0.0072694,-5.02923e-05,-0.093689,0.0,0.0,0.0,0.00569076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292444,0.292459,4.88695,0.0,0.0,0.0,0.090396,0.0,0.0,0.0,0.0,0.0,0.0010896,0.0014354,0.00717509,0.0,0.0,0.0,0.0,0.0,0.0
55542696,0.0,0.0,0.0,0.00761746,2.39595e-05,-0.093689,0.0,0.0,0.0,0.00873577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29385,0.293867,4.88695,0.0,0.0,0.0,0.0903922,0.0,0.0,0.0,0.0,0.0,0.000445341,0.000749805,0.00380393,0.0,0.0,0.0,0.0,0.0,0.0
55746572,0.0,0.0,0.0,0.00783025,0.000142431,-0.093689,0.0,0.0,0.0,0.028371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.295075,0.295093,4.88695,0.0,0.0,0.0,0.0903893,0.0,0.0,0.0,0.0,0.0,0.000271633,0.000506278,0.00213233,0.0,0.0,0.0,0.0,0.0,0.0
55950655,0.0,0.0,0.0,0.00729173,0.000195361,0.705292,0.0,0.0,0.0,0.0519224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292161,0.292177,4.86995,0.0,0.0,0.0,0.0903856,0.0,0.0,0.0,0.0,0.0,0.000897929,0.0123478,0.0700707,0.0,0.0,0.0,0.0,0.0,0.0
56150544,0.0,0.0,0.0,0.00755653,0.000253081,0.705292,0.0,0.0,0.0,-0.0205495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293905,0.293923,4.86995,0.0,0.0,0.0,0.090382,0.0,0.0,0.0,0.0,0.0,0.000695186,0.00475568,0.0286133,0.0,0.0,0.0,0.0,0.0,0.0
56354717,0.0,0.0,0.0,0.0070945,0.000314224,-0.208099,0.0,0.0,0.0,7.84956e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.291454,0.29147,4.85218,0.0,0.0,0.0,0.0903788,0.0,0.0,0.0,0.0,0.0,0.000249588,0.00419367,0.0226226,0.0,0.0,0.0,0.0,0.0,0.0
56558543,0.0,0.0,0.0,0.00732352,0.000244659,-0.208099,0.0,0.0,0.0,-0.00013832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292925,0.292943,4.85218,0.0,0.0,0.0,0.0903753,0.0,0.0,0.0,0.0,0.0,0.000223607,0.00267919,0.0156493,0.0,0.0,0.0,0.0,0.0,0.0
56762542,0.0,0.0,0.0,0.00760007,9.80009e-05,-0.208099,0.0,0.0,0.0,-0.00864854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.045,100.045,4.85218,0.0,0.0,0.0,0.090372,0.0,0.0,0.0,0.0,0.0,0.000204855,0.00189947,0.0118829,0.0,0.0,0.0,0.0,0.0,0.0
56962555,0.0,0.0,0.0,0.00838068,3.04931e-05,-0.00198364,0.0,0.0,0.0,0.0232445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.049,100.049,4.84157,0.0,0.0,0.0,0.0903694,0.0,0.0,0.0,0.0,0.0,0.000663761,0.00155096,0.00979345,0.0,0.0,0.0,0.0,0.0,0.0
57166694,0.0,0.0,0.0,0.00983374,-0.000119669,-0.00198364,0.0,0.0,0.0,0.0148891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.06,100.06,4.84157,0.0,0.0,0.0,0.0903661,0.0,0.0,0.0,0.0,0.0,0.000904209,0.00131223,0.00814511,0.0,0.0,0.0,0.0,0.0,0.0
57370547,0.0,0.0,0.0,0.0119968,-0.000676303,0.252899,0.0,0.0,0.0,0.0335702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.078,100.078,4.82986,0.0,0.0,0.0,0.0903628,0.0,0.0,0.0,0.0,0.0,0.000931284,0.00527747,0.0291011,0.0,0.0,0.0,0.0,0.0,0.0
57574543,0.0,0.0,0.0,0.0145031,-0.000953858,0.252899,0.0,0.0,0.0,0.0111421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.093,100.093,4.82986,0.0,0.0,0.0,0.0903597,0.0,0.0,0.0,0.0,0.0,0.00072945,0.00169865,0.00925377,0.0,0.0,0.0,0.0,0.0,0.0
57774585,0.0,0.0,0.0,0.0170806,-0.00113557,0.252899,0.0,0.0,0.0,0.0243048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.111,100.111,4.82986,0.0,0.0,0.0,0.0903573,0.0,0.0,0.0,0.0,0.0,0.000501474,0.000485397,0.00121893,0.0,0.0,0.0,0.0,0.0,0.0
57978606,0.0,0.0,0.0,0.018379,-0.00114994,0.02771,0.0,0.0,0.0,-0.0201864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.121,100.121,4.8199,0.0,0.0,0.0,0.0903542,0.0,0.0,0.0,0.0,0.0,0.000429422,0.000538313,0.00218394,0.0,0.0,0.0,0.0,0.0,0.0
58182568,0.0,0.0,0.0,0.0208506,-0.00122445,0.02771,0.0,0.0,0.0,0.0208805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.143,100.144,4.8199,0.0,0.0,0.0,0.0903512,0.0,0.0,0.0,0.0,0.0,0.000266166,0.000960238,0.0054515,0.0,0.0,0.0,0.0,0.0,0.0
58386591,0.0,0.0,0.0,0.0251949,-0.00144593,0.0160217,0.0,0.0,0.0,-0.00521219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.183,100.183,4.81384,0.0,0.0,0.0,0.0903482,0.0,0.0,0.0,0.0,0.0,0.00062828,0.000762062,0.00451231,0.0,0.0,0.0,0.0,0.0,0.0
58586680,0.0,0.0,0.0,0.0290055,-0.00181214,0.0160217,0.0,0.0,0.0,0.0107658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.214,100.214,4.81384,0.0,0.0,0.0,0.090346,0.0,0.0,0.0,0.0,0.0,0.000512502,0.00100139,0.00606837,0.0,0.0,0.0,0.0,0.0,0.0
58787360,0.0,0.0,0.0,0.034335,-0.00224459,0.0160217,0.0,0.0,0.0,0.0193497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.248,100.249,4.81384,0.0,0.0,0.0,0.0903431,0.0,0.0,0.0,0.0,0.0,0.000270438,0.00106823,0.00653469,0.0,0.0,0.0,0.0,0.0,0.0
