timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
2676316605,2676316441,0.0113134,0.00033394,0.000143211,0.0,0.0,0.0,0.0,-1.0
2676416648,2676416441,0.0109624,0.000394526,0.000429819,0.0,0.0,0.0,0.0,-1.0
2676520571,2676520441,0.0112572,0.000513282,0.000184569,0.0,0.0,0.0,0.0,-1.0
2676620564,2676620441,0.0113887,0.000693365,3.77077e-05,0.0,0.0,0.0,0.0,-1.0
2676720568,2676720441,0.0113524,0.000888202,0.000273511,0.0,0.0,0.0,0.0,-1.0
2676824608,2676824441,0.0113469,0.001009,0.000443147,0.0,0.0,0.0,0.0,-1.0
2676924601,2676924441,0.0113009,0.00122639,0.000152555,0.0,0.0,0.0,0.0,-1.0
2677024600,2677024441,0.0116397,0.00141745,9.36015e-05,0.0,0.0,0.0,0.0,-1.0
2677128576,2677128442,0.0116501,0.00151439,0.000200594,0.0,0.0,0.0,0.0,-1.0
2677228596,2677228441,0.0115448,0.00152188,0.000200677,0.0,0.0,0.0,0.0,-1.0
2677332574,2677332441,0.0115595,0.00186978,0.00048326,0.0,0.0,0.0,0.0,-1.0
2677432569,2677432441,0.0117079,0.00187816,0.000352986,0.0,0.0,0.0,0.0,-1.0
2677532563,2677532441,0.0116013,0.00197451,7.09754e-05,0.0,0.0,0.0,0.0,-1.0
2677636608,2677636441,0.011631,0.0020862,0.00037588,0.0,0.0,0.0,0.0,-1.0
2677736649,2677736442,0.0115988,0.00238336,0.000259601,0.0,0.0,0.0,0.0,-1.0
2677836613,2677836441,0.0115796,0.00243085,0.000321633,0.0,0.0,0.0,0.0,-1.0
2677940572,2677940440,0.0114476,0.00260864,0.000450251,0.0,0.0,0.0,0.0,-1.0
2678040562,2678040441,0.0114459,0.00293813,0.000343804,0.0,0.0,0.0,0.0,-1.0
2678144572,2678144441,0.0114536,0.00307881,0.000294195,0.0,0.0,0.0,0.0,-1.0
2678244593,2678244441,0.0113569,0.00301282,0.000407693,0.0,0.0,0.0,0.0,-1.0
2678344562,2678344441,0.012454,0.00331626,0.000309808,0.0,0.0,0.0,0.0,-1.0
2678448565,2678448441,0.0114909,0.00316048,0.000266611,0.0,0.0,0.0,0.0,-1.0
2678548562,2678548441,0.0111547,0.00346627,0.000300875,0.0,0.0,0.0,0.0,-1.0
