timestamp,timestamp_last_signal,channel_count,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],rc_failsafe,rc_lost,input_source
299127471,299127471,18,255,0,0,0,1484,1485,1927,1927,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
299331538,299331538,18,255,0,0,0,1483,1485,1927,1927,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
299531496,299531496,18,255,0,0,0,1486,1485,1927,1847,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
299751462,299751462,18,255,0,0,0,1486,1485,1927,1515,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
299951792,299951792,18,255,0,0,0,1485,1485,1927,1515,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
300151463,300151463,18,255,0,0,0,1485,1485,1927,1515,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
300347785,300347785,18,255,0,0,0,1485,1485,1927,1515,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
300551459,300551459,18,255,0,0,0,1485,1485,1927,1515,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
300755490,300755490,18,255,0,0,0,1485,1485,1927,1515,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
300975467,300975467,18,255,0,0,0,1485,1485,1927,1515,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
301152259,301152259,18,255,0,0,0,1485,1485,1927,1515,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
301356632,301356632,18,255,0,0,0,1485,1485,1927,1515,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
301572583,301572583,18,255,0,0,0,1485,1485,1843,1514,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
301780310,301780310,18,255,0,0,0,1485,1485,1842,1515,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
301972263,301972263,18,255,0,0,0,1485,1485,1777,1514,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
302188269,302188269,18,255,0,0,0,1485,1485,1776,1515,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
302384259,302384259,18,255,0,0,0,1485,1485,1781,1515,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
302576288,302576288,18,255,0,0,0,1485,1485,1742,1515,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
302796583,302796583,18,255,0,0,0,1485,1485,1749,1515,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
302992280,302992280,18,255,0,0,0,1485,1485,1747,1515,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
303188282,303188282,18,255,0,0,0,1485,1485,1750,1515,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
303388262,303388262,18,255,0,0,0,1485,1485,1747,1515,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
303588590,303588590,18,255,0,0,0,1485,1485,1749,1514,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
303808257,303808257,18,255,0,0,0,1485,1485,1742,1514,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
304012277,304012277,18,255,0,0,0,1485,1485,1749,1514,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
304204256,304204256,18,255,0,0,0,1485,1485,1695,1514,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
304404268,304404268,18,255,0,0,0,1485,1485,1685,1514,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
304620271,304620271,18,255,0,0,0,1486,1485,1653,1514,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
304820281,304820281,18,255,0,0,0,1486,1485,1645,1514,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
305020270,305020270,18,255,0,0,0,1485,1485,1614,1514,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
305224266,305224266,18,255,0,0,0,1485,1485,1617,1514,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
305428278,305428278,18,255,0,0,0,1485,1485,1586,1514,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
305620496,305620496,18,255,0,0,0,1485,1485,1554,1515,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
305820598,305820598,18,255,0,0,0,1485,1485,1521,1515,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
306024259,306024259,18,255,0,0,0,1485,1484,1517,1515,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
306228263,306228263,18,255,0,0,0,1484,1484,1496,1515,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
306440262,306440262,18,255,0,0,0,1484,1484,1523,1514,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
306632267,306632267,18,255,0,0,0,1484,1484,1519,1514,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
306832258,306832258,18,255,0,0,0,1433,1483,1525,1514,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
307032260,307032260,18,255,0,0,0,1440,1483,1554,1514,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
307240259,307240259,18,255,0,0,0,1442,1483,1552,1515,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
307452289,307452289,18,255,0,0,0,1445,1483,1548,1542,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
307656676,307656676,18,255,0,0,0,1448,1480,1548,1552,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
307856335,307856335,18,255,0,0,0,1482,1480,1553,1550,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
308056262,308056262,18,255,0,0,0,1483,1483,1553,1567,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
308256264,308256264,18,255,0,0,0,1482,1483,1550,1565,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
308460292,308460292,18,255,0,0,0,1482,1483,1549,1565,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
308660302,308660302,18,255,0,0,0,1481,1472,1549,1565,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
308872259,308872259,18,255,0,0,0,1475,1460,1550,1560,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
309072259,309072259,18,255,0,0,0,1483,1455,1550,1518,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
309268270,309268270,18,255,0,0,0,1479,1470,1548,1517,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
309484265,309484265,18,255,0,0,0,1482,1482,1523,1518,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
309672565,309672565,18,255,0,0,0,1483,1481,1526,1523,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
309876340,309876340,18,255,0,0,0,1483,1475,1553,1523,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
310080262,310080262,18,255,0,0,0,1482,1475,1553,1550,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
310284591,310284591,18,255,0,0,0,1482,1477,1549,1569,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
310480280,310480280,18,255,0,0,0,1486,1485,1549,1564,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
310696296,310696296,18,255,0,0,0,1486,1486,1523,1542,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
310896633,310896633,18,255,0,0,0,1486,1486,1524,1525,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
311100260,311100260,18,255,0,0,0,1540,1462,1525,1522,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
311296323,311296323,18,255,0,0,0,1506,1467,1526,1516,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
311504262,311504262,18,255,0,0,0,1487,1477,1552,1515,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
311704259,311704259,18,255,0,0,0,1487,1458,1553,1515,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
311904574,311904574,18,255,0,0,0,1487,1469,1548,1536,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
312100259,312100259,18,255,0,0,0,1487,1438,1548,1568,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
312300593,312300593,18,255,0,0,0,1486,1438,1548,1560,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
312520298,312520298,18,255,0,0,0,1486,1445,1523,1550,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
312712259,312712259,18,255,0,0,0,1486,1438,1525,1537,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
312924274,312924274,18,255,0,0,0,1486,1441,1523,1515,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
313108275,313108275,18,255,0,0,0,1484,1458,1555,1514,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
313312268,313312268,18,255,0,0,0,1464,1481,1553,1514,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
313516264,313516264,18,255,0,0,0,1431,1486,1552,1515,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
313729059,313729059,18,255,0,0,0,1483,1487,1545,1515,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
