timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,connected,system_source,priority,is_powering_off,warning
33340824,15.6908,15.6161,0.0,0.00013503,0.0,0.00675109,0.735719,1.03723,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
33848751,15.5595,15.5703,1.6994,0.231783,0.0,0.0486663,0.720992,1.03938,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
34356751,15.2096,15.5248,0.7325,0.775255,0.0,0.218113,0.707871,1.04131,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
34851943,15.3991,15.4893,0.9376,0.822496,0.0,0.338423,0.696529,1.04298,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
35359940,15.2242,15.4723,0.7032,0.833526,0.0,0.45897,0.692071,1.04364,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
35855167,15.5158,15.459,0.9376,0.828494,0.0,0.573392,0.688109,1.04423,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
36363197,15.4283,15.47,1.1134,0.893498,0.0,0.704523,0.694532,1.04328,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
36858361,15.5158,15.4965,0.9669,0.918616,0.0,0.834233,0.707456,1.04137,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
37354343,15.5012,15.5084,0.9083,0.93808,0.0,0.963759,0.71345,1.04049,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
37862426,15.4866,15.5199,0.879,0.942838,0.0,1.09687,0.718991,1.03968,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
38369582,15.4283,15.5278,1.3478,0.954574,0.0,1.23195,0.722913,1.0391,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
38865545,15.7345,15.5274,1.2013,0.947636,0.0,1.36005,0.722896,1.0391,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
39360751,15.5012,15.5319,0.8204,0.950688,0.0,1.48983,0.72511,1.03878,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
39868765,15.5012,15.527,0.9376,0.944688,0.0,1.62311,0.7227,1.03913,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
40363942,15.4283,15.5287,0.6739,0.943677,0.0,1.75376,0.723516,1.03901,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
40871948,15.545,15.5218,0.9376,0.950302,0.0,1.88813,0.72025,1.03949,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
41367948,15.4575,15.5304,0.7618,0.957409,0.0,2.02096,0.72432,1.03889,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
41875169,15.6762,15.5283,0.4102,0.924637,0.0,2.14864,0.72348,1.03902,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
42371166,15.4429,15.5221,1.1134,0.967999,0.0,2.28468,0.720704,1.03942,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
42878404,15.6762,15.5312,0.9669,0.984022,0.0,2.4245,0.72493,1.0388,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
43374361,15.5012,15.5187,0.8204,0.962392,0.0,2.55535,0.719263,1.03964,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
43881542,15.4429,15.5153,1.172,0.956087,0.0,2.68729,0.717742,1.03986,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
44377589,15.647,15.5232,0.879,0.965083,0.0,2.82137,0.721345,1.03933,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
44884824,15.5595,15.518,1.2306,0.964389,0.0,2.95473,0.719022,1.03967,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
45380751,15.6616,15.5219,1.2599,0.949477,0.0,3.08419,0.720798,1.03941,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
45888760,15.6616,15.5284,1.3185,0.975706,0.0,3.22554,0.723751,1.03898,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
46383939,15.4283,15.524,1.0548,0.971469,0.0,3.35662,0.721767,1.03927,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
46891955,15.5158,15.5109,1.2306,0.962564,0.0,3.491,0.71576,1.04015,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
47387187,15.2679,15.518,0.6739,0.947431,0.0,3.6208,0.719013,1.03967,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
47895180,15.7491,15.5087,0.9962,0.928736,0.0,3.75101,0.71479,1.04029,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
48390449,15.4866,15.5086,0.8204,0.945922,0.0,3.88248,0.714709,1.0403,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
48898378,15.5741,15.5233,0.586,0.947414,0.0,4.01697,0.721394,1.03932,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
49394354,15.6179,15.5198,0.7618,0.947299,0.0,4.1488,0.719818,1.03955,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
50397541,15.4283,15.5168,1.4943,0.984869,0.0,4.42139,0.719661,1.03958,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
50904739,15.3991,15.5198,1.0548,1.02987,0.0,4.57114,0.724738,1.03883,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
51400783,15.4137,15.5337,0.8204,1.03,0.0,4.71249,0.733372,1.03757,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
51908029,15.6325,15.5303,0.8497,1.04085,0.0,4.86065,0.733243,1.03759,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
52403946,15.4721,15.5168,0.9962,1.01815,0.0,4.99905,0.728035,1.03835,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
52899170,15.4575,15.5046,1.2306,1.02287,0.0,5.13954,0.723128,1.03907,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
53407195,15.647,15.5137,0.879,1.03212,0.0,5.28584,0.727687,1.0384,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
53902372,15.5304,15.5173,0.879,1.02741,0.0,5.4282,0.729554,1.03813,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
54410425,15.4283,15.5096,0.9962,1.00117,0.0,5.56626,0.72618,1.03862,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
54906371,15.5741,15.5107,1.0548,1.02637,0.0,5.70912,0.726774,1.03853,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
55413549,15.37,15.5039,0.8497,1.03528,0.0,5.8557,0.723722,1.03898,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
55909613,15.3262,15.5052,0.9083,1.03319,0.0,5.99651,0.724332,1.03889,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
56416759,15.6325,15.4969,1.172,1.1873,0.0,6.17255,0.725802,1.03868,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
56912749,15.647,15.5077,1.758,1.43019,0.0,6.3976,0.744738,1.03591,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
57419940,15.4283,15.4993,1.3185,1.43696,0.0,6.60135,0.750501,1.03507,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
57915940,15.4137,15.4955,1.6701,1.41931,0.0,6.79516,0.75505,1.03441,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
58411148,15.4721,15.4845,1.8166,1.6025,0.0,7.03207,0.764001,1.03311,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
58919176,15.4283,15.4825,1.9631,1.67043,0.0,7.2754,0.775655,1.03142,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
59414378,15.545,15.4821,1.6408,1.674,0.0,7.50401,0.783606,1.03028,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
59922392,15.37,15.4835,1.465,1.65475,0.0,7.73526,0.789782,1.02939,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
60418363,15.5887,15.4908,1.758,1.76843,0.0,7.9884,0.801448,1.02771,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
60925596,15.4429,15.4949,2.0803,1.77611,0.0,8.24033,0.811031,1.02634,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
61421594,15.5012,15.4776,2.0803,1.76125,0.0,8.48141,0.8081,1.02676,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
61928769,15.5012,15.4718,1.758,1.73069,0.0,8.72235,0.808789,1.02666,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
62424794,15.4429,15.4769,1.6701,1.71176,0.0,8.95643,0.813264,1.02602,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
62919951,15.4429,15.4821,1.5822,1.73385,0.0,9.19674,0.817021,1.02548,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
63427951,15.4283,15.4773,1.9338,1.7146,0.0,9.43713,0.815822,1.02565,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
63923173,15.5741,15.4716,1.9924,1.72717,0.0,9.67507,0.81382,1.02594,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
64431184,15.6325,15.4745,1.6701,1.70585,0.0,9.9138,0.815542,1.02569,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
64926372,15.4137,15.4763,1.6408,1.71084,0.0,10.1485,0.816663,1.02553,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
65422353,15.6033,15.4788,1.6115,1.7152,0.0,10.3847,0.817946,1.02535,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
65930448,15.5304,15.4729,1.6115,1.70471,0.0,10.6222,0.815379,1.02572,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
66425558,15.3554,15.4713,1.8752,1.69124,0.0,10.8534,0.814736,1.02581,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
66933642,15.5304,15.4729,2.0803,1.73318,0.0,11.1023,0.816505,1.02556,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
67428756,15.545,15.4644,1.9924,1.82266,0.0,11.3578,0.817296,1.02544,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
67936739,15.4721,15.4594,1.7873,1.88146,0.0,11.631,0.824474,1.02442,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
68431966,15.3554,15.4545,2.1682,1.88092,0.0,11.8877,0.828613,1.02383,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
68927952,15.3408,15.4535,1.758,1.82723,0.0,12.135,0.832507,1.02328,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
69435188,15.3554,15.4461,1.9045,1.80302,0.0,12.3878,0.832075,1.02334,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
69931189,15.3991,15.4498,1.6701,1.79733,0.0,12.6365,0.835542,1.02284,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
70438364,15.5158,15.4545,1.6115,1.763,0.0,12.8827,0.838697,1.0224,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
70934366,15.4866,15.4547,1.8752,1.79639,0.0,13.1341,0.839454,1.02229,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
