timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],n_states,vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,nan_flags,health_flags,timeout_flags,pre_flt_fail
191844819,0.983124,0.00656141,0.00566562,0.182736,-0.0104852,-0.0275281,0.0188992,-0.0109447,-0.0276314,-0.726956,1.47155e-05,-8.0263e-06,-3.30534e-06,-3.84564e-05,1.09927e-05,0.000464928,0.176768,-1.36908e-09,0.4858,0.0,0.0,0.0,0.0,0.0,0.0,5.94984e-11,1.0846e-05,0.00033257,1.17429e-06,0.000102888,0.000102856,3.51147e-05,0.0120396,0.0120377,0.0390379,0.0364615,0.0364585,0.73821,1.05096e-11,1.05166e-11,1.8165e-11,2.44558e-06,2.4455e-06,5.0001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.270037,0.859192,0.00613586,0.0,0.000582608,0.00628642,0.0,0.0,0.0,0.007939,0,0,0,165,0,0,0,0
192048772,0.983139,0.00655618,0.00564449,0.182656,-0.0109334,-0.0275892,0.0192417,-0.0113123,-0.0284966,-0.72305,1.47006e-05,-8.01192e-06,-3.24913e-06,-3.85785e-05,1.10763e-05,0.000464944,0.176768,-1.36908e-09,0.4858,0.0,0.0,0.0,0.0,0.0,0.0,6.53308e-11,1.08459e-05,0.000320603,1.17644e-06,0.000102906,0.000102875,3.51458e-05,0.0122115,0.0122098,0.0409249,0.0373636,0.0373606,0.794852,1.05217e-11,1.05287e-11,1.81732e-11,2.44557e-06,2.44549e-06,5.00019e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.273357,0.891545,0.0365155,0.0,0.000607657,0.00628642,0.0,0.0,0.0,0.007892,0,0,0,165,0,0,0,0
192249803,0.983141,0.00657257,0.00563577,0.182643,-0.0114558,-0.0280426,0.0055059,-0.0118734,-0.0298367,-0.790605,1.46879e-05,-7.99929e-06,-3.22592e-06,-3.83613e-05,1.14683e-05,0.000473404,0.176768,-1.36908e-09,0.4858,0.0,0.0,0.0,0.0,0.0,0.0,6.59417e-11,1.07983e-05,0.000349397,1.17719e-06,0.000102944,0.000102913,3.51368e-05,0.0125276,0.012526,0.0381218,0.0387804,0.0387774,0.711104,1.05428e-11,1.05497e-11,1.81682e-11,2.44556e-06,2.44548e-06,5.00005e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.278492,0.84327,0.0192796,0.0,0.000574467,0.0373992,0.0,0.0,0.0,0.008123,0,0,0,165,0,0,0,0
192450704,0.983135,0.00658023,0.00562585,0.182677,-0.0112896,-0.0284317,0.00513868,-0.0122807,-0.0308415,-0.789598,1.4674e-05,-7.98658e-06,-3.22946e-06,-3.84749e-05,1.15621e-05,0.000473403,0.176768,-1.36908e-09,0.4858,0.0,0.0,0.0,0.0,0.0,0.0,6.76744e-11,1.10951e-05,0.000399783,1.17721e-06,0.000102971,0.000102939,3.51107e-05,0.0127607,0.0127592,0.0399767,0.0399091,0.0399061,0.765457,1.05585e-11,1.05653e-11,1.81625e-11,2.44556e-06,2.44548e-06,5.00014e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.282516,0.874904,0.026139,0.0,0.00059452,0.0373992,0.0,0.0,0.0,0.008224,0,0,0,165,0,0,0,0
192654359,0.983132,0.0066072,0.00557785,0.182693,-0.0106923,-0.0267196,-0.00799888,-0.0108557,-0.0273154,-0.861993,1.46467e-05,-7.96061e-06,-3.21972e-06,-3.83902e-05,1.20332e-05,0.000482257,0.176768,-1.36908e-09,0.4858,0.0,0.0,0.0,0.0,0.0,0.0,6.72597e-11,1.1118e-05,0.000308824,1.17734e-06,0.000102861,0.000102829,3.50853e-05,0.0117701,0.011769,0.037167,0.0352394,0.0352373,0.684056,1.04904e-11,1.0497e-11,1.81587e-11,2.44554e-06,2.44547e-06,5.00001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.265474,0.827077,0.00447018,0.0,0.000579608,0.0392184,0.0,0.0,0.0,0.007879,0,0,0,165,0,0,0,0
192855210,0.983134,0.00660539,0.00558686,0.182683,-0.0107135,-0.0277156,-0.00715072,-0.0111933,-0.0282617,-0.86353,1.46326e-05,-7.9474e-06,-3.19984e-06,-3.85159e-05,1.20939e-05,0.000482264,0.176768,-1.36908e-09,0.4858,0.0,0.0,0.0,0.0,0.0,0.0,6.53458e-11,1.11017e-05,0.000405742,1.17938e-06,0.00010289,0.000102858,3.51159e-05,0.0119933,0.0119923,0.0389897,0.0362678,0.0362658,0.736325,1.05061e-11,1.05127e-11,1.81651e-11,2.44554e-06,2.44546e-06,5.00009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.269321,0.858094,0.012714,0.0,0.000601071,0.0392184,0.0,0.0,0.0,0.00793,0,0,0,165,0,0,0,0
193055319,0.983121,0.0066113,0.00556318,0.182752,-0.0105813,-0.0269045,-0.00632861,-0.0114406,-0.0289637,-0.86484,1.46176e-05,-7.93386e-06,-3.21288e-06,-3.8652e-05,1.21563e-05,0.00048226,0.176768,-1.36908e-09,0.4858,0.0,0.0,0.0,0.0,0.0,0.0,6.71692e-11,1.10412e-05,0.000289677,1.17958e-06,0.000102911,0.000102879,3.50907e-05,0.0121612,0.0121603,0.0408753,0.0371529,0.037151,0.792833,1.05179e-11,1.05244e-11,1.81613e-11,2.44553e-06,2.44546e-06,5.00018e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.272587,0.890411,0.0253468,0.0,0.000622757,0.0392184,0.0,0.0,0.0,0.008039,0,0,0,165,0,0,0,0
193260273,0.983106,0.00661738,0.00554274,0.182833,-0.010309,-0.0267377,0.00854799,-0.0119071,-0.0301089,-0.778156,1.4604e-05,-7.92244e-06,-3.22931e-06,-3.91494e-05,1.18264e-05,0.000471819,0.176768,-1.36908e-09,0.4858,0.0,0.0,0.0,0.0,0.0,0.0,6.60632e-11,1.10148e-05,0.000361681,1.18049e-06,0.000102956,0.000102924,3.5084e-05,0.0125119,0.0125109,0.0380958,0.0387039,0.0387021,0.710452,1.05435e-11,1.05499e-11,1.81599e-11,2.44553e-06,2.44545e-06,5.00005e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.278219,0.842883,0.017178,0.0,0.000581818,0.0462545,0.0,0.0,0.0,0.008193,0,0,0,165,0,0,0,0
193463960,0.983095,0.00664108,0.00554217,0.18289,-0.0101391,-0.0266197,0.00925255,-0.0121217,-0.0307933,-0.776432,1.45901e-05,-7.90967e-06,-3.22914e-06,-3.92678e-05,1.18782e-05,0.00047182,0.176768,-1.36908e-09,0.4858,0.0,0.0,0.0,0.0,0.0,0.0,6.52831e-11,1.10772e-05,0.000265778,1.18284e-06,0.000102986,0.000102955,3.5115e-05,0.0127545,0.0127535,0.0399517,0.0398707,0.0398689,0.76498,1.05613e-11,1.05676e-11,1.81681e-11,2.44552e-06,2.44544e-06,5.00014e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.282382,0.874632,0.00613154,0.0,0.000597708,0.0462545,0.0,0.0,0.0,0.00788,0,0,0,165,0,0,0,0
193664825,0.983089,0.00667101,0.00553127,0.182923,-0.0089889,-0.0254054,0.00399948,-0.0104901,-0.0269431,-0.806245,1.45626e-05,-7.88437e-06,-3.23378e-06,-3.93462e-05,1.21238e-05,0.000475641,0.176768,-1.36908e-09,0.4858,0.0,0.0,0.0,0.0,0.0,0.0,6.60977e-11,1.10132e-05,0.000367125,1.18282e-06,0.000102876,0.000102844,3.50891e-05,0.01175,0.011749,0.0371286,0.0351567,0.0351554,0.683193,1.04904e-11,1.04966e-11,1.81625e-11,2.44551e-06,2.44544e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.265164,0.826555,0.0146312,0.0,0.000576594,0.0168955,0.0,0.0,0.0,0.00792,0,0,0,165,0,0,0,0
