timestamp,voltage5V_v,voltage3V3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5V_OC,hipower_5V_OC
2362816559,4.72119,0.0,0,0,1,0,1,0,0
2363316565,4.57939,0.0,0,0,1,0,1,0,0
2363816559,4.73086,0.0,0,0,1,0,1,0,0
2364316559,4.66641,0.0,0,0,1,0,1,0,0
2364816559,4.72441,0.0,0,0,1,0,1,0,0
2365326596,4.72119,0.0,0,0,1,0,1,0,0
2365826596,4.66157,0.0,0,0,1,0,1,0,0
2366336559,4.72441,0.0,0,0,1,0,1,0,0
2366836563,4.65996,0.0,0,0,1,0,1,0,0
2367336559,4.70669,0.0,0,0,1,0,1,0,0
2367836559,4.73247,0.0,0,0,1,0,1,0,0
2368336559,4.69863,0.0,0,0,1,0,1,0,0
2368836561,4.66802,0.0,0,0,1,0,1,0,0
2369336559,4.6374,0.0,0,0,1,0,1,0,0
2369836559,4.72764,0.0,0,0,1,0,1,0,0
2370336559,4.67124,0.0,0,0,1,0,1,0,0
2370836559,4.70347,0.0,0,0,1,0,1,0,0
2371336560,4.62129,0.0,0,0,1,0,1,0,0
2371846569,4.70669,0.0,0,0,1,0,1,0,0
2372346590,4.68252,0.0,0,0,1,0,1,0,0
2372846595,4.68735,0.0,0,0,1,0,1,0,0
2373346596,4.65835,0.0,0,0,1,0,1,0,0
2373846590,4.72603,0.0,0,0,1,0,1,0,0
2374346568,4.66157,0.0,0,0,1,0,1,0,0
2374846600,4.68252,0.0,0,0,1,0,1,0,0
2375346597,4.74697,0.0,0,0,1,0,1,0,0
2375856559,4.73086,0.0,0,0,1,0,1,0,0
2376356581,4.62129,0.0,0,0,1,0,1,0,0
2376856559,4.66963,0.0,0,0,1,0,1,0,0
2377356559,4.66802,0.0,0,0,1,0,1,0,0
2377856559,4.72119,0.0,0,0,1,0,1,0,0
2378356559,4.6793,0.0,0,0,1,0,1,0,0
2378866596,4.68574,0.0,0,0,1,0,1,0,0
2379366577,4.63579,0.0,0,0,1,0,1,0,0
2379866601,4.7083,0.0,0,0,1,0,1,0,0
2380366597,4.65674,0.0,0,0,1,0,1,0,0
2380866597,4.70508,0.0,0,0,1,0,1,0,0
2381366597,4.61484,0.0,0,0,1,0,1,0,0
2381866568,4.65352,0.0,0,0,1,0,1,0,0
2382366575,4.64224,0.0,0,0,1,0,1,0,0
2382866590,4.63096,0.0,0,0,1,0,1,0,0
2383366590,4.64385,0.0,0,0,1,0,1,0,0
2383866590,4.62612,0.0,0,0,1,0,1,0,0
2384366590,4.70186,0.0,0,0,1,0,1,0,0
2384876559,4.68735,0.0,0,0,1,0,1,0,0
2385376561,4.62935,0.0,0,0,1,0,1,0,0
2385876560,4.6938,0.0,0,0,1,0,1,0,0
2386376559,4.68252,0.0,0,0,1,0,1,0,0
2386876559,4.61968,0.0,0,0,1,0,1,0,0
2387376559,4.65352,0.0,0,0,1,0,1,0,0
2387876561,4.58584,0.0,0,0,1,0,1,0,0
2388376562,4.68413,0.0,0,0,1,0,1,0,0
2388876559,4.65996,0.0,0,0,1,0,1,0,0
2389376559,4.68091,0.0,0,0,1,0,1,0,0
2389876559,4.67607,0.0,0,0,1,0,1,0,0
2390376559,4.5939,0.0,0,0,1,0,1,0,0
2390886590,4.57456,0.0,0,0,1,0,1,0,0
2391386590,4.60518,0.0,0,0,1,0,1,0,0
2391886595,4.5665,0.0,0,0,1,0,1,0,0
2392386571,4.68413,0.0,0,0,1,0,1,0,0
2392886590,4.62451,0.0,0,0,1,0,1,0,0
2393386590,4.69219,0.0,0,0,1,0,1,0,0
2393886590,4.62773,0.0,0,0,1,0,1,0,0
2394386590,4.552,0.0,0,0,1,0,1,0,0
2394886568,4.6793,0.0,0,0,1,0,1,0,0
2395386592,4.63418,0.0,0,0,1,0,1,0,0
2395896559,4.69219,0.0,0,0,1,0,1,0,0
2396396559,4.62935,0.0,0,0,1,0,1,0,0
2396896559,4.68413,0.0,0,0,1,0,1,0,0
2397406578,4.67285,0.0,0,0,1,0,1,0,0
2397906602,4.60195,0.0,0,0,1,0,1,0,0
2398406599,4.71958,0.0,0,0,1,0,1,0,0
2398916559,4.68252,0.0,0,0,1,0,1,0,0
2399416559,4.6084,0.0,0,0,1,0,1,0,0
2399916560,4.61162,0.0,0,0,1,0,1,0,0
2400416559,4.67607,0.0,0,0,1,0,1,0,0
2400926590,4.60518,0.0,0,0,1,0,1,0,0
2401426590,4.63096,0.0,0,0,1,0,1,0,0
2401926590,4.60356,0.0,0,0,1,0,1,0,0
2402436561,4.61323,0.0,0,0,1,0,1,0,0
2402936559,4.67124,0.0,0,0,1,0,1,0,0
2403446590,4.65835,0.0,0,0,1,0,1,0,0
2403946590,4.57134,0.0,0,0,1,0,1,0,0
2404446590,4.61484,0.0,0,0,1,0,1,0,0
2404946590,4.67285,0.0,0,0,1,0,1,0,0
2405446567,4.6938,0.0,0,0,1,0,1,0,0
2405946597,4.68574,0.0,0,0,1,0,1,0,0
2406446604,4.61484,0.0,0,0,1,0,1,0,0
2406946597,4.69058,0.0,0,0,1,0,1,0,0
2407446597,4.61646,0.0,0,0,1,0,1,0,0
2407946568,4.64868,0.0,0,0,1,0,1,0,0
2408446590,4.66479,0.0,0,0,1,0,1,0,0
2408946590,4.64385,0.0,0,0,1,0,1,0,0
2409456559,4.60195,0.0,0,0,1,0,1,0,0
2409956559,4.61484,0.0,0,0,1,0,1,0,0
2410456559,4.57939,0.0,0,0,1,0,1,0,0
2410966590,4.64868,0.0,0,0,1,0,1,0,0
2411466591,4.61807,0.0,0,0,1,0,1,0,0
2411966590,4.61646,0.0,0,0,1,0,1,0,0
2412466597,4.64546,0.0,0,0,1,0,1,0,0
2412976559,4.61484,0.0,0,0,1,0,1,0,0
2413476561,4.63901,0.0,0,0,1,0,1,0,0
2413976559,4.63418,0.0,0,0,1,0,1,0,0
2414486591,4.65513,0.0,0,0,1,0,1,0,0
2414986605,4.68574,0.0,0,0,1,0,1,0,0
2415496559,4.5665,0.0,0,0,1,0,1,0,0
2415996559,4.64546,0.0,0,0,1,0,1,0,0
2416496560,4.6229,0.0,0,0,1,0,1,0,0
2417006590,4.63257,0.0,0,0,1,0,1,0,0
2417506594,4.66479,0.0,0,0,1,0,1,0,0
2418006568,4.67769,0.0,0,0,1,0,1,0,0
2418516559,4.61646,0.0,0,0,1,0,1,0,0
2419016561,4.62612,0.0,0,0,1,0,1,0,0
2419516560,4.62129,0.0,0,0,1,0,1,0,0
2420026605,4.6229,0.0,0,0,1,0,1,0,0
2420526568,4.62773,0.0,0,0,1,0,1,0,0
2421026598,4.61484,0.0,0,0,1,0,1,0,0
2421526591,4.61807,0.0,0,0,1,0,1,0,0
2422036570,4.59873,0.0,0,0,1,0,1,0,0
2422536559,4.5939,0.0,0,0,1,0,1,0,0
2423046590,4.68252,0.0,0,0,1,0,1,0,0
2423546568,4.68896,0.0,0,0,1,0,1,0,0
2424046590,4.69863,0.0,0,0,1,0,1,0,0
2424546590,4.65352,0.0,0,0,1,0,1,0,0
2425056560,4.64385,0.0,0,0,1,0,1,0,0
2425556559,4.67607,0.0,0,0,1,0,1,0,0
2426056559,4.66641,0.0,0,0,1,0,1,0,0
2426566596,4.7228,0.0,0,0,1,0,1,0,0
2427066606,4.66641,0.0,0,0,1,0,1,0,0
2427566607,4.73408,0.0,0,0,1,0,1,0,0
2428076559,4.6938,0.0,0,0,1,0,1,0,0
2428576559,4.66641,0.0,0,0,1,0,1,0,0
2429076559,4.64062,0.0,0,0,1,0,1,0,0
2429576560,4.6793,0.0,0,0,1,0,1,0,0
2430076559,4.6084,0.0,0,0,1,0,1,0,0
2430576562,4.6793,0.0,0,0,1,0,1,0,0
2431076559,4.67446,0.0,0,0,1,0,1,0,0
2431576559,4.67446,0.0,0,0,1,0,1,0,0
2432076559,4.61162,0.0,0,0,1,0,1,0,0
2432576559,4.81787,0.0,0,0,1,0,1,0,0
2433076580,4.70508,0.0,0,0,1,0,1,0,0
2433576559,4.72119,0.0,0,0,1,0,1,0,0
2434086590,4.65029,0.0,0,0,1,0,1,0,0
2434586598,4.72441,0.0,0,0,1,0,1,0,0
2435086590,4.67124,0.0,0,0,1,0,1,0,0
2435586590,4.7373,0.0,0,0,1,0,1,0,0
2436086568,4.64868,0.0,0,0,1,0,1,0,0
2436586590,4.75342,0.0,0,0,1,0,1,0,0
2437086597,4.65996,0.0,0,0,1,0,1,0,0
2437586590,4.64062,0.0,0,0,1,0,1,0,0
2438086598,4.7228,0.0,0,0,1,0,1,0,0
2438586568,4.60518,0.0,0,0,1,0,1,0,0
2439096559,4.67124,0.0,0,0,1,0,1,0,0
2439596559,4.71152,0.0,0,0,1,0,1,0,0
2440096559,4.73892,0.0,0,0,1,0,1,0,0
2440596560,4.61807,0.0,0,0,1,0,1,0,0
2441096559,4.69541,0.0,0,0,1,0,1,0,0
2441596560,4.62451,0.0,0,0,1,0,1,0,0
2442096559,4.70991,0.0,0,0,1,0,1,0,0
2442596559,4.61807,0.0,0,0,1,0,1,0,0
2443096559,4.68413,0.0,0,0,1,0,1,0,0
2443596559,4.7228,0.0,0,0,1,0,1,0,0
2444096559,4.73247,0.0,0,0,1,0,1,0,0
2444596559,4.67607,0.0,0,0,1,0,1,0,0
2445096559,4.61807,0.0,0,0,1,0,1,0,0
2445606590,4.69863,0.0,0,0,1,0,1,0,0
2446106590,4.70347,0.0,0,0,1,0,1,0,0
2446606568,4.75986,0.0,0,0,1,0,1,0,0
2447106590,4.74214,0.0,0,0,1,0,1,0,0
2447616559,4.66963,0.0,0,0,1,0,1,0,0
2448116560,4.68735,0.0,0,0,1,0,1,0,0
2448616559,4.61646,0.0,0,0,1,0,1,0,0
2449126568,4.72603,0.0,0,0,1,0,1,0,0
2449626591,4.75825,0.0,0,0,1,0,1,0,0
2450136559,4.68252,0.0,0,0,1,0,1,0,0
2450636560,4.6938,0.0,0,0,1,0,1,0,0
2451136560,4.6519,0.0,0,0,1,0,1,0,0
2451636561,4.74053,0.0,0,0,1,0,1,0,0
2452136560,4.64868,0.0,0,0,1,0,1,0,0
2452636559,4.70024,0.0,0,0,1,0,1,0,0
2453136560,4.71475,0.0,0,0,1,0,1,0,0
2453636559,4.70186,0.0,0,0,1,0,1,0,0
2454136559,4.7373,0.0,0,0,1,0,1,0,0
2454636559,4.6519,0.0,0,0,1,0,1,0,0
2455136559,4.63096,0.0,0,0,1,0,1,0,0
2455636559,4.65352,0.0,0,0,1,0,1,0,0
2456146558,4.66802,0.0,0,0,1,0,1,0,0
2456646599,4.69219,0.0,0,0,1,0,1,0,0
2457146571,4.66963,0.0,0,0,1,0,1,0,0
2457646592,4.6374,0.0,0,0,1,0,1,0,0
2458156561,4.55845,0.0,0,0,1,0,1,0,0
2458656564,4.6374,0.0,0,0,1,0,1,0,0
2459166590,4.65029,0.0,0,0,1,0,1,0,0
2459666568,4.67446,0.0,0,0,1,0,1,0,0
2460166592,4.64707,0.0,0,0,1,0,1,0,0
