timestamp,timestamp_last_signal,channel_count,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],rc_failsafe,rc_lost,input_source
54922887,54922887,18,255,0,0,0,1485,1487,1927,1927,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
55127171,55127171,18,255,0,0,0,1485,1487,1927,1927,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
55331069,55331069,18,255,0,0,0,1485,1487,1927,1927,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
55534862,55534862,18,255,0,0,0,1485,1487,1927,1678,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
55735695,55735695,18,255,0,0,0,1485,1487,1927,1516,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
55947686,55947686,18,255,0,0,0,1485,1487,1927,1516,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
56131686,56131686,18,255,0,0,0,1486,1487,1927,1515,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
56351876,56351876,18,255,0,0,0,1485,1487,1927,1514,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
56539760,56539760,18,255,0,0,0,1485,1487,1810,1513,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
56751711,56751711,18,255,0,0,0,1485,1487,1802,1514,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
56943694,56943694,18,255,0,0,0,1485,1487,1777,1514,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
57163703,57163703,18,255,0,0,0,1485,1487,1782,1514,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
57355668,57355668,18,255,0,0,0,1485,1487,1781,1514,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
57551675,57551675,18,255,0,0,0,1485,1487,1782,1514,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
57771664,57771664,18,255,0,0,0,1485,1487,1782,1514,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
57967693,57967693,18,255,0,0,0,1485,1487,1782,1514,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
58163692,58163692,18,255,0,0,0,1485,1487,1782,1514,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
58367991,58367991,18,255,0,0,0,1486,1487,1782,1514,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
58571684,58571684,18,255,0,0,0,1486,1487,1746,1514,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
58788502,58788502,18,255,0,0,0,1486,1487,1746,1514,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
58968492,58968492,18,255,0,0,0,1486,1487,1746,1514,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
59172661,59172661,18,255,0,0,0,1486,1487,1742,1514,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
59392466,59392466,18,255,0,0,0,1485,1487,1749,1514,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
59580477,59580477,18,255,0,0,0,1485,1487,1738,1514,961,961,961,1514,964,964,1514,1514,1514,1514,1514,1514,1998,1998,0,0,4
