timestamp,rollspeed,pitchspeed,yawspeed,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
36244594,-0.000828764,-0.000348591,-0.000914582,0.0,0.0,0.0,0.0
36272570,-0.000221721,-0.000180513,-0.000660527,0.0,0.0,0.0,0.0
36304567,-0.000141232,0.000708736,-0.00132236,0.0,0.0,0.0,0.0
36336559,-0.000937738,-0.000270704,-0.000680885,0.0,0.0,0.0,0.0
36368603,-0.000600471,0.000238541,-0.00110342,0.0,0.0,0.0,0.0
36400563,-0.000391469,0.00135824,-0.00183176,0.0,0.0,0.0,0.0
36432605,0.000613049,0.000118658,-0.000547423,0.0,0.0,0.0,0.0
36464561,0.000219024,-0.00122323,-0.000983146,0.0,0.0,0.0,0.0
36496566,-0.000269908,-0.000353731,-0.00171556,0.0,0.0,0.0,0.0
36524605,-0.000298578,0.000314734,-0.000662463,0.0,0.0,0.0,0.0
36556612,-0.000864728,0.000150167,0.000169796,0.0,0.0,0.0,0.0
36588560,-0.00103696,0.000437976,-0.00159052,0.0,0.0,0.0,0.0
36620567,0.000460739,-0.000534107,-0.00127707,0.0,0.0,0.0,0.0
36652565,0.00018519,-1.31649e-05,-0.000859937,0.0,0.0,0.0,0.0
36684559,-0.00150171,-0.000628792,-0.00045216,0.0,0.0,0.0,0.0
36716601,0.000267722,-0.000431921,-0.000180861,0.0,0.0,0.0,0.0
36748565,0.0014701,5.80469e-05,-0.000818384,0.0,0.0,0.0,0.0
36776567,-0.000865245,-0.000285405,-0.00065105,0.0,0.0,0.0,0.0
36808561,0.000134694,0.000822467,-0.000760945,0.0,0.0,0.0,0.0
36840559,0.000564383,-0.000381778,-0.000390514,0.0,0.0,0.0,0.0
36872565,-0.000419863,6.5542e-05,-0.000132335,0.0,0.0,0.0,0.0
36904565,-0.000316644,-0.000209313,-0.0007726,0.0,0.0,0.0,0.0
36936601,0.000400059,0.000435099,-0.000138931,0.0,0.0,0.0,0.0
36968561,-0.000425669,0.00118295,-0.00126526,0.0,0.0,0.0,0.0
37000568,-0.000465312,0.000313931,0.000232581,0.0,0.0,0.0,0.0
37028567,-9.59808e-05,-0.000146845,-4.54756e-05,0.0,0.0,0.0,0.0
37060559,0.000614383,-0.00105007,-0.000118938,0.0,0.0,0.0,0.0
37092562,0.000211081,0.000595262,-0.000565648,0.0,0.0,0.0,0.0
37124561,-0.000155282,-0.000684055,-0.000356809,0.0,0.0,0.0,0.0
37157361,0.000181926,-7.78567e-05,6.85151e-06,0.0,0.0,0.0,0.0
37189414,-8.05648e-05,0.00012324,-9.31176e-05,0.0,0.0,0.0,0.0
37217360,-0.000950026,0.000539327,-0.00156148,0.0,0.0,0.0,0.0
37249364,0.000688174,0.000448922,-0.00012151,0.0,0.0,0.0,0.0
37281368,-0.000120746,-0.00057705,-0.000569694,0.0,0.0,0.0,0.0
37313407,0.000316294,0.000650464,-0.00035812,0.0,0.0,0.0,0.0
37345471,-0.000218838,-0.000264648,-0.000867543,0.0,0.0,0.0,0.0
37377365,0.000734907,-0.000865063,-0.00138979,0.0,0.0,0.0,0.0
37409510,-0.000811032,-0.000318919,0.000928851,0.0,0.0,0.0,0.0
37441395,-5.50866e-06,0.000841899,-0.000578795,0.0,0.0,0.0,0.0
37469441,-5.97017e-05,-0.000858762,-0.000413625,0.0,0.0,0.0,0.0
37501362,-0.000644964,-0.000401914,-0.000748729,0.0,0.0,0.0,0.0
37533400,-7.35529e-05,-0.000529461,-0.000364226,0.0,0.0,0.0,0.0
37565406,0.000746261,0.000163579,-2.4876e-05,0.0,0.0,0.0,0.0
37597359,0.00096625,0.000426925,-0.000745403,0.0,0.0,0.0,0.0
37629396,-0.00104093,-0.00113857,-0.000520334,0.0,0.0,0.0,0.0
37661359,0.000410828,-0.000398639,-0.000765098,0.0,0.0,0.0,0.0
37693370,-0.000214745,0.000104631,-0.000649943,0.0,0.0,0.0,0.0
37721361,-0.00103523,0.000167642,0.000733044,0.0,0.0,0.0,0.0
37753365,0.000278791,3.94957e-05,-0.001416,0.0,0.0,0.0,0.0
37785405,0.000465419,3.21833e-05,-0.00112526,0.0,0.0,0.0,0.0
37817359,0.000107396,0.000593092,-0.000135436,0.0,0.0,0.0,0.0
37849359,6.46047e-05,0.000783521,-0.000157759,0.0,0.0,0.0,0.0
37881440,-0.000609599,-4.5926e-06,-0.000827935,0.0,0.0,0.0,0.0
37913400,0.000332912,0.000988859,-0.000363751,0.0,0.0,0.0,0.0
