timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
191844567,191844444,-0.0135245,-0.00800348,-6.25817e-05,0.0,0.0,0.0,0.0,-1.0
191944563,191944444,-0.0133745,-0.00788276,0.000105765,0.0,0.0,0.0,0.0,-1.0
192048561,192048444,-0.0135025,-0.0077367,0.000148847,0.0,0.0,0.0,0.0,-1.0
192149396,192149247,-0.0134547,-0.00805482,-5.20805e-05,0.0,0.0,0.0,0.0,-1.0
192249416,192249244,-0.0134112,-0.00795726,-3.1731e-05,0.0,0.0,0.0,0.0,-1.0
192353360,192353244,-0.0134693,-0.00764843,-8.78678e-05,0.0,0.0,0.0,0.0,-1.0
192454165,192454044,-0.0133317,-0.00779898,-0.000102677,0.0,0.0,0.0,0.0,-1.0
192554204,192554045,-0.0133299,-0.00774888,6.36182e-05,0.0,0.0,0.0,0.0,-1.0
192658165,192658044,-0.0133494,-0.00797332,-0.000198255,0.0,0.0,0.0,0.0,-1.0
192758222,192758053,-0.0133844,-0.00771636,-0.000244833,0.0,0.0,0.0,0.0,-1.0
192858960,192858844,-0.0134185,-0.00781757,2.70497e-05,0.0,0.0,0.0,0.0,-1.0
192962968,192962844,-0.0135303,-0.00761698,7.01123e-06,0.0,0.0,0.0,0.0,-1.0
193062959,193062844,-0.0135268,-0.00763498,0.000101499,0.0,0.0,0.0,0.0,-1.0
193162964,193162844,-0.0133134,-0.00778361,-8.50273e-05,0.0,0.0,0.0,0.0,-1.0
193267761,193267644,-0.0136534,-0.00775144,8.68029e-05,0.0,0.0,0.0,0.0,-1.0
193367928,193367644,-0.0134851,-0.0075496,7.32596e-05,0.0,0.0,0.0,0.0,-1.0
193467757,193467644,-0.0135929,-0.00779852,7.62184e-06,0.0,0.0,0.0,0.0,-1.0
193571927,193571644,-0.0136435,-0.00769177,9.57089e-05,0.0,0.0,0.0,0.0,-1.0
193672569,193672444,-0.013629,-0.00757379,3.65618e-05,0.0,0.0,0.0,0.0,-1.0
193772577,193772444,-0.0135752,-0.00772015,-8.63591e-05,0.0,0.0,0.0,0.0,-1.0
193876560,193876444,-0.0136258,-0.00770354,3.58741e-05,0.0,0.0,0.0,0.0,-1.0
193977359,193977244,-0.0136678,-0.00751007,7.22394e-05,0.0,0.0,0.0,0.0,-1.0
194077363,194077244,-0.013626,-0.00754037,-1.34122e-05,0.0,0.0,0.0,0.0,-1.0
194181361,194181243,-0.0135381,-0.00768932,5.79487e-06,0.0,0.0,0.0,0.0,-1.0
194282215,194282044,-0.0135466,-0.00737974,-3.84145e-05,0.0,0.0,0.0,0.0,-1.0
194382164,194382044,-0.013408,-0.00751659,-4.75788e-07,0.0,0.0,0.0,0.0,-1.0
194482173,194482044,-0.0135869,-0.00751674,9.08107e-06,0.0,0.0,0.0,0.0,-1.0
194586178,194586058,-0.0134631,-0.00750893,-0.000245612,0.0,0.0,0.0,0.0,-1.0
194686165,194686044,-0.0136234,-0.00757261,-0.000174483,0.0,0.0,0.0,0.0,-1.0
194786967,194786844,-0.0134832,-0.00749081,-0.000151519,0.0,0.0,0.0,0.0,-1.0
194890959,194890844,-0.0136388,-0.00745994,-0.000145654,0.0,0.0,0.0,0.0,-1.0
194990961,194990844,-0.0135918,-0.00767648,-2.76882e-05,0.0,0.0,0.0,0.0,-1.0
195091760,195091644,-0.0135254,-0.00748047,-0.000176103,0.0,0.0,0.0,0.0,-1.0
195195759,195195644,-0.0134622,-0.00741511,5.45778e-05,0.0,0.0,0.0,0.0,-1.0
195295761,195295644,-0.0135674,-0.00747773,-1.36872e-05,0.0,0.0,0.0,0.0,-1.0
195395758,195395644,-0.0135103,-0.00757003,-7.10273e-05,0.0,0.0,0.0,0.0,-1.0
195500557,195500444,-0.0135007,-0.00733561,-6.88864e-05,0.0,0.0,0.0,0.0,-1.0
195600562,195600444,-0.0134338,-0.00761614,-0.000211931,0.0,0.0,0.0,0.0,-1.0
195700597,195700482,-0.0135872,-0.00748252,-0.000195878,0.0,0.0,0.0,0.0,-1.0
195804635,195804444,-0.0134711,-0.00753521,0.000126674,0.0,0.0,0.0,0.0,-1.0
195905359,195905244,-0.0134739,-0.00740875,-7.75729e-05,0.0,0.0,0.0,0.0,-1.0
196005359,196005244,-0.0133593,-0.00732535,-6.28234e-05,0.0,0.0,0.0,0.0,-1.0
196109362,196109244,-0.0135253,-0.00731796,6.93088e-05,0.0,0.0,0.0,0.0,-1.0
196210165,196210044,-0.0134764,-0.00755277,-0.000258353,0.0,0.0,0.0,0.0,-1.0
196310212,196310052,-0.0135889,-0.00739708,-8.21239e-05,0.0,0.0,0.0,0.0,-1.0
196414164,196414044,-0.0132937,-0.00729988,0.000127914,0.0,0.0,0.0,0.0,-1.0
196514168,196514050,-0.0132683,-0.00746193,-0.000245919,0.0,0.0,0.0,0.0,-1.0
196614957,196614844,-0.0134679,-0.00732943,5.40899e-05,0.0,0.0,0.0,0.0,-1.0
196719066,196718845,-0.0135634,-0.00748442,-4.54713e-05,0.0,0.0,0.0,0.0,-1.0
196818963,196818844,-0.0134385,-0.00740647,-4.19945e-05,0.0,0.0,0.0,0.0,-1.0
196918958,196918845,-0.0133512,-0.00752493,-4.7389e-05,0.0,0.0,0.0,0.0,-1.0
197019761,197019644,-0.0134078,-0.00740835,-0.000219053,0.0,0.0,0.0,0.0,-1.0
197123757,197123643,-0.0133633,-0.00761954,-0.00010369,0.0,0.0,0.0,0.0,-1.0
197223762,197223644,-0.0134098,-0.00740358,-8.23145e-05,0.0,0.0,0.0,0.0,-1.0
197327940,197327644,-0.0133951,-0.00744017,-0.000194133,0.0,0.0,0.0,0.0,-1.0
197428559,197428444,-0.0134267,-0.00747166,-9.41492e-05,0.0,0.0,0.0,0.0,-1.0
197528591,197528444,-0.0132964,-0.00737089,-0.000118801,0.0,0.0,0.0,0.0,-1.0
197628600,197628446,-0.0134031,-0.00748384,5.4702e-05,0.0,0.0,0.0,0.0,-1.0
197733372,197733244,-0.0133275,-0.00746892,1.59015e-05,0.0,0.0,0.0,0.0,-1.0
197833361,197833244,-0.0134328,-0.00758167,-1.62103e-05,0.0,0.0,0.0,0.0,-1.0
197933365,197933246,-0.0132862,-0.00737446,-0.000146396,0.0,0.0,0.0,0.0,-1.0
198038181,198038051,-0.0134256,-0.00753805,-0.000216838,0.0,0.0,0.0,0.0,-1.0
198138212,198138044,-0.0134287,-0.0073705,-0.0001041,0.0,0.0,0.0,0.0,-1.0
198238221,198238053,-0.0135126,-0.00755792,5.77584e-05,0.0,0.0,0.0,0.0,-1.0
198342167,198342044,-0.0135696,-0.0072111,-0.000105095,0.0,0.0,0.0,0.0,-1.0
198442164,198442044,-0.0135076,-0.00741413,1.10268e-05,0.0,0.0,0.0,0.0,-1.0
198542958,198542844,-0.0132565,-0.00757899,2.86902e-05,0.0,0.0,0.0,0.0,-1.0
198646963,198646844,-0.0133363,-0.00748614,7.66486e-05,0.0,0.0,0.0,0.0,-1.0
