timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
1973947162,0.176447,0.0601256,0.482852
1973961997,0.178949,0.054211,0.480357
1973976993,0.181452,0.0568077,0.480797
1973991993,0.180863,0.0605584,0.480504
1974007048,0.180421,0.0592601,0.478743
1974022250,0.180274,0.0559421,0.485933
1974037096,0.183807,0.0573847,0.477569
1974053023,0.181157,0.0573847,0.487694
1974068128,0.178213,0.0592601,0.484906
1974083148,0.17733,0.063155,0.48608
1974098287,0.179685,0.0632993,0.485199
1974114260,0.18101,0.0628665,0.485053
1974130004,0.180274,0.0607026,0.484172
1974146276,0.179685,0.0640206,0.484172
1974161052,0.175563,0.0621452,0.481091
1974175996,0.177771,0.0663287,0.480357
1974191877,0.176299,0.0614239,0.483145
1974207939,0.180863,0.0602699,0.484172
1974223688,0.181304,0.0579617,0.482558
1974239688,0.179832,0.057529,0.481238
1974255824,0.176741,0.0612797,0.480797
1974271565,0.180716,0.0568077,0.482852
1974286109,0.17998,0.0569519,0.482558
1974302075,0.176152,0.0621452,0.482852
1974318123,0.178066,0.0609912,0.484466
1974334073,0.178066,0.0607026,0.487254
1974349068,0.174533,0.0638763,0.484172
1974364056,0.175858,0.0583945,0.488574
1974379851,0.177771,0.0612797,0.489748
1974395995,0.176152,0.0632993,0.485346
1974412163,0.176152,0.0595486,0.482558
1974428269,0.177183,0.0582503,0.493416
1974443831,0.180716,0.0609912,0.484172
1974461300,0.179538,0.0595486,0.480797
1974476003,0.182776,0.0612797,0.481091
1974491930,0.178949,0.0628665,0.484613
1974508219,0.178213,0.0632993,0.491509
1974523877,0.178949,0.0628665,0.48652
1974539845,0.175858,0.0617125,0.492096
1974556347,0.177771,0.0621452,0.491362
1974571933,0.179538,0.0605584,0.491802
1974587908,0.179096,0.0601256,0.492243
1974604044,0.177919,0.0609912,0.487401
1974620065,0.179096,0.0585388,0.486667
1974635923,0.175563,0.0572405,0.482412
1974652748,0.17836,0.0599813,0.480211
1974667993,0.176152,0.0628665,0.485199
1974684002,0.182776,0.0595486,0.482558
1974700286,0.180274,0.062001,0.485346
1974715005,0.179243,0.0643091,0.484906
1974730996,0.179832,0.0596928,0.487547
1974746115,0.174974,0.0612797,0.487401
1974760995,0.177183,0.0599813,0.484906
1974776955,0.178213,0.0563749,0.482705
1974793009,0.174974,0.0595486,0.484906
1974809151,0.180421,0.0592601,0.485493
1974824715,0.184985,0.0569519,0.485199
1974840837,0.180421,0.0563749,0.483585
1974857615,0.177035,0.0556536,0.487401
1974872762,0.181304,0.0556536,0.488134
1974889035,0.173355,0.0572405,0.489455
1974904750,0.178066,0.058106,0.484172
1974918993,0.176152,0.0582503,0.490188
1974934215,0.178949,0.0585388,0.485199
1974950997,0.178655,0.0604141,0.48564
1974966995,0.176741,0.0588273,0.482852
1974982993,0.18101,0.0594043,0.487841
1974999005,0.179096,0.0611354,0.48696
1975014995,0.175858,0.0576732,0.487547
1975031001,0.17733,0.0604141,0.485346
1975047000,0.177183,0.0605584,0.485053
1975064735,0.177477,0.0579617,0.480944
1975081058,0.178507,0.0614239,0.495324
1975096762,0.173944,0.0627223,0.491215
1975112810,0.174386,0.0608469,0.485346
1975129189,0.177035,0.0618567,0.488868
1975144727,0.173061,0.0598371,0.489015
1975160840,0.181304,0.062578,0.486667
1975177093,0.179243,0.0622895,0.484172
1975193102,0.17571,0.0643091,0.491656
1975207047,0.180716,0.0591158,0.481091
1975222993,0.17365,0.0621452,0.486667
1975238993,0.178066,0.0630108,0.482412
1975255005,0.178507,0.0628665,0.485199
1975270277,0.17733,0.0653189,0.478743
1975286993,0.173355,0.062578,0.480944
1975303005,0.171147,0.0627223,0.480357
1975317993,0.176741,0.0622895,0.480357
1975333084,0.17998,0.0583945,0.485933
1975348501,0.176152,0.0573847,0.486227
1975363004,0.177035,0.0591158,0.48652
1975379007,0.174827,0.0592601,0.481825
1975395036,0.173502,0.0622895,0.482118
1975411002,0.176447,0.0585388,0.475222
1975427069,0.176741,0.0602699,0.478743
1975443004,0.173797,0.0632993,0.47977
1975459046,0.181157,0.0630108,0.482852
1975474995,0.17998,0.0572405,0.488428
1975490995,0.177771,0.0615682,0.490922
1975507004,0.177477,0.0609912,0.483879
1975523040,0.180716,0.0627223,0.481091
1975538993,0.176152,0.0648861,0.485199
1975555045,0.177624,0.0585388,0.48652
1975571008,0.177771,0.0582503,0.486814
1975586118,0.180421,0.0570962,0.487254
1975601760,0.177183,0.0591158,0.48564
1975617579,0.176888,0.0609912,0.490922
1975633452,0.176152,0.0569519,0.487107
1975648046,0.173797,0.0591158,0.489455
1975663995,0.178066,0.0601256,0.490482
1975679995,0.177035,0.0612797,0.492096
1975695995,0.176741,0.058683,0.491362
1975711152,0.175858,0.0585388,0.48696
1975727003,0.177183,0.0604141,0.483732
1975743004,0.179243,0.0602699,0.486667
1975759005,0.176741,0.062578,0.487107
1975774110,0.173797,0.0617125,0.487401
1975789533,0.179538,0.0589715,0.482265
1975803993,0.177919,0.0617125,0.481971
1975819045,0.174386,0.0612797,0.488574
1975835041,0.177771,0.0615682,0.48652
