timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],n_states,vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,nan_flags,health_flags,timeout_flags,pre_flt_fail
46890384,0.971697,-0.013595,-0.0209457,0.234907,0.000789558,0.00268139,-0.0151562,0.00142506,0.00564494,-0.347798,-1.43461e-05,1.13301e-06,-5.39521e-06,-6.76512e-06,9.98544e-06,0.000199663,0.196827,-3.41064e-09,0.484051,0.0,0.0,0.0,0.0,0.0,0.0,6.41082e-11,1.38329e-05,0.000221803,5.43011e-06,0.000102855,0.000102672,8.57799e-05,0.013468,0.0134668,0.0360614,0.0402174,0.0402182,0.770486,1.41624e-11,1.41691e-11,1.37149e-10,2.43166e-06,2.43153e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.283612,0.877773,0.0141375,0.0,0.00011647,0.0212177,0.0,0.0,0.0,9e-06,96,0,0,165,0,0,0,0
47094353,0.971704,-0.0135845,-0.0209401,0.234881,0.000902851,0.0023912,-0.0151859,0.00135091,0.00530472,-0.350919,-1.4339e-05,1.126e-06,-5.29432e-06,-6.84587e-06,1.00965e-05,0.00019957,0.196827,-3.41064e-09,0.484051,0.0,0.0,0.0,0.0,0.0,0.0,6.38078e-11,1.3817e-05,0.000253297,5.37751e-06,0.000102875,0.000102692,8.49578e-05,0.0136306,0.0136291,0.0377288,0.0411654,0.0411659,0.826493,1.40687e-11,1.40751e-11,1.33781e-10,2.43151e-06,2.43138e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.286934,0.909117,0.0435158,0.0,0.000110422,0.0212177,0.0,0.0,0.0,1e-06,96,0,0,165,0,0,0,0
47298768,0.971737,-0.0136113,-0.0209427,0.234743,0.000511543,0.00252149,-0.0263968,0.00111651,0.00429669,-0.417677,-1.4326e-05,1.11245e-06,-5.08109e-06,-6.769e-06,9.95065e-06,0.000205858,0.196827,-3.41064e-09,0.484051,0.0,0.0,0.0,0.0,0.0,0.0,6.06405e-11,1.37009e-05,0.000264545,5.33125e-06,0.000102758,0.000102575,8.4239e-05,0.0126257,0.012624,0.0350191,0.0366302,0.0366302,0.7364,1.38313e-11,1.38378e-11,1.30535e-10,2.43127e-06,2.43114e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.270667,0.858138,0.0132308,0.0,9.30179e-05,0.0324749,0.0,0.0,0.0,0.000414,96,0,0,165,0,0,0,0
47502388,0.971738,-0.0136121,-0.0209486,0.234738,0.000761707,0.00341416,-0.0262924,0.00122193,0.00486885,-0.423047,-1.43241e-05,1.11034e-06,-5.02393e-06,-6.77284e-06,9.94802e-06,0.0002058,0.196827,-3.41064e-09,0.484051,0.0,0.0,0.0,0.0,0.0,0.0,6.74251e-11,1.38872e-05,0.000249742,5.30056e-06,0.000102953,0.00010277,8.37783e-05,0.0142579,0.0142558,0.0366664,0.0441877,0.0441874,0.789829,1.39305e-11,1.39363e-11,1.27752e-10,2.43127e-06,2.43114e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.297279,0.888723,0.0155744,0.0,9.30179e-05,0.0324749,0.0,0.0,0.0,3.6e-05,96,0,0,165,0,0,0,0
47702409,0.971758,-0.0136105,-0.0209613,0.234654,0.00161409,0.00396754,-0.0283628,0.00104437,0.00418027,-0.432465,-1.43135e-05,1.09983e-06,-4.87221e-06,-6.87212e-06,1.00732e-05,0.000206065,0.196827,-3.41064e-09,0.484051,0.0,0.0,0.0,0.0,0.0,0.0,6.8116e-11,1.36214e-05,0.000256707,5.25015e-06,0.000102813,0.00010263,8.2995e-05,0.0130602,0.013058,0.0340166,0.0387311,0.0387305,0.702407,1.36849e-11,1.36909e-11,1.24711e-10,2.43106e-06,2.43093e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.278319,0.838097,0.0102749,0.0,8.40181e-05,0.00205647,0.0,0.0,0.0,2.2e-05,96,0,0,165,0,0,0,0
47906358,0.971764,-0.0136055,-0.0209486,0.23463,0.00212484,0.00465892,-0.0280907,0.00123572,0.00438726,-0.438386,-1.43088e-05,1.09518e-06,-4.81386e-06,-6.92341e-06,1.01426e-05,0.000206009,0.196827,-3.41064e-09,0.484051,0.0,0.0,0.0,0.0,0.0,0.0,6.4908e-11,1.37327e-05,0.000256824,5.20459e-06,0.000102844,0.000102662,8.23141e-05,0.0133242,0.0133218,0.0357085,0.0400592,0.0400584,0.755406,1.36166e-11,1.36224e-11,1.21777e-10,2.43097e-06,2.43084e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.28305,0.869141,0.00602243,0.0,8.72601e-05,0.00205647,0.0,0.0,0.0,6e-06,96,0,0,165,0,0,0,0
48110363,0.971806,-0.0135924,-0.0209202,0.234459,0.00236355,0.00495411,-0.0277467,0.00145173,0.00459461,-0.444149,-1.42983e-05,1.084e-06,-4.58584e-06,-6.98526e-06,1.02064e-05,0.000205777,0.196827,-3.41064e-09,0.484051,0.0,0.0,0.0,0.0,0.0,0.0,6.33673e-11,1.34479e-05,0.000256907,5.17524e-06,0.00010286,0.000102678,8.18756e-05,0.0134734,0.0134709,0.0373914,0.0409487,0.0409475,0.810102,1.35399e-11,1.35455e-11,1.1926e-10,2.43088e-06,2.43075e-06,5.00001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.286175,0.900057,0.0136792,0.0,9.13956e-05,0.00205647,0.0,0.0,0.0,1e-05,96,0,0,165,0,0,0,0
48314411,0.971775,-0.0136194,-0.0209019,0.234586,0.00214892,0.00489228,-0.0121876,0.00166956,0.00494587,-0.359961,-1.42975e-05,1.08464e-06,-4.65501e-06,-7.27086e-06,1.07168e-05,0.000196538,0.196827,-3.41064e-09,0.484051,0.0,0.0,0.0,0.0,0.0,0.0,6.15847e-11,1.34969e-05,0.000260729,5.1317e-06,0.000102905,0.000102723,8.12125e-05,0.0138396,0.0138369,0.0348697,0.0426393,0.0426377,0.723779,1.34912e-11,1.34965e-11,1.1651e-10,2.43081e-06,2.43068e-06,5.00001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.292022,0.850752,0.0132716,0.0,8.65644e-05,0.0468063,0.0,0.0,0.0,4.1e-05,96,0,0,165,0,0,0,0
48514422,0.971809,-0.0136245,-0.0209109,0.234444,0.00224033,0.00505907,-0.0143175,0.00185887,0.00515983,-0.362754,-1.42877e-05,1.07396e-06,-4.44076e-06,-7.32617e-06,1.0772e-05,0.000196315,0.196827,-3.41064e-09,0.484051,0.0,0.0,0.0,0.0,0.0,0.0,6.49805e-11,1.35049e-05,0.000260933,5.08502e-06,0.000102932,0.000102751,8.04791e-05,0.0140792,0.0140764,0.0365354,0.0438555,0.0438536,0.776213,1.34309e-11,1.3436e-11,1.13847e-10,2.43074e-06,2.43061e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.296157,0.88103,0.020458,0.0,9.21043e-05,0.0468063,0.0,0.0,0.0,5.2e-05,96,0,0,165,0,0,0,0
48714374,0.971833,-0.0136496,-0.0209124,0.234343,0.00196354,0.00569462,-0.0167411,0.00170383,0.00471012,-0.380131,-1.42781e-05,1.06329e-06,-4.3096e-06,-7.3762e-06,1.08254e-05,0.000197714,0.196827,-3.41064e-09,0.484051,0.0,0.0,0.0,0.0,0.0,0.0,6.67157e-11,1.38096e-05,0.000256608,5.05628e-06,0.000102796,0.000102615,8.00615e-05,0.0129344,0.0129319,0.0340749,0.0385346,0.0385329,0.692969,1.32202e-11,1.32256e-11,1.11565e-10,2.43062e-06,2.43049e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.27761,0.832448,0.0166512,0.0,9.06764e-05,0.00772122,0.0,0.0,0.0,8e-06,40,0,0,165,0,0,0,0
