timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
299146386,210114402,40.8102659,-77.8706445,-11.0863,1.92679,-0.757683,0.00201084,-0.00372115,0.0,0.0441161,-0.104309,0.0413232,0.011906,-0.0687101,-0.201539,0.31666,0.0559859,-0.015553,0.0163825,-0.189956,337.566,0.118354,-0.0413232,1.44186,0.816325,0.3557,0.186125,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
299250359,210114402,40.8102659,-77.8706445,-11.0385,1.90326,-0.742632,0.00201084,-0.00372115,0.0,0.0617559,-0.109748,0.0455162,0.0287496,-0.0687101,-0.201539,0.31666,0.0440557,-0.0330088,0.0274116,-0.189907,337.566,0.127618,-0.0455162,1.42047,0.829111,0.350884,0.187625,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
299350570,210114402,40.8102659,-77.8706445,-11.0012,1.88309,-0.732737,0.00201084,-0.00372115,0.0,0.076026,-0.11427,0.0484533,0.0375871,-0.0687101,-0.201539,0.31666,0.021077,-0.0271862,0.0179063,-0.189808,337.566,0.1,-0.0484533,1.39936,0.776032,0.345956,0.180006,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
299450427,210114402,40.8102659,-77.8706445,-10.9645,1.86324,-0.74917,0.00201084,-0.00372115,0.0,0.0892607,-0.118403,0.0464778,0.0154543,-0.0687101,-0.201539,0.31666,0.0496185,-0.0058187,-0.00576767,-0.189718,337.566,0.1,-0.0464778,1.42325,0.789354,0.35159,0.182187,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
299554396,210114402,40.8102659,-77.8706445,-10.933,1.84463,-0.759763,0.00201084,-0.00372115,0.0,0.100258,-0.121954,0.0452703,0.00192212,-0.0687101,-0.201539,0.31666,0.0467578,-0.0167251,-0.0181106,-0.189619,337.566,0.1,-0.0452703,1.40207,0.801772,0.346586,0.18368,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
299654355,210114402,40.8102659,-77.8706445,-10.9047,1.82964,-0.759661,0.00201084,-0.00372115,0.0,0.109581,-0.124451,0.0461171,0.00234008,-0.0687101,-0.201539,0.31666,0.0411038,-0.00818836,0.0369525,-0.189585,337.566,0.1,-0.0461171,1.42803,0.81671,0.352704,0.186059,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
299758657,210114402,40.8102659,-77.8706445,-10.8805,1.8145,-0.756286,0.00201084,-0.00372115,0.0,0.117767,-0.127482,0.047699,0.00650944,-0.0687101,-0.201539,0.31666,0.0347906,-0.0174688,-0.0072755,-0.189511,337.566,0.120826,-0.047699,1.40704,0.829446,0.347776,0.187528,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
299862370,210114402,40.8102659,-77.8706445,-10.8571,1.79823,-0.747944,0.00201084,-0.00372115,0.0,0.125932,-0.130329,0.0494605,0.0150679,-0.0687101,-0.201539,0.31666,0.0318404,-0.00683609,0.0109856,-0.189394,337.566,0.1,-0.0494605,1.43312,0.778292,0.353905,0.180722,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
299962378,210114402,40.8102659,-77.8706445,-10.8371,1.78278,-0.758276,0.00201084,-0.00372115,0.0,0.132364,-0.132321,0.0485971,0.00228207,-0.0687101,-0.201539,0.31666,0.0559685,-0.00233924,0.00300407,-0.189285,337.566,0.1,-0.0485971,1.41074,0.78962,0.348775,0.182103,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
300066404,210114402,40.8102659,-77.8706445,-10.8141,1.76449,-0.759434,0.00201084,-0.00372115,0.0,0.139171,-0.135146,0.0498695,0.00174512,-0.0687101,-0.201539,0.31666,0.0377833,-0.00822174,0.0140514,-0.189206,337.566,0.1,-0.0498695,1.43692,0.804341,0.354917,0.184475,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
300166383,210114402,40.8102659,-77.8706445,-10.7956,1.74631,-0.756745,0.00201084,-0.00372115,0.0,0.144667,-0.138076,0.0503357,0.00456585,-0.0687101,-0.201539,0.31666,0.0510384,-0.00622351,-0.0206764,-0.189114,337.566,0.115646,-0.0503357,1.41689,0.817125,0.350354,0.186022,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
300266374,210114402,40.8102659,-77.8706445,-10.7816,1.72518,-0.7482,0.00201084,-0.00372115,0.0,0.148859,-0.141992,0.051814,0.0133758,-0.0687101,-0.201539,0.31666,0.0445707,-0.0405552,0.00160515,-0.189036,337.566,0.112515,-0.051814,1.44121,0.83119,0.356035,0.188227,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
300370389,210114402,40.8102659,-77.8706445,-10.7698,1.70536,-0.73889,0.00201084,-0.00372115,0.0,0.151936,-0.145701,0.0540807,0.0228491,-0.0687101,-0.201539,0.31666,0.0571575,-0.0147051,0.0203931,-0.188937,337.566,0.121579,-0.0540807,1.42637,0.845135,0.353779,0.19006,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
300470364,210114402,40.8102659,-77.8706445,-10.7692,1.68991,-0.740271,0.00201084,-0.00372115,0.0,0.151406,-0.147538,0.0545061,0.019449,-0.0687101,-0.201539,0.31666,0.0318347,-0.041755,-0.017291,-0.188864,337.566,0.1,-0.0545061,1.45311,0.792851,0.359985,0.183171,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
300570396,210114402,40.8102659,-77.8706445,-10.7668,1.67516,-0.738339,0.00201084,-0.00372115,0.0,0.152428,-0.14926,0.0553494,0.0197476,-0.0687101,-0.201539,0.31666,0.0391674,-0.0107497,-0.0445067,-0.188772,337.566,0.100309,-0.0553494,1.44117,0.805735,0.359043,0.185062,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
300674352,210114402,40.8102659,-77.8706445,-10.7682,1.66102,-0.733365,0.00201084,-0.00372115,0.0,0.151965,-0.151055,0.0564897,0.0233287,-0.0687101,-0.201539,0.31666,0.0383475,-0.000798904,0.004258,-0.188677,337.566,0.101184,-0.0564897,1.46851,0.820832,0.365319,0.187451,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
300774361,210114402,40.8102659,-77.8706445,-10.7687,1.64744,-0.727415,0.00201084,-0.00372115,0.0,0.151563,-0.153098,0.0576818,0.0278183,-0.0687101,-0.201539,0.31666,0.0360491,0.00231175,0.028233,-0.18862,337.566,0.105958,-0.0576818,1.46289,0.835614,0.365849,0.189625,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
300878643,210114402,40.8102659,-77.8706445,-10.7698,1.63351,-0.723083,0.00201084,-0.00372115,0.0,0.150906,-0.154196,0.0583406,0.0293426,-0.0687101,-0.201539,0.31666,0.0335314,-0.0056985,-0.0160093,-0.188619,337.566,0.1,-0.0583406,1.49102,0.783474,0.372219,0.182564,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
