timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
16901689,0.170064,0.189519,0.00125397,0.0,0.0,-0.03
16905691,0.17008,0.189518,0.00125332,0.0,0.0,-0.03
16937658,0.169972,0.189478,0.00125314,0.0,0.0,-0.03
16969677,0.169913,0.189409,0.00125188,0.0,0.0,-0.03
17002487,0.169971,0.189404,0.00125228,0.0,0.0,-0.03
17030494,0.169963,0.189478,0.00125227,0.0,0.0,-0.03
17062485,0.169956,0.189557,0.00125319,0.0,0.0,-0.03
17095276,0.169929,0.189558,0.0012526,0.0,0.0,-0.03
17127314,0.169922,0.189659,0.00125334,0.0,0.0,-0.03
17159286,0.170003,0.189653,0.00125408,0.0,0.0,-0.03
17188073,0.170018,0.189629,0.00125418,0.0,0.0,-0.03
17220103,0.169971,0.189598,0.00125393,0.0,0.0,-0.03
17252060,0.169916,0.189574,0.00125269,0.0,0.0,-0.03
17284067,0.16998,0.189606,0.00125404,0.0,0.0,-0.03
17316852,0.169977,0.18959,0.00125383,0.0,0.0,-0.03
17348870,0.169951,0.189593,0.00125329,0.0,0.0,-0.03
17380892,0.170061,0.189615,0.0012545,0.0,0.0,-0.03
17409675,0.170082,0.189616,0.00125455,0.0,0.0,-0.03
17441671,0.170087,0.189575,0.00125404,0.0,0.0,-0.03
17473676,0.170274,0.189541,0.00125587,0.0,0.0,-0.03
17506473,0.170351,0.189498,0.00125543,0.0,0.0,-0.03
17534485,0.170317,0.189685,0.0012568,0.0,0.0,-0.03
17566459,0.170366,0.189662,0.00125716,0.0,0.0,-0.03
17598470,0.170503,0.189733,0.00125904,0.0,0.0,-0.03
17631343,0.170594,0.189754,0.00125928,0.0,0.0,-0.03
17663264,0.170587,0.18958,0.00125788,0.0,0.0,-0.03
17695272,0.170512,0.189658,0.00125803,0.0,0.0,-0.03
17727282,0.170449,0.18965,0.0012571,0.0,0.0,-0.03
17756076,0.17042,0.189651,0.0012573,0.0,0.0,-0.03
17788052,0.170391,0.189583,0.00125695,0.0,0.0,-0.03
17820074,0.170497,0.189608,0.00125706,0.0,0.0,-0.03
17852878,0.170586,0.18963,0.00125871,0.0,0.0,-0.03
17884893,0.170586,0.189594,0.00125856,0.0,0.0,-0.03
17912885,0.170601,0.189582,0.00125831,0.0,0.0,-0.03
17944875,0.170677,0.189556,0.00125798,0.0,0.0,-0.03
17977677,0.170832,0.189391,0.00125843,0.0,0.0,-0.03
18009713,0.170882,0.189285,0.00125831,0.0,0.0,-0.03
18041659,0.171007,0.189276,0.00125914,0.0,0.0,-0.03
18070497,0.170965,0.189309,0.00125911,0.0,0.0,-0.03
18102474,0.170897,0.189302,0.00125822,0.0,0.0,-0.03
18134494,0.1708,0.189359,0.00125846,0.0,0.0,-0.03
18167297,0.170782,0.189366,0.00125859,0.0,0.0,-0.03
18199282,0.170839,0.189371,0.00125815,0.0,0.0,-0.03
18231374,0.170682,0.189436,0.00125735,0.0,0.0,-0.03
18259276,0.170731,0.189493,0.00125839,0.0,0.0,-0.03
18292072,0.170743,0.189485,0.00125864,0.0,0.0,-0.03
18324102,0.170794,0.189434,0.00125959,0.0,0.0,-0.03
18356109,0.170793,0.18928,0.00125755,0.0,0.0,-0.03
18388891,0.17084,0.189299,0.00125853,0.0,0.0,-0.03
18416902,0.170793,0.189344,0.0012577,0.0,0.0,-0.03
18448874,0.170801,0.18931,0.00125839,0.0,0.0,-0.03
18480874,0.170818,0.18927,0.00125793,0.0,0.0,-0.03
18513697,0.170824,0.189287,0.00125754,0.0,0.0,-0.03
18545676,0.17085,0.189185,0.00125755,0.0,0.0,-0.03
18577683,0.170846,0.189085,0.00125682,0.0,0.0,-0.03
18606465,0.170856,0.189071,0.00125674,0.0,0.0,-0.03
18638470,0.170865,0.18912,0.00125647,0.0,0.0,-0.03
18670501,0.170821,0.189115,0.00125673,0.0,0.0,-0.03
18702477,0.170861,0.189103,0.00125707,0.0,0.0,-0.03
18735285,0.17087,0.189092,0.00125645,0.0,0.0,-0.03
18763296,0.170965,0.189158,0.00125826,0.0,0.0,-0.03
18795274,0.171027,0.189215,0.00125828,0.0,0.0,-0.03
18828072,0.171001,0.189256,0.00125904,0.0,0.0,-0.03
18860112,0.171045,0.189229,0.00125894,0.0,0.0,-0.03
18892082,0.171092,0.189236,0.00125976,0.0,0.0,-0.03
18920067,0.171173,0.189082,0.00125901,0.0,0.0,-0.03
18952866,0.171137,0.189017,0.00125785,0.0,0.0,-0.03
18984867,0.171077,0.18904,0.00125812,0.0,0.0,-0.03
19016878,0.171042,0.189016,0.00125741,0.0,0.0,-0.03
19049665,0.171013,0.189115,0.00125843,0.0,0.0,-0.03
19081685,0.171009,0.18909,0.00125784,0.0,0.0,-0.03
19109693,0.171095,0.189045,0.00125791,0.0,0.0,-0.03
19141677,0.171118,0.189,0.00125755,0.0,0.0,-0.03
19174532,0.171142,0.188997,0.00125827,0.0,0.0,-0.03
19206479,0.171112,0.18897,0.001258,0.0,0.0,-0.03
19238482,0.171242,0.188892,0.00125787,0.0,0.0,-0.03
19267285,0.171223,0.188896,0.001258,0.0,0.0,-0.03
19299268,0.171175,0.188869,0.00125765,0.0,0.0,-0.03
19331343,0.171042,0.188956,0.00125763,0.0,0.0,-0.03
19364060,0.171098,0.188898,0.00125738,0.0,0.0,-0.03
19396089,0.171125,0.188958,0.00125767,0.0,0.0,-0.03
19428081,0.17116,0.188784,0.00125721,0.0,0.0,-0.03
19456073,0.171198,0.188793,0.00125751,0.0,0.0,-0.03
19488879,0.171164,0.188899,0.00125828,0.0,0.0,-0.03
19520886,0.171124,0.18905,0.00125889,0.0,0.0,-0.03
19552884,0.171056,0.188978,0.0012566,0.0,0.0,-0.03
