timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust,landing_gear,q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,disable_mc_yaw_control,apply_flaps
49942727,0.0,-0.0,0.473122,0.0,0.97215,0.0,0.0,0.234361,0.0,-1.0,1,0,0,0,0,0,0
50043202,0.0,-0.0,0.473094,0.0,0.972153,0.0,0.0,0.234347,0.0,-1.0,1,0,0,0,0,0,0
50142764,0.0,-0.0,0.473046,0.0,0.972159,0.0,0.0,0.234324,0.0,-1.0,1,0,0,0,0,0,0
50246703,0.0,-0.0,0.473033,0.0,0.97216,0.0,0.0,0.234318,0.0,-1.0,1,0,0,0,0,0,0
50346990,0.0,-0.0,0.473006,0.0,0.972163,0.0,0.0,0.234304,0.0,-1.0,1,0,0,0,0,0,0
50446956,0.0,-0.0,0.473,0.0,0.972164,0.0,0.0,0.234302,0.0,-1.0,1,0,0,0,0,0,0
50550664,0.0,-0.0,0.472904,0.0,0.972175,0.0,0.0,0.234255,0.0,-1.0,1,0,0,0,0,0,0
50651345,0.0,-0.0,0.472721,0.0,0.972197,0.0,0.0,0.234166,0.0,-1.0,1,0,0,0,0,0,0
50755155,0.0,-0.0,0.472567,0.0,0.972215,0.0,0.0,0.234091,0.0,-1.0,1,0,0,0,0,0,0
50854693,0.0,-0.0,0.472396,0.0,0.972235,0.0,0.0,0.234008,0.0,-1.0,1,0,0,0,0,0,0
50955176,0.0,-0.0,0.472322,0.0,0.972243,0.0,0.0,0.233972,0.0,-1.0,1,0,0,0,0,0,0
51058944,0.0,-0.0,0.472254,0.0,0.972251,0.0,0.0,0.233939,0.0,-1.0,1,0,0,0,0,0,0
51158713,0.0,-0.0,0.472239,0.0,0.972253,0.0,0.0,0.233932,0.0,-1.0,1,0,0,0,0,0,0
51259140,0.0,-0.0,0.472323,0.0,0.972243,0.0,0.0,0.233972,0.0,-1.0,1,0,0,0,0,0,0
51363234,0.0,-0.0,0.4725,0.0,0.972223,0.0,0.0,0.234058,0.0,-1.0,1,0,0,0,0,0,0
51462670,0.0,-0.0,0.472661,0.0,0.972204,0.0,0.0,0.234137,0.0,-1.0,1,0,0,0,0,0,0
51566697,0.0,-0.0,0.472831,0.0,0.972184,0.0,0.0,0.234219,0.0,-1.0,1,0,0,0,0,0,0
51667195,0.0,-0.0,0.472946,0.0,0.97217,0.0,0.0,0.234275,0.0,-1.0,1,0,0,0,0,0,0
51766693,0.0,-0.0,0.472992,0.0,0.972165,0.0,0.0,0.234298,0.0,-1.0,1,0,0,0,0,0,0
51870657,0.0,-0.0,0.473038,0.0,0.97216,0.0,0.0,0.23432,0.0,-1.0,1,0,0,0,0,0,0
51971357,0.0,-0.0,0.472935,0.0,0.972172,0.0,0.0,0.23427,0.0,-1.0,1,0,0,0,0,0,0
52070684,0.0,-0.0,0.472847,0.0,0.972182,0.0,0.0,0.234227,0.0,-1.0,1,0,0,0,0,0,0
52174691,0.0,-0.0,0.472899,0.0,0.972176,0.0,0.0,0.234252,0.0,-1.0,1,0,0,0,0,0,0
52274925,0.0,-0.0,0.47307,0.0,0.972156,0.0,0.0,0.234335,0.0,-1.0,1,0,0,0,0,0,0
52378978,0.0,-0.0,0.473315,0.0,0.972127,0.0,0.0,0.234454,0.0,-1.0,1,0,0,0,0,0,0
52478663,0.0,-0.0,0.47352,0.0,0.972103,0.0,0.0,0.234554,0.0,-1.0,1,0,0,0,0,0,0
52579183,0.0,-0.0,0.473716,0.0,0.97208,0.0,0.0,0.234649,0.0,-1.0,1,0,0,0,0,0,0
52683813,0.0,-0.0,0.473814,0.0,0.972069,0.0,0.0,0.234697,0.0,-1.0,1,0,0,0,0,0,0
52782671,0.0,-0.0,0.473851,0.0,0.972064,0.0,0.0,0.234715,0.0,-1.0,1,0,0,0,0,0,0
52883424,0.0,-0.0,0.473889,0.0,0.97206,0.0,0.0,0.234733,0.0,-1.0,1,0,0,0,0,0,0
52987150,0.0,-0.0,0.473998,0.0,0.972047,0.0,0.0,0.234787,0.0,-1.0,1,0,0,0,0,0,0
53086741,0.0,-0.0,0.47413,0.0,0.972031,0.0,0.0,0.234851,0.0,-1.0,1,0,0,0,0,0,0
53190672,0.0,-0.0,0.474292,0.0,0.972012,0.0,0.0,0.23493,0.0,-1.0,1,0,0,0,0,0,0
53291155,0.0,-0.0,0.474473,0.0,0.971991,0.0,0.0,0.235018,0.0,-1.0,1,0,0,0,0,0,0
53390645,0.0,-0.0,0.474634,0.0,0.971972,0.0,0.0,0.235096,0.0,-1.0,1,0,0,0,0,0,0
53494697,0.0,-0.0,0.47477,0.0,0.971956,0.0,0.0,0.235162,0.0,-1.0,1,0,0,0,0,0,0
53595393,0.0,-0.0,0.474907,0.0,0.97194,0.0,0.0,0.235229,0.0,-1.0,1,0,0,0,0,0,0
53694673,0.0,-0.0,0.475037,0.0,0.971925,0.0,0.0,0.235291,0.0,-1.0,1,0,0,0,0,0,0
53798638,0.0,-0.0,0.475125,0.0,0.971914,0.0,0.0,0.235334,0.0,-1.0,1,0,0,0,0,0,0
53898892,0.0,-0.0,0.475211,0.0,0.971904,0.0,0.0,0.235376,0.0,-1.0,1,0,0,0,0,0,0
54002941,0.0,-0.0,0.475275,0.0,0.971897,0.0,0.0,0.235407,0.0,-1.0,1,0,0,0,0,0,0
54102672,0.0,-0.0,0.475298,0.0,0.971894,0.0,0.0,0.235418,0.0,-1.0,1,0,0,0,0,0,0
54202986,0.0,-0.0,0.475327,0.0,0.971891,0.0,0.0,0.235433,0.0,-1.0,1,0,0,0,0,0,0
54307224,0.0,-0.0,0.475344,0.0,0.971889,0.0,0.0,0.235441,0.0,-1.0,1,0,0,0,0,0,0
54407484,0.0,-0.0,0.475344,0.0,0.971889,0.0,0.0,0.235441,0.0,-1.0,1,0,0,0,0,0,0
54507783,0.0,-0.0,0.475352,0.0,0.971888,0.0,0.0,0.235445,0.0,-1.0,1,0,0,0,0,0,0
54611940,0.0,-0.0,0.475427,0.0,0.971879,0.0,0.0,0.235481,0.0,-1.0,1,0,0,0,0,0,0
54711471,0.0,-0.0,0.475481,0.0,0.971873,0.0,0.0,0.235507,0.0,-1.0,1,0,0,0,0,0,0
54811762,0.0,-0.0,0.475561,0.0,0.971863,0.0,0.0,0.235546,0.0,-1.0,1,0,0,0,0,0,0
54915926,0.0,-0.0,0.475628,0.0,0.971855,0.0,0.0,0.235579,0.0,-1.0,1,0,0,0,0,0,0
55015528,0.0,-0.0,0.475618,0.0,0.971856,0.0,0.0,0.235574,0.0,-1.0,1,0,0,0,0,0,0
55115855,0.0,-0.0,0.475592,0.0,0.97186,0.0,0.0,0.235561,0.0,-1.0,1,0,0,0,0,0,0
55219744,0.0,-0.0,0.475494,0.0,0.971871,0.0,0.0,0.235514,0.0,-1.0,1,0,0,0,0,0,0
55319785,0.0,-0.0,0.475396,0.0,0.971883,0.0,0.0,0.235466,0.0,-1.0,1,0,0,0,0,0,0
