timestamp,roll,pitch,yaw,thrust
2362814948,0.0617635,0.0277547,0.00158327,0.0
2362846954,0.0616821,0.0281144,0.00159015,0.0
2362878948,0.061639,0.0288545,0.00160455,0.0
2362910950,0.0617441,0.0296513,0.00162027,0.0
2362942951,0.0617874,0.0302631,0.00163226,0.0
2362974949,0.0618436,0.0307998,0.00164283,0.0
2363006947,0.0618383,0.0313674,0.00165389,0.0
2363038953,0.0619604,0.0319508,0.0016655,0.0
2363070947,0.06201,0.0325992,0.00167823,0.0
2363099044,0.0621317,0.0331829,0.00168985,0.0
2363131042,0.0622768,0.0336952,0.00170008,0.0
2363162956,0.0623008,0.0341821,0.00170964,0.0
2363194955,0.0624257,0.0345632,0.00171731,0.0
2363226949,0.0625125,0.0350463,0.00172694,0.0
2363258953,0.0626755,0.0353726,0.00173358,0.0
2363290981,0.0627819,0.0358582,0.00174327,0.0
2363322949,0.0628032,0.0362635,0.00175125,0.0
2363350954,0.0629168,0.0365832,0.00175771,0.0
2363382950,0.0630189,0.036886,0.00176384,0.0
2363414946,0.0630655,0.0372264,0.00177058,0.0
2363446953,0.0631547,0.0374974,0.00177604,0.0
2363478948,0.0631872,0.0377141,0.00178035,0.0
2363510953,0.0632104,0.0380207,0.00178641,0.0
2363542950,0.0633018,0.0382213,0.0017905,0.0
2363574947,0.0633047,0.0384559,0.00179511,0.0
2363602955,0.0632559,0.0386851,0.0017995,0.0
2363634947,0.0633955,0.0388774,0.00180358,0.0
2363666953,0.0634967,0.0390848,0.00180784,0.0
2363698950,0.0634289,0.0392277,0.00181049,0.0
2363730949,0.0633431,0.0393824,0.00181337,0.0
2363762950,0.063252,0.0395725,0.00181687,0.0
2363794953,0.0632081,0.039685,0.00181902,0.0
2363826953,0.0631169,0.0397878,0.00182084,0.0
2363854949,0.0630972,0.03998,0.00182458,0.0
2363886947,0.063211,0.0401614,0.00182833,0.0
2363918950,0.0632469,0.0402935,0.00183102,0.0
2363950951,0.0632574,0.0403433,0.00183201,0.0
2363982952,0.0632182,0.0404339,0.0018337,0.0
2364014947,0.0631311,0.0405719,0.00183623,0.0
2364046951,0.0630534,0.0406629,0.00183787,0.0
2364078946,0.0630521,0.0409055,0.0018426,0.0
2364106952,0.0631212,0.0409822,0.00184424,0.0
2364138947,0.0630485,0.0411887,0.00184816,0.0
2364170992,0.0631187,0.0413796,0.00185203,0.0
2364202952,0.0632072,0.041469,0.00185399,0.0
2364234950,0.0632507,0.0416454,0.00185753,0.0
2364266989,0.0633656,0.0418913,0.00186258,0.0
2364298950,0.0635854,0.0421733,0.00186855,0.0
2364330952,0.0637681,0.0424617,0.00187463,0.0
2364358954,0.0638289,0.0428011,0.00188142,0.0
2364390947,0.0640377,0.0430697,0.00188712,0.0
2364422950,0.0642133,0.0433568,0.00189314,0.0
2364454952,0.0643546,0.0435734,0.00189773,0.0
2364486952,0.064509,0.0438293,0.00190309,0.0
2364518947,0.0646721,0.0441198,0.00190915,0.00835912
2364550955,0.0647813,0.044273,0.00191239,0.0196718
2364582947,0.064914,0.0444318,0.00191582,0.052571
2364611000,0.0650244,0.0445557,0.00191851,0.0612562
2364643750,0.0650424,0.0447117,0.00192163,0.0611225
2364675747,0.0650824,0.0449105,0.00192562,0.0587519
2364707752,0.0651408,0.0451749,0.00193097,0.059363
2364739747,0.0652063,0.0453118,0.00193383,0.0823616
2364771774,0.0651913,0.0454304,0.00193611,0.0965713
2364799750,0.0652307,0.0454206,0.001936,0.107662
2364831777,0.0653794,0.0455526,0.00235197,0.131645
2364863752,0.0653888,0.0455278,0.0023899,0.133334
2364895755,0.0653832,0.0455997,0.00205461,0.132005
2364927774,0.0653785,0.0456503,0.00214875,0.13114
2364959764,0.0654734,0.04565,0.00224331,0.131285
2364991749,0.0653816,0.0457115,0.00297489,0.131341
2365023751,0.0653546,0.0457075,0.00313069,0.131327
2365051750,0.0652921,0.0457544,0.00239242,0.131323
2365083763,0.0652659,0.0458626,0.00190374,0.131325
2365115753,0.0652262,0.0459473,0.00230553,0.131326
2365147747,0.0652369,0.0459387,0.00271493,0.131325
2365179749,0.0651438,0.0460522,0.00245888,0.131325
2365211814,0.0650535,0.0460855,0.00227876,0.131325
2365243747,0.0650057,0.0461335,0.0025964,0.131325
2365275760,0.0650729,0.0461615,0.00252493,0.131325
2365303747,0.0650302,0.046266,0.00254335,0.131325
2365335792,0.0651301,0.0464037,0.00249755,0.131325
2365367755,0.0650697,0.0464429,0.00225715,0.131325
2365399749,0.0651423,0.0464792,0.00319879,0.131325
2365431780,0.0651294,0.046466,0.00291782,0.131325
2365463751,0.0652322,0.0465397,0.00220007,0.131325
2365495747,0.0652703,0.046576,0.00232475,0.131325
2365527782,0.0653587,0.0464523,0.00295874,0.131325
2365559756,0.0653741,0.0463982,0.00305488,0.133749
2365591756,0.065623,0.0464817,0.00247078,0.135608
2365623936,0.065836,0.0465895,0.00227526,0.133926
2365655750,0.0660267,0.0466441,0.00252603,0.127231
2365687773,0.0661938,0.0466267,0.00254184,0.127392
2365719751,0.0663018,0.046574,0.00238769,0.128434
2365751936,0.0665228,0.0465938,0.00215381,0.129055
2365779750,0.0665641,0.0466132,0.00223706,0.129441
2365811749,0.066575,0.0464969,0.00240608,0.133841
2365843754,0.0667424,0.0465848,0.00217593,0.136535
2365875749,0.0667176,0.0466619,0.00194678,0.137651
2365907939,0.0668786,0.046493,0.00195705,0.137385
2365939919,0.0669413,0.0465317,0.00221941,0.137055
2365971937,0.0671103,0.046542,0.00206106,0.136342
2366003748,0.0671238,0.0464676,0.00167697,0.137146
2366031779,0.0672611,0.0463441,0.00191017,0.144689
2366063756,0.0673573,0.0463677,0.0020551,0.17887
2366095775,0.0671381,0.0463343,0.00175882,0.193659
2366127780,0.0670963,0.0461583,0.00182554,0.218693
2366159915,0.0670402,0.0463365,0.00183426,0.21973
2366191781,0.0668605,0.0463911,0.00177273,0.217929
2366223748,0.0667637,0.0463737,0.00173302,0.217923
2366255751,0.0667077,0.0464124,0.00177592,0.215576
2366283937,0.0665443,0.0462995,0.00170312,0.214066
2366315751,0.0664524,0.0462308,0.00159397,0.213129
2366347750,0.06641,0.0461313,0.00167584,0.213189
2366379747,0.0664435,0.0460345,0.00155779,0.213017
2366411782,0.0664114,0.04576,0.00161299,0.21217
2366443793,0.066197,0.0456712,0.00155826,0.210948
2366475749,0.066102,0.0470949,0.00165261,0.212314
2366507749,0.065976,0.0480688,0.00171231,0.217604
2366535752,0.065822,0.0456849,0.00154959,0.218481
2366567937,0.0659242,0.0449577,0.00160729,0.218315
2366599938,0.0659044,0.0451156,0.00151721,0.218082
2366631959,0.0657384,0.04504,0.00169634,0.217216
2366663755,0.0656241,0.0451323,0.00170104,0.216817
2366695780,0.0708119,0.045028,0.00158645,0.216845
2366727781,0.0717229,0.04497,0.00160989,0.216627
2366759938,0.0652932,0.0447992,0.00177601,0.215612
2366787747,0.0649567,0.0448445,0.00181931,0.216068
2366819749,0.0655371,0.0447965,0.00182167,0.219273
2366851774,0.0656888,0.0448447,0.00170582,0.225086
2366883939,0.0656465,0.0448456,0.00169037,0.239095
2366915938,0.065546,0.0447456,0.0018706,0.259342
2366947944,0.0655242,0.0447628,0.00179802,0.259269
2366979933,0.0654988,0.0448267,0.00181646,0.257886
2367011786,0.0657363,0.0448917,0.00175896,0.258801
2367039750,0.0657905,0.0448233,0.00177688,0.26017
2367071749,0.0657854,0.0448255,0.00194619,0.272653
2367103746,0.0660298,0.044719,0.00181638,0.285845
2367135936,0.0662851,0.0450288,0.00153841,0.295147
2367167939,0.0656999,0.04492,0.00174961,0.29713
2367199946,0.0660407,0.0434265,0.00204344,0.296395
2367231960,0.0644962,0.0372964,0.00203878,0.296082
2367263942,0.0612064,0.0375251,0.00175374,0.295306
2367295775,0.058239,0.0381082,0.00154673,0.291072
2367323935,0.0587055,0.038153,0.00157956,0.289003
2367355937,0.0594554,0.0385898,0.00186479,0.287978
2367387936,0.0609505,0.03854,0.00170362,0.287874
2367419752,0.0643627,0.0388495,0.00108524,0.287962
2367451776,0.0673289,0.0392447,0.000195324,0.288206
2367483751,0.0668037,0.0407278,-0.000371348,0.289037
2367515754,0.0669324,0.0422383,-0.00135031,0.29243
2367547752,0.066853,0.0400304,-0.00220057,0.294326
2367575752,0.0668017,0.0397974,-0.00274325,0.296859
2367607969,0.066863,0.0399714,-0.00294411,0.299393
2367639933,0.0660891,0.0401255,-0.00337048,0.323458
2367671972,0.0623429,0.0399549,-0.00440608,0.334609
2367703936,0.0596481,0.0398589,-0.00506874,0.338062
2367735747,0.055016,0.0396741,-0.00477624,0.344777
2367767750,0.0525504,0.0393571,-0.0041903,0.352338
2367795936,0.0522748,0.0392814,-0.00431686,0.358358
2367827968,0.0530552,0.0394245,-0.00522771,0.36133
2367859936,0.0531293,0.03905,-0.006438,0.363014
2367891959,0.0531301,0.0426025,-0.00690182,0.368898
2367923753,0.0533804,0.0415185,-0.00690464,0.370471
2367955776,0.0533043,0.0386173,-0.0071657,0.372956
2367987747,0.0536796,0.040265,-0.00771141,0.374626
2368019750,0.0529748,0.0451775,-0.00879431,0.383648
2368051776,0.0540001,0.0419113,-0.0100073,0.389804
2368079939,0.0535375,0.0384465,-0.0103281,0.394954
2368111759,0.0540235,0.038449,-0.0102042,0.405019
2368143750,0.0531956,0.0384888,-0.0103509,0.408051
2368175750,0.0542771,0.0387046,-0.0102042,0.410722
2368207751,0.0541167,0.0384069,-0.00975563,0.41127
2368239750,0.0530458,0.0375151,-0.00964395,0.413016
2368271742,0.0546608,0.0373965,-0.00983863,0.43608
2368299934,0.058657,0.0373103,-0.00984847,0.448789
2368331970,0.0620299,0.0372434,-0.00926377,0.453274
2368363751,0.0620256,0.0369414,-0.00845499,0.451939
2368395949,0.0585747,0.0366456,-0.00782199,0.452132
2368427788,0.0450957,0.0365553,-0.00681828,0.467371
2368459913,0.0292198,0.0360482,-0.00611622,0.480307
2368491750,0.0128333,0.0321896,-0.00524011,0.489932
2368523752,-0.00260599,0.0214353,-0.00431472,0.489687
2368551747,-0.0171937,0.00610477,-0.00318942,0.496406
2368583754,-0.033004,-0.0173022,-0.00217906,0.5098
2368615939,-0.0469039,-0.0423468,-0.00152369,0.522245
2368647748,-0.0575355,-0.0657941,-0.00112145,0.526512
2368679751,-0.0615346,-0.0874345,-0.000547882,0.525424
2368711806,-0.0624052,-0.105985,0.000178815,0.525206
2368743748,-0.0629594,-0.119856,0.000566168,0.524806
2368775750,-0.0623147,-0.126081,0.00118561,0.522795
2368807747,-0.0605058,-0.125138,0.00169273,0.522708
2368835751,-0.0637257,-0.125769,0.00300265,0.522909
2368868551,-0.0700071,-0.121758,0.0039476,0.522908
