timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
1745943125,0.177477,-0.107502,0.487547
1745957997,0.180863,-0.106059,0.490042
1745973060,0.181452,-0.106492,0.484759
1745988995,0.176447,-0.110387,0.48608
1746005004,0.17733,-0.107935,0.484172
1746021003,0.177035,-0.108223,0.481091
1746037073,0.174827,-0.105771,0.477423
1746052993,0.172619,-0.108079,0.484319
1746069004,0.172472,-0.105627,0.483879
1746084993,0.179832,-0.105194,0.484026
1746100252,0.178507,-0.107502,0.484319
1746115071,0.17733,-0.10981,0.481384
1746130314,0.17365,-0.106925,0.484172
1746145044,0.176152,-0.1088,0.480797
1746161014,0.177624,-0.109233,0.483585
1746176001,0.176152,-0.112118,0.474781
1746190254,0.179685,-0.110964,0.481238
1746205105,0.182482,-0.107358,0.484759
1746222242,0.175269,-0.108656,0.479477
1746238002,0.177183,-0.107502,0.476102
1746252993,0.175269,-0.10779,0.482998
1746268039,0.180421,-0.107935,0.481825
1746283007,0.179243,-0.107213,0.47933
1746298303,0.178066,-0.108079,0.486373
1746313006,0.179391,-0.103463,0.484172
1746329149,0.181746,-0.104328,0.484759
1746344995,0.183218,-0.108512,0.481971
1746360993,0.180863,-0.106059,0.489895
1746376999,0.183218,-0.106204,0.486227
1746392042,0.183512,-0.106059,0.489455
1746406993,0.180863,-0.108945,0.483145
1746423044,0.177771,-0.107069,0.483145
1746438993,0.185573,-0.105915,0.486667
1746455068,0.182335,-0.106925,0.484319
1746470993,0.183218,-0.105915,0.484466
1746488670,0.181599,-0.108945,0.483292
1746502995,0.183512,-0.104761,0.480357
1746518114,0.18204,-0.104761,0.482118
1746532995,0.183954,-0.105771,0.476396
1746548580,0.184396,-0.106059,0.481825
1746564524,0.182776,-0.103751,0.47933
1746579063,0.181304,-0.106636,0.481238
1746595003,0.182335,-0.108368,0.479037
1746610995,0.180863,-0.105338,0.47889
1746626998,0.18204,-0.106636,0.487841
1746643051,0.182776,-0.106781,0.485346
1746658996,0.18101,-0.105194,0.481971
1746674996,0.179685,-0.105338,0.478303
1746690993,0.178507,-0.106636,0.479917
1746706187,0.179243,-0.106204,0.479917
1746722054,0.17998,-0.10303,0.483439
1746737074,0.181157,-0.106059,0.483292
1746752721,0.178655,-0.101443,0.481678
1746768783,0.179538,-0.104473,0.473901
1746784958,0.178655,-0.102164,0.479183
1746800760,0.184249,-0.102453,0.483145
1746817544,0.17836,-0.106059,0.482118
1746831051,0.183954,-0.107358,0.476689
1746847047,0.179538,-0.106492,0.479477
1746862998,0.17571,-0.103463,0.476689
1746879056,0.180568,-0.106348,0.476982
1746894089,0.177477,-0.104761,0.476836
1746909427,0.181452,-0.104905,0.483439
1746923996,0.175122,-0.110243,0.469939
1746940004,0.179096,-0.110676,0.473754
1746956039,0.180863,-0.103319,0.480357
1746972004,0.182188,-0.107358,0.475662
1746987995,0.180127,-0.104905,0.475368
1747003995,0.179685,-0.10981,0.477276
1747019058,0.182776,-0.109522,0.481238
1747034995,0.182629,-0.112984,0.476102
1747050993,0.180568,-0.109954,0.475955
1747067001,0.180127,-0.112262,0.478743
1747082092,0.180274,-0.109666,0.476249
1747097048,0.177919,-0.10779,0.479624
1747113017,0.181746,-0.105771,0.475662
1747128995,0.183218,-0.111685,0.480064
1747145037,0.179391,-0.110676,0.481531
1747160993,0.181304,-0.111541,0.482412
1747177003,0.181599,-0.115148,0.483145
1747193004,0.178655,-0.108223,0.484172
1747208036,0.181599,-0.111397,0.484613
1747223993,0.17733,-0.108368,0.478156
1747240047,0.180274,-0.108079,0.484026
1747256011,0.178655,-0.109954,0.475515
1747271037,0.180421,-0.10779,0.480504
1747286068,0.181893,-0.109522,0.479917
1747300995,0.178949,-0.106492,0.480504
1747316003,0.177771,-0.109954,0.478156
1747332209,0.180568,-0.109666,0.484613
1747348007,0.182629,-0.107935,0.478156
1747364045,0.183512,-0.108368,0.476396
1747380005,0.180274,-0.108656,0.479037
1747395062,0.185132,-0.107358,0.479477
1747410240,0.179832,-0.108368,0.484759
1747425006,0.179096,-0.105482,0.485199
1747440995,0.180863,-0.109233,0.484613
1747457037,0.179391,-0.104905,0.484172
1747472997,0.177771,-0.109666,0.482412
1747488995,0.182482,-0.111108,0.482118
1747505003,0.181893,-0.111974,0.481384
1747520230,0.181893,-0.10981,0.484172
1747535997,0.180716,-0.109666,0.483879
1747551993,0.176741,-0.109233,0.479917
1747567998,0.181893,-0.108512,0.48608
1747583038,0.178949,-0.107646,0.484759
1747598108,0.179685,-0.109233,0.481384
1747612995,0.180568,-0.107069,0.487107
1747628044,0.178802,-0.106348,0.480064
1747644036,0.18366,-0.111397,0.482998
1747659993,0.182335,-0.106781,0.480797
1747675999,0.17998,-0.106925,0.480944
1747692055,0.17998,-0.109377,0.480651
1747707050,0.179096,-0.106925,0.480944
1747722282,0.180716,-0.106204,0.479477
1747737001,0.176594,-0.10505,0.482265
1747752993,0.17733,-0.106925,0.482705
1747769046,0.17836,-0.109089,0.482998
1747784999,0.177477,-0.111974,0.478597
1747800995,0.178655,-0.108945,0.476982
1747817012,0.177919,-0.111974,0.477276
1747834446,0.178507,-0.110964,0.481238
1747848993,0.180127,-0.106636,0.482412
1747865006,0.173944,-0.104328,0.47801
1747881044,0.177771,-0.105338,0.476249
1747896064,0.176888,-0.10303,0.4717
1747911995,0.171147,-0.104905,0.475222
1747928055,0.173797,-0.103174,0.476396
1747943993,0.176005,-0.105194,0.482265
1747959036,0.178213,-0.108223,0.480211
1747974085,0.173502,-0.102597,0.476836
1747988993,0.174091,-0.101732,0.484906
1748004006,0.175563,-0.106781,0.485053
1748020049,0.174827,-0.103174,0.484026
1748036001,0.179243,-0.105194,0.482118
1748052045,0.172619,-0.111685,0.484466
1748067993,0.170853,-0.109377,0.481091
1748083038,0.174533,-0.1088,0.488574
1748097012,0.17733,-0.110531,0.484466
1748112057,0.177624,-0.110387,0.485199
1748127996,0.179538,-0.110387,0.48696
1748144046,0.17468,-0.106059,0.483585
1748159005,0.176299,-0.107213,0.482558
1748174229,0.176005,-0.110243,0.482705
1748189004,0.174827,-0.108512,0.491949
1748203993,0.17733,-0.110676,0.486667
1748219999,0.177624,-0.110243,0.49327
1748236130,0.17468,-0.105482,0.488428
1748251993,0.178507,-0.10202,0.488428
1748268042,0.176741,-0.107502,0.490629
1748283993,0.17571,-0.109666,0.486227
1748300048,0.179391,-0.109522,0.48696
1748315996,0.179391,-0.105338,0.487987
1748331074,0.176447,-0.108945,0.487841
1748346333,0.176888,-0.108656,0.495324
1748360993,0.17468,-0.10981,0.488428
1748377001,0.174827,-0.109233,0.49371
1748393036,0.172914,-0.109954,0.491509
1748409005,0.176888,-0.109089,0.488721
1748425005,0.176299,-0.106636,0.491509
1748440995,0.173061,-0.110099,0.486814
1748456186,0.175269,-0.108223,0.484172
1748471993,0.175122,-0.109522,0.487107
1748488995,0.171589,-0.143278,0.48696
1748503993,0.171589,-0.106781,0.490775
1748519074,0.172914,-0.105482,0.48696
1748534010,0.171883,-0.107646,0.488281
1748549004,0.178213,-0.109666,0.490482
1748564004,0.174238,-0.107646,0.485053
1748580047,0.171883,-0.104761,0.481531
1748596001,0.175416,-0.108512,0.483439
1748612059,0.170558,-0.106348,0.482412
1748627993,0.174091,-0.107213,0.481238
1748643037,0.166142,-0.109522,0.480651
1748658416,0.172914,-0.10779,0.484759
