timestamp,roll,pitch,yaw
541626474.0,-2.3897063715833284,-2.1753534218139414,21.161742388117318
541658473.0,-2.3824219930161417,-2.153443923449278,21.15299925489726
541686473.0,-2.3779092924354495,-2.1382669488944965,21.144478942513917
541718472.0,-2.3745415940230092,-2.124760451912584,21.135555438800818
541751271.0,-2.3739485164331406,-2.1160050755219344,21.12693603377095
541783265.0,-2.3734788493088637,-2.1129229735594155,21.11600914812913
541815270.0,-2.3771750726205045,-2.1168762846749463,21.105925632699588
541844088.0,-2.384994540211609,-2.125619792671917,21.104204599354077
541876071.0,-2.3910797847888237,-2.1385157470702953,21.08891738553813
541908072.0,-2.402140209651673,-2.15606139501389,21.083197692365363
541940856.0,-2.411377917657128,-2.1766184098942425,21.069217232322888
541972874.0,-2.424891839963939,-2.196770741484731,21.052538269954667
542004875.0,-2.44132055458167,-2.222473199348859,21.042359098417784
542033672.0,-2.4519012129449496,-2.251207080481955,21.060007516183497
542065671.0,-2.45961832983852,-2.2728789209797053,20.992289014200583
542097675.0,-2.476210372010325,-2.299294516921734,20.97364327919631
542129665.0,-2.4974593478473937,-2.316484289773762,21.007355424229065
542162477.0,-2.492721563108606,-2.329521431783775,20.96083039367152
542190476.0,-2.4993983173532213,-2.334414959516284,20.90491762677763
542222478.0,-2.522939306878001,-2.33051549835226,20.949004660079485
542255275.0,-2.504492263927661,-2.324035008082435,20.954567600666834
542287290.0,-2.483108120422845,-2.2881347711085334,20.88866590606268
542319264.0,-2.4840812240591696,-2.2443004605661288,20.894222922078566
542348094.0,-2.4692316009138278,-2.2069491334977447,20.92090794672581
542380064.0,-2.4346393869795633,-2.1579411899641183,20.846267443345322
542412063.0,-2.4261518420982373,-2.1194789674812378,20.835349808467445
542444882.0,-2.4465129482422117,-2.126556647449315,20.896581500637858
542476863.0,-2.4284890857956887,-2.100477426363769,20.899749559387267
542508870.0,-2.3936989530870476,-2.056543454902678,20.86118756267487
542537663.0,-2.3691614092700677,-2.0457372853180535,20.836844915995176
542569663.0,-2.433294768460851,-2.1027555642921536,20.82238694367127
542601675.0,-2.5005244648548577,-2.1447991237185535,20.815283903800918
542634464.0,-2.455888527026544,-2.1339089900529937,20.810727619101936
542666470.0,-2.272117352000922,-1.9732633494126286,20.928315237111754
542694471.0,-2.1894871861202954,-1.7459087629939578,20.82668634971425
542726472.0,-2.194145825365179,-1.3887536546167358,20.652659074390133
542759272.0,-2.1426057685748496,-1.0215599164327975,20.727237913797765
542791265.0,-1.9856798247008902,-0.8808995828121425,20.859002627744715
542823271.0,-2.0077668995037015,-0.9954008182299721,20.693972730308708
542852092.0,-2.1456010419760942,-1.2872173156094266,20.566723683668307
542884073.0,-2.2632531389707884,-1.6025931022740605,20.688406824379133
542916078.0,-2.228001860471496,-1.7294196753045004,20.84243790095484
542948906.0,-2.140397096770735,-1.7083241823385937,20.672322083782117
542980872.0,-2.295616503306,-1.6709997301568265,20.505772881297776
543012871.0,-2.338736124574445,-1.5928194881360294,20.70874605782223
543041677.0,-2.129351587752131,-1.5307115716010922,20.967741256681297
543073670.0,-2.1321085929004067,-1.6049901480297553,20.617079595428667
543105684.0,-2.352103726916448,-1.6394854929482503,20.854685606725734
543138472.0,-2.346542047811174,-1.759745863697687,20.772301388465042
543170473.0,-2.30128409578028,-1.9191185993599544,20.807854615775874
543198473.0,-2.4404494337894937,-1.9720028579151958,20.73368477781784
543230472.0,-2.5210274246826208,-2.0466917916918423,20.768745844510004
543263273.0,-2.4725748590768135,-2.18479041525107,20.784061587869
543295302.0,-2.507976794692682,-2.2504003717250636,20.718016114175946
543327274.0,-2.5697437632558753,-2.2734168305746314,20.698768724601294
543356085.0,-2.542761136823442,-2.2534443532737525,20.725915000725227
543388073.0,-2.4911099178704776,-2.18129963384187,20.70328992862793
543420074.0,-2.505584218833532,-2.089018417028871,20.69114783348988
543452903.0,-2.4565428713810573,-2.0125375532172516,20.70356107468931
543484878.0,-2.407423908535296,-1.9629993192159623,20.67894141053294
543516874.0,-2.3903679244071414,-1.9082574663662382,20.677746449314288
543545679.0,-2.4071020653535378,-1.8732122583719915,20.66849579562578
543577675.0,-2.376074508303601,-1.863364768895619,20.64142021122848
543609687.0,-2.3920394283004875,-1.8699181291433047,20.63538566218845
543642472.0,-2.409597435882459,-1.8706220904363922,20.637726263410617
543674477.0,-2.415988460414168,-1.9009016102148102,20.616910504564892
543702476.0,-2.4245031490878177,-1.9475527065226579,20.601905848833468
543735276.0,-2.4473466687786467,-1.9952734281504647,20.609489464528618
543767277.0,-2.4984693931360127,-2.0611084023345203,20.59324740326834
543799304.0,-2.5355813222165606,-2.173589045723162,20.572335927912263
543831263.0,-2.5661376421980395,-2.2896913605752167,20.560213413568853
543860093.0,-2.574677648853806,-2.3705786774460247,20.5568147344221
543892064.0,-2.5965559735606325,-2.3704842354732776,20.536279353916136
543924063.0,-2.5859217639237406,-2.308457270529068,20.53391914100644
543956856.0,-2.55580823672655,-2.2213855315507613,20.52754876918861
543988874.0,-2.5215694717181156,-2.1462440841005663,20.51703892396535
544020874.0,-2.494539570090049,-2.0822646752239558,20.503275676864583
544049705.0,-2.4787917666312365,-2.040499245200645,20.499451989689423
544081688.0,-2.4740036582707363,-2.0068656974845784,20.4842996878414
544113670.0,-2.4787888473309194,-2.0009387850801414,20.468422804071693
544146493.0,-2.4612133711898925,-2.002585289829037,20.476932953135197
544178462.0,-2.4587800765274817,-1.9968890244207735,20.469629057624598
544210473.0,-2.4664632645669538,-1.9855271171181625,20.4471512425605
544243271.0,-2.471964930596994,-1.9807167882691383,20.442151548565676
544275301.0,-2.4523290513277134,-1.99712574809531,20.42664491567661
544307270.0,-2.463747466813693,-2.0072571020444356,20.40942318904847
544335270.0,-2.478390455458456,-2.009061813267521,20.41224321503116
544368074.0,-2.4809358162043975,-2.0392438444604553,20.410130195915624
544400072.0,-2.484454637508697,-2.0716658656580687,20.385737973696532
544432073.0,-2.4988406384535766,-2.097865741485575,20.37832726765304
544464870.0,-2.5232042293292327,-2.13473523292485,20.37303649660176
544496874.0,-2.549809912609837,-2.192485074849082,20.353107206534826
544524873.0,-2.5710955429811846,-2.2662036964077967,20.342704611479327
544557671.0,-2.5742385301982127,-2.3103732360521536,20.33635623916081
544589682.0,-2.5810208413801403,-2.304966056153304,20.31309854539192
544621672.0,-2.585004535528972,-2.26572362193584,20.31612769893257
544654476.0,-2.563878533743871,-2.1873296908027577,20.314064040514957
544682492.0,-2.5430065281671905,-2.135897301468249,20.29490907889286
544714492.0,-2.5065913365847465,-2.0856383704892063,20.286534169325066
544747271.0,-2.504133613465691,-2.0409290613719984,20.281865964780046
544779306.0,-2.5059042854038465,-2.0296021652880785,20.262169906900024
544811275.0,-2.5118206670590406,-2.059108061953614,20.248493211187686
544840101.0,-2.5162417441875133,-2.1003286257825486,20.255918788433583
544872073.0,-2.5310201544488984,-2.115234547098031,20.250212436920137
544904076.0,-2.543948871058259,-2.1611745780433567,20.23141681854515
544936856.0,-2.5645985625971806,-2.2088107063026845,20.228339276101337
544968875.0,-2.5729359586990044,-2.2498954886196234,20.21411317414638
545000877.0,-2.5715955293232122,-2.2492869067601986,20.19497876628785
545028878.0,-2.582519259598537,-2.2401581632084904,20.20245067138823
545061677.0,-2.5506249585950163,-2.199794955509273,20.19483770838072
545093671.0,-2.544240686344903,-2.1605387763890267,20.174130027652303
545125664.0,-2.530649333475326,-2.124641327708458,20.17953534398855
545158475.0,-2.5155442409594557,-2.103665715129103,20.177959945575353
545186489.0,-2.5152602002988003,-2.0952945255041455,20.162616470383888
545218463.0,-2.523364943022714,-2.098891372196822,20.14379494964945
545251275.0,-2.5063226189541967,-2.0874014623201833,20.142664279635255
545283293.0,-2.5176137874878264,-2.0880118731609008,20.13243905666798
545315270.0,-2.5279035813232427,-2.100851371397501,20.131713599436612
545344092.0,-2.52695945472566,-2.1296142516777485,20.1349901993165
545376063.0,-2.5580217170243245,-2.1807798601033133,20.12034152585509
545408063.0,-2.577795513008962,-2.2276887631116193,20.112353092929403
545440864.0,-2.6130065515143888,-2.3016075891954713,20.11362337993064
545472873.0,-2.6230848692882507,-2.344557129511813,20.097406737046306
545504873.0,-2.623690290403508,-2.365218058600704,20.07365611049137
545532871.0,-2.607295065792755,-2.3396980747749097,20.083514699460608
545565670.0,-2.5798755026831834,-2.261039630094511,20.08556299929876
545597683.0,-2.5737605967813857,-2.1999097678523865,20.073943226091064
545629674.0,-2.5461817767538735,-2.1510777565484682,20.07042317115469
545662473.0,-2.5103619596377063,-2.110708077388056,20.056367274578424
545690488.0,-2.5059334925390786,-2.049922432758062,20.044037300138896
545722473.0,-2.4991026121109217,-2.000899735201034,20.038589194205567
545755272.0,-2.4720255232900636,-1.962737548608187,20.038710163464906
545787301.0,-2.4741930111899517,-1.9516049982167338,20.024505657024385
545819269.0,-2.4816877019028287,-1.9651866221253846,20.025825303071205
545848087.0,-2.4981063770887038,-1.9911320899475085,20.032513860221567
545880087.0,-2.494369643835591,-2.0336813511701135,20.021738063097157
545912072.0,-2.5223137948233925,-2.078876844310426,20.00740376590549
545944873.0,-2.5355099194533075,-2.1151002638017493,19.998268104003955
545976872.0,-2.538737241909069,-2.1461588505709557,19.99097187391343
546008890.0,-2.583851599232435,-2.182079570957581,19.98372956546988
546036873.0,-2.5855204407481853,-2.22382419740053,19.984261192744796
