timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
20708587,20708441,0.0118856,0.00531151,6.98872e-05,0.03,0.0,0.0,0.0,-1.0
20809409,20809260,0.0115502,0.00549182,-9.53957e-05,0.03,0.0,0.0,0.0,-1.0
20910190,20910044,0.0114716,0.00541939,0.000150339,0.03,0.0,0.0,0.0,-1.0
21011779,21011632,0.0117764,0.00520405,-1.06938e-05,0.03,0.0,0.0,0.0,-1.0
21115781,21115641,0.0118626,0.00528264,0.000167638,0.03,0.0,0.0,0.0,-1.0
21216605,21216442,0.0117171,0.0054489,0.000119554,0.03,0.0,0.0,0.0,-1.0
21316590,21316441,0.0118208,0.00530469,8.41781e-05,0.03,0.0,0.0,0.0,-1.0
21421397,21421264,0.0118623,0.00535948,7.10965e-05,0.03,0.0,0.0,0.0,-1.0
21522203,21522052,0.0117952,0.00531175,0.000181915,0.03,0.0,0.0,0.0,-1.0
21622979,21622833,0.0118463,0.00549328,-3.06017e-05,0.03,0.0,0.0,0.0,-1.0
21723794,21723653,0.0117404,0.00554501,6.60634e-07,0.03,0.0,0.0,0.0,-1.0
21824585,21824441,0.011686,0.00533741,0.000155295,0.03,0.0,0.0,0.0,-1.0
21925412,21925278,0.0118441,0.00546806,3.77977e-05,0.03,0.0,0.0,0.0,-1.0
22030171,22030032,0.0120335,0.00548556,7.81607e-05,0.03,0.0,0.0,0.0,-1.0
22130975,22130839,0.0120008,0.00612925,0.000216298,0.03,0.0,0.0,0.0,-1.0
22231780,22231641,0.0119543,0.00596099,-5.54178e-05,0.03,0.0,0.0,0.0,-1.0
22331772,22331633,0.0117099,0.00522992,0.000263551,0.03,0.0,0.0,0.0,-1.0
22432585,22432442,0.012169,0.00556214,0.000179341,0.03,0.0,0.0,0.0,-1.0
22537401,22537266,0.0119591,0.00546069,6.65038e-05,0.03,0.0,0.0,0.0,-1.0
22638187,22638048,0.0119011,0.00546453,0.000131295,0.03,0.0,0.0,0.0,-1.0
22738980,22738836,0.0119305,0.00569573,0.00012018,0.03,0.0,0.0,0.0,-1.0
22839769,22839640,0.0120337,0.00557869,0.000235378,0.03,0.0,0.0,0.0,-1.0
22940590,22940446,0.011993,0.00553863,0.000159852,0.03,0.0,0.0,0.0,-1.0
23045412,23045278,0.0120261,0.00550179,-0.000126252,0.03,0.0,0.0,0.0,-1.0
23146179,23146039,0.0120018,0.00514711,-5.20494e-05,0.03,0.0,0.0,0.0,-1.0
23246983,23246841,0.0120496,0.00542274,0.000345026,0.0380618,0.0,0.0,0.0,-1.0
23346987,23346840,0.0122331,0.00535956,3.30254e-05,0.0381231,0.0,0.0,0.0,-1.0
23447791,23447642,0.0121517,0.00532708,0.000294987,0.0381235,0.0,0.0,0.0,-1.0
23552591,23552458,0.0119369,0.00537053,-1.45974e-05,0.0381235,0.0,0.0,0.0,-1.0
23653388,23653251,0.0120593,0.00522266,-0.000154876,0.0383116,0.0,0.0,0.0,-1.0
23754201,23754046,0.0121762,0.00554454,0.000245778,0.038123,0.0,0.0,0.0,-1.0
23854977,23854832,0.0122455,0.0052577,0.000357549,0.0373157,0.0,0.0,0.0,-1.0
23955782,23955642,0.0118891,0.00544224,0.000181824,0.0381449,0.0,0.0,0.0,-1.0
24056583,24056440,0.0118659,0.00544847,0.000402245,0.0381233,0.0,0.0,0.0,-1.0
24161386,24161251,0.0122674,0.00534088,2.70348e-05,0.0386029,0.0,0.0,0.0,-1.0
24261410,24261270,0.0122818,0.00586512,-0.000240347,0.0598465,0.0,0.0,0.0,-1.0
24362190,24362042,0.0128214,0.00590598,0.000516905,0.0741823,0.0,0.0,0.0,-1.0
24462999,24462863,0.0135426,0.00591854,0.00039792,0.0740983,0.0,0.0,0.0,-1.0
24567789,24567640,0.0142013,0.00637003,0.000109699,0.0869788,0.0,0.0,0.0,-1.0
24668590,24668445,0.014834,0.00657077,0.000414795,0.102068,0.0,0.0,0.0,-1.0
24769386,24769249,0.0155908,0.00872618,-0.000198339,0.114869,0.0,0.0,0.0,-1.0
24870186,24870044,0.0154946,0.00881879,-0.000121556,0.117048,0.0,0.0,0.0,-1.0
24970978,24970841,0.018607,0.01987,0.00122748,0.117037,0.0,0.0,0.0,-1.0
25071791,25071644,0.0211842,0.0203334,0.00206664,0.117037,0.0,0.0,0.0,-1.0
25176600,25176456,0.0146539,-0.0143621,-0.00216319,0.117037,0.0,0.0,0.0,-1.0
25276586,25276440,0.0219426,0.0280648,0.00192615,0.117037,0.0,0.0,0.0,-1.0
25377398,25377256,0.0156972,-0.00679116,-0.00166727,0.117227,0.0,0.0,0.0,-1.0
25478183,25478042,0.0223767,0.0232766,0.00115069,0.117038,0.0,0.0,0.0,-1.0
25578994,25578848,0.0195092,-0.00098652,-0.00139103,0.117037,0.0,0.0,0.0,-1.0
25683796,25683657,0.0232356,0.0183397,0.00198594,0.117037,0.0,0.0,0.0,-1.0
25784585,25784439,0.021504,0.00574428,-0.00014336,0.117037,0.0,0.0,0.0,-1.0
25885404,25885266,0.0255925,0.0173443,0.000932581,0.117037,0.0,0.0,0.0,-1.0
25986198,25986036,0.0232307,0.00780432,0.00107867,0.117037,0.0,0.0,0.0,-1.0
26086979,26086838,0.0252038,0.0126269,0.000864881,0.117037,0.0,0.0,0.0,-1.0
26191008,26190847,0.0235295,0.0137752,-0.000308348,0.115422,0.0,0.0,0.0,-1.0
26291771,26291632,0.0243117,0.0143694,0.000373998,0.117022,0.0,0.0,0.0,-1.0
26392584,26392440,0.0249973,0.0132019,0.00182748,0.120303,0.0,0.0,0.0,-1.0
26493398,26493261,0.0254821,0.0132521,0.000208482,0.123881,0.0,0.0,0.0,-1.0
26594189,26594047,0.0261918,0.0161924,-0.000477426,0.121535,0.0,0.0,0.0,-1.0
26698989,26698844,0.0268843,0.017851,0.000822732,0.120887,0.0,0.0,0.0,-1.0
26799783,26799639,0.0280067,0.0167477,-0.000765557,0.124008,0.0,0.0,0.0,-1.0
26900582,26900440,0.028506,0.0144486,-0.000716048,0.124,0.0,0.0,0.0,-1.0
27001380,27001242,0.028759,0.0153345,0.000402084,0.12424,0.0,0.0,0.0,-1.0
27101395,27101253,0.0302333,0.0178063,0.000246771,0.134061,0.0,0.0,0.0,-1.0
27202184,27202042,0.0300477,0.0199351,0.000385483,0.161463,0.0,0.0,0.0,-1.0
27306976,27306836,0.0350731,0.025296,2.99654e-05,0.159887,0.0,0.0,0.0,-1.0
27407777,27407641,0.034239,0.0205116,0.000432533,0.160783,0.0,0.0,0.0,-1.0
27508593,27508442,0.0313496,0.0223235,0.000170408,0.161135,0.0,0.0,0.0,-1.0
27609403,27609266,0.0223953,0.012717,-0.00368317,0.165566,0.0,0.0,0.0,-1.0
27714193,27714043,0.0128887,-0.00142067,-0.00160703,0.193705,0.0,0.0,0.0,-1.0
27818980,27818842,0.018687,0.0054658,0.00427377,0.194798,0.0,0.0,0.0,-1.0
27919778,27919641,0.022372,0.0265035,0.00528581,0.19479,0.0,0.0,0.0,-1.0
28020570,28020432,0.0239739,0.0338382,0.0131104,0.197125,0.0,0.0,0.0,-1.0
28121397,28121255,0.0205882,0.025693,0.01163,0.197111,0.0,0.0,0.0,-1.0
28225420,28225285,0.0233639,0.0276021,-0.00101633,0.199369,0.0,0.0,0.0,-1.0
28326188,28326033,0.0209578,0.0357062,-0.00355417,0.227663,0.0,0.0,0.0,-1.0
28426979,28426841,0.0215516,0.0327361,0.00412186,0.230783,0.0,0.0,0.0,-1.0
28527778,28527640,0.015408,0.0114825,0.0266099,0.230765,0.0,0.0,0.0,-1.0
28628591,28628445,0.0188548,0.0160151,0.0338326,0.230765,0.0,0.0,0.0,-1.0
28729393,28729257,0.0179812,0.0259866,0.0208345,0.230765,0.0,0.0,0.0,-1.0
28834186,28834043,0.0225019,0.0462431,0.00147685,0.230765,0.0,0.0,0.0,-1.0
28934990,28934839,0.0403208,0.0448663,0.0049031,0.230765,0.0,0.0,0.0,-1.0
29035789,29035640,0.0447641,0.0174833,0.0226048,0.230765,0.0,0.0,0.0,-1.0
29135788,29135646,0.0229801,-0.0106653,0.0298753,0.230765,0.0,0.0,0.0,-1.0
29236581,29236439,-0.00551159,-0.0104558,0.015062,0.230765,0.0,0.0,0.0,-1.0
29341378,29341241,0.000703282,-0.0122886,-0.000870216,0.230765,0.0,0.0,0.0,-1.0
29442183,29442040,0.00326519,0.00214842,0.0208838,0.230765,0.0,0.0,0.0,-1.0
29542976,29542839,0.0259173,0.00150996,0.0691763,0.230765,0.0,0.0,0.0,-1.0
29643782,29643640,0.0584,0.0308204,0.05878,0.231948,0.0,0.0,0.0,-1.0
29744571,29744433,0.0849084,0.0544021,0.0540479,0.231926,0.0,0.0,0.0,-1.0
29849404,29849268,0.0990968,0.0450172,0.0596987,0.232166,0.0,0.0,0.0,-1.0
29950191,29950043,0.081447,0.0112627,0.0523098,0.23875,0.0,0.0,0.0,-1.0
30050987,30050845,0.030903,-0.0224187,0.0479752,0.237735,0.0,0.0,0.0,-1.0
30151012,30150860,0.00943978,-0.0320627,0.0447292,0.237728,0.0,0.0,0.0,-1.0
30251786,30251640,0.0226282,-0.0246913,0.0369099,0.239823,0.0,0.0,0.0,-1.0
30356569,30356432,0.0459099,-0.0211753,0.0277914,0.268519,0.0,0.0,0.0,-1.0
30457409,30457272,0.0502105,-0.0226178,0.0196216,0.267911,0.0,0.0,0.0,-1.0
30558185,30558043,0.0306333,-0.0201736,0.0207594,0.267901,0.0,0.0,0.0,-1.0
30658981,30658843,0.0278343,-0.00876287,0.0235838,0.269517,0.0,0.0,0.0,-1.0
30759781,30759641,0.0404457,0.0194422,0.00842427,0.27046,0.0,0.0,0.0,-1.0
30860584,30860440,0.0523806,0.0222339,0.013923,0.271621,0.0,0.0,0.0,-1.0
30965407,30965265,0.0515923,-0.00858967,0.0282514,0.273695,0.0,0.0,0.0,-1.0
31065405,31065267,0.0148515,-0.049223,0.0293563,0.291365,0.0,0.0,0.0,-1.0
31166971,31166833,-0.0225784,-0.0624955,0.0390522,0.307792,0.0,0.0,0.0,-1.0
31266979,31266837,-0.0298273,-0.0572105,0.0444475,0.308521,0.0,0.0,0.0,-1.0
31371783,31371642,-0.0374397,-0.0272469,0.102055,0.308519,0.0,0.0,0.0,-1.0
31472570,31472432,-0.00479901,-0.00991291,0.11154,0.308519,0.0,0.0,0.0,-1.0
31573389,31573248,0.0491886,0.00955534,0.0849435,0.308519,0.0,0.0,0.0,-1.0
31674182,31674041,0.0964263,0.0168688,0.0429695,0.308519,0.0,0.0,0.0,-1.0
31774987,31774847,0.0956647,-0.00434902,0.0543426,0.307335,0.0,0.0,0.0,-1.0
31875784,31875637,0.0406271,-0.00940417,0.0836746,0.303902,0.0,0.0,0.0,-1.0
31980593,31980441,0.00250042,0.0165207,0.0626408,0.304116,0.0,0.0,0.0,-1.0
32080582,32080441,0.0104305,0.0222298,0.0335347,0.305029,0.0,0.0,0.0,-1.0
32181393,32181254,0.0294519,0.00311732,0.017365,0.307468,0.0,0.0,0.0,-1.0
32282209,32282047,0.0281623,-0.0307132,0.0519442,0.310529,0.0,0.0,0.0,-1.0
32382979,32382840,-0.00679059,-0.0128093,0.0992412,0.317879,0.0,0.0,0.0,-1.0
32487777,32487637,0.00975349,-0.00959664,0.0654993,0.375102,0.0,0.0,0.0,-1.0
32588595,32588441,0.0179894,0.00316422,0.0426899,0.388835,0.0,0.0,0.0,-1.0
32689401,32689262,0.00062606,0.0159727,0.0711095,0.388409,0.0,0.0,0.0,-1.0
32790185,32790042,-0.0144868,0.0251199,0.0890587,0.387441,0.0,0.0,0.0,-1.0
32890972,32890829,-0.00414043,0.0440603,0.0998565,0.387432,0.0,0.0,0.0,-1.0
32994981,32994842,-0.00987838,0.104782,0.111681,0.387432,0.0,0.0,0.0,-1.0
33095779,33095641,-0.000227916,0.0931889,0.115988,0.387432,0.0,0.0,0.0,-1.0
33196569,33196432,-0.0205727,0.0667492,0.134074,0.38868,0.0,0.0,0.0,-1.0
33297387,33297250,-0.0338867,0.0575846,0.123636,0.390927,0.0,0.0,0.0,-1.0
33398180,33398040,-0.0407727,0.0724307,0.0894633,0.42146,0.0,0.0,0.0,-1.0
33502980,33502844,-0.039187,0.0720459,0.0706239,0.42738,0.0,0.0,0.0,-1.0
33603785,33603644,-0.0270937,0.0721319,0.0799195,0.430361,0.0,0.0,0.0,-1.0
33704584,33704440,-0.0049932,0.087378,0.0861857,0.442733,0.0,0.0,0.0,-1.0
33805399,33805262,0.0175876,0.0910779,0.0984615,0.465111,0.0,0.0,0.0,-1.0
33906201,33906048,0.038521,0.0787295,0.112275,0.465185,0.0,0.0,0.0,-1.0
34006979,34006842,0.0453978,0.0788057,0.11185,0.465185,0.0,0.0,0.0,-1.0
34111002,34110856,0.0490816,0.0751054,0.116921,0.465185,0.0,0.0,0.0,-1.0
34211781,34211643,0.0740694,0.0773016,0.128097,0.465185,0.0,0.0,0.0,-1.0
34312605,34312441,0.1217,0.0763678,0.124276,0.465185,0.0,0.0,0.0,-1.0
34413407,34413269,0.159964,0.0609024,0.103876,0.465185,0.0,0.0,0.0,-1.0
34518189,34518047,0.204051,-0.0218527,0.0978299,0.465185,0.0,0.0,0.0,-1.0
34619006,34618853,0.176059,-0.0666024,0.12362,0.465185,0.0,0.0,0.0,-1.0
34719780,34719642,0.123971,-0.0767159,0.139688,0.465185,0.0,0.0,0.0,-1.0
34820589,34820442,0.106706,-0.092225,0.140625,0.465185,0.0,0.0,0.0,-1.0
34921393,34921255,0.0760613,-0.0800534,0.126151,0.465185,0.0,0.0,0.0,-1.0
35025399,35025261,0.0663298,-0.0809915,0.133642,0.464027,0.0,0.0,0.0,-1.0
35126217,35126061,0.0662917,-0.0610345,0.150099,0.465207,0.0,0.0,0.0,-1.0
35226987,35226846,0.0912067,-0.0402079,0.159555,0.465185,0.0,0.0,0.0,-1.0
35327782,35327643,0.119014,-0.0156867,0.172506,0.465185,0.0,0.0,0.0,-1.0
35428589,35428440,0.129169,-0.0026727,0.186173,0.465185,0.0,0.0,0.0,-1.0
35533411,35533275,0.138911,-0.00819563,0.217981,0.465185,0.0,0.0,0.0,-1.0
35634179,35634033,0.141642,-0.00924819,0.215204,0.465185,0.0,0.0,0.0,-1.0
35734982,35734843,0.140388,-0.0197516,0.206346,0.465185,0.0,0.0,0.0,-1.0
35835781,35835642,0.134935,-0.0474224,0.187113,0.463218,0.0,0.0,0.0,-1.0
35935799,35935650,0.123207,-0.0667361,0.175095,0.46516,0.0,0.0,0.0,-1.0
36036586,36036441,0.100792,-0.0754243,0.182128,0.465185,0.0,0.0,0.0,-1.0
36141392,36141254,0.0927473,-0.06932,0.189781,0.464132,0.0,0.0,0.0,-1.0
36242195,36242046,0.103623,-0.042273,0.17983,0.465177,0.0,0.0,0.0,-1.0
36342971,36342833,0.125513,-0.0167641,0.192878,0.465185,0.0,0.0,0.0,-1.0
36443795,36443651,0.156163,-0.00342343,0.169662,0.465185,0.0,0.0,0.0,-1.0
36544584,36544440,0.185233,-0.0209942,0.071877,0.465185,0.0,0.0,0.0,-1.0
36649405,36649251,0.177515,-0.0442933,0.125228,0.465185,0.0,0.0,0.0,-1.0
36851017,36850865,0.14683,-0.042407,0.167817,0.461567,0.0,0.0,0.0,-1.0
36950987,36950845,0.155932,-0.0355672,0.14799,0.461702,0.0,0.0,0.0,-1.0
37055787,37055641,0.163383,-0.0283963,0.151234,0.461704,0.0,0.0,0.0,-1.0
37156580,37156440,0.170763,-0.02659,0.205241,0.461704,0.0,0.0,0.0,-1.0
37257390,37257253,0.19035,-0.0157606,0.226782,0.461704,0.0,0.0,0.0,-1.0
37358176,37358033,0.216594,-0.00692833,0.207255,0.461704,0.0,0.0,0.0,-1.0
37458982,37458843,0.218591,-0.00151141,0.19541,0.461704,0.0,0.0,0.0,-1.0
37559795,37559650,0.207837,-0.00437192,0.175958,0.461704,0.0,0.0,0.0,-1.0
37664569,37664432,0.191947,-0.012045,0.146298,0.461704,0.0,0.0,0.0,-1.0
37765433,37765268,0.185922,-0.0236848,0.145602,0.464364,0.0,0.0,0.0,-1.0
37865403,37865266,0.19563,-0.0167656,0.108018,0.464946,0.0,0.0,0.0,-1.0
37966180,37966033,0.206617,-0.0180982,0.100073,0.460787,0.0,0.0,0.0,-1.0
38066989,38066843,0.209662,-0.0238367,0.172315,0.460544,0.0,0.0,0.0,-1.0
38171784,38171640,0.212603,-0.0329471,0.250799,0.460543,0.0,0.0,0.0,-1.0
38272609,38272446,0.207839,-0.0443183,0.354408,0.458085,0.0,0.0,0.0,-1.0
38373386,38373248,0.18653,-0.0470238,0.466127,0.458701,0.0,0.0,0.0,-1.0
38474190,38474042,0.19186,-0.0496212,0.559579,0.464073,0.0,0.0,0.0,-1.0
38574984,38574839,0.212363,-0.0308808,0.578915,0.467506,0.0,0.0,0.0,-1.0
38679788,38679642,0.235737,-0.0246143,0.58245,0.465201,0.0,0.0,0.0,-1.0
38780593,38780444,0.251572,-0.0243169,0.579567,0.465185,0.0,0.0,0.0,-1.0
38880585,38880443,0.258133,-0.0174965,0.529047,0.465185,0.0,0.0,0.0,-1.0
38981368,38981231,0.255259,-0.0204208,0.523891,0.465185,0.0,0.0,0.0,-1.0
39082195,39082042,0.242218,-0.0242256,0.519508,0.464466,0.0,0.0,0.0,-1.0
39186980,39186842,0.232857,-0.0300112,0.522128,0.459576,0.0,0.0,0.0,-1.0
39287809,39287667,0.23277,-0.0304598,0.488487,0.461783,0.0,0.0,0.0,-1.0
39388583,39388435,0.236021,-0.0368393,0.478684,0.462183,0.0,0.0,0.0,-1.0
39489362,39489224,0.235158,-0.0414703,0.463845,0.465175,0.0,0.0,0.0,-1.0
39590234,39590066,0.228308,-0.0415463,0.469695,0.464034,0.0,0.0,0.0,-1.0
39690979,39690841,0.222676,-0.0359525,0.471289,0.465208,0.0,0.0,0.0,-1.0
39794995,39794848,0.221393,-0.030034,0.470077,0.464377,0.0,0.0,0.0,-1.0
39895789,39895645,0.219248,-0.0261314,0.484097,0.464024,0.0,0.0,0.0,-1.0
39996591,39996443,0.221409,-0.0288473,0.490623,0.465178,0.0,0.0,0.0,-1.0
40097390,40097256,0.223326,-0.0318053,0.470936,0.464273,0.0,0.0,0.0,-1.0
40202182,40202040,0.220548,-0.0354094,0.449116,0.464376,0.0,0.0,0.0,-1.0
40302986,40302844,0.214857,-0.0399529,0.438806,0.465207,0.0,0.0,0.0,-1.0
40403783,40403645,0.207967,-0.0459958,0.44467,0.463937,0.0,0.0,0.0,-1.0
40504597,40504433,0.208319,-0.0551829,0.440783,0.464024,0.0,0.0,0.0,-1.0
40605403,40605266,0.21017,-0.0621498,0.436629,0.465208,0.0,0.0,0.0,-1.0
40705372,40705227,0.21311,-0.0647621,0.432129,0.465185,0.0,0.0,0.0,-1.0
40810988,40810848,0.223352,-0.0605145,0.418459,0.465185,0.0,0.0,0.0,-1.0
40910982,40910843,0.227131,-0.0556059,0.414241,0.465185,0.0,0.0,0.0,-1.0
41011786,41011648,0.216735,-0.0509176,0.430313,0.463975,0.0,0.0,0.0,-1.0
41112590,41112442,0.217594,-0.064962,0.435684,0.465207,0.0,0.0,0.0,-1.0
41217415,41217277,0.215923,-0.0702202,0.403084,0.464377,0.0,0.0,0.0,-1.0
41318186,41318043,0.204728,-0.0736601,0.390229,0.464024,0.0,0.0,0.0,-1.0
41418983,41418844,0.205297,-0.081577,0.398981,0.46396,0.0,0.0,0.0,-1.0
41519779,41519634,0.210092,-0.0877398,0.37628,0.464025,0.0,0.0,0.0,-1.0
41620583,41620439,0.203585,-0.0932291,0.385436,0.464025,0.0,0.0,0.0,-1.0
41724584,41724441,0.187779,-0.0983893,0.433755,0.464025,0.0,0.0,0.0,-1.0
41825394,41825255,0.178088,-0.0950042,0.492191,0.462977,0.0,0.0,0.0,-1.0
41926184,41926041,0.196427,-0.0858432,0.48354,0.461704,0.0,0.0,0.0,-1.0
42026984,42026846,0.220542,-0.0731794,0.434913,0.461704,0.0,0.0,0.0,-1.0
42127783,42127642,0.221536,-0.0740056,0.381635,0.467944,0.0,0.0,0.0,-1.0
42228589,42228440,0.212085,-0.0863538,0.306795,0.467506,0.0,0.0,0.0,-1.0
42333388,42333251,0.201656,-0.0876867,0.289397,0.464963,0.0,0.0,0.0,-1.0
42434199,42434045,0.205505,-0.082593,0.325874,0.460384,0.0,0.0,0.0,-1.0
42534983,42534845,0.226635,-0.0690728,0.334806,0.460541,0.0,0.0,0.0,-1.0
42634987,42634842,0.248671,-0.0556457,0.310198,0.461791,0.0,0.0,0.0,-1.0
42739780,42739644,0.256984,-0.0476867,0.256255,0.465135,0.0,0.0,0.0,-1.0
42840597,42840445,0.25456,-0.0501141,0.24523,0.463973,0.0,0.0,0.0,-1.0
42941384,42941242,0.25379,-0.0530796,0.232617,0.461689,0.0,0.0,0.0,-1.0
43042183,43042041,0.261095,-0.0519672,0.184801,0.461989,0.0,0.0,0.0,-1.0
43143001,43142849,0.264221,-0.0498818,0.118938,0.465194,0.0,0.0,0.0,-1.0
43243789,43243644,0.26453,-0.045088,0.107887,0.465185,0.0,0.0,0.0,-1.0
43348584,43348432,0.275637,-0.0362168,0.0590323,0.459343,0.0,0.0,0.0,-1.0
43449411,43449258,0.28566,-0.0494166,0.0970975,0.458222,0.0,0.0,0.0,-1.0
43549399,43549263,0.266891,-0.0545821,0.0945591,0.460718,0.0,0.0,0.0,-1.0
43650180,43650033,0.252733,-0.0772887,0.0485577,0.461696,0.0,0.0,0.0,-1.0
43750985,43750843,0.244028,-0.0935083,-0.00903766,0.465345,0.0,0.0,0.0,-1.0
43855785,43855645,0.231652,-0.103427,-0.0159232,0.46375,0.0,0.0,0.0,-1.0
44665416,44665255,0.27125,-0.0730627,-0.0361277,0.461814,0.0,0.0,0.0,-1.0
44766195,44766040,0.27053,-0.0785714,-0.0497037,0.465286,0.0,0.0,0.0,-1.0
44870983,44870843,0.27371,-0.0772495,-0.0655646,0.465185,0.0,0.0,0.0,-1.0
44971786,44971643,0.277054,-0.08195,-0.0700167,0.465185,0.0,0.0,0.0,-1.0
45072579,45072433,0.27583,-0.0901637,-0.0850532,0.465185,0.0,0.0,0.0,-1.0
45173410,45173269,0.27414,-0.101397,-0.0957331,0.465185,0.0,0.0,0.0,-1.0
45274187,45274042,0.271522,-0.109516,-0.11627,0.465185,0.0,0.0,0.0,-1.0
45374996,45374843,0.261825,-0.119111,-0.126621,0.465185,0.0,0.0,0.0,-1.0
45479776,45479639,0.252189,-0.127908,-0.12943,0.465185,0.0,0.0,0.0,-1.0
45579788,45579645,0.254317,-0.127364,-0.156092,0.465185,0.0,0.0,0.0,-1.0
45680593,45680443,0.262652,-0.123582,-0.153437,0.465185,0.0,0.0,0.0,-1.0
45781375,45781239,0.268566,-0.136094,-0.119283,0.465185,0.0,0.0,0.0,-1.0
45886228,45886081,0.263936,-0.138184,-0.0720508,0.467644,0.0,0.0,0.0,-1.0
45986981,45986842,0.260362,-0.147977,-0.0523513,0.467507,0.0,0.0,0.0,-1.0
46087771,46087633,0.259691,-0.162884,-0.0496504,0.467506,0.0,0.0,0.0,-1.0
46188585,46188440,0.246886,-0.16533,-0.0511674,0.467506,0.0,0.0,0.0,-1.0
46289388,46289250,0.231433,-0.173777,-0.0280261,0.467506,0.0,0.0,0.0,-1.0
46390197,46390043,0.229651,-0.186802,0.0110403,0.467506,0.0,0.0,0.0,-1.0
46495000,46494833,0.231517,-0.189024,-0.00224907,0.467506,0.0,0.0,0.0,-1.0
46594977,46594839,0.201137,-0.187905,-0.0124993,0.467506,0.0,0.0,0.0,-1.0
46695787,46695648,0.172636,-0.211185,0.0392575,0.467506,0.0,0.0,0.0,-1.0
46796584,46796450,0.161272,-0.220677,0.0462446,0.467506,0.0,0.0,0.0,-1.0
46901425,46901271,0.168455,-0.224858,0.0615226,0.465085,0.0,0.0,0.0,-1.0
