timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,connected,system_source,priority,is_powering_off,warning
33340824,15.4137,15.5786,0.0,2.01228e-10,0.0,0.00518352,0.718661,1.03972,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
33848751,15.3991,15.5309,1.172,0.178991,0.0,0.0378766,0.703101,1.04201,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
34356751,15.2971,15.4955,0.7032,0.558682,0.0,0.157454,0.694551,1.04328,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
34851943,15.5012,15.4632,0.5567,0.55777,0.0,0.236545,0.684669,1.04474,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
35359940,15.3846,15.4471,0.3223,0.565138,0.0,0.318794,0.680597,1.04534,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
35855167,15.4137,15.4261,0.7032,0.561711,0.0,0.396134,0.673151,1.04645,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
36363197,15.5304,15.4491,0.9669,0.607218,0.0,0.484507,0.685006,1.04469,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
36858361,15.5158,15.4619,0.4395,0.645593,0.0,0.577555,0.691735,1.04369,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
37354343,15.4721,15.4679,0.6446,0.681345,0.0,0.675035,0.695072,1.0432,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
37862426,15.4721,15.4728,0.5274,0.67619,0.0,0.769799,0.69759,1.04283,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
38369582,15.4866,15.4862,0.5274,0.687149,0.0,0.867493,0.704001,1.04188,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
38865545,15.4575,15.4945,0.6739,0.686839,0.0,0.962123,0.70798,1.04129,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
39360751,15.4575,15.4944,0.9962,0.705225,0.0,1.06187,0.708064,1.04128,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
39868765,15.4137,15.49,0.8204,0.693693,0.0,1.15805,0.705892,1.0416,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
40363942,15.3554,15.4878,0.5274,0.681029,0.0,1.25083,0.704948,1.04174,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
40871948,15.3991,15.4866,0.9669,0.681667,0.0,1.34754,0.704235,1.04185,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
41367948,15.6762,15.499,0.7325,0.69111,0.0,1.44359,0.710066,1.04099,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
41875169,15.3991,15.4899,0.6153,0.686451,0.0,1.54007,0.706029,1.04158,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
42371166,15.4575,15.4882,0.7032,0.676829,0.0,1.63312,0.705314,1.04169,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
42878404,15.5012,15.4912,0.4688,0.714105,0.0,1.73835,0.706745,1.04148,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
43374361,15.6762,15.4997,0.8497,0.713198,0.0,1.83595,0.710632,1.0409,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
43881542,15.5595,15.4921,0.9376,0.703721,0.0,1.93503,0.707221,1.04141,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
44377589,15.4575,15.4842,0.879,0.703033,0.0,2.03165,0.703645,1.04193,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
44884824,15.3408,15.4929,0.7032,0.707049,0.0,2.13058,0.707605,1.04135,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
45380751,15.4575,15.4885,0.8204,0.70531,0.0,2.22654,0.70562,1.04164,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
45888760,15.4721,15.4741,0.7618,0.693356,0.0,2.32264,0.699039,1.04261,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
46383939,15.4575,15.4765,0.9376,0.700644,0.0,2.41862,0.700175,1.04245,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
46891955,15.4429,15.4878,0.5567,0.707941,0.0,2.52069,0.705282,1.04169,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
47387187,15.5158,15.4915,1.0841,0.724966,0.0,2.62167,0.706968,1.04144,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
47895180,15.5741,15.4841,0.4688,0.703451,0.0,2.71894,0.703618,1.04194,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
48390449,15.4721,15.4824,0.7618,0.68694,0.0,2.81186,0.702781,1.04206,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
48898378,15.5304,15.4812,0.7911,0.704962,0.0,2.91301,0.702248,1.04214,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
49394354,15.5304,15.4837,0.7325,0.692198,0.0,3.00807,0.703424,1.04197,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
50397541,15.4721,15.482,0.7325,0.730286,0.0,3.20736,0.703855,1.0419,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
50904739,15.3846,15.4818,0.586,0.763468,0.0,3.31808,0.70747,1.04137,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
