timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
67912468,0.170094,0.16459,0.0010889,0.0,0.0,-0.03
67944484,0.170041,0.164556,0.00108826,0.0,0.0,-0.03
67977273,0.17008,0.164504,0.00108822,0.0,0.0,-0.03
68009299,0.170089,0.164478,0.00108817,0.0,0.0,-0.03
68041267,0.170025,0.164507,0.00108809,0.0,0.0,-0.03
68073980,0.170073,0.164424,0.0010877,0.0,0.0,-0.03
68101989,0.170014,0.164403,0.00108729,0.0,0.0,-0.03
68134081,0.169992,0.164432,0.00108723,0.0,0.0,-0.03
68166865,0.169966,0.164209,0.00108558,0.0,0.0,-0.03
68198887,0.170401,0.164427,0.00108965,0.0,0.0,-0.03
68230785,0.170042,0.164143,0.00108569,0.0,0.0,-0.03
68259591,0.169965,0.164024,0.00108442,0.0,0.0,-0.03
68291592,0.170563,0.164787,0.00109348,0.0,0.0,-0.03
68323591,0.16993,0.164257,0.00108576,0.0,0.0,-0.03
68356382,0.170095,0.16368,0.00108275,0.0,0.0,-0.03
68388543,0.171228,0.165343,0.0011012,0.0,0.0,-0.03
68417263,0.168755,0.164637,0.00108091,0.0,0.0,-0.03
68449194,0.170412,0.163949,0.00108662,0.0,0.0,-0.03
68481268,0.17109,0.165266,0.00109983,0.0,0.0,-0.03
68513986,0.168315,0.161607,0.00105796,0.0,0.0,-0.03
68545987,0.170797,0.162054,0.00107666,0.0,0.0,-0.03
68577965,0.170326,0.168044,0.0011135,0.0,0.0,-0.03
68610868,0.167456,0.16681,0.00108634,0.0,0.0,-0.03
68642790,0.172229,0.162409,0.00108812,0.0,0.0,-0.03
68674782,0.170686,0.16297,0.00108214,0.0,0.0,-0.03
68703670,0.168122,0.164691,0.00107687,0.0,0.0,-0.03
68735586,0.172476,0.165703,0.00111169,0.0,0.0,-0.03
68767662,0.171523,0.166219,0.00110881,0.0,0.0,-0.03
68800395,0.169306,0.162713,0.00107159,0.0,0.0,-0.03
68832397,0.170367,0.160268,0.00106204,0.0,0.0,-0.03
68864389,0.170491,0.169049,0.00112123,0.0,0.0,-0.03
68893263,0.173186,0.179818,0.00121124,0.0,0.0,-0.03
68925279,0.172799,0.178033,0.00119664,0.0,0.0,-0.03
68957268,0.163382,0.152043,0.000966016,0.0,0.0,-0.03
68989975,0.164675,0.143207,0.000917212,0.0,0.0,-0.03
69021978,0.169741,0.164101,0.00108339,0.0,0.0,-0.03
69053984,0.172976,0.179816,0.00120977,0.0,0.0,-0.03
69082792,0.161807,0.178947,0.00112597,0.0,0.0,-0.03
69114793,0.161282,0.154862,0.00097146,0.0,0.0,-0.03
69146804,0.167105,0.150624,0.000978803,0.0,0.0,-0.03
69179672,0.168037,0.15958,0.0010428,0.0,0.0,-0.03
69207689,0.160173,0.161747,0.00100757,0.0,0.0,-0.03
69239678,0.15911,0.163246,0.00101018,0.0,0.0,-0.03
69272478,0.168083,0.173734,0.00113583,0.0,0.0,-0.03
69304477,0.170549,0.174899,0.00116015,0.0,0.0,-0.03
69336404,0.155878,0.165488,0.00100359,0.0,0.0,-0.03
69365267,0.165005,0.163498,0.00104934,0.0,0.0,-0.03
69397196,0.177823,0.161669,0.00111824,0.0,0.0,-0.03
