timestamp,load,ram_usage
67368060,0.325401,0.370666
68369184,0.505585,0.496144
69369996,0.501731,0.496144
70371033,0.456801,0.496144
71372294,0.460593,0.496144
72372351,0.46175,0.496144
73372726,0.454325,0.496144
74374193,0.447141,0.496144
75375376,0.459816,0.496144
76376634,0.467,0.496144
77378728,0.457947,0.496144
78379820,0.447987,0.496144
79380766,0.461405,0.496144
80381803,0.459935,0.496144
81382639,0.46904,0.496144
82383891,0.464191,0.496144
83384634,0.478395,0.496144
84385956,0.469993,0.496144
85389298,0.466963,0.496144
86389754,0.461115,0.496144
87390633,0.460101,0.496144
88391779,0.461417,0.496144
89392633,0.470671,0.496144
90395430,0.463927,0.496144
91395703,0.46947,0.496144
92396673,0.459844,0.496144
93397762,0.452662,0.496144
94398633,0.468033,0.496144
95399848,0.471395,0.496144
96400633,0.464629,0.496144
97402340,0.458131,0.496144
98403516,0.477033,0.496144
99406251,0.473069,0.496144
100408678,0.452632,0.496144
101410634,0.467394,0.496144
102411882,0.467351,0.496144
103412673,0.467321,0.496144
104414885,0.45866,0.496144
105415756,0.462108,0.496144
106417023,0.455014,0.496144
107421396,0.519767,0.496144
108423008,0.466733,0.496144
109423696,0.458973,0.496144
110424673,0.625347,0.496144
111424947,0.464152,0.496144
112425865,0.464152,0.496144
113427893,0.462288,0.496144
114429318,0.459192,0.496144
115429942,0.464299,0.496144
116430634,0.615035,0.496144
117431697,0.598532,0.496144
118432689,0.455787,0.496144
119434974,0.472589,0.496144
120435703,0.460343,0.496144
121436673,0.446184,0.496144
122437751,0.460266,0.496144
123438634,0.461989,0.496144
124441945,0.459174,0.496144
125442634,0.457985,0.496144
126443696,0.470036,0.496144
127444633,0.453968,0.496144
128445496,0.451931,0.496144
129445747,0.455909,0.496144
130447495,0.457306,0.496144
131447944,0.456717,0.496144
132449943,0.465193,0.496144
133450673,0.475007,0.496144
134451934,0.462896,0.496144
135452634,0.450674,0.496144
136454668,0.450762,0.496144
137457080,0.476888,0.496144
138457739,0.46711,0.496144
139458673,0.464224,0.496144
140460753,0.46396,0.496144
141461959,0.450765,0.496144
142462986,0.547556,0.496144
143462680,0.452371,0.496144
144463702,0.473759,0.496144
146468669,0.473403,0.496144
147469728,0.46439,0.496144
148470676,0.469648,0.496144
149472068,0.463803,0.496144
150474592,0.443938,0.496144
151474683,0.464948,0.496144
152475735,0.473279,0.496144
153476633,0.481145,0.496144
154476633,0.455571,0.496144
155479493,0.468386,0.496144
156479761,0.457418,0.496144
157480634,0.453774,0.496144
158481769,0.458744,0.496144
159484472,0.457915,0.496144
160570270,0.520454,0.496144
161570634,0.675938,0.496144
162571696,0.489913,0.496144
163572634,0.462312,0.496144
164573774,0.463601,0.496144
165575367,0.456823,0.496144
166576634,0.462832,0.496144
167577762,0.467462,0.496144
168578634,0.470647,0.496144
169579807,0.467012,0.496144
170580633,0.467428,0.496144
171582170,0.465468,0.496144
172582745,0.459505,0.496572
173583696,0.506487,0.496572
