timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],n_states,vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,nan_flags,health_flags,timeout_flags,pre_flt_fail
36244796,-0.234404,0.0274275,-0.0102061,0.971699,0.000303392,-0.00193604,-0.133554,0.00131379,-0.00127088,-0.939446,-4.72243e-06,-5.18189e-07,9.0608e-06,1.46818e-05,-1.27899e-05,0.000345991,0.233963,6.18981e-09,0.487085,0.0,0.0,0.0,0.0,0.0,0.0,5.39015e-11,1.36435e-05,0.0001379,0.000142157,0.000103177,0.000103262,8.56031e-06,0.0211509,0.0211573,0.0994847,0.0476857,0.0476904,1.1434,4.30618e-11,4.23866e-11,5.92529e-10,2.36676e-06,2.36989e-06,1.02677e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.30883,1.0693,0.0192579,0.0,2.84974e-05,0.0402855,0.0,0.0,0.0,4.8e-05,96,0,0,165,0,0,0,0
36444745,-0.234734,0.0274327,-0.0102116,0.971619,-8.13686e-05,-0.00199969,-0.135103,0.00109925,-0.00138733,-0.966268,-4.7524e-06,-4.93368e-07,8.33092e-06,1.47305e-05,-1.27666e-05,0.000346103,0.233963,6.18981e-09,0.487085,0.0,0.0,0.0,0.0,0.0,0.0,5.18667e-11,1.3312e-05,0.000127384,0.000139781,0.000102967,0.000103051,8.40817e-06,0.0209862,0.0209924,0.104366,0.0485711,0.0485759,1.26475,4.09873e-11,4.03411e-11,5.67073e-10,2.36674e-06,2.36987e-06,1.02677e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.311684,1.12461,0.0249517,0.0,2.87414e-05,0.0402855,0.0,0.0,0.0,-3e-06,96,0,0,165,0,0,0,0
36648755,-0.235283,0.0274323,-0.010214,0.971486,0.000701397,-0.00200303,-0.122311,0.000979326,-0.00157028,-0.932463,-4.80193e-06,-4.56642e-07,7.21735e-06,1.42351e-05,-1.23373e-05,0.000333946,0.233963,6.18981e-09,0.487085,0.0,0.0,0.0,0.0,0.0,0.0,4.91373e-11,1.30869e-05,0.000125611,0.000138612,0.000102863,0.000102945,8.32789e-06,0.0212748,0.0212809,0.0891339,0.0506807,0.0506861,1.05963,3.93328e-11,3.87112e-11,5.45681e-10,2.36669e-06,2.36984e-06,8.9146e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.318381,1.02938,0.0204932,0.0,2.72345e-05,0.0212001,0.0,0.0,0.0,7e-06,96,0,0,165,0,0,0,0
36852743,-0.235668,0.0274375,-0.0102186,0.971392,-3.93826e-05,-0.00181195,-0.125724,0.000835969,-0.00163918,-0.95727,-4.83538e-06,-4.3088e-07,6.43025e-06,1.42904e-05,-1.23093e-05,0.000334069,0.233963,6.18981e-09,0.487085,0.0,0.0,0.0,0.0,0.0,0.0,4.74178e-11,1.31746e-05,0.000125059,0.000136354,0.000102713,0.000102792,8.18602e-06,0.021268,0.0212739,0.0934168,0.0519419,0.0519475,1.16934,3.76651e-11,3.70698e-11,5.22899e-10,2.36667e-06,2.36982e-06,8.91463e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.322319,1.08136,0.0422523,0.0,3.02898e-05,0.0212001,0.0,0.0,0.0,-5e-06,96,0,0,165,0,0,0,0
37056788,-0.236235,0.0274462,-0.0102004,0.971255,0.000275896,-0.000935996,-0.0833255,0.000601516,-0.00135554,-0.798225,-4.87751e-06,-3.97659e-07,5.39362e-06,1.26966e-05,-1.11321e-05,0.000298836,0.233963,6.18981e-09,0.487085,0.0,0.0,0.0,0.0,0.0,0.0,4.95517e-11,1.33163e-05,0.000121509,0.00013438,0.000102108,0.000102186,8.06308e-06,0.0187616,0.0187661,0.0801204,0.044496,0.0445001,0.984983,3.47009e-11,3.41279e-11,5.01369e-10,2.36661e-06,2.36977e-06,7.78836e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.298322,0.992463,0.0254258,0.0,2.81696e-05,0.0667029,0.0,0.0,0.0,4e-05,96,0,0,165,0,0,0,0
37257556,-0.236677,0.0274393,-0.0102075,0.971147,8.76369e-05,-0.000145924,-0.0835634,0.000545231,-0.00126988,-0.814915,-4.91269e-06,-3.72102e-07,4.59537e-06,1.27583e-05,-1.11024e-05,0.000298963,0.233963,6.18981e-09,0.487085,0.0,0.0,0.0,0.0,0.0,0.0,5.15121e-11,1.35434e-05,0.00024671,0.000133081,0.000102009,0.000102086,7.98239e-06,0.0188346,0.0188386,0.0838938,0.0457335,0.0457378,1.08449,3.34111e-11,3.28591e-11,4.83251e-10,2.36659e-06,2.36975e-06,7.7884e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.302442,1.04139,0.0460729,0.0,2.73567e-05,0.0667029,0.0,0.0,0.0,8e-06,96,0,0,165,0,0,0,0
37461543,-0.237241,0.027467,-0.0102004,0.971009,-0.000221568,0.000512188,-0.085087,0.000460449,-0.00100164,-0.831748,-4.9562e-06,-3.41252e-07,3.63707e-06,1.28362e-05,-1.10698e-05,0.000299113,0.233963,6.18981e-09,0.487085,0.0,0.0,0.0,0.0,0.0,0.0,5.00625e-11,1.32711e-05,0.000194967,0.000130992,0.000101897,0.000101973,7.85757e-06,0.0188126,0.0188162,0.0877568,0.0467458,0.0467501,1.19319,3.21478e-11,3.16185e-11,4.63904e-10,2.36657e-06,2.36973e-06,7.78844e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.305771,1.09233,0.0275569,0.0,2.273e-05,0.0667029,0.0,0.0,0.0,-1.5e-05,96,0,0,165,0,0,0,0
37665546,-0.23735,0.0274892,-0.0102109,0.970982,-0.000516683,0.000185128,-0.0646194,0.000296963,-0.000745683,-0.761206,-4.96532e-06,-3.33875e-07,3.40608e-06,1.21247e-05,-1.05615e-05,0.000283684,0.233963,6.18981e-09,0.487085,0.0,0.0,0.0,0.0,0.0,0.0,4.64057e-11,1.30587e-05,0.000167397,0.000129173,0.000101849,0.000101923,7.74846e-06,0.0190938,0.0190972,0.0755169,0.048672,0.0486765,1.00813,3.10967e-11,3.0589e-11,4.45601e-10,2.36653e-06,2.36971e-06,6.84254e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.312007,1.00406,0.0160903,0.0,1.78365e-05,0.0318018,0.0,0.0,0.0,-2e-06,96,0,0,165,0,0,0,0
37865655,-0.237502,0.0274913,-0.0101997,0.970945,-0.0020499,0.000959607,-0.0648245,-3.88732e-05,-0.000473888,-0.77416,-4.97869e-06,-3.24164e-07,3.0993e-06,1.21491e-05,-1.05491e-05,0.000283733,0.233963,6.18981e-09,0.487085,0.0,0.0,0.0,0.0,0.0,0.0,4.74914e-11,1.32186e-05,0.000148587,0.000127208,0.000101764,0.000101837,7.63051e-06,0.0191309,0.019134,0.0789284,0.0498396,0.049844,1.10641,3.00365e-11,2.95492e-11,4.28268e-10,2.36652e-06,2.36969e-06,6.84258e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.315727,1.05186,0.00234686,0.0,1.32805e-05,0.0318018,0.0,0.0,0.0,0.000107,96,0,0,165,0,0,0,0
38069669,-0.23757,0.0274861,-0.010185,0.970928,-0.00259056,0.00119338,-0.0485638,-0.000400537,-0.00016371,-0.715268,-4.98549e-06,-3.20398e-07,2.94284e-06,1.15945e-05,-1.01474e-05,0.0002716,0.233963,6.18981e-09,0.487085,0.0,0.0,0.0,0.0,0.0,0.0,4.76169e-11,1.30568e-05,0.000144639,0.000126049,0.000101319,0.000101391,7.56036e-06,0.0169314,0.0169336,0.0680927,0.0425921,0.0425951,0.936234,2.81107e-11,2.76385e-11,4.1364e-10,2.36647e-06,2.36965e-06,6.05068e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.291868,0.967592,0.0174821,0.0,5.72182e-06,0.0273236,0.0,0.0,0.0,0.00012,96,0,0,165,0,0,0,0
