timestamp,voltage5V_v,voltage3V3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5V_OC,hipower_5V_OC
191844578,4.921,0.0,0,0,1,0,1,0,0
192344578,4.90649,0.0,0,0,1,0,1,0,0
192844578,4.95,0.0,0,0,1,0,1,0,0
193344578,4.89199,0.0,0,0,1,0,1,0,0
193844578,4.90166,0.0,0,0,1,0,1,0,0
194344578,4.90649,0.0,0,0,1,0,1,0,0
194844578,4.92261,0.0,0,0,1,0,1,0,0
195344578,4.95322,0.0,0,0,1,0,1,0,0
195844578,4.92261,0.0,0,0,1,0,1,0,0
196354581,4.86943,0.0,0,0,1,0,1,0,0
196854578,4.96289,0.0,0,0,1,0,1,0,0
197354578,4.97256,0.0,0,0,1,0,1,0,0
197854578,4.8791,0.0,0,0,1,0,1,0,0
198354589,4.95967,0.0,0,0,1,0,1,0,0
198854578,4.8227,0.0,0,0,1,0,1,0,0
199354577,4.97739,0.0,0,0,1,0,1,0,0
199854578,4.86299,0.0,0,0,1,0,1,0,0
200354585,4.90488,0.0,0,0,1,0,1,0,0
200854604,4.95483,0.0,0,0,1,0,1,0,0
201354578,4.91294,0.0,0,0,1,0,1,0,0
201854578,4.95645,0.0,0,0,1,0,1,0,0
202354578,4.90488,0.0,0,0,1,0,1,0,0
202854578,4.95806,0.0,0,0,1,0,1,0,0
203354578,4.85815,0.0,0,0,1,0,1,0,0
203854578,4.99028,0.0,0,0,1,0,1,0,0
204354578,5.00801,0.0,0,0,1,0,1,0,0
