timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,fix_type,vel_ned_valid,satellites_used
49710745,1559238715999534,408102937,-778706386,338010,303570,2.993,0.688779,7.453,8.544,0.76,1.13,86,6,0.901,0.85,0.297,-0.812,6.1047,0,3,1,12
49909038,1559238716199533,408102948,-778706368,338197,303757,2.866,0.688893,8.047,8.832,0.77,1.09,86,6,0.961,0.799,0.533,-0.797,6.1047,0,3,1,12
50113106,1559238716399533,408102972,-778706367,338429,303989,3.177,0.68902,8.689,9.158,0.77,1.09,80,4,0.999,0.983,0.179,-0.86,6.1047,0,3,1,12
50312040,1559238716599533,408102997,-778706367,338668,304227,3.321,0.689152,9.378,9.522,0.75,1.04,80,4,1.128,1.128,-0.002,-0.91,6.1047,0,3,1,13
50515446,1559238716799533,408103009,-778706371,339047,304606,3.15,0.689277,9.512,9.468,0.75,1.04,80,4,1.141,1.133,-0.14,-1.051,6.1047,0,3,1,13
50709069,1559238716999534,408103014,-778706368,339438,304997,2.939,0.689394,9.79,9.536,0.75,1.04,80,4,1.026,1.026,-0.021,-1.158,6.1047,0,3,1,13
50917051,1559238717199533,408102967,-778706354,340180,305739,2.299,0.689486,10.125,9.664,0.75,1.04,80,4,0.525,0.459,0.254,-1.477,6.1047,0,3,1,13
51113036,1559238717399533,408102920,-778706357,340807,306367,1.809,0.689558,8.961,9.503,0.77,1.23,80,5,0.217,-0.077,0.203,-1.544,6.1047,0,3,1,11
51315203,1559238717599533,408102935,-778706353,340688,306248,1.96,0.689635,9.093,9.61,0.71,1.01,80,5,0.325,0.278,0.168,-1.255,6.1047,0,3,1,14
51516056,1559238717799533,408102947,-778706341,340527,306087,2.222,0.689724,9.243,9.711,0.71,1.01,80,5,0.76,0.523,0.552,-0.891,6.1047,0,3,1,14
51716211,1559238717999534,408102931,-778706335,341079,306638,2.107,0.689807,9.408,9.834,0.71,1.01,80,5,0.371,0.355,0.109,-1.261,6.1047,0,3,1,14
51929054,1559238718199533,408102927,-778706319,341103,306662,2.128,0.689892,9.563,9.927,0.71,1.01,80,5,0.761,0.367,0.667,-1.012,6.1047,0,3,1,14
52110961,1559238718399533,408102925,-778706302,341132,306692,2.182,0.689979,9.736,10.032,0.71,1.01,86,6,0.849,0.422,0.737,-0.866,6.1047,0,3,1,14
52315459,1559238718599533,408102949,-778706296,341020,306580,2.956,0.690096,9.922,10.139,0.71,1.01,86,6,0.954,0.9,0.317,-0.66,6.1047,0,3,1,14
52521099,1559238718799533,408102976,-778706295,340945,306505,3.376,0.69023,10.115,10.246,0.72,1.08,86,6,1.288,1.286,0.068,-0.522,6.1047,0,3,1,13
52723078,1559238718999534,408102961,-778706274,341091,306651,2.826,0.690343,10.312,10.354,0.72,1.08,86,6,1.083,0.886,0.624,-0.562,6.1047,0,3,1,13
52921036,1559238719199533,408102926,-778706246,341478,307038,2.135,0.690427,10.502,10.463,0.71,1.01,86,6,0.799,0.329,0.728,-0.874,6.1047,0,3,1,14
53121050,1559238719399533,408102890,-778706217,341870,307430,2.123,0.690512,10.693,10.572,0.71,1.01,80,7,0.821,-0.099,0.816,-1.128,6.1047,0,3,1,14
53316246,1559238719599533,408102899,-778706211,342066,307625,2.139,0.690597,10.882,10.68,0.71,1.01,80,7,0.358,0.292,0.208,-1.175,6.1047,0,3,1,14
53512269,1559238719799533,408102911,-778706209,342266,307825,2.381,0.690691,11.073,10.794,0.71,1.01,80,7,0.599,0.599,-0.01,-1.189,6.1047,0,3,1,14
53715183,1559238719999534,408102937,-778706206,342510,308069,2.687,0.690798,11.308,10.915,0.78,1.13,80,7,0.895,0.892,-0.08,-1.196,6.1047,0,3,1,12
53917056,1559238720199533,408102962,-778706202,342768,308328,2.882,0.690912,11.556,11.039,0.78,1.13,80,7,1.076,1.075,-0.033,-1.208,6.1047,0,3,1,12
54111088,1559238720399533,408102893,-778706181,342645,308205,2.017,0.690992,11.188,11.049,0.94,1.28,74,5,0.418,0.415,0.053,-1.008,6.1047,0,3,1,9
54312036,1559238720599533,408102905,-778706174,342865,308425,2.257,0.691082,11.337,11.171,0.91,1.1,74,5,0.605,0.605,0.008,-1.069,6.1047,0,3,1,11
54514136,1559238720799533,408102928,-778706173,343015,308575,2.601,0.691185,11.514,11.3,0.91,1.1,74,5,1.036,0.986,-0.32,-1.086,6.1047,0,3,1,11
54714111,1559238720999534,408102958,-778706185,343280,308840,2.811,0.691296,11.728,11.472,0.83,1.06,74,5,1.545,1.369,-0.716,-1.174,6.1047,0,3,1,12
54910110,1559238721199533,408103011,-778706188,343636,309196,2.859,0.69141,11.674,11.665,0.75,1.04,74,5,1.988,1.983,-0.137,-1.046,6.1047,0,3,1,13
55116199,1559238721399533,408103049,-778706173,343873,309432,2.777,0.69152,11.657,11.881,0.75,1.04,74,5,2.267,2.216,0.477,-0.88,6.1047,0,3,1,13
55310108,1559238721599533,408103080,-778706180,344688,310248,2.666,0.771093,11.643,12.009,0.75,1.04,74,5,2.313,2.31,-0.107,-1.29,6.16356,0,3,1,13
