timestamp,load,ram_usage
76567951,0.601149,0.567011
77576314,0.644718,0.567011
78577125,0.639897,0.567011
79578107,0.60894,0.567099
80579668,0.607317,0.567099
81580627,0.595142,0.567186
82581395,0.62297,0.567186
83586641,0.595427,0.567186
84589814,0.620172,0.567186
85591850,0.579686,0.567186
86592316,0.619357,0.567186
87593026,0.616132,0.567186
88594093,0.639402,0.567186
89595653,0.632095,0.567186
90596061,0.650332,0.567186
91603823,0.621151,0.567186
92604214,0.630756,0.567186
93604993,0.651074,0.567186
94624825,0.622668,0.567186
95633346,0.616533,0.567186
96634073,0.621433,0.567186
97634993,0.658766,0.567186
98635998,0.63368,0.567186
99637421,0.626157,0.567186
100638315,0.588302,0.567186
101639008,0.630031,0.567186
102641583,0.590347,0.567186
103641993,0.642264,0.567186
104643240,0.596441,0.567186
105644278,0.624286,0.567186
106647071,0.601148,0.567186
107649648,0.665043,0.567186
108650614,0.590926,0.567186
109652263,0.622998,0.567186
110653993,0.602836,0.567186
111655206,0.615769,0.567186
112657833,0.620628,0.567186
113659216,0.618088,0.567186
114660236,0.627141,0.567186
115661993,0.60385,0.567186
116662993,0.629874,0.567186
117664252,0.593487,0.567186
118666171,0.634328,0.567186
119668195,0.594235,0.567186
120670214,0.63286,0.567186
121673870,0.628907,0.567186
122674993,0.641496,0.567186
123675996,0.645353,0.567186
124677965,0.645012,0.567186
125679092,0.642223,0.567186
126680258,0.648048,0.567186
127686233,0.635099,0.567186
128686993,0.645986,0.567186
129688247,0.641954,0.567186
130691137,0.607247,0.567186
131692214,0.613936,0.567186
132693433,0.601204,0.567186
133693993,0.625315,0.567186
134698251,0.588562,0.567186
135699805,0.622205,0.567186
136700166,0.590227,0.567186
137701314,0.610353,0.567186
138703778,0.616395,0.567186
139705910,0.618174,0.567186
140709529,0.607885,0.567186
141710229,0.608042,0.567186
142711084,0.606445,0.567186
143712040,0.614934,0.567186
144713569,0.638262,0.567186
145714086,0.599612,0.567186
146715147,0.626874,0.567186
147715380,0.600911,0.567186
148716056,0.622251,0.567186
149718171,0.598396,0.567186
150718996,0.623976,0.567186
151722707,0.585224,0.567186
152725476,0.627897,0.567186
153726171,0.603907,0.567186
154728029,0.625714,0.567186
155730998,0.585957,0.567186
156732210,0.610481,0.567186
157733993,0.599855,0.567186
158738106,0.612475,0.567186
159744388,0.604219,0.567186
160750425,0.612248,0.567186
161751154,0.60235,0.567186
162751993,0.609422,0.567186
163753848,0.597686,0.567186
164755188,0.606391,0.567186
165757496,0.614462,0.567186
166758213,0.613255,0.567186
167759349,0.611916,0.567186
168760264,0.599243,0.567186
169765520,0.622301,0.567186
