timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
76841374,76841241,0.0333137,0.0306531,0.000166193,0.0,0.0,0.0,0.0,-1.0
76942169,76942041,0.03302,0.0305637,0.000441004,0.0,0.0,0.0,0.0,-1.0
77042168,77042041,0.0331789,0.0306702,0.0002585,0.0,0.0,0.0,0.0,-1.0
77146220,77146057,0.0331783,0.030616,0.000551431,0.0,0.0,0.0,0.0,-1.0
77246210,77246053,0.0329697,0.0307182,0.000572516,0.0,0.0,0.0,0.0,-1.0
77350171,77350042,0.0330341,0.0306542,0.000526853,0.0,0.0,0.0,0.0,-1.0
77450164,77450041,0.0332044,0.0305973,0.000579645,0.0,0.0,0.0,0.0,-1.0
77550966,77550841,0.0329867,0.030798,0.000478683,0.0,0.0,0.0,0.0,-1.0
77654961,77654841,0.0331387,0.0306337,0.000338857,0.0,0.0,0.0,0.0,-1.0
77754965,77754841,0.0332023,0.0306269,0.000437623,0.0,0.0,0.0,0.0,-1.0
77854963,77854841,0.0331797,0.0305596,0.000633512,0.0,0.0,0.0,0.0,-1.0
77958967,77958841,0.0330892,0.0307125,0.000625487,0.0,0.0,0.0,0.0,-1.0
78058961,78058841,0.0331099,0.0307601,0.000677783,0.0,0.0,0.0,0.0,-1.0
78158973,78158841,0.0332426,0.0307089,0.000528889,0.00348435,0.0,0.0,0.0,-1.0
78262962,78262841,0.033108,0.0306495,0.000416362,0.019196,0.0,0.0,0.0,-1.0
78362967,78362841,0.0332979,0.030806,0.000536541,0.0192786,0.0,0.0,0.0,-1.0
78466990,78466841,0.0331693,0.0309116,0.000526772,0.0431404,0.0,0.0,0.0,-1.0
78566961,78566841,0.033242,0.0304656,0.000710128,0.0592335,0.0,0.0,0.0,-1.0
78667061,78666843,0.0330974,0.030726,-0.000817009,0.0761767,0.0,0.0,0.0,-1.0
78770961,78770841,0.0331364,0.0310134,-0.00111772,0.0950329,0.0,0.0,0.0,-1.0
78870964,78870841,0.0330695,0.0307318,-0.00173326,0.0943522,0.0,0.0,0.0,-1.0
78970975,78970841,0.0332083,0.0306561,0.00688314,0.094234,0.0,0.0,0.0,-1.0
79075060,79074842,0.0331847,0.0304399,0.00782092,0.0962591,0.0,0.0,0.0,-1.0
79174964,79174841,0.0331419,0.0306701,0.00252885,0.114259,0.0,0.0,0.0,-1.0
79278976,79278841,0.0332681,0.0307711,0.000934093,0.137542,0.0,0.0,0.0,-1.0
79378962,79378841,0.0334562,0.0305009,0.00196698,0.163091,0.0,0.0,0.0,-1.0
79478961,79478841,0.0331109,0.0304779,-0.000515287,0.17722,0.0,0.0,0.0,-1.0
79582962,79582841,0.0335078,0.0307277,0.000477843,0.177114,0.0,0.0,0.0,-1.0
79682961,79682841,0.0333423,0.0307255,-0.00172088,0.179243,0.0,0.0,0.0,-1.0
79782978,79782841,0.0330377,0.0307083,-0.00332131,0.178212,0.0,0.0,0.0,-1.0
79887009,79886843,0.0329958,0.0305981,0.00123602,0.174082,0.0,0.0,0.0,-1.0
79986967,79986841,0.0332025,0.030363,0.0045974,0.173521,0.0,0.0,0.0,-1.0
80090961,80090841,0.0333323,0.0306594,-0.000103458,0.173494,0.0,0.0,0.0,-1.0
80190967,80190841,0.0331052,0.030575,-0.00369741,0.173494,0.0,0.0,0.0,-1.0
80291058,80290842,0.0333294,0.0307191,0.000642378,0.173494,0.0,0.0,0.0,-1.0
80394964,80394841,0.0335265,0.0303025,0.00339981,0.173494,0.0,0.0,0.0,-1.0
