timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
299146386,-0.00198001,0.000115457,-0.000713356,0.995114,-0.0208569,-0.0161418,-0.0951479,0.976163,0.00745926,-0.00797864,0.216764,1
299178631,-0.00196264,0.000610321,0.000158372,0.995113,-0.0208658,-0.0161752,-0.0951469,0.976163,0.00745926,-0.00797864,0.216764,1
299210377,0.00206787,-0.0010824,-0.000244788,0.995113,-0.020863,-0.016221,-0.0951374,0.976163,0.00745926,-0.00797864,0.216764,1
299242402,0.00282383,-2.58885e-05,-1.93298e-05,0.995113,-0.0208717,-0.0162515,-0.0951307,0.976163,0.00745926,-0.00797864,0.216764,1
299274373,-0.00251538,-0.0018128,-0.000544361,0.995114,-0.0208839,-0.0162846,-0.0951171,0.976163,0.00745926,-0.00797864,0.216764,1
299306351,-0.00177942,0.000640735,-0.000694206,0.995115,-0.0208917,-0.016313,-0.0951028,0.976163,0.00745926,-0.00797864,0.216764,1
299338700,0.00279674,0.00179759,-0.000373484,0.995116,-0.0208971,-0.0163344,-0.0950868,0.976163,0.00745926,-0.00797864,0.216764,1
299366395,-0.00238149,-0.00131582,0.000433946,0.995116,-0.02091,-0.0163598,-0.0950764,0.976163,0.00745926,-0.00797864,0.216764,1
299398400,-0.00146211,0.00135315,7.68985e-05,0.995117,-0.0209193,-0.0163718,-0.0950644,0.976163,0.00745926,-0.00797864,0.216764,1
299430361,0.00386994,-0.000553717,-0.00038229,0.995118,-0.0209277,-0.0164002,-0.0950487,0.976163,0.00745926,-0.00797864,0.216764,1
299462403,-0.00227722,-2.51171e-05,4.72081e-05,0.995119,-0.0209357,-0.0164174,-0.0950261,0.976163,0.00745926,-0.00797864,0.216764,1
299494383,-0.00210268,-4.21831e-07,-0.000804124,0.99512,-0.0209324,-0.0164345,-0.0950126,0.976163,0.00745926,-0.00797864,0.216764,1
299526386,0.00179733,-0.000391723,-0.00190461,0.995122,-0.0209277,-0.0164402,-0.0949986,0.976163,0.00745926,-0.00797864,0.216764,1
299558547,0.00247159,-0.00118087,-0.000779503,0.995123,-0.0209317,-0.0164434,-0.0949853,0.976163,0.00745926,-0.00797864,0.216764,1
299590429,-0.000716032,-0.000635077,-0.00097725,0.995123,-0.020944,-0.0164495,-0.0949825,0.976163,0.00745926,-0.00797864,0.216764,1
299618642,0.00199991,-0.0019843,-0.00217606,0.995123,-0.0209424,-0.0164647,-0.0949817,0.976163,0.00745926,-0.00797864,0.216764,1
299650396,0.00218128,-0.000740291,-0.000971967,0.995123,-0.0209401,-0.0164771,-0.0949718,0.976163,0.00745926,-0.00797864,0.216764,1
299682349,-0.00198959,-9.16934e-06,-0.000586433,0.995124,-0.0209421,-0.0164797,-0.0949589,0.976163,0.00745926,-0.00797864,0.216764,1
299714353,0.00056009,0.00116845,-0.000842427,0.995126,-0.020935,-0.0164732,-0.0949451,0.976163,0.00745926,-0.00797864,0.216764,1
299746390,0.00235865,0.000221659,-0.00114723,0.995127,-0.0209318,-0.0164835,-0.0949342,0.976163,0.00745926,-0.00797864,0.216764,1
299778468,-0.000378567,-0.00109227,-0.000141819,0.995128,-0.0209389,-0.0164865,-0.0949177,0.976163,0.00745926,-0.00797864,0.216764,1
299810365,-0.003052,-0.00139713,-0.000489139,0.99513,-0.0209467,-0.0164876,-0.094903,0.976163,0.00745926,-0.00797864,0.216764,1
299842424,0.000470269,-0.000146879,8.10127e-05,0.995132,-0.0209426,-0.0164933,-0.094881,0.976163,0.00745926,-0.00797864,0.216764,1
