timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
669353638,0.21776,-0.0839238,0.424569
669375709,0.21776,-0.0839238,0.427709
669398593,0.220747,-0.0868757,0.390024
669419593,0.220747,-0.0839238,0.421428
669441644,0.21776,-0.0839238,0.415148
669462593,0.220747,-0.0898277,0.390024
669483674,0.220747,-0.0839238,0.421428
669504590,0.220747,-0.0809719,0.424569
669526591,0.21776,-0.0898277,0.399446
669547591,0.220747,-0.0809719,0.418288
669569636,0.21776,-0.0839238,0.402586
669591590,0.21776,-0.0839238,0.43399
669612590,0.21776,-0.0898277,0.399446
669634787,0.214773,-0.0839238,0.415148
669656591,0.21776,-0.0839238,0.418288
669679422,0.21776,-0.0809719,0.43399
669701632,0.21776,-0.0868757,0.405726
669723432,0.220747,-0.0868757,0.399446
669745645,0.220747,-0.0809719,0.408867
669766596,0.220747,-0.0839238,0.418288
669788729,0.21776,-0.0780199,0.430849
669809768,0.21776,-0.0839238,0.415148
669832234,0.220747,-0.0809719,0.408867
669855898,0.21776,-0.0809719,0.427709
669878591,0.21776,-0.0839238,0.408867
669899590,0.220747,-0.0868757,0.390024
669921632,0.220747,-0.0839238,0.402586
669943591,0.220747,-0.0839238,0.43713
669965875,0.223735,-0.0898277,0.399446
669988591,0.220747,-0.0868757,0.408867
670009759,0.21776,-0.0868757,0.418288
670032643,0.21776,-0.0839238,0.43713
670054724,0.220747,-0.0839238,0.430849
670077633,0.223735,-0.0898277,0.43399
670100591,0.220747,-0.0868757,0.443411
670121638,0.220747,-0.0868757,0.396305
670142624,0.223735,-0.0839238,0.418288
670164595,0.226722,-0.0868757,0.43399
670185651,0.223735,-0.0898277,0.399446
670207464,0.220747,-0.0898277,0.418288
670231432,0.226722,-0.0839238,0.408867
670253632,0.223735,-0.0809719,0.443411
670275911,0.21776,-0.0839238,0.408867
670296621,0.220747,-0.0780199,0.449692
670317633,0.223735,-0.0868757,0.421428
670340644,0.220747,-0.0868757,0.421428
670361770,0.220747,-0.0898277,0.399446
670385031,0.220747,-0.0839238,0.43399
670405640,0.21776,-0.0868757,0.412007
670427591,0.220747,-0.0780199,0.430849
670450245,0.229709,-0.0839238,0.430849
670470607,0.21776,-0.0780199,0.43713
670491591,0.220747,-0.0839238,0.412007
670513979,0.223735,-0.0868757,0.396305
670534601,0.220747,-0.0839238,0.430849
670555590,0.223735,-0.0868757,0.427709
670576596,0.223735,-0.0898277,0.386884
670597625,0.220747,-0.0898277,0.412007
670618592,0.21776,-0.0839238,0.421428
670640597,0.223735,-0.0839238,0.418288
670661636,0.226722,-0.0898277,0.421428
670684607,0.229709,-0.0839238,0.418288
670705636,0.220747,-0.0839238,0.408867
670728591,0.220747,-0.0898277,0.405726
670750607,0.226722,-0.0898277,0.415148
670773774,0.223735,-0.0809719,0.427709
670796593,0.220747,-0.0868757,0.415148
670817633,0.223735,-0.0839238,0.430849
670840196,0.21776,-0.0839238,0.430849
670861738,0.21776,-0.0839238,0.443411
670883591,0.223735,-0.0839238,0.418288
670904686,0.220747,-0.0868757,0.415148
670925635,0.223735,-0.0839238,0.43713
670946591,0.220747,-0.0868757,0.412007
670967593,0.223735,-0.0839238,0.424569
670988591,0.220747,-0.0927796,0.396305
671009648,0.220747,-0.0839238,0.424569
671031670,0.21776,-0.0839238,0.43713
671053648,0.220747,-0.0839238,0.415148
671076600,0.21776,-0.0898277,0.412007
671097650,0.223735,-0.0868757,0.427709
671118940,0.220747,-0.0868757,0.405726
671140591,0.223735,-0.0839238,0.412007
671163083,0.220747,-0.0839238,0.424569
671187136,0.223735,-0.0868757,0.399446
671208591,0.214773,-0.0868757,0.405726
671228593,0.220747,-0.0868757,0.399446
671248972,0.220747,-0.0868757,0.418288
671270567,0.220747,-0.0839238,0.415148
671293271,0.223735,-0.0868757,0.408867
671314632,0.220747,-0.0839238,0.430849
671338332,0.220747,-0.0868757,0.402586
671359459,0.223735,-0.0898277,0.393165
671382593,0.220747,-0.0868757,0.408867
671403593,0.223735,-0.0839238,0.427709
671425634,0.220747,-0.0868757,0.396305
671447590,0.223735,-0.0809719,0.430849
671468590,0.220747,-0.0839238,0.415148
671492596,0.220747,-0.0868757,0.424569
671513636,0.220747,-0.0868757,0.424569
671535591,0.220747,-0.0809719,0.430849
671556591,0.223735,-0.0868757,0.421428
671578744,0.220747,-0.0868757,0.430849
671600591,0.220747,-0.0868757,0.424569
671621635,0.220747,-0.0809719,0.427709
671643724,0.220747,-0.0868757,0.408867
671665736,0.220747,-0.0809719,0.424569
671688212,0.220747,-0.0868757,0.424569
671712238,0.223735,-0.0898277,0.405726
671736545,0.220747,-0.0839238,0.430849
671758550,0.223735,-0.0809719,0.440271
671780856,0.220747,-0.0868757,0.415148
671804848,0.220747,-0.0780199,0.43713
671826585,0.223735,-0.0868757,0.408867
671849930,0.223735,-0.0868757,0.405726
671873059,0.220747,-0.0868757,0.415148
671894591,0.220747,-0.0809719,0.440271
671917145,0.223735,-0.0809719,0.430849
671937819,0.220747,-0.0868757,0.405726
671961652,0.220747,-0.0868757,0.396305
671982591,0.21776,-0.0868757,0.424569
672002598,0.223735,-0.0780199,0.43713
672025485,0.223735,-0.0868757,0.405726
672048597,0.220747,-0.0839238,0.418288
672070598,0.220747,-0.0868757,0.408867
672090643,0.220747,-0.0898277,0.393165
672112591,0.220747,-0.0927796,0.399446
672132587,0.21776,-0.0898277,0.405726
672155446,0.220747,-0.0957316,0.393165
672175783,0.220747,-0.0927796,0.412007
672200048,0.21776,-0.0927796,0.399446
672222592,0.220747,-0.0898277,0.408867
672245394,0.220747,-0.0927796,0.402586
672268676,0.220747,-0.0927796,0.402586
672290564,0.220747,-0.0898277,0.412007
672313639,0.21776,-0.0927796,0.408867
672334595,0.220747,-0.0898277,0.402586
672355593,0.220747,-0.0927796,0.405726
672378591,0.223735,-0.0927796,0.399446
672399593,0.220747,-0.0927796,0.402586
672420591,0.220747,-0.0927796,0.396305
672442600,0.220747,-0.0927796,0.405726
672463591,0.220747,-0.0927796,0.402586
672484590,0.220747,-0.0927796,0.408867
672508591,0.220747,-0.0927796,0.405726
672530644,0.220747,-0.0927796,0.402586
672551593,0.220747,-0.0927796,0.408867
672572593,0.223735,-0.0927796,0.396305
672594912,0.223735,-0.0927796,0.405726
672615704,0.21776,-0.0898277,0.402586
672636656,0.223735,-0.0927796,0.405726
672659818,0.21776,-0.0898277,0.396305
672683680,0.223735,-0.0927796,0.405726
672703590,0.220747,-0.0898277,0.396305
672724604,0.220747,-0.0927796,0.396305
672744856,0.21776,-0.0927796,0.405726
672767920,0.223735,-0.0927796,0.402586
672790597,0.21776,-0.0927796,0.405726
672813645,0.220747,-0.0927796,0.408867
672837267,0.220747,-0.0927796,0.402586
672857634,0.223735,-0.0898277,0.393165
672879591,0.220747,-0.0927796,0.408867
672901644,0.223735,-0.0898277,0.399446
672925638,0.21776,-0.0927796,0.405726
672947711,0.220747,-0.0927796,0.402586
672967715,0.220747,-0.0927796,0.408867
672988644,0.220747,-0.0927796,0.408867
673011659,0.223735,-0.0927796,0.399446
673031590,0.220747,-0.0898277,0.412007
673053636,0.223735,-0.0927796,0.408867
673074640,0.220747,-0.0927796,0.405726
673095591,0.220747,-0.0927796,0.399446
673116593,0.214773,-0.0898277,0.408867
673136591,0.220747,-0.0927796,0.402586
673159087,0.21776,-0.0898277,0.412007
673179820,0.21776,-0.0957316,0.402586
673200590,0.220747,-0.0927796,0.402586
673221652,0.223735,-0.0927796,0.396305
673244595,0.220747,-0.0927796,0.408867
673265638,0.223735,-0.0898277,0.399446
673288164,0.21776,-0.0927796,0.408867
673309624,0.220747,-0.0898277,0.402586
673329648,0.220747,-0.0927796,0.399446
673350591,0.220747,-0.0927796,0.402586
673371590,0.21776,-0.0927796,0.396305
673393169,0.21776,-0.0927796,0.405726
673413658,0.21776,-0.0927796,0.402586
673435597,0.220747,-0.0898277,0.399446
673455591,0.220747,-0.0927796,0.408867
673475597,0.220747,-0.0927796,0.399446
673495591,0.21776,-0.0898277,0.405726
673517642,0.223735,-0.0780199,0.427709
673540591,0.21776,-0.0809719,0.424569
673561637,0.21776,-0.0809719,0.418288
673582593,0.220747,-0.0898277,0.408867
673605486,0.21776,-0.0868757,0.402586
673628702,0.223735,-0.0868757,0.412007
673650917,0.223735,-0.0927796,0.399446
673672562,0.220747,-0.0898277,0.405726
673695402,0.223735,-0.0898277,0.412007
673716597,0.220747,-0.0868757,0.415148
