timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,connected,system_source,priority,is_powering_off,warning
1745942315,11.4605,11.9737,0.0,0.0,0.0,0.0,0.99274,1.01472,0.0,3,0,0,0,0,0,1,1,0,0,0
1746447920,11.6855,11.8778,0.0,0.0,0.0,0.0,0.992521,1.02291,0.0,3,0,0,0,0,0,1,1,0,0,0
1746952717,11.723,11.8496,0.0,0.0,0.0,0.0,0.992125,1.02535,0.0,3,0,0,0,0,0,1,1,0,0,0
1747457539,12.0854,11.8434,0.0,0.0,0.0,0.0,0.991704,1.02588,0.0,3,0,0,0,0,0,1,1,0,0,0
1747949530,11.6605,11.8384,0.0,0.0,0.0,0.0,0.991299,1.02476,0.0,3,0,0,0,0,0,1,1,0,0,0
1748453522,12.1479,11.8486,0.0,0.0,0.0,0.0,0.990958,1.02189,0.0,3,0,0,0,0,0,1,1,0,0,0
1748957549,12.0604,11.8302,0.0,0.0,0.0,0.0,0.990659,1.02042,0.0,3,0,0,0,0,0,1,1,0,0,0
1749461521,11.2731,11.8107,0.0,0.0,0.0,0.0,0.990391,1.01983,0.0,3,0,0,0,0,0,1,1,0,0,0
1749953766,11.3106,11.8174,0.0,0.0,0.0,0.0,0.990185,1.01782,0.0,3,0,0,0,0,0,1,1,0,0,0
1750457610,11.8355,11.8362,0.0,0.0,0.0,0.0,0.990039,1.01525,0.0,3,0,0,0,0,0,1,1,0,0,0
1750961522,11.6105,11.8504,0.0,0.0,0.0,0.0,0.989903,1.01342,0.0,3,0,0,0,0,0,1,1,0,0,0
1751453617,12.2229,11.9239,0.0,0.0,0.0,0.0,0.989831,1.00685,0.0,3,0,0,0,0,0,1,1,0,0,0
1751957611,11.7355,11.9196,0.0,0.0,0.0,0.0,0.989804,1.00689,0.0,3,0,0,0,0,0,1,1,0,0,0
1752463137,12.1229,11.8834,0.0,0.0,0.0,0.0,0.989777,1.00811,0.0,3,0,0,0,0,0,1,1,0,0,0
1752955136,11.773,11.8932,0.0,0.0,0.0,0.0,0.989756,1.00571,0.0,3,0,0,0,0,0,1,1,0,0,0
