timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
46890064,0.00155613,0.000114575,-0.00275288,4023,0,-0.33599,0.347871,-9.75329,4023
46894041,-0.00210708,0.000995773,-0.000565028,3977,0,-0.348913,0.352677,-9.76712,3977
46898043,-0.00357018,-0.000510754,-4.60447e-05,4002,0,-0.347752,0.365284,-9.80625,4002
46902041,0.000746243,0.000706679,-0.00153148,3998,0,-0.330498,0.370628,-9.79182,3998
46906044,-0.00232066,-0.000804444,-0.000843021,4003,0,-0.333143,0.36059,-9.77012,4003
46910041,-0.00268816,-0.00171572,0.000841997,3997,0,-0.333698,0.35922,-9.77257,3997
46914044,0.00130373,-0.000705146,-0.000746095,4003,0,-0.33707,0.35191,-9.78749,4003
46918075,-0.00333682,-0.000119091,0.000917011,4031,0,-0.338597,0.350961,-9.78701,4031
46922043,-0.00238008,-0.000308008,0.000134752,3968,0,-0.32395,0.355744,-9.71334,3968
46926042,0.00108943,0.000367187,-0.000915285,3999,0,-0.322838,0.368625,-9.77785,3999
46930053,-0.00333127,9.82195e-05,0.000820904,4011,0,-0.326095,0.375326,-9.78842,4011
46934042,-0.00193899,-1.77606e-05,0.000981922,3989,0,-0.342748,0.354232,-9.74135,3989
46938052,0.000674506,0.00098632,-0.000345956,4010,0,-0.335786,0.355474,-9.76358,4010
46942041,-0.00375754,9.63559e-05,0.000834149,3989,0,-0.324757,0.356444,-9.76334,3989
46946073,-0.00143178,0.000981814,-6.31137e-05,4032,0,-0.336375,0.354047,-9.75113,4032
46950041,0.00132272,0.00108922,-0.000153573,3968,0,-0.335593,0.341044,-9.74309,3968
46954041,-0.00412282,0.000361653,-0.000636907,4000,0,-0.343676,0.345452,-9.76984,4000
46958041,-0.00195768,0.000426611,0.000465968,4000,0,-0.329753,0.3493,-9.7544,4000
46962044,-0.000834963,0.00111753,-0.00103817,4003,0,-0.349129,0.36864,-9.79032,4003
46966041,-0.00527241,-0.00126198,8.9126e-05,3997,0,-0.345211,0.37336,-9.77218,3997
46970041,-0.000819769,-0.000390109,-0.000558653,4000,0,-0.334365,0.367246,-9.79277,4000
46974075,-0.000818963,-0.000831952,-4.09361e-05,4034,0,-0.333063,0.380545,-9.79726,4034
46978054,-0.00405907,-0.000664737,0.00114059,3979,0,-0.348014,0.338898,-9.78262,3979
46982042,0.000367211,0.000138659,-0.000369745,3988,0,-0.357908,0.375644,-9.75016,3988
46986041,-0.000899709,0.00117948,0.000244185,3999,0,-0.359452,0.389411,-9.78307,3999
46990053,-0.0042751,0.000410156,0.000867595,4012,0,-0.357581,0.389417,-9.77006,4012
46994072,-0.00141148,-0.00105929,0.000387573,4019,0,-0.337536,0.353153,-9.77185,4019
46998055,-0.00264015,0.000447845,7.2735e-05,3983,0,-0.333955,0.350881,-9.769,3983
47002075,-0.00447112,-0.000566234,0.00126014,4020,0,-0.321754,0.357406,-9.79028,4020
47006041,0.00014792,-0.000166169,-0.000805313,3966,0,-0.327065,0.346974,-9.80239,3966
47010041,-0.00232414,0.000904389,-0.000997109,4000,0,-0.330781,0.370924,-9.80041,4000
47014041,-0.00421057,0.00130042,-6.86996e-05,4000,0,-0.32294,0.369223,-9.75155,4000
47018055,-9.68e-05,-0.000792676,-0.00123883,4014,0,-0.34353,0.358416,-9.73551,4014
47022041,-0.00233067,0.00197508,-0.000956215,3986,0,-0.352494,0.34321,-9.7615,3986
47026041,-0.00320473,0.000823312,0.0013732,4000,0,-0.360592,0.346105,-9.77403,4000
47030074,0.000981126,-0.000807024,-0.00095748,4033,0,-0.318669,0.344384,-9.78281,4033
47034041,-0.00173659,0.000298368,0.00131942,3967,0,-0.323543,0.350357,-9.78114,3967
47038041,-0.00323485,-0.000529578,0.000475662,4000,0,-0.318562,0.340376,-9.79328,4000
47042055,0.000790684,-0.000188165,-0.00017979,4014,0,-0.337027,0.346413,-9.7561,4014
47046042,-0.00281169,0.00201697,0.000659281,3987,0,-0.342814,0.362157,-9.74359,3987
47050041,-0.00193247,-0.000236736,0.00118791,3999,0,-0.338104,0.350019,-9.76079,3999
47054054,0.0013156,0.00141255,-0.000353826,4013,0,-0.331888,0.347159,-9.76209,4013
47058073,-0.00412755,0.000870189,1.69359e-05,4019,0,-0.325927,0.36427,-9.78019,4019
47062041,-0.00379341,0.000471102,-0.000857052,3968,0,-0.334643,0.362164,-9.74361,3968
47066045,0.000238687,0.00121227,-0.000750267,4004,0,-0.347076,0.373343,-9.77115,4004
47070041,-0.00418408,0.000419334,0.000752848,3996,0,-0.339904,0.355834,-9.80158,3996
47074041,-0.00153663,-0.00105791,0.000294005,4000,0,-0.350796,0.373234,-9.76768,4000
47078051,0.000436015,5.5129e-05,-0.00122132,4010,0,-0.333777,0.358305,-9.76018,4010
47082044,-0.00482426,-0.00107747,0.000936903,3993,0,-0.342575,0.3668,-9.7792,3993
47086075,-0.00244583,-0.000653949,0.000969117,4031,0,-0.334341,0.356426,-9.76545,4031
47090041,-0.000303025,-0.00113471,-0.000602587,3966,0,-0.323527,0.3532,-9.72408,3966
47094041,-0.00508825,-0.00133269,-0.000877012,4000,0,-0.327109,0.375887,-9.73205,4000
47098041,-0.00131762,-0.00053376,0.000517806,4000,0,-0.332793,0.374429,-9.78876,4000
47102048,0.00101305,-9.32909e-05,2.9845e-05,4007,0,-0.350556,0.350566,-9.78994,4007
47106041,-0.00490773,-0.00141455,0.00145854,3993,0,-0.349269,0.356538,-9.76496,3993
47110041,-0.0010025,-0.00149103,0.000475514,4000,0,-0.351415,0.362647,-9.78664,4000
47114073,-0.000840878,0.000894199,-0.000724045,4032,0,-0.336647,0.368054,-9.78938,4032
47118041,-0.00481893,-0.000342215,0.000961473,3968,0,-0.315193,0.38895,-9.76574,3968
47122056,-0.000911982,-0.000390453,-0.000343071,4015,0,-0.328463,0.37198,-9.78951,4015
47126042,-0.00105469,0.000578122,-0.000943598,3986,0,-0.311438,0.37071,-9.78046,3986
47130041,-0.00463234,-0.000514361,9.53831e-05,3999,0,-0.331867,0.355854,-9.76031,3999
47134044,0.000115724,-0.00175119,-0.00127625,4003,0,-0.343266,0.363613,-9.78642,4003
47138044,-0.00123829,0.000240132,-0.000310021,4000,0,-0.327401,0.352273,-9.74151,4000
47142075,-0.00557215,0.000220471,0.000469754,4031,0,-0.330042,0.366771,-9.77627,4031
47146052,0.000456814,-4.13409e-05,-0.00144959,3977,0,-0.328802,0.359996,-9.75718,3977
47150041,-0.00039593,-7.48941e-05,-0.000454065,3989,0,-0.333868,0.35349,-9.77661,3989
