timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
191844444,0.00127831,-0.0020287,0.000626159,4000,0,0.0570862,-0.168323,-9.74918,4000
191848444,0.00223639,-0.0011775,0.000621346,4000,0,0.0783785,-0.151564,-9.76498,4000
191852445,0.000531876,-0.000854383,0.000805123,4001,0,0.0774909,-0.153861,-9.73441,4001
191856444,0.0018026,-0.00158985,0.00126243,3999,0,0.0708001,-0.168053,-9.73564,3999
191860444,0.00374743,-0.000678175,-0.000965589,4000,0,0.0749326,-0.156541,-9.72199,4000
191864483,0.00010984,-0.00141336,7.60493e-05,4039,0,0.0494079,-0.154458,-9.75766,4039
191868445,0.00183264,-0.00190979,0.000631058,3962,0,0.0588486,-0.161825,-9.7224,3962
191872444,0.00469309,-0.00236272,-6.66007e-05,3999,0,0.104956,-0.16632,-9.74619,3999
191876444,0.00054969,-0.000771929,-0.000260953,4000,0,0.0936833,-0.152958,-9.76134,4000
191880444,0.00128484,-0.000352505,-0.000359641,4000,0,0.0821722,-0.140179,-9.762,4000
191884444,0.00299543,-0.000454445,-0.000448007,4000,0,0.0827563,-0.158248,-9.73378,4000
191888443,-0.00031316,-0.00129025,0.000270467,3999,0,0.0783339,-0.150752,-9.7254,3999
191892483,0.00257879,-0.0014021,-0.000328244,4040,0,0.0855557,-0.171533,-9.76136,4040
191896444,0.00286967,-0.000765652,0.000309237,3961,0,0.0804002,-0.1682,-9.74671,3961
191900444,-0.000331789,-0.00179401,0.00166562,4000,0,0.06247,-0.178523,-9.72221,4000
191904444,0.00350618,-0.00118467,0.000425401,4000,0,0.0736649,-0.134001,-9.7358,4000
191908444,0.00373332,9.69062e-05,0.000402056,4000,0,0.073499,-0.125974,-9.75697,4000
191912444,0.000967049,-0.00427621,2.95165e-05,4000,0,0.0798329,-0.134497,-9.76627,4000
191916444,0.00491415,-0.0029086,-0.000691641,4000,0,0.0697517,-0.146184,-9.76473,4000
191920483,0.00276347,0.000402519,-0.000468692,4039,0,0.071137,-0.155877,-9.7648,4039
191924452,-0.000413047,0.000513263,0.000240117,3969,0,0.0562368,-0.154397,-9.76099,3969
191928444,0.00332039,0.00081737,-0.000685051,3992,0,0.0590704,-0.160616,-9.75409,3992
191932444,0.000234457,0.000283661,-0.000818961,4000,0,0.0501036,-0.149597,-9.76444,4000
191936444,-0.000841275,-0.00172262,-4.69144e-05,4000,0,0.0604616,-0.162754,-9.78693,4000
191940468,0.00396724,-0.00121844,-0.00137815,4024,0,0.0712167,-0.161867,-9.7677,4024
191944444,0.00190945,-0.00150415,0.000203913,3976,0,0.06416,-0.161494,-9.77468,3976
191948483,0.00139202,-0.00106728,0.000607902,4039,0,0.0815374,-0.13338,-9.78059,4039
191952444,0.00352881,0.000187747,-0.000351885,3961,0,0.0760644,-0.163717,-9.77898,3961
191956444,0.000744459,0.00127406,0.000764106,4000,0,0.0871862,-0.142804,-9.74262,4000
191960444,0.00148747,-0.000426146,0.000915346,4000,0,0.0727463,-0.137814,-9.73767,4000
191964444,0.00329743,-0.00213072,0.000867895,4000,0,0.046228,-0.135597,-9.72518,4000
191968444,0.000758358,8.15271e-05,-0.000275734,4000,0,0.0402971,-0.152897,-9.71155,4000
191972444,0.000954061,-0.00021116,0.00101032,4000,0,0.0312394,-0.157616,-9.75117,4000
191976481,0.00223918,-0.00108645,-0.000127275,4037,0,0.0643461,-0.149137,-9.79206,4037
191980444,-0.000105286,-0.00107093,0.000596614,3963,0,0.089463,-0.149606,-9.75695,3963
191984444,0.00160491,-0.000337237,6.371e-05,4000,0,0.0825698,-0.172126,-9.71965,4000
191988446,0.00299402,-2.01784e-05,-2.85576e-05,4002,0,0.0884151,-0.156855,-9.75959,4002
191992444,0.000742021,-0.00170325,0.000932155,3998,0,0.0504903,-0.166554,-9.75789,3998
191996444,0.00234759,-0.00215038,-0.00010076,4000,0,0.0699512,-0.175543,-9.74369,4000
192000444,0.00162209,-0.000363486,-0.00121323,4000,0,0.0813581,-0.155867,-9.7367,4000
192004481,-0.00157796,-0.000989718,-0.000603029,4037,0,0.0772157,-0.157574,-9.75092,4037
192008444,0.0019504,-0.000873876,-0.000243293,3963,0,0.0638442,-0.149862,-9.72414,3963
192012444,0.00203898,0.000936288,-6.39744e-05,4000,0,0.0641333,-0.166133,-9.73764,4000
