timestamp,heartbeat_time,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,remote_system_id,remote_component_id,remote_type,remote_system_status,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams
444306708,443298640,1200.0,0.366756,0.144739,1.17289,0.0,255,0,6,4,1,0,1,1,1,1,36
444346782,444344724,1200.0,0.366756,0.144739,1.17289,0.0,255,0,6,4,1,0,1,1,1,1,36
445350756,444344724,1200.0,0.366756,0.133561,0.89207,0.0,255,0,6,4,1,0,1,1,1,1,36
445370940,445364831,1200.0,0.366756,0.133561,0.89207,0.0,255,0,6,4,1,0,1,1,1,1,36
446289818,446288057,1200.0,0.366756,0.133561,0.89207,0.0,255,0,6,4,1,0,1,1,1,1,36
447292752,446288057,1200.0,0.366756,0.155457,0.844617,0.0,255,0,6,4,1,0,1,1,1,1,36
447343855,447339837,1200.0,0.366756,0.11068,1.29725,0.0,255,0,6,4,1,0,1,1,1,1,36
448323538,448320691,1200.0,0.366756,0.264254,1.19954,0.0,255,0,6,4,1,0,1,1,1,1,36
449280867,449280664,1200.0,0.366756,0.264254,1.19954,0.0,255,0,6,4,1,0,1,1,1,1,36
450288752,449280664,1200.0,0.366756,0.158492,1.86624,0.0,255,0,6,4,1,0,1,1,1,1,36
450351087,450344161,1200.0,0.366756,0.115079,0.999005,0.0,255,0,6,4,1,0,1,1,1,1,36
451310350,451305791,1200.0,0.366756,0.115079,0.999005,0.0,255,0,6,4,1,0,1,1,1,1,36
452287827,452285076,1200.0,0.366756,0.150453,0.775029,0.0,255,0,6,4,1,0,1,1,1,1,36
453293835,452285076,1200.0,0.366756,0.155781,1.32166,0.0,255,0,6,4,1,0,1,1,1,1,36
453363789,453360687,1200.0,0.366756,0.133347,0.857802,0.0,255,0,6,4,1,0,1,1,1,1,36
454366316,454360827,1200.0,0.366756,0.133653,0.966491,0.0,255,0,6,4,1,0,1,1,1,1,36
455377443,454360827,1200.0,0.366756,0.111948,1.13335,0.0,255,0,6,4,1,0,1,1,1,1,36
455406718,455403723,1200.0,0.366756,0.111948,1.13335,0.0,255,0,6,4,1,0,1,1,1,1,36
456343000,456338651,1200.0,0.366756,0.111948,1.13335,0.0,255,0,6,4,1,0,1,1,1,1,36
457352713,456338651,1200.0,0.366756,0.153754,1.00089,0.0,255,0,6,4,1,0,1,1,1,1,36
457362775,457357904,1200.0,0.366756,0.153754,1.00089,0.0,255,0,6,4,1,0,1,1,1,1,36
