timestamp,rollspeed,pitchspeed,yawspeed,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
76841384,-0.00134378,-0.00022944,0.000945823,0.0,0.0,0.0,0.0
76873374,0.000433978,-9.97108e-06,-0.00040248,0.0,0.0,0.0,0.0
76905408,-0.000127779,-0.000635789,-0.000582196,0.0,0.0,0.0,0.0
76934216,-0.000358258,0.000157561,0.000482077,0.0,0.0,0.0,0.0
76966224,0.000268095,-0.000639952,-0.000110096,0.0,0.0,0.0,0.0
76998187,-0.000136596,-0.000851424,-0.000476503,0.0,0.0,0.0,0.0
77030212,-0.000376344,-0.000256761,5.20106e-05,0.0,0.0,0.0,0.0
77062184,0.00071418,0.00021003,-0.0001888,0.0,0.0,0.0,0.0
77094194,0.000108001,-0.000452801,0.000195489,0.0,0.0,0.0,0.0
77126179,0.00125937,-0.00081163,-0.000140115,0.0,0.0,0.0,0.0
77158217,-0.000840846,0.000421651,-0.000241564,0.0,0.0,0.0,0.0
77186210,0.000450103,-0.000649216,-0.000401299,0.0,0.0,0.0,0.0
77218190,0.000561955,2.00897e-06,-0.000159368,0.0,0.0,0.0,0.0
77250181,-1.4127e-06,-3.22366e-05,-0.000666184,0.0,0.0,0.0,0.0
77282216,-0.000818732,0.000574094,-0.000146157,0.0,0.0,0.0,0.0
77314179,0.00119645,-0.000611605,-0.00075566,0.0,0.0,0.0,0.0
77346172,-0.000318566,6.59616e-05,-0.000375749,0.0,0.0,0.0,0.0
77378176,-0.000520448,-0.000214501,-0.000525589,0.0,0.0,0.0,0.0
77406227,4.61974e-05,0.00130834,0.000468025,0.0,0.0,0.0,0.0
77438217,-0.000206047,-0.000516406,-0.000618018,0.0,0.0,0.0,0.0
77470232,-2.31074e-05,8.19697e-05,-0.000126129,0.0,0.0,0.0,0.0
77502979,0.00014808,-8.97092e-05,0.000132381,0.0,0.0,0.0,0.0
77534973,0.00112876,-0.000213502,4.82861e-05,0.0,0.0,0.0,0.0
77567013,8.50363e-05,-3.32207e-05,-3.23601e-05,0.0,0.0,0.0,0.0
77598989,0.000342745,-0.000120791,0.000353358,0.0,0.0,0.0,0.0
77627070,-0.000902815,0.000294179,-0.00022895,0.0,0.0,0.0,0.0
77659074,-0.00130233,0.000347891,0.000478051,0.0,0.0,0.0,0.0
77691067,-0.000164786,-0.0010411,-0.000671248,0.0,0.0,0.0,0.0
77723072,0.000440518,0.000333167,-0.000635188,0.0,0.0,0.0,0.0
77754975,-0.000597426,6.88125e-05,-7.98307e-05,0.0,0.0,0.0,0.0
77786991,-0.000966898,0.000249856,-0.000358664,0.0,0.0,0.0,0.0
77818972,-0.00018893,-4.17591e-05,-0.000627228,0.0,0.0,0.0,0.0
77846979,-0.000807538,0.00035473,0.000333697,0.0,0.0,0.0,0.0
77879070,-5.0499e-05,-8.00494e-05,-0.00163571,0.0,0.0,0.0,0.0
77906988,-0.000160574,0.000249018,0.000257224,0.0,0.0,0.0,0.0
77938974,-0.000287671,-0.000108081,-0.000592556,0.0,0.0,0.0,0.0
77970975,2.09853e-05,-0.000274565,-0.000260514,0.0,0.0,0.0,0.0
78002991,-0.000902053,0.000314499,-0.000764362,0.0,0.0,0.0,0.0
78034972,-0.000318739,0.000100535,-0.000320035,0.0,0.0,0.0,0.0
78067130,-0.000151303,-0.000189633,-0.00104131,0.0,0.0,0.0,0.0
78099082,0.000984287,0.000864982,-0.000178906,0.0,0.0,0.0,0.0
78131074,-0.0010609,-0.000214541,-0.000654522,0.0,0.0,0.0,0.0
78158987,-0.000646735,-0.000171588,-0.000422123,0.0,0.0,0.0,0.0
78190971,-0.00012561,-5.12044e-05,-0.000278767,0.0,0.0,0.0,0.0
78222974,-0.00074599,0.000156695,-0.000402843,0.0,0.0,0.0,0.0
78254972,-0.000862013,0.000243976,-8.92819e-05,0.0,0.0,0.0,0.0
78286972,-0.000547857,1.45625e-05,-9.04803e-05,0.0,0.0,0.0,0.0
78319071,-6.73877e-05,0.000370846,-0.000534968,0.0,0.0,0.0,0.0
78351072,-3.93492e-05,-0.000394509,-0.000173241,0.0,0.0,0.0,0.0
78382996,2.00763e-05,-0.000104037,-0.000177482,0.0,0.0,0.0,0.0
78410990,0.00013114,-0.000315319,0.000514919,0.0,0.0,0.0,0.0
78442976,-0.000934036,-5.06393e-05,-9.33995e-05,0.0,0.0,0.0,0.0
78474978,0.00119804,-0.000721228,-0.000152242,0.0,0.0,0.0,0.0
78507067,0.000561045,-0.00023383,0.00148901,0.0,0.0,0.0,0.0
78539070,0.000540199,-0.000718463,0.00122832,0.0,0.0,0.0,0.0
78571088,-0.00100147,0.000843645,-0.0013411,0.0,0.0,0.0,0.0
78603066,-2.88575e-05,-0.00078027,-0.00286701,0.0,0.0,0.0,0.0
78635070,-0.000241139,-0.000202328,0.00236956,0.0,0.0,0.0,0.0
78662992,-0.000816784,0.000753102,0.00611518,0.0,0.0,0.0,0.0
78694974,-0.000166774,0.000606525,0.000387705,0.0,0.0,0.0,0.0
78726976,-0.000450697,-4.841e-05,-0.00900405,0.0,0.0,0.0,0.0
78758975,1.87786e-05,0.000182673,0.00365952,0.0,0.0,0.0,0.0
78790975,0.000519171,-0.000735553,0.00471177,0.0,0.0,0.0,0.0
78823023,-0.000385314,0.000592927,-0.0117866,0.0,0.0,0.0,0.0
78854972,0.000541552,-0.00103567,0.00388949,0.0,0.0,0.0,0.0
78887072,0.00100029,-0.00180694,0.0143993,0.0,0.0,0.0,0.0
78914989,0.00125033,0.000362113,0.00717718,0.0,0.0,0.0,0.0
78946979,-0.0011237,0.00173319,-0.0273176,0.0,0.0,0.0,0.0
78978974,5.18222e-05,0.000174782,-0.0130163,0.0,0.0,0.0,0.0
