timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,connected,system_source,priority,is_powering_off,warning
54929745,11.0231,11.0584,0.0,0.0,0.0,0.0,0.859107,1.09871,0.0,3,0,0,0,0,0,1,1,0,0,0
55433716,10.4107,10.9214,0.0,0.0,0.0,0.0,0.854013,1.1125,0.0,3,0,0,0,0,0,1,1,0,0,0
55938597,11.3106,10.8781,0.0,0.0,0.0,0.0,0.848043,1.11692,0.0,3,0,0,0,0,0,1,1,0,0,0
56442498,11.2606,10.8587,0.0,0.0,0.0,0.0,0.841926,1.11884,0.0,3,0,0,0,0,0,1,1,0,0,0
56946619,11.6105,10.9647,0.0,0.0,0.0,0.0,0.836303,1.10368,0.0,3,0,0,0,0,0,1,1,0,0,0
57438509,11.873,11.134,0.0,0.0,0.0,0.0,0.832696,1.08333,0.0,3,0,0,0,0,0,1,1,0,0,0
57942613,10.4357,11.0597,0.0,0.0,0.0,0.0,0.829878,1.08811,0.0,3,0,0,0,0,0,1,1,0,0,0
58446519,10.1983,10.8716,0.0,0.0,0.0,0.0,0.825841,1.10511,0.0,3,0,0,0,0,0,1,1,0,0,0
58939316,10.3982,10.7551,0.0,0.0,0.0,0.0,0.820692,1.11475,0.0,3,0,0,0,0,0,1,1,0,0,0
59443317,9.66085,10.6474,0.0,0.0,0.0,0.0,0.81471,1.12416,0.0,3,0,0,0,0,0,1,1,0,0,0
59947319,10.8856,10.5712,0.0,0.0,0.0,0.0,0.807902,1.12971,0.0,3,0,0,0,0,0,1,1,0,0,0
60451310,10.3982,10.5224,0.0,0.0,0.0,0.0,0.800736,1.13141,0.0,3,0,0,0,0,0,1,1,0,0,0
60955323,10.2982,10.5057,0.0,0.0,0.0,0.0,0.793865,1.12807,0.0,3,0,0,0,0,0,1,1,0,0,0
61459321,10.3732,10.4685,0.0,0.0,0.0,0.0,0.787248,1.12531,0.0,3,0,0,0,0,0,1,1,0,0,0
61963321,10.2982,10.4089,0.0,0.0,0.0,0.0,0.780838,1.12738,0.0,3,0,0,0,0,0,1,1,0,0,0
62468140,10.2607,10.3862,0.0,0.0,0.0,0.0,0.774639,1.1266,0.0,3,0,0,0,0,0,1,1,0,0,0
62960173,10.4607,10.3869,0.0,0.0,0.0,0.0,0.768737,1.1241,0.0,3,0,0,0,0,0,1,1,0,0,0
63464120,10.6357,10.4264,0.0,0.0,0.0,0.0,0.763112,1.1193,0.0,3,0,0,0,0,0,1,1,0,0,0
63968123,12.1229,10.6886,0.0,0.0,0.0,0.0,0.75856,1.09156,0.0,3,0,0,0,0,0,1,1,0,0,0
64460122,10.0483,10.7703,0.0,0.0,0.0,0.0,0.756252,1.08327,0.0,3,0,0,0,0,0,1,1,0,0,0
64964121,10.6482,10.636,0.0,0.0,0.0,0.0,0.753478,1.09632,0.0,3,0,0,0,0,0,1,1,0,0,0
65468920,10.2108,10.5942,0.0,0.0,0.0,0.0,0.750022,1.10051,0.0,3,0,0,0,0,0,1,1,0,0,0
65960908,10.3982,10.5608,0.0,0.0,0.0,0.0,0.746303,1.10372,0.0,3,0,0,0,0,0,1,1,0,0,0
66465018,10.0233,10.593,0.0,0.0,0.0,0.0,0.742801,1.09917,0.0,3,0,0,0,0,0,1,1,0,0,0
66968909,11.7355,10.8113,0.0,0.0,0.0,0.0,0.740098,1.0787,0.0,3,0,0,0,0,0,1,1,0,0,0
67472927,11.6605,11.0105,0.0,0.0,0.0,0.0,0.738756,1.06045,0.0,3,0,0,0,0,0,1,1,0,0,0
67976910,11.1106,11.1822,0.0,0.0,0.0,0.0,0.738317,1.04478,0.0,3,0,0,0,0,0,1,1,0,0,0
68480902,11.1606,11.1131,0.0,0.0,0.0,0.0,0.738044,1.05099,0.0,3,0,0,0,0,0,1,1,0,0,0
68973748,10.4482,10.9546,0.0,0.0,0.0,0.0,0.737224,1.06542,0.0,3,0,0,0,0,0,1,1,0,0,0
69477714,10.0858,10.8353,0.0,0.0,0.0,0.0,0.735833,1.07678,0.0,3,0,0,0,0,0,1,1,0,0,0
69981711,10.2233,10.766,0.0,0.0,0.0,0.0,0.733878,1.08281,0.0,3,0,0,0,0,0,1,1,0,0,0
70485722,10.7482,10.6688,0.0,0.0,0.0,0.0,0.731499,1.09172,0.0,3,0,0,0,0,0,1,1,0,0,0
70989752,10.3732,10.5996,0.0,0.0,0.0,0.0,0.728455,1.09914,0.0,3,0,0,0,0,0,1,1,0,0,0
71493795,10.3732,10.556,0.0,0.0,0.0,0.0,0.724961,1.10417,0.0,3,0,0,0,0,0,1,1,0,0,0
71998516,9.92331,10.5747,0.0,0.0,0.0,0.0,0.721458,1.10191,0.0,3,0,0,0,0,0,1,1,0,0,0
72490619,11.0481,10.5866,0.0,0.0,0.0,0.0,0.718162,1.10003,0.0,3,0,0,0,0,0,1,1,0,0,0
72994502,10.4357,10.5836,0.0,0.0,0.0,0.0,0.714788,1.09991,0.0,3,0,0,0,0,0,1,1,0,0,0
