timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
46894390,0,0.0,0.0,0.0,0.0,-0.32419,-2.51639e-08,2.92637e-07,0.0,0.000831082,0.00205107,-0.010408,-0.0302771,-6.28939e-06,7.31409e-05,0.0,-0.00865263,-0.00867694,0.00194503,0.475196,0.0,0.1,0.010408,0.283612,0.877773,0.164118,0.189899,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
46994380,0,0.0,0.0,0.0,0.0,-0.331581,-2.51639e-08,2.92637e-07,0.0,0.000422875,0.00228919,-0.0116433,-0.0348199,-6.28939e-06,7.31409e-05,0.0,0.00152166,-0.00308208,-0.00209827,0.475232,0.0,0.1,0.0116433,0.297805,0.893942,0.169353,0.19215,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
47094353,0,0.0,0.0,0.0,0.0,-0.337086,-2.51639e-08,2.92637e-07,0.0,0.00057508,0.00218807,-0.012105,-0.0365542,-6.28939e-06,7.31409e-05,0.0,-0.00135663,0.0222393,0.0371374,0.475268,0.0,0.1,0.012105,0.286934,0.909117,0.165105,0.194239,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
47198401,0,0.0,0.0,0.0,0.0,-0.363893,-2.51639e-08,2.92637e-07,0.0,0.000504209,0.00245346,-0.0171454,-0.0626875,-6.28939e-06,7.31409e-05,0.0,-0.0226822,0.00193021,0.0291425,0.475238,0.0,0.1,0.0171454,0.279025,0.842642,0.162193,0.18489,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
47298768,0,0.0,0.0,0.0,0.0,-0.383618,-2.51639e-08,2.92637e-07,0.0,0.000551377,0.00270122,-0.0198447,-0.0771449,-6.28939e-06,7.31409e-05,0.0,0.00790954,0.0117214,-0.0157093,0.475142,0.0,0.1,0.0198447,0.270667,0.858138,0.158902,0.187134,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
47398378,0,0.0,0.0,0.0,0.0,-0.397551,-2.51639e-08,2.92637e-07,0.0,0.000576551,0.00295948,-0.02219,-0.0846789,-6.28939e-06,7.31409e-05,0.0,-0.00974665,0.0152495,-0.040521,0.475019,0.0,0.1,0.02219,0.283138,0.872695,0.163654,0.189217,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
47502388,0,0.0,0.0,0.0,0.0,-0.409173,-2.51639e-08,2.92637e-07,0.0,0.00117738,0.00346038,-0.0240012,-0.08801,-6.28939e-06,7.31409e-05,0.0,0.0129472,-0.00316953,-0.0213953,0.474936,0.0,0.1,0.0240012,0.297279,0.888723,0.16886,0.191485,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
47602400,0,0.0,0.0,0.0,0.0,-0.418173,-2.51639e-08,2.92637e-07,0.0,0.00148953,0.00385658,-0.0256037,-0.0883558,-6.28939e-06,7.31409e-05,0.0,0.0176313,-0.0290766,-0.0271169,0.474821,0.0,0.1,0.0256037,0.287556,0.905037,0.165059,0.193764,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
47702409,0,0.0,0.0,0.0,0.0,-0.426257,-2.51639e-08,2.92637e-07,0.0,0.0020365,0.00423475,-0.0259504,-0.087183,-6.28939e-06,7.31409e-05,0.0,0.0190743,0.00731339,0.0142093,0.474747,0.0,0.1,0.0259504,0.278319,0.838097,0.161611,0.184436,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
47806389,0,0.0,0.0,0.0,0.0,-0.433328,-2.51639e-08,2.92637e-07,0.0,0.00205416,0.00428892,-0.026353,-0.0845711,-6.28939e-06,7.31409e-05,0.0,-0.00560004,0.00470293,-0.00331743,0.474684,0.0,0.1,0.026353,0.292208,0.853478,0.166784,0.186695,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
47906358,0,0.0,0.0,0.0,0.0,-0.439035,-2.51639e-08,2.92637e-07,0.0,0.0023421,0.00464799,-0.0273125,-0.0816147,-6.28939e-06,7.31409e-05,0.0,-0.00705217,0.00978487,0.0210665,0.474639,0.0,0.100649,0.0273125,0.28305,0.869141,0.163236,0.188967,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
48010648,0,0.0,0.0,0.0,0.0,-0.443959,-2.51639e-08,2.92637e-07,0.0,0.00226692,0.0046592,-0.0266696,-0.0766535,-6.28939e-06,7.31409e-05,0.0,-0.0099625,-0.000416518,-0.065931,0.474547,0.0,0.10249,0.0266696,0.297154,0.885092,0.168422,0.191251,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
48110363,0,0.0,0.0,0.0,0.0,-0.448059,-2.51639e-08,2.92637e-07,0.0,0.00212425,0.00459263,-0.0274055,-0.0733016,-6.28939e-06,7.31409e-05,0.0,0.00405285,0.0111072,-0.00948372,0.474413,0.0,0.10391,0.0274055,0.286175,0.900057,0.164147,0.193369,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
48210364,0,0.0,0.0,0.0,0.0,-0.422748,-2.51639e-08,2.92637e-07,0.0,0.00220256,0.00432528,-0.0231913,-0.0367464,-6.28939e-06,7.31409e-05,0.0,0.00486963,-0.00439301,-0.000616994,0.474383,0.0,0.164038,0.0231913,0.278177,0.835424,0.161211,0.184459,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
48314411,0,0.0,0.0,0.0,0.0,-0.403496,-2.51639e-08,2.92637e-07,0.0,0.00223524,0.00465719,-0.0201353,-0.0110121,-6.28939e-06,7.31409e-05,0.0,0.000234751,0.0142811,-0.0441556,0.47442,0.0,0.143535,0.0201353,0.292022,0.850752,0.166363,0.186734,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
