timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
191844819,0,0.0,0.0,0.0,0.0,-0.707338,4.2159e-08,-4.60803e-07,0.0,-0.0123434,-0.03069,0.0218214,0.0877358,1.05397e-05,-0.000115201,0.0,-0.0141033,-0.0310506,-0.00218588,0.367797,0.0,0.1,-0.0218214,0.270037,0.859192,0.155168,0.19758,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
191948784,0,0.0,0.0,0.0,0.0,-0.706133,4.2159e-08,-4.60803e-07,0.0,-0.0122709,-0.030603,0.0210543,0.0787429,1.05397e-05,-0.000115201,0.0,-0.00415201,0.0110774,-0.032662,0.367788,0.0,0.1,-0.0210543,0.283311,0.875935,0.160078,0.200031,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
192048772,0,0.0,0.0,0.0,0.0,-0.704952,4.2159e-08,-4.60803e-07,0.0,-0.0123997,-0.0309465,0.0210978,0.0720892,1.05397e-05,-0.000115201,0.0,-0.00988655,-0.00540782,0.003891,0.367744,0.0,0.1,-0.0210978,0.273357,0.891545,0.156273,0.202299,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
192149772,0,0.0,0.0,0.0,0.0,-0.710375,4.2159e-08,-4.60803e-07,0.0,-0.0123877,-0.0306366,0.0192003,0.0571954,1.05397e-05,-0.000115201,0.0,-0.0240811,-0.00988485,-0.030534,0.367644,0.0,0.1,-0.0192003,0.265939,0.827775,0.153599,0.192838,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
192249803,0,0.0,0.0,0.0,0.0,-0.732437,4.2159e-08,-4.60803e-07,0.0,-0.0120942,-0.0303963,0.0148085,0.0257983,1.05397e-05,-0.000115201,0.0,-0.00848681,-0.0153616,-0.0351072,0.367578,0.0,0.1,-0.0148085,0.278492,0.84327,0.158283,0.195248,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
192353544,0,0.0,0.0,0.0,0.0,-0.747903,4.2159e-08,-4.60803e-07,0.0,-0.0119026,-0.0306631,0.0116824,0.00532276,1.05397e-05,-0.000115201,0.0,-0.00319639,0.00296523,0.0109979,0.367555,0.0,0.1,-0.0116824,0.270372,0.859573,0.155258,0.197683,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
192454358,0,0.0,0.0,0.0,0.0,-0.75809,4.2159e-08,-4.60803e-07,0.0,-0.0122044,-0.0306644,0.0102005,-0.00626494,1.05397e-05,-0.000115201,0.0,-0.0195016,-0.0162652,0.0108079,0.367572,0.0,0.1,-0.0102005,0.282516,0.874904,0.159749,0.199942,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
192554445,0,0.0,0.0,0.0,0.0,-0.766006,4.2159e-08,-4.60803e-07,0.0,-0.0120867,-0.030906,0.00867377,-0.0142782,1.05397e-05,-0.000115201,0.0,-0.00357152,-0.0124047,-0.00639864,0.367574,0.0,0.1,-0.00867377,0.273703,0.891816,0.15639,0.202399,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
192658361,0,0.0,0.0,0.0,0.0,-0.780466,4.2159e-08,-4.60803e-07,0.0,-0.012088,-0.0308707,0.00738365,-0.0279018,1.05397e-05,-0.000115201,0.0,-0.0166581,-0.0423392,0.00818161,0.367594,0.0,0.1,-0.00738365,0.266449,0.828296,0.153795,0.192974,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
192758626,0,0.0,0.0,0.0,0.0,-0.805928,4.2159e-08,-4.60803e-07,0.0,-0.0120131,-0.0305121,0.00329093,-0.0533631,1.05397e-05,-0.000115201,0.0,-0.0174156,-0.0148925,-0.00891359,0.367654,0.0,0.1,-0.00329093,0.278414,0.843059,0.158269,0.195211,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
192859215,0,0.0,0.0,0.0,0.0,-0.825886,4.2159e-08,-4.60803e-07,0.0,-0.0118185,-0.0302343,-6.78513e-05,-0.0696594,1.05397e-05,-0.000115201,0.0,-0.02159,-0.00356729,-0.0270224,0.367659,0.0,0.1,6.78513e-05,0.270307,0.859358,0.155243,0.197646,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
192963202,0,0.0,0.0,0.0,0.0,-0.840202,4.2159e-08,-4.60803e-07,0.0,-0.0118267,-0.0294499,-0.00309845,-0.0784051,1.05397e-05,-0.000115201,0.0,-0.000927114,-0.0189401,-0.0135191,0.367677,0.0,0.1,0.00309845,0.283485,0.875974,0.160108,0.200093,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
193063156,0,0.0,0.0,0.0,0.0,-0.849931,4.2159e-08,-4.60803e-07,0.0,-0.0117025,-0.0293494,-0.00541764,-0.0817305,1.05397e-05,-0.000115201,0.0,-0.0116391,0.00162694,-0.0123643,0.367696,0.0,0.1,0.00541764,0.273586,0.891723,0.156327,0.202366,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
