timestamp,voltage5V_v,voltage3V3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5V_OC,hipower_5V_OC
76836559,4.93228,0.0,0,0,1,0,1,0,0
77346590,4.86299,0.0,0,0,1,0,1,0,0
77846590,4.88555,0.0,0,0,1,0,1,0,0
78346590,4.86782,0.0,0,0,1,0,1,0,0
78846569,4.87104,0.0,0,0,1,0,1,0,0
79356559,4.93711,0.0,0,0,1,0,1,0,0
79856559,4.89521,0.0,0,0,1,0,1,0,0
80356559,4.82432,0.0,0,0,1,0,1,0,0
80856559,4.93872,0.0,0,0,1,0,1,0,0
81356559,4.81143,0.0,0,0,1,0,1,0,0
81856561,4.88232,0.0,0,0,1,0,1,0,0
82356559,4.88555,0.0,0,0,1,0,1,0,0
82856559,4.89844,0.0,0,0,1,0,1,0,0
83366568,4.90166,0.0,0,0,1,0,1,0,0
83866590,4.93389,0.0,0,0,1,0,1,0,0
84366591,4.83076,0.0,0,0,1,0,1,0,0
84876559,4.90005,0.0,0,0,1,0,1,0,0
85376560,4.89683,0.0,0,0,1,0,1,0,0
85886597,4.95967,0.0,0,0,1,0,1,0,0
86386597,4.95645,0.0,0,0,1,0,1,0,0
86886599,4.81626,0.0,0,0,1,0,1,0,0
87396559,4.8936,0.0,0,0,1,0,1,0,0
87896559,4.88232,0.0,0,0,1,0,1,0,0
88406590,4.94194,0.0,0,0,1,0,1,0,0
88906590,4.86782,0.0,0,0,1,0,1,0,0
89406590,4.81626,0.0,0,0,1,0,1,0,0
89916559,4.88716,0.0,0,0,1,0,1,0,0
90416559,4.90811,0.0,0,0,1,0,1,0,0
90926590,4.92744,0.0,0,0,1,0,1,0,0
91426590,4.85332,0.0,0,0,1,0,1,0,0
91926590,4.82109,0.0,0,0,1,0,1,0,0
92436559,4.87588,0.0,0,0,1,0,1,0,0
92936559,4.93066,0.0,0,0,1,0,1,0,0
93446590,4.921,0.0,0,0,1,0,1,0,0
93946590,4.88877,0.0,0,0,1,0,1,0,0
94446567,4.90972,0.0,0,0,1,0,1,0,0
94956559,4.88394,0.0,0,0,1,0,1,0,0
95456559,4.85493,0.0,0,0,1,0,1,0,0
95966597,4.9355,0.0,0,0,1,0,1,0,0
96466597,4.91133,0.0,0,0,1,0,1,0,0
96966568,4.92905,0.0,0,0,1,0,1,0,0
97466596,4.93389,0.0,0,0,1,0,1,0,0
97966596,4.85977,0.0,0,0,1,0,1,0,0
98466596,4.86782,0.0,0,0,1,0,1,0,0
98966574,4.84043,0.0,0,0,1,0,1,0,0
99466590,4.91133,0.0,0,0,1,0,1,0,0
99966590,4.93066,0.0,0,0,1,0,1,0,0
100466590,4.8791,0.0,0,0,1,0,1,0,0
100966590,4.90972,0.0,0,0,1,0,1,0,0
101466568,4.82432,0.0,0,0,1,0,1,0,0
101976559,4.88232,0.0,0,0,1,0,1,0,0
102476559,4.91616,0.0,0,0,1,0,1,0,0
102976559,4.82593,0.0,0,0,1,0,1,0,0
