timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
541819276,32767,32767,32767,32767,32767,32767,32767
541823264,32767,32767,32767,32767,-43,32767,32767
541827271,32767,32767,32767,32767,32767,32767,32767
541832064,32767,32767,32767,32767,32767,32767,32767
541836071,32767,32767,32767,32767,32767,-75,32767
541840089,32767,32767,32767,32767,32767,32767,32767
541844088,32767,32767,32767,32767,-41,32767,32767
541848071,32767,32767,32767,32767,32767,32767,32767
541852077,32767,32767,32767,32767,32767,32767,32767
541856076,32767,32767,-102,32767,-55,-64,32767
541860063,32767,32767,32767,32767,32767,32767,32767
541864072,32767,32767,32767,32767,32767,32767,32767
541868070,32767,32767,32767,32767,-67,32767,32767
541872088,32767,32767,32767,32767,32767,32767,32767
541876071,32767,32767,32767,32767,32767,32767,32767
541880070,32767,32767,32767,32767,32767,-85,32767
541884074,32767,32767,32767,32767,32767,32767,32767
541888063,32767,32767,32767,32767,-51,32767,32767
541892075,32767,32767,32767,32767,32767,32767,32767
541896073,32767,32767,32767,32767,32767,32767,32767
541900092,32767,32767,32767,32767,-53,-62,32767
541904074,32767,32767,32767,32767,32767,32767,32767
541908072,32767,32767,32767,32767,32767,32767,32767
541912075,32767,32767,32767,32767,-69,32767,32767
541916064,32767,32767,32767,32767,32767,32767,32767
541920074,32767,32767,32767,32767,32767,-54,32767
541924070,32767,32767,32767,32767,32767,32767,32767
541928086,32767,32767,32767,32767,32767,32767,32767
541932870,32767,32767,32767,32767,-75,32767,32767
541936870,32767,32767,32767,32767,32767,32767,32767
541940856,32767,32767,32767,32767,-53,-62,32767
541944877,32767,32767,32767,32767,32767,32767,32767
541948875,32767,32767,32767,32767,32767,32767,32767
541952864,32767,32767,32767,32767,-73,32767,32767
541956871,32767,32767,32767,32767,32767,32767,32767
541960872,32767,32767,32767,32767,32767,-62,32767
541964871,32767,32767,32767,32767,32767,32767,32767
541968870,32767,32767,32767,32767,32767,32767,32767
541972874,32767,32767,32767,32767,-53,32767,32767
541976874,32767,32767,32767,32767,32767,32767,32767
541980865,32767,32767,32767,32767,32767,32767,32767
541984870,32767,32767,32767,32767,-72,-83,32767
541988872,32767,32767,32767,32767,32767,32767,32767
541992871,32767,32767,32767,32767,32767,32767,32767
541996873,32767,32767,32767,32767,-70,32767,32767
542000874,32767,32767,32767,32767,32767,32767,32767
542004875,32767,32767,32767,32767,32767,32767,32767
542008866,32767,32767,32767,32767,32767,-83,32767
542012874,32767,32767,32767,32767,32767,32767,32767
542016872,32767,32767,32767,32767,32767,32767,32767
542020870,32767,32767,32767,32767,-69,32767,32767
542024874,32767,32767,32767,32767,32767,32767,32767
542029679,32767,32767,32767,32767,32767,32767,32767
542033672,32767,32767,32767,32767,-80,-91,32767
542037675,32767,32767,32767,32767,32767,32767,32767
542041677,32767,32767,32767,32767,-47,32767,32767
542045663,32767,32767,32767,32767,32767,32767,32767
542049682,32767,32767,32767,32767,32767,32767,32767
542053672,32767,32767,32767,32767,32767,-69,32767
542057673,32767,32767,32767,32767,32767,32767,32767
542061678,32767,32767,32767,32767,32767,32767,32767
542065671,32767,32767,32767,32767,-67,32767,32767
542069673,32767,32767,-99,32767,32767,32767,32767
542073662,32767,32767,32767,32767,-42,-50,32767
542077671,32767,32767,32767,32767,32767,32767,32767
542081672,32767,32767,32767,32767,32767,32767,32767
542085672,32767,32767,32767,32767,-57,32767,32767
542089673,32767,32767,32767,32767,32767,32767,32767
542093677,32767,32767,32767,32767,32767,32767,32767
542097675,32767,32767,32767,32767,32767,-80,32767
542101664,32767,32767,32767,32767,32767,32767,32767
542105670,32767,32767,32767,32767,-47,32767,32767
542109672,32767,32767,32767,32767,32767,32767,32767
542113681,32767,32767,32767,32767,32767,32767,32767
542117676,32767,32767,32767,32767,-51,-61,32767
542121673,32767,32767,32767,32767,32767,32767,32767
542125674,32767,32767,32767,32767,32767,32767,32767
542129665,32767,32767,32767,32767,-67,32767,32767
542134476,32767,32767,32767,32767,32767,32767,32767
542138464,32767,32767,32767,32767,32767,-59,32767
542142473,32767,32767,32767,32767,32767,32767,32767
542146471,32767,32767,32767,32767,32767,32767,32767
542150471,32767,32767,32767,32767,-66,32767,32767
542154471,32767,32767,32767,32767,32767,32767,32767
542158472,32767,32767,32767,32767,32767,32767,32767
542162477,32767,32767,32767,32767,-64,-73,32767
542166464,32767,32767,32767,32767,32767,32767,32767
542170471,32767,32767,32767,32767,32767,32767,32767
542174472,32767,32767,32767,32767,-63,32767,32767
542178490,32767,32767,32767,32767,32767,32767,32767
542182471,32767,32767,32767,32767,32767,-48,32767
542186473,32767,32767,32767,32767,32767,32767,32767
542190476,32767,32767,32767,32767,32767,32767,32767
542194465,32767,32767,32767,32767,-55,32767,32767
542198463,32767,32767,32767,32767,32767,32767,32767
542202471,32767,32767,32767,32767,32767,32767,32767
542206472,32767,32767,32767,32767,-57,-66,32767
542210470,32767,32767,32767,32767,32767,32767,32767
542214474,32767,32767,32767,32767,32767,32767,32767
542218477,32767,32767,32767,32767,-70,32767,32767
542222478,32767,32767,32767,32767,32767,32767,32767
542226463,32767,32767,32767,32767,32767,-58,32767
542230470,32767,32767,32767,32767,32767,32767,32767
542235271,32767,32767,32767,32767,32767,32767,32767
542239272,32767,32767,32767,32767,-75,32767,32767
542243273,32767,32767,32767,32767,32767,32767,32767
542247271,32767,32767,32767,32767,-46,-55,32767
542251272,32767,32767,32767,32767,32767,32767,32767
542255275,32767,32767,-106,32767,32767,32767,32767
542259263,32767,32767,32767,32767,-53,32767,32767
542263273,32767,32767,32767,32767,32767,32767,32767
542267272,32767,32767,32767,32767,32767,32767,32767
542271272,32767,32767,32767,32767,32767,-67,32767
542275272,32767,32767,32767,32767,32767,32767,32767
542279271,32767,32767,32767,32767,-44,32767,32767
542283276,32767,32767,32767,32767,32767,32767,32767
542287290,32767,32767,32767,32767,32767,32767,32767
542291262,32767,32767,32767,32767,-47,-56,32767
542295270,32767,32767,32767,32767,32767,32767,32767
542299272,32767,32767,32767,32767,32767,32767,32767
542303271,32767,32767,32767,32767,-63,32767,32767
542307272,32767,32767,32767,32767,32767,32767,32767
542311275,32767,32767,32767,32767,32767,32767,32767
542315276,32767,32767,32767,32767,32767,-87,32767
542319264,32767,32767,32767,32767,32767,32767,32767
542323272,32767,32767,32767,32767,-43,32767,32767
542327273,32767,32767,32767,32767,32767,32767,32767
542332069,32767,32767,32767,32767,32767,32767,32767
542336072,32767,32767,32767,32767,-63,-72,32767
542340083,32767,32767,32767,32767,32767,32767,32767
542344072,32767,32767,32767,32767,32767,32767,32767
542348094,32767,32767,32767,32767,-67,32767,32767
542352063,32767,32767,32767,32767,32767,32767,32767
542356071,32767,32767,32767,32767,32767,32767,32767
542360070,32767,32767,32767,32767,32767,-86,32767
542364078,32767,32767,32767,32767,32767,32767,32767
542368070,32767,32767,32767,32767,-40,32767,32767
542372073,32767,32767,32767,32767,32767,32767,32767
542376093,32767,32767,32767,32767,32767,32767,32767
542380064,32767,32767,32767,32767,-46,-55,32767
542384063,32767,32767,32767,32767,32767,32767,32767
542388072,32767,32767,32767,32767,32767,32767,32767
542392072,32767,32767,32767,32767,-70,32767,32767
542396073,32767,32767,32767,32767,32767,32767,32767
542400070,32767,32767,32767,32767,32767,32767,32767
542404088,32767,32767,32767,32767,32767,-84,32767
542408081,32767,32767,32767,32767,32767,32767,32767
542412063,32767,32767,32767,32767,-41,32767,32767
542416074,32767,32767,32767,32767,32767,32767,32767
542420070,32767,32767,32767,32767,32767,32767,32767
542424069,32767,32767,32767,32767,-55,-64,32767
542428073,32767,32767,32767,32767,32767,32767,32767
542432876,32767,32767,32767,32767,32767,32767,32767
542436875,32767,32767,32767,32767,-69,32767,32767
542440888,32767,32767,32767,32767,32767,32767,32767
542444882,32767,32767,32767,32767,32767,-53,32767
542448873,32767,32767,32767,32767,32767,32767,32767
542452870,32767,32767,32767,32767,32767,32767,32767
542456872,32767,32767,-59,32767,-60,32767,32767
542460873,32767,32767,32767,32767,32767,32767,32767
542464871,32767,32767,32767,32767,32767,32767,32767
542468878,32767,32767,32767,32767,-62,-71,32767
542472864,32767,32767,32767,32767,32767,32767,32767
542476863,32767,32767,32767,32767,32767,32767,32767
542480884,32767,32767,32767,32767,-62,32767,32767
542484873,32767,32767,32767,32767,32767,32767,32767
542488873,32767,32767,32767,32767,32767,32767,32767
542492871,32767,32767,32767,32767,32767,-73,32767
542496871,32767,32767,32767,32767,32767,32767,32767
542500872,32767,32767,32767,32767,32767,32767,32767
542504864,32767,32767,32767,32767,-65,32767,32767
542508870,32767,32767,32767,32767,32767,32767,32767
542512874,32767,32767,32767,32767,-52,-61,32767
542516872,32767,32767,32767,32767,32767,32767,32767
542520871,32767,32767,32767,32767,32767,32767,32767
542524870,32767,32767,32767,32767,-65,32767,32767
542528877,32767,32767,32767,32767,32767,32767,32767
542533680,32767,32767,32767,32767,32767,32767,32767
542537663,32767,32767,32767,32767,32767,-91,32767
542541673,32767,32767,32767,32767,32767,32767,32767
542545670,32767,32767,32767,32767,-57,32767,32767
542549671,32767,32767,32767,32767,32767,32767,32767
542553670,32767,32767,32767,32767,32767,32767,32767
542557670,32767,32767,32767,32767,-58,-67,32767
542561690,32767,32767,32767,32767,32767,32767,32767
542565663,32767,32767,32767,32767,32767,32767,32767
542569663,32767,32767,32767,32767,-63,32767,32767
542573670,32767,32767,32767,32767,32767,32767,32767
542577670,32767,32767,32767,32767,32767,32767,32767
542581673,32767,32767,32767,32767,32767,-71,32767
542585675,32767,32767,32767,32767,32767,32767,32767
542589675,32767,32767,32767,32767,32767,32767,32767
542593673,32767,32767,32767,32767,-64,32767,32767
542597663,32767,32767,32767,32767,32767,32767,32767
542601675,32767,32767,32767,32767,-42,-51,32767
542605671,32767,32767,32767,32767,32767,32767,32767
542609672,32767,32767,32767,32767,32767,32767,32767
542613676,32767,32767,32767,32767,-57,32767,32767
542617672,32767,32767,32767,32767,32767,32767,32767
542621682,32767,32767,32767,32767,32767,32767,32767
542629673,32767,32767,32767,32767,32767,32767,32767
542634464,32767,32767,32767,32767,32767,32767,32767
542638474,32767,32767,32767,32767,-75,32767,32767
542642473,32767,32767,32767,32767,32767,32767,32767
542646472,32767,32767,32767,32767,-48,-58,32767
542650470,32767,32767,32767,32767,32767,32767,32767
542654476,32767,32767,-67,32767,32767,32767,32767
542658476,32767,32767,32767,32767,-55,32767,32767
542662462,32767,32767,32767,32767,32767,32767,32767
542666470,32767,32767,32767,32767,32767,32767,32767
542670472,32767,32767,32767,32767,32767,-73,32767
542674471,32767,32767,32767,32767,32767,32767,32767
542678471,32767,32767,32767,32767,32767,32767,32767
542682472,32767,32767,32767,32767,-63,32767,32767
542686489,32767,32767,32767,32767,32767,32767,32767
542690463,32767,32767,32767,32767,-35,-48,32767
542694471,32767,32767,32767,32767,32767,32767,32767
542698473,32767,32767,32767,32767,32767,32767,32767
542702473,32767,32767,32767,32767,-45,32767,32767
542706472,32767,32767,32767,32767,32767,32767,32767
542710471,32767,32767,32767,32767,32767,32767,32767
542714476,32767,32767,32767,32767,32767,-59,32767
542718462,32767,32767,32767,32767,32767,32767,32767
542722470,32767,32767,32767,32767,32767,32767,32767
542726472,32767,32767,32767,32767,-66,32767,32767
542731271,32767,32767,32767,32767,32767,32767,32767
542735270,32767,32767,32767,32767,-47,-56,32767
542739273,32767,32767,32767,32767,32767,32767,32767
542743271,32767,32767,32767,32767,32767,32767,32767
542747277,32767,32767,32767,32767,-63,32767,32767
542751275,32767,32767,32767,32767,32767,32767,32767
542755263,32767,32767,32767,32767,32767,32767,32767
542759272,32767,32767,32767,32767,32767,-71,32767
542763270,32767,32767,32767,32767,32767,32767,32767
542767270,32767,32767,32767,32767,32767,32767,32767
542771271,32767,32767,32767,32767,-63,32767,32767
542775273,32767,32767,32767,32767,32767,32767,32767
542779276,32767,32767,32767,32767,32767,32767,32767
542783263,32767,32767,32767,32767,-73,-87,32767
542787270,32767,32767,32767,32767,32767,32767,32767
542791265,32767,32767,32767,32767,-53,32767,32767
542795271,32767,32767,32767,32767,32767,32767,32767
542799276,32767,32767,32767,32767,32767,32767,32767
542803272,32767,32767,32767,32767,32767,-70,32767
542807281,32767,32767,32767,32767,32767,32767,32767
542811262,32767,32767,32767,32767,-40,32767,32767
542815273,32767,32767,32767,32767,32767,32767,32767
542819272,32767,32767,32767,32767,32767,32767,32767
542823271,32767,32767,32767,32767,32767,32767,32767
542827272,32767,32767,32767,32767,-69,-87,32767
542832072,32767,32767,32767,32767,32767,32767,32767
542836068,32767,32767,32767,32767,-52,32767,32767
542840076,32767,32767,32767,32767,32767,32767,32767
542844102,32767,32767,32767,32767,32767,32767,32767
542848064,32767,32767,32767,32767,32767,-70,32767
542852092,32767,32767,32767,32767,32767,32767,32767
542856083,32767,32767,-103,32767,32767,32767,32767
542860077,32767,32767,32767,32767,-63,32767,32767
542864070,32767,32767,32767,32767,32767,32767,32767
542868072,32767,32767,32767,32767,32767,32767,32767
542872078,32767,32767,32767,32767,-63,-73,32767
542876064,32767,32767,32767,32767,32767,32767,32767
542880087,32767,32767,32767,32767,32767,32767,32767
542884073,32767,32767,32767,32767,-63,32767,32767
542888072,32767,32767,32767,32767,32767,32767,32767
542892069,32767,32767,32767,32767,32767,32767,32767
542896073,32767,32767,32767,32767,32767,-85,32767
542900089,32767,32767,32767,32767,32767,32767,32767
542904064,32767,32767,32767,32767,-41,32767,32767
542908089,32767,32767,32767,32767,32767,32767,32767
542912073,32767,32767,32767,32767,32767,32767,32767
542916078,32767,32767,32767,32767,-46,-55,32767
542920072,32767,32767,32767,32767,32767,32767,32767
542924070,32767,32767,32767,32767,32767,32767,32767
542928078,32767,32767,32767,32767,-70,32767,32767
542932063,32767,32767,32767,32767,32767,32767,32767
542936879,32767,32767,32767,32767,32767,-62,32767
542940865,32767,32767,32767,32767,32767,32767,32767
542944870,32767,32767,32767,32767,32767,32767,32767
542948906,32767,32767,32767,32767,-74,32767,32767
542952871,32767,32767,32767,32767,32767,32767,32767
542956873,32767,32767,32767,32767,-53,-62,32767
542960871,32767,32767,32767,32767,32767,32767,32767
542964877,32767,32767,32767,32767,32767,32767,32767
542968863,32767,32767,32767,32767,-56,32767,32767
542972871,32767,32767,32767,32767,32767,32767,32767
542976873,32767,32767,32767,32767,32767,32767,32767
542980872,32767,32767,32767,32767,32767,-63,32767
542984871,32767,32767,32767,32767,32767,32767,32767
542988873,32767,32767,32767,32767,32767,32767,32767
542992875,32767,32767,32767,32767,-59,32767,32767
542996865,32767,32767,32767,32767,32767,32767,32767
543000874,32767,32767,32767,32767,32767,32767,32767
543004870,32767,32767,32767,32767,-54,-63,32767
543008872,32767,32767,32767,32767,32767,32767,32767
543012871,32767,32767,32767,32767,32767,32767,32767
543016874,32767,32767,32767,32767,-59,32767,32767
543020875,32767,32767,32767,32767,32767,32767,32767
543024864,32767,32767,32767,32767,32767,32767,32767
543028863,32767,32767,32767,32767,32767,-62,32767
543032870,32767,32767,32767,32767,32767,32767,32767
543037673,32767,32767,32767,32767,32767,32767,32767
543041677,32767,32767,32767,32767,-69,32767,32767
543045671,32767,32767,32767,32767,32767,32767,32767
543049670,32767,32767,32767,32767,32767,32767,32767
543053672,32767,32767,-60,32767,-71,-80,32767
543057692,32767,32767,32767,32767,32767,32767,32767
543061664,32767,32767,32767,32767,32767,32767,32767
543065684,32767,32767,32767,32767,-69,32767,32767
543069670,32767,32767,32767,32767,32767,32767,32767
543073670,32767,32767,32767,32767,32767,32767,32767
543077678,32767,32767,32767,32767,32767,-75,32767
543081684,32767,32767,32767,32767,32767,32767,32767
543085674,32767,32767,32767,32767,32767,32767,32767
543089662,32767,32767,32767,32767,-69,32767,32767
543093681,32767,32767,32767,32767,32767,32767,32767
543097671,32767,32767,32767,32767,32767,32767,32767
543101682,32767,32767,32767,32767,-71,-80,32767
543105684,32767,32767,32767,32767,32767,32767,32767
543109669,32767,32767,32767,32767,32767,32767,32767
543113676,32767,32767,32767,32767,-66,32767,32767
543117678,32767,32767,32767,32767,32767,32767,32767
543121667,32767,32767,32767,32767,32767,32767,32767
543125670,32767,32767,32767,32767,32767,-80,32767
543129688,32767,32767,32767,32767,32767,32767,32767
543134470,32767,32767,32767,32767,32767,32767,32767
543138472,32767,32767,32767,32767,-73,32767,32767
543142471,32767,32767,32767,32767,32767,32767,32767
543146472,32767,32767,32767,32767,32767,32767,32767
543150479,32767,32767,32767,32767,-73,-88,32767
543154463,32767,32767,32767,32767,32767,32767,32767
543158471,32767,32767,32767,32767,-45,32767,32767
543162471,32767,32767,32767,32767,32767,32767,32767
543166471,32767,32767,32767,32767,32767,32767,32767
543170473,32767,32767,32767,32767,32767,-59,32767
543174471,32767,32767,32767,32767,32767,32767,32767
543178484,32767,32767,32767,32767,32767,32767,32767
543182466,32767,32767,32767,32767,-70,32767,32767
543186474,32767,32767,32767,32767,32767,32767,32767
543190472,32767,32767,32767,32767,32767,32767,32767
543194469,32767,32767,32767,32767,-65,-88,32767
543198473,32767,32767,32767,32767,32767,32767,32767
543202475,32767,32767,32767,32767,-45,32767,32767
543206474,32767,32767,32767,32767,32767,32767,32767
543210464,32767,32767,32767,32767,32767,32767,32767
543214463,32767,32767,32767,32767,32767,-68,32767
543218470,32767,32767,32767,32767,32767,32767,32767
543222478,32767,32767,32767,32767,32767,32767,32767
543226471,32767,32767,32767,32767,-63,32767,32767
543230472,32767,32767,32767,32767,32767,32767,32767
543235271,32767,32767,32767,32767,32767,32767,32767
543239271,32767,32767,32767,32767,-72,-81,32767
543243276,32767,32767,32767,32767,32767,32767,32767
543247263,32767,32767,32767,32767,-53,32767,32767
543251273,32767,32767,32767,32767,32767,32767,32767
543255273,32767,32767,-100,32767,32767,32767,32767
543259270,32767,32767,32767,32767,32767,-70,32767
543263273,32767,32767,32767,32767,32767,32767,32767
543267270,32767,32767,32767,32767,-44,32767,32767
543271277,32767,32767,32767,32767,32767,32767,32767
543275264,32767,32767,32767,32767,32767,32767,32767
543279273,32767,32767,32767,32767,-47,-56,32767
543283271,32767,32767,32767,32767,32767,32767,32767
543287271,32767,32767,32767,32767,32767,32767,32767
543291272,32767,32767,32767,32767,-63,32767,32767
543295302,32767,32767,32767,32767,32767,32767,32767
543299276,32767,32767,32767,32767,32767,32767,32767
543303263,32767,32767,32767,32767,32767,-72,32767
543307264,32767,32767,32767,32767,32767,32767,32767
543311273,32767,32767,32767,32767,-44,32767,32767
543315271,32767,32767,32767,32767,32767,32767,32767
543319271,32767,32767,32767,32767,32767,32767,32767
543323270,32767,32767,32767,32767,-57,-66,32767
543327274,32767,32767,32767,32767,32767,32767,32767
543331278,32767,32767,32767,32767,32767,32767,32767
543336059,32767,32767,32767,32767,-77,32767,32767
543340063,32767,32767,32767,32767,32767,32767,32767
543344070,32767,32767,32767,32767,32767,-63,32767
543348072,32767,32767,32767,32767,32767,32767,32767
543352070,32767,32767,32767,32767,32767,32767,32767
543356085,32767,32767,32767,32767,-61,32767,32767
543360072,32767,32767,32767,32767,32767,32767,32767
543364096,32767,32767,32767,32767,32767,32767,32767
543368063,32767,32767,32767,32767,-63,-74,32767
543372077,32767,32767,32767,32767,32767,32767,32767
543376070,32767,32767,32767,32767,-41,32767,32767
543380072,32767,32767,32767,32767,32767,32767,32767
543384085,32767,32767,32767,32767,32767,32767,32767
543388073,32767,32767,32767,32767,32767,-64,32767
543392078,32767,32767,32767,32767,32767,32767,32767
543396064,32767,32767,32767,32767,32767,32767,32767
543400063,32767,32767,32767,32767,-70,32767,32767
543404072,32767,32767,32767,32767,32767,32767,32767
543408073,32767,32767,32767,32767,32767,32767,32767
543412088,32767,32767,32767,32767,-65,-85,32767
543416085,32767,32767,32767,32767,32767,32767,32767
543420074,32767,32767,32767,32767,-41,32767,32767
543424076,32767,32767,32767,32767,32767,32767,32767
543428062,32767,32767,32767,32767,32767,32767,32767
543432073,32767,32767,32767,32767,32767,-64,32767
543436873,32767,32767,32767,32767,32767,32767,32767
543440873,32767,32767,32767,32767,32767,32767,32767
543444874,32767,32767,32767,32767,-70,32767,32767
543448875,32767,32767,32767,32767,32767,32767,32767
543452903,32767,32767,32767,32767,-44,-54,32767
543456890,32767,32767,-106,32767,32767,32767,32767
543460864,32767,32767,32767,32767,32767,32767,32767
543464872,32767,32767,32767,32767,-69,32767,32767
543468873,32767,32767,32767,32767,32767,32767,32767
543472873,32767,32767,32767,32767,32767,32767,32767
543476869,32767,32767,32767,32767,32767,-83,32767
543480870,32767,32767,32767,32767,32767,32767,32767
543484878,32767,32767,32767,32767,-49,32767,32767
543488863,32767,32767,32767,32767,32767,32767,32767
543492865,32767,32767,32767,32767,32767,32767,32767
543496872,32767,32767,32767,32767,-63,-72,32767
543500873,32767,32767,32767,32767,32767,32767,32767
543504872,32767,32767,32767,32767,32767,32767,32767
543508869,32767,32767,32767,32767,-66,32767,32767
543512877,32767,32767,32767,32767,32767,32767,32767
543516874,32767,32767,32767,32767,32767,-52,32767
543520863,32767,32767,32767,32767,32767,32767,32767
543524871,32767,32767,32767,32767,32767,32767,32767
543528873,32767,32767,32767,32767,-59,32767,32767
543532872,32767,32767,32767,32767,32767,32767,32767
543537671,32767,32767,32767,32767,32767,32767,32767
543541673,32767,32767,32767,32767,-66,-74,32767
543545679,32767,32767,32767,32767,32767,32767,32767
543549676,32767,32767,32767,32767,32767,32767,32767
543553664,32767,32767,32767,32767,-66,32767,32767
543557687,32767,32767,32767,32767,32767,32767,32767
543561670,32767,32767,32767,32767,32767,32767,32767
543565678,32767,32767,32767,32767,32767,-80,32767
543569672,32767,32767,32767,32767,32767,32767,32767
543573671,32767,32767,32767,32767,32767,32767,32767
543577675,32767,32767,32767,32767,-66,32767,32767
543581663,32767,32767,32767,32767,32767,32767,32767
543585664,32767,32767,32767,32767,32767,32767,32767
543589671,32767,32767,32767,32767,-71,-80,32767
543593671,32767,32767,32767,32767,32767,32767,32767
543597672,32767,32767,32767,32767,-47,32767,32767
543601671,32767,32767,32767,32767,32767,32767,32767
543605676,32767,32767,32767,32767,32767,32767,32767
543609687,32767,32767,32767,32767,32767,-61,32767
543613662,32767,32767,32767,32767,32767,32767,32767
543617670,32767,32767,32767,32767,32767,32767,32767
543621675,32767,32767,32767,32767,-67,32767,32767
543626473,32767,32767,32767,32767,32767,32767,32767
543630472,32767,32767,32767,32767,-49,-58,32767
543634472,32767,32767,32767,32767,32767,32767,32767
543638472,32767,32767,32767,32767,32767,32767,32767
543642472,32767,32767,32767,32767,-64,32767,32767
543646464,32767,32767,32767,32767,32767,32767,32767
543650463,32767,32767,-58,32767,32767,32767,32767
543654470,32767,32767,32767,32767,32767,-87,32767
543658472,32767,32767,32767,32767,32767,32767,32767
543662472,32767,32767,32767,32767,-45,32767,32767
543666471,32767,32767,32767,32767,32767,32767,32767
543670477,32767,32767,32767,32767,32767,32767,32767
543674477,32767,32767,32767,32767,-56,-66,32767
543678464,32767,32767,32767,32767,32767,32767,32767
543682484,32767,32767,32767,32767,32767,32767,32767
543686470,32767,32767,32767,32767,-70,32767,32767
543690470,32767,32767,32767,32767,32767,32767,32767
543694471,32767,32767,32767,32767,32767,-58,32767
543698471,32767,32767,32767,32767,32767,32767,32767
543702476,32767,32767,32767,32767,32767,32767,32767
543706464,32767,32767,32767,32767,-63,32767,32767
543710472,32767,32767,32767,32767,32767,32767,32767
543714469,32767,32767,32767,32767,32767,32767,32767
543718471,32767,32767,32767,32767,-73,-87,32767
543722474,32767,32767,32767,32767,32767,32767,32767
543726471,32767,32767,32767,32767,-45,32767,32767
543730477,32767,32767,32767,32767,32767,32767,32767
543735276,32767,32767,32767,32767,32767,32767,32767
543739264,32767,32767,32767,32767,32767,-66,32767
543743263,32767,32767,32767,32767,32767,32767,32767
543747271,32767,32767,32767,32767,32767,32767,32767
543751272,32767,32767,32767,32767,-70,32767,32767
543755279,32767,32767,32767,32767,32767,32767,32767
543759272,32767,32767,32767,32767,-47,-56,32767
543763276,32767,32767,32767,32767,32767,32767,32767
543767277,32767,32767,32767,32767,32767,32767,32767
543771262,32767,32767,32767,32767,-56,32767,32767
543775273,32767,32767,32767,32767,32767,32767,32767
543779270,32767,32767,32767,32767,32767,32767,32767
543783273,32767,32767,32767,32767,32767,-87,32767
543787273,32767,32767,32767,32767,32767,32767,32767
543791270,32767,32767,32767,32767,-43,32767,32767
543795275,32767,32767,32767,32767,32767,32767,32767
543799304,32767,32767,32767,32767,32767,32767,32767
543803272,32767,32767,32767,32767,-47,-56,32767
543807273,32767,32767,32767,32767,32767,32767,32767
543811272,32767,32767,32767,32767,32767,32767,32767
543815272,32767,32767,32767,32767,-56,32767,32767
543819272,32767,32767,32767,32767,32767,32767,32767
543823275,32767,32767,32767,32767,32767,-56,32767
543827264,32767,32767,32767,32767,32767,32767,32767
543831263,32767,32767,32767,32767,32767,32767,32767
543835272,32767,32767,32767,32767,32767,32767,32767
543840072,32767,32767,32767,32767,-81,32767,32767
543844070,32767,32767,32767,32767,32767,-55,32767
543848072,32767,32767,32767,32767,-55,32767,32767
