timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
16651655,-0.000535959,-0.000230803,-9.9018e-05,0.690828,-0.00363007,-0.0102828,0.722937,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
16655640,0.000692264,1.57472e-05,0.000916534,0.690812,-0.00362879,-0.0102814,0.722952,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
16688440,-0.000534995,-0.000444135,-7.41489e-05,0.690692,-0.00362267,-0.0102788,0.723067,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
16720444,0.00177853,-0.000746125,0.000487777,0.690576,-0.00361673,-0.010281,0.723178,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
16748444,-0.00018489,0.000823158,-0.000624283,0.690487,-0.00361335,-0.0102785,0.723263,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
16780443,-0.000107659,-0.000646216,8.46937e-05,0.690384,-0.00360233,-0.0102749,0.723361,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
16813254,-0.00085469,0.000379023,0.00225408,0.690283,-0.00360229,-0.0102668,0.723458,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
16845263,-0.000592435,0.000465016,0.00120534,0.690182,-0.00359628,-0.0102679,0.723554,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
16877250,2.01501e-05,-0.00166361,0.00174267,0.690087,-0.003587,-0.0102558,0.723645,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
16906039,0.000601152,0.000425281,-0.000186635,0.690016,-0.00358202,-0.0102544,0.723712,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
16938043,0.000286767,-0.000945459,0.000768877,0.689945,-0.00357574,-0.0102455,0.723781,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
16970040,-1.01845e-05,-0.000215598,0.000329004,0.68988,-0.00357437,-0.0102334,0.723843,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
17002043,0.000228355,0.000197816,-0.000106794,0.689826,-0.00356439,-0.0102267,0.723894,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
17034841,0.000714007,-5.52186e-05,-0.00124441,0.68978,-0.00356615,-0.0102172,0.723939,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
17066842,-0.00142604,0.000489758,-0.00104012,0.689742,-0.00356628,-0.0102203,0.723974,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
17098842,8.71499e-05,-0.000632985,0.000580008,0.689695,-0.00356205,-0.0102283,0.724019,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
17126843,5.11964e-05,-0.000575,-0.000775338,0.689663,-0.00355902,-0.0102211,0.72405,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
17159640,-0.000622207,0.000198431,3.04561e-05,0.689612,-0.00356221,-0.0102134,0.724099,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
17191645,8.01533e-05,8.05943e-06,0.00072135,0.689566,-0.00356619,-0.0102007,0.724142,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
17223670,-0.00102406,-0.00092541,0.00157946,0.689511,-0.00356322,-0.0101944,0.724195,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
17252441,0.000814005,0.000762468,0.00111143,0.689455,-0.00357092,-0.0101883,0.724248,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
17284442,0.000642018,-0.000329087,0.000402359,0.689401,-0.00356432,-0.0101795,0.7243,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
17316442,0.000881555,-2.6693e-05,-0.000240298,0.689349,-0.00355966,-0.0101792,0.724349,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
17348440,-0.000453816,0.000753164,0.00107577,0.689296,-0.00356396,-0.0101764,0.7244,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
17381266,0.000352238,-0.000453117,-0.000226253,0.689242,-0.00356504,-0.0101752,0.724451,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
17413251,3.86843e-05,3.68139e-05,0.00176344,0.689191,-0.00355794,-0.0101764,0.724499,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
17445269,0.000794088,0.000244918,0.00137509,0.689144,-0.00354588,-0.0101759,0.724545,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
17473273,-0.000288181,-3.47083e-05,-0.000184902,0.689113,-0.00354715,-0.0101738,0.724574,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
17506045,0.000273811,-0.000405246,0.00127199,0.689078,-0.00353834,-0.0101802,0.724607,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
17538033,1.06161e-05,0.000624067,0.000147673,0.689052,-0.00354457,-0.0101775,0.724631,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
17570844,0.000252976,-0.000501901,0.00159016,0.689022,-0.00354691,-0.0101745,0.72466,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
17602827,0.000343576,-0.000339329,-9.40409e-05,0.688995,-0.00354729,-0.0101709,0.724687,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
17630838,0.000463767,-0.00134921,0.00177522,0.688977,-0.00353728,-0.0101682,0.724703,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
17662834,-0.0011984,-0.000202925,0.000887226,0.688951,-0.00352993,-0.0101684,0.724728,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
17694832,0.00148313,0.000461962,-0.00148132,0.688935,-0.00352157,-0.0101677,0.724744,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
17727632,0.000380148,0.000234384,0.00120752,0.688924,-0.00351742,-0.0101581,0.724754,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
17759632,-0.000716932,0.00113896,-0.00015821,0.688924,-0.00351209,-0.0101524,0.724754,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
17791641,0.00178692,-0.000312908,0.000763042,0.688927,-0.00350936,-0.0101521,0.724751,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
17820458,-0.000727586,-0.00150998,-3.78815e-05,0.688922,-0.00350735,-0.0101558,0.724756,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
17852432,0.000366175,0.000664538,0.0014464,0.68892,-0.00349784,-0.0101474,0.724758,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
17884452,0.000558475,-6.05278e-05,0.00206279,0.688914,-0.00348477,-0.0101396,0.724764,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
17916441,-0.000471449,-0.00026473,-0.000827265,0.688906,-0.00348587,-0.0101387,0.724771,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
17949273,0.000328788,0.000818946,0.000182911,0.688885,-0.00348486,-0.0101435,0.724791,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
17977284,0.000284781,-0.00136653,0.0012323,0.688857,-0.0034766,-0.0101501,0.724818,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
18009264,4.43528e-05,-0.000823007,0.00164378,0.688829,-0.00346883,-0.0101511,0.724845,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
18042031,0.000737662,0.000268804,0.0010954,0.688787,-0.00347217,-0.0101516,0.724884,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
18074029,-0.000117598,-0.00113087,-0.0012194,0.688751,-0.00346425,-0.0101554,0.724919,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
18106040,-0.00050942,-0.000279163,0.00220018,0.688705,-0.00345853,-0.0101536,0.724963,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
18138042,0.000116656,0.000512462,0.000394422,0.688659,-0.0034441,-0.0101549,0.725006,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
18166844,-0.000201304,8.89875e-05,0.00043274,0.688617,-0.00344028,-0.0101532,0.725046,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
18198843,0.00156734,0.0010694,0.0013154,0.688563,-0.00343581,-0.0101437,0.725098,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
18230841,-0.00044836,0.000535877,0.00112805,0.68852,-0.00343825,-0.010138,0.725138,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
18262844,-0.00130463,-0.00137701,0.00117795,0.688469,-0.00343471,-0.0101522,0.725187,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
18295642,0.000126896,0.00115795,0.000436275,0.688418,-0.00344099,-0.010155,0.725235,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
18323639,-0.000110534,-0.000970684,0.00070346,0.688382,-0.00343191,-0.0101576,0.725269,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
18355655,-0.000244754,0.000219836,0.00129221,0.688338,-0.00343957,-0.0101502,0.725311,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
18388440,-0.000200334,0.000512925,0.000410905,0.688309,-0.00344691,-0.0101539,0.725338,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
18420432,0.000825854,0.000856963,0.0011469,0.688284,-0.00344749,-0.0101544,0.725362,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
18452439,0.000127744,0.000505777,0.000155963,0.68827,-0.00344764,-0.0101506,0.725375,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
18484441,0.00110909,0.00048622,-0.000328934,0.688266,-0.00345752,-0.0101479,0.725379,0.999996,-2.51364e-05,5.60419e-05,-0.00280808,2
