timestamp,vel_pos_innov[0],vel_pos_innov[1],vel_pos_innov[2],vel_pos_innov[3],vel_pos_innov[4],vel_pos_innov[5],mag_innov[0],mag_innov[1],mag_innov[2],heading_innov,airspeed_innov,beta_innov,flow_innov[0],flow_innov[1],hagl_innov,vel_pos_innov_var[0],vel_pos_innov_var[1],vel_pos_innov_var[2],vel_pos_innov_var[3],vel_pos_innov_var[4],vel_pos_innov_var[5],mag_innov_var[0],mag_innov_var[1],mag_innov_var[2],heading_innov_var,airspeed_innov_var,beta_innov_var,flow_innov_var[0],flow_innov_var[1],hagl_innov_var,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],drag_innov[0],drag_innov[1],drag_innov_var[0],drag_innov_var[1],aux_vel_innov[0],aux_vel_innov[1]
46890384,0.0,0.0,0.0,0.00159413,0.0063094,0.233398,0.0,0.0,0.0,-0.0110496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29346,0.293461,4.84015,0.0,0.0,0.0,0.0903656,0.0,0.0,0.0,0.0,0.0,0.000176234,0.00471177,0.0258381,0.0,0.0,0.0,0.0,0.0,0.0
47094353,0.0,0.0,0.0,0.00150631,0.00599419,0.233398,0.0,0.0,0.0,0.0340106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294678,0.294679,4.84015,0.0,0.0,0.0,0.0903625,0.0,0.0,0.0,0.0,0.0,0.000234066,0.00309068,0.0162403,0.0,0.0,0.0,0.0,0.0,0.0
47298768,0.0,0.0,0.0,0.00130815,0.00503431,0.356812,0.0,0.0,0.0,-0.0103406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292919,0.292919,4.82882,0.0,0.0,0.0,0.0903594,0.0,0.0,0.0,0.0,0.0,0.000591359,0.00676999,0.0381797,0.0,0.0,0.0,0.0,0.0,0.0
47502388,0.0,0.0,0.0,0.00130815,0.00503431,0.356812,0.0,0.0,0.0,-0.0121721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292919,0.292919,4.82882,0.0,0.0,0.0,0.090357,0.0,0.0,0.0,0.0,0.0,0.00041091,0.00336932,0.0184245,0.0,0.0,0.0,0.0,0.0,0.0
47702409,0.0,0.0,0.0,0.00111734,0.00453985,0.022583,0.0,0.0,0.0,-0.00803021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29197,0.291969,4.8237,0.0,0.0,0.0,0.090354,0.0,0.0,0.0,0.0,0.0,0.000404092,0.00215989,0.0110804,0.0,0.0,0.0,0.0,0.0,0.0
47906358,0.0,0.0,0.0,0.00125876,0.00472867,0.022583,0.0,0.0,0.0,-0.00470665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293662,0.293662,4.8237,0.0,0.0,0.0,0.0903511,0.0,0.0,0.0,0.0,0.0,0.000273417,0.00111137,0.00423873,0.0,0.0,0.0,0.0,0.0,0.0
48110363,0.0,0.0,0.0,0.00149639,0.00496248,0.022583,0.0,0.0,0.0,-0.0106904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294814,0.294813,4.8237,0.0,0.0,0.0,0.0903485,0.0,0.0,0.0,0.0,0.0,0.000536813,0.00071321,0.00150572,0.0,0.0,0.0,0.0,0.0,0.0
48314411,0.0,0.0,0.0,0.00149062,0.0046742,-0.513519,0.0,0.0,0.0,-0.0103717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.291566,0.291565,4.81465,0.0,0.0,0.0,0.0903457,0.0,0.0,0.0,0.0,0.0,4.19385e-05,0.00669769,0.0411633,0.0,0.0,0.0,0.0,0.0,0.0
48514422,0.0,0.0,0.0,0.00168695,0.00498519,-0.513519,0.0,0.0,0.0,0.0159876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292958,0.292957,4.81465,0.0,0.0,0.0,0.0903432,0.0,0.0,0.0,0.0,0.0,0.000373218,0.0024609,0.0171827,0.0,0.0,0.0,0.0,0.0,0.0
48714374,0.0,0.0,0.0,0.00177776,0.00489159,0.0846252,0.0,0.0,0.0,0.0130125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.291015,0.291013,4.80494,0.0,0.0,0.0,0.0903411,0.0,0.0,0.0,0.0,0.0,0.000519808,0.00134462,0.00473305,0.0,0.0,0.0,0.0,0.0,0.0
