timestamp,rollspeed,pitchspeed,yawspeed,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
795119504,0.000381927,-0.00032687,-4.41719e-05,0.0,0.0,0.0,0.0
795151523,0.000374284,-0.000235335,-0.000681905,0.0,0.0,0.0,0.0
795184307,0.000874729,0.000485109,4.40484e-05,0.0,0.0,0.0,0.0
795216342,-0.000500211,-0.000292128,-0.000587028,0.0,0.0,0.0,0.0
795244351,0.000872794,0.000270944,-0.000726047,0.0,0.0,0.0,0.0
795276338,0.000163766,0.000264422,0.000397991,0.0,0.0,0.0,0.0
795309117,-0.000424359,0.000389338,0.00107473,0.0,0.0,0.0,0.0
795341136,-0.000129485,0.00100519,-0.000836761,0.0,0.0,0.0,0.0
795373114,0.000250223,-0.0013074,0.00178061,0.0,0.0,0.0,0.0
795401912,0.0014128,-0.00179016,0.00344531,0.0,0.0,0.0,0.0
795433906,0.00116506,0.000942877,-0.00237099,0.0,0.0,0.0,0.0
795465921,-0.000381342,0.00169338,-0.00828545,0.0,0.0,0.0,0.0
795498736,0.00120867,-0.00390766,0.0267156,0.0,0.0,0.0,0.0
795530718,0.000651258,0.00670919,-0.0127742,0.0,0.0,0.0,0.0
795562713,-0.00481113,0.00451314,-0.0306173,0.0,0.0,0.0,0.0
795590719,-0.00308133,-0.0114088,0.0401766,0.0,0.0,0.0,0.0
795623524,0.0100012,0.00404326,-0.00840234,0.0,0.0,0.0,0.0
795655514,-0.00977583,0.0100284,-0.0288,0.0,0.0,0.0,0.0
795687530,-0.00552673,-0.00594066,0.0288111,0.0,0.0,0.0,0.0
795720327,0.0131232,-0.00120305,0.0079619,0.0,0.0,0.0,0.0
795748466,-0.0115309,0.00708072,-0.0357252,0.0,0.0,0.0,0.0
795780312,-0.00635837,-0.00509753,-0.00143244,0.0,0.0,0.0,0.0
795813112,0.0134608,-0.00938886,0.0395782,0.0,0.0,0.0,0.0
795845115,-0.00996291,0.012943,-0.0363717,0.0,0.0,0.0,0.0
795877120,0.000743917,0.0113492,-0.00681793,0.0,0.0,0.0,0.0
795905904,0.00667602,-0.00665921,0.066589,0.0,0.0,0.0,0.0
795937917,0.00309982,0.00827895,-0.0412899,0.0,0.0,0.0,0.0
795969900,-0.0138489,-0.00686366,-0.0160757,0.0,0.0,0.0,0.0
796002702,0.0127523,-0.0125003,0.0191486,0.0,0.0,0.0,0.0
796034731,-0.000865133,-0.00751298,-0.0189657,0.0,0.0,0.0,0.0
796066715,0.0223213,0.054861,-0.0420497,0.0,0.0,0.0,0.0
796098730,-0.00375805,0.0404399,0.0672615,0.0,0.0,0.0,0.0
796131534,0.0117472,-0.0111025,-0.071156,0.0,0.0,0.0,0.0
796163509,-0.0112478,0.0405288,-0.0761665,0.0,0.0,0.0,0.0
796195514,0.01614,0.0137297,0.0350236,0.0,0.0,0.0,0.0
796224333,0.015788,-0.0331998,0.0184198,0.0,0.0,0.0,0.0
796256318,-0.0251696,-0.00823975,-0.0636328,0.0,0.0,0.0,0.0
796288463,-0.0162143,0.0149258,-0.0157667,0.0,0.0,0.0,0.0
796321124,0.0226449,0.0177793,0.0267471,0.0,0.0,0.0,0.0
796353124,0.0301241,0.00804271,0.0245717,0.0,0.0,0.0,0.0
796385109,-0.015602,-0.0191658,0.0157084,0.0,0.0,0.0,0.0
796413126,-0.006721,-0.0260416,-0.0108447,0.0,0.0,0.0,0.0
796445929,0.00487372,-0.00141138,-0.0170249,0.0,0.0,0.0,0.0
796477916,-1.01803e-05,-0.00391043,-0.0214194,0.0,0.0,0.0,0.0
796509946,0.00479419,-0.027684,0.017792,0.0,0.0,0.0,0.0
796542702,0.0199043,-0.027422,0.0327225,0.0,0.0,0.0,0.0
796570710,-0.0174327,-0.0459041,-0.0517175,0.0,0.0,0.0,0.0
796602699,-0.0181702,-0.0202735,0.0522436,0.0,0.0,0.0,0.0
796635492,0.00750747,0.0147512,-0.0813536,0.0,0.0,0.0,0.0
796667541,-0.0346919,0.0579154,0.0597316,0.0,0.0,0.0,0.0
796699514,0.0319371,0.0239894,-0.0478775,0.0,0.0,0.0,0.0
796728396,-0.019669,-0.0307134,0.0428541,0.0,0.0,0.0,0.0
796760311,-0.041839,-0.00727526,-0.0737146,0.0,0.0,0.0,0.0
796792314,0.0342502,-0.0520402,0.0153402,0.0,0.0,0.0,0.0
796824324,-0.00179838,0.01772,0.0102854,0.0,0.0,0.0,0.0
796857120,-0.0269102,0.0568546,-0.0274214,0.0,0.0,0.0,0.0
796889138,0.0163269,-0.00403664,-0.00518017,0.0,0.0,0.0,0.0
796917135,0.00860312,-0.00222151,-0.000593492,0.0,0.0,0.0,0.0
796949914,-0.00936363,-0.00759306,0.00909584,0.0,0.0,0.0,0.0
796981902,0.00306581,-0.0237308,-0.010428,0.0,0.0,0.0,0.0
797013903,0.0161036,-0.00288791,0.0018281,0.0,0.0,0.0,0.0
797046717,-0.00212985,0.0240205,0.0303546,0.0,0.0,0.0,0.0
797074716,-0.0152185,0.0292857,-0.03144,0.0,0.0,0.0,0.0
797106710,0.00998992,-0.00312127,-0.01028,0.0,0.0,0.0,0.0
797139513,0.0124317,-0.0312096,0.0210373,0.0,0.0,0.0,0.0
797171505,-0.00162184,-0.00255749,-0.0201626,0.0,0.0,0.0,0.0
797203501,-0.017791,0.00763331,-0.0145847,0.0,0.0,0.0,0.0
797235514,0.0101916,-0.000398557,0.0329352,0.0,0.0,0.0,0.0
797264316,0.016593,0.0378318,-0.00801098,0.0,0.0,0.0,0.0
797296314,-0.031414,0.0178894,-0.052474,0.0,0.0,0.0,0.0
797328385,-0.00958872,-0.00382056,0.0163305,0.0,0.0,0.0,0.0
797361109,0.0277722,-0.0383835,0.0280524,0.0,0.0,0.0,0.0
797393135,0.00850929,-0.0334997,-0.0305227,0.0,0.0,0.0,0.0
797421133,-0.019042,0.0135887,0.014428,0.0,0.0,0.0,0.0
797453905,0.00969754,0.030229,0.0326256,0.0,0.0,0.0,0.0
797485908,0.00162478,0.00801047,-0.0295771,0.0,0.0,0.0,0.0
797517919,-0.000810161,-0.0360468,0.00887734,0.0,0.0,0.0,0.0
797550716,-0.00455477,-0.0169316,0.0111507,0.0,0.0,0.0,0.0
797578716,-0.00957475,-0.0106557,-0.0305965,0.0,0.0,0.0,0.0
797610705,-0.000312082,-0.0156812,0.0212783,0.0,0.0,0.0,0.0
797642706,0.0185518,-0.0111786,0.0398281,0.0,0.0,0.0,0.0
797675526,-0.00145725,0.0117276,-0.0249192,0.0,0.0,0.0,0.0
797707516,-0.0156383,0.0142569,-0.0347066,0.0,0.0,0.0,0.0
797739518,0.00471374,-0.00739674,0.0319686,0.0,0.0,0.0,0.0
797768390,0.00545748,-0.012344,-0.016439,0.0,0.0,0.0,0.0
797800309,-0.0058002,-0.0100286,-0.0270153,0.0,0.0,0.0,0.0
797832319,-0.008441,-0.0180491,0.0263484,0.0,0.0,0.0,0.0
797865125,0.0338901,0.0163853,0.0226907,0.0,0.0,0.0,0.0
797897136,-0.0225235,0.0348231,-0.0252397,0.0,0.0,0.0,0.0
797925134,-0.0123844,-0.000996989,0.00502125,0.0,0.0,0.0,0.0
797957120,0.0308657,-0.00133304,0.0108929,0.0,0.0,0.0,0.0
797989908,-0.0094202,-0.0115222,-0.0370166,0.0,0.0,0.0,0.0
798021899,0.000760966,-0.0016529,0.0270101,0.0,0.0,0.0,0.0
798053901,0.00478165,-0.00513378,0.0405526,0.0,0.0,0.0,0.0
798082706,-0.00381996,0.0192992,-0.0379111,0.0,0.0,0.0,0.0
798114707,-0.00742642,0.0160076,-0.0139432,0.0,0.0,0.0,0.0
798146702,-0.00120223,0.000332587,0.0295016,0.0,0.0,0.0,0.0
798179528,-0.00646866,-0.000649095,-0.0189944,0.0,0.0,0.0,0.0
798211501,0.0100904,-0.020775,-0.0225823,0.0,0.0,0.0,0.0
798243535,-0.00376828,-0.0105057,0.0316236,0.0,0.0,0.0,0.0
798272320,0.00606109,0.0194498,-0.0033179,0.0,0.0,0.0,0.0
798304304,-0.0220455,0.0127067,-0.0385611,0.0,0.0,0.0,0.0
799029923,0.00195629,0.00346783,0.00701212,0.0,0.0,0.0,0.0
799061918,0.00727399,-0.0287555,0.0331643,0.0,0.0,0.0,0.0
799090719,-0.011624,0.00174916,-0.0405959,0.0,0.0,0.0,0.0
799122719,-0.0188867,0.00413458,-0.0183845,0.0,0.0,0.0,0.0
799154706,0.00264044,-0.00411026,0.0348665,0.0,0.0,0.0,0.0
799187545,0.0146445,0.0143556,-0.00950034,0.0,0.0,0.0,0.0
799219508,-0.00756258,0.0149254,-0.0356077,0.0,0.0,0.0,0.0
799251519,-0.00729844,0.00415185,0.0293407,0.0,0.0,0.0,0.0
799279515,0.02415,-0.0115502,0.00908566,0.0,0.0,0.0,0.0
799312320,-0.0269951,-0.0133504,-0.0320707,0.0,0.0,0.0,0.0
799344306,-0.00334847,-0.0241313,0.011749,0.0,0.0,0.0,0.0
799376314,0.0212235,0.0245266,0.00987418,0.0,0.0,0.0,0.0
799409132,-0.00759363,0.0352819,-0.0347284,0.0,0.0,0.0,0.0
799437128,-0.00121625,0.00148051,0.0345683,0.0,0.0,0.0,0.0
799469114,0.0239772,-0.0264568,0.0296253,0.0,0.0,0.0,0.0
799501903,-0.000995316,-0.0110804,-0.0313707,0.0,0.0,0.0,0.0
799533909,-0.0246771,-0.00200623,-0.0298678,0.0,0.0,0.0,0.0
799565921,-0.00636669,0.00252946,0.024149,0.0,0.0,0.0,0.0
799593908,0.0153632,0.0136478,-0.0212359,0.0,0.0,0.0,0.0
799626709,0.00307478,0.00903891,-0.0176768,0.0,0.0,0.0,0.0
799658706,-0.00863369,-0.00427659,0.0376296,0.0,0.0,0.0,0.0
799690701,0.0220072,0.0159096,0.0108559,0.0,0.0,0.0,0.0
799723509,-0.0264868,-0.00735359,-0.0329227,0.0,0.0,0.0,0.0
799755496,-0.000929102,-0.0255267,0.0145223,0.0,0.0,0.0,0.0
799783527,0.0318523,0.0281447,-0.00673212,0.0,0.0,0.0,0.0
799816311,-0.0201375,0.02533,-0.0412612,0.0,0.0,0.0,0.0
799848464,-0.00197985,0.00601704,0.0407824,0.0,0.0,0.0,0.0
799880331,0.0222356,-0.0354249,0.0382236,0.0,0.0,0.0,0.0
799913112,0.00098116,-0.0145037,-0.0244497,0.0,0.0,0.0,0.0
799941141,-0.015044,-0.00131427,-0.00702044,0.0,0.0,0.0,0.0
799973103,0.00113052,0.00374685,0.0250242,0.0,0.0,0.0,0.0
800005896,0.012343,0.0148142,-0.0194813,0.0,0.0,0.0,0.0
800037909,0.0102017,0.00549088,-0.025532,0.0,0.0,0.0,0.0
800069912,-0.0133291,-0.00184985,0.0338107,0.0,0.0,0.0,0.0
800101892,0.00694919,0.0216238,0.00064665,0.0,0.0,0.0,0.0
800130713,-0.00488241,-0.0109672,-0.0351687,0.0,0.0,0.0,0.0
800162710,-0.00216443,-0.0362517,0.0223465,0.0,0.0,0.0,0.0
800194715,0.0115813,0.00406367,-0.0103074,0.0,0.0,0.0,0.0
800227504,-0.0103485,0.018571,-0.0429666,0.0,0.0,0.0,0.0
800259514,0.00211596,0.0186366,0.0266462,0.0,0.0,0.0,0.0
800287500,0.0306099,-0.016984,0.0221931,0.0,0.0,0.0,0.0
800320316,-0.0114947,-0.00248863,-0.0344497,0.0,0.0,0.0,0.0
800352312,-0.00340611,-0.00409061,0.000808412,0.0,0.0,0.0,0.0
800384341,-0.00231768,0.00967565,0.0171667,0.0,0.0,0.0,0.0
800416310,-0.00480836,0.0131401,-0.025706,0.0,0.0,0.0,0.0
800445121,0.010893,-0.0248208,0.00804967,0.0,0.0,0.0,0.0
800477111,-0.00580664,-0.0246385,0.0294506,0.0,0.0,0.0,0.0
800509116,-0.0089416,0.0167869,-0.0149845,0.0,0.0,0.0,0.0
800541925,-0.00364687,0.00997711,-0.0269639,0.0,0.0,0.0,0.0
800573904,0.000947391,-0.00839166,0.040034,0.0,0.0,0.0,0.0
800605909,0.00357895,-0.00239256,-0.00568929,0.0,0.0,0.0,0.0
800634711,-0.0001443,0.0158824,-0.0338464,0.0,0.0,0.0,0.0
800666708,-0.00174141,0.0149853,0.035865,0.0,0.0,0.0,0.0
800698712,0.0161479,0.00995567,0.0232455,0.0,0.0,0.0,0.0
800731502,-0.0170481,-0.00336863,-0.0305646,0.0,0.0,0.0,0.0
800763521,0.00960563,-0.0297058,-0.000895139,0.0,0.0,0.0,0.0
800791501,0.0050687,0.00587781,0.0116888,0.0,0.0,0.0,0.0
800823503,-0.00984353,0.00919017,-0.0298324,0.0,0.0,0.0,0.0
800856323,0.000706015,0.0121985,0.00839533,0.0,0.0,0.0,0.0
800888399,0.0096924,-0.0258055,0.0364429,0.0,0.0,0.0,0.0
800920317,0.0233702,-0.00120052,-0.0186513,0.0,0.0,0.0,0.0
800949156,-0.0296923,0.0145161,-0.0110855,0.0,0.0,0.0,0.0
800981125,0.00253374,-0.00823101,0.0234162,0.0,0.0,0.0,0.0
801013122,0.0122642,0.00493962,-0.0184537,0.0,0.0,0.0,0.0
801045935,-0.000372111,-0.00299568,-0.0284371,0.0,0.0,0.0,0.0
801077900,-0.0116023,0.0086814,0.0345432,0.0,0.0,0.0,0.0
801109907,0.0279687,0.0239901,0.0243463,0.0,0.0,0.0,0.0
801138707,-0.0171072,-0.00137802,-0.0344083,0.0,0.0,0.0,0.0
801170710,-0.00275767,-0.0271182,0.00980434,0.0,0.0,0.0,0.0
801202722,0.00826831,0.00764196,0.00401315,0.0,0.0,0.0,0.0
801234727,-0.00670988,0.00429605,-0.0383205,0.0,0.0,0.0,0.0
801267501,-0.00133568,0.00326346,0.0107167,0.0,0.0,0.0,0.0
801295516,0.0178905,-0.0231226,0.0374308,0.0,0.0,0.0,0.0
801327510,-0.00805589,0.00256141,-0.0436537,0.0,0.0,0.0,0.0
801360309,-0.0123276,0.0221818,-0.0274265,0.0,0.0,0.0,0.0
801392319,-0.00720556,0.000145456,0.0237887,0.0,0.0,0.0,0.0
801424298,0.00971581,0.00814159,-0.00950826,0.0,0.0,0.0,0.0
801453138,0.00876681,0.00196441,-0.0141914,0.0,0.0,0.0,0.0
801485111,-0.018019,-0.0187084,0.0335684,0.0,0.0,0.0,0.0
801517128,0.000225132,0.0172498,0.00405236,0.0,0.0,0.0,0.0
801549116,-0.00749206,0.00211559,-0.0287114,0.0,0.0,0.0,0.0
801581907,0.00241911,-0.0175529,0.0293781,0.0,0.0,0.0,0.0
801613903,-0.00292518,-0.00126025,-0.00399222,0.0,0.0,0.0,0.0
801645914,0.00114529,0.00677947,-0.0464493,0.0,0.0,0.0,0.0
801674710,-0.004713,-0.000110121,0.0399924,0.0,0.0,0.0,0.0
801706697,0.00570736,-0.0275786,0.0305085,0.0,0.0,0.0,0.0
801738722,0.0126699,-0.00646729,-0.0240737,0.0,0.0,0.0,0.0
801771517,-0.0106464,0.0165252,-0.0169595,0.0,0.0,0.0,0.0
801799495,-0.00843118,0.0179959,0.0180153,0.0,0.0,0.0,0.0
801831504,0.00731282,0.00317377,-0.0225628,0.0,0.0,0.0,0.0
801864330,0.0129899,-0.0146584,-0.0244585,0.0,0.0,0.0,0.0
801896337,6.45341e-05,-0.0207617,0.0385867,0.0,0.0,0.0,0.0
801928392,-0.000680763,0.0178578,0.00415774,0.0,0.0,0.0,0.0
801956315,0.00494276,0.00945105,-0.0290459,0.0,0.0,0.0,0.0
801989141,-0.00681031,-0.0166303,0.0258436,0.0,0.0,0.0,0.0
802021119,0.00976965,0.00858131,-0.00808651,0.0,0.0,0.0,0.0
