timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
412696594,0.235684,-0.110491,0.402586
412716597,0.235684,-0.116395,0.377463
412739164,0.232697,-0.107539,0.418288
412763146,0.235684,-0.107539,0.418288
412783722,0.232697,-0.113443,0.399446
412807445,0.232697,-0.110491,0.402586
412828597,0.235684,-0.110491,0.424569
412852045,0.232697,-0.113443,0.402586
412874644,0.235684,-0.110491,0.399446
412897637,0.235684,-0.113443,0.418288
412917632,0.232697,-0.113443,0.399446
412939928,0.232697,-0.110491,0.396305
412962595,0.232697,-0.107539,0.402586
412982591,0.235684,-0.113443,0.399446
413003597,0.238671,-0.113443,0.405726
413026593,0.235684,-0.110491,0.399446
413047593,0.232697,-0.110491,0.418288
413068593,0.235684,-0.107539,0.408867
413089647,0.235684,-0.110491,0.396305
413112508,0.235684,-0.107539,0.421428
413134272,0.232697,-0.110491,0.396305
413156590,0.232697,-0.113443,0.408867
413178933,0.238671,-0.113443,0.399446
413200594,0.235684,-0.113443,0.412007
413221590,0.232697,-0.110491,0.421428
413245633,0.232697,-0.116395,0.393165
413269762,0.229709,-0.110491,0.421428
413291751,0.238671,-0.113443,0.405726
413313631,0.238671,-0.116395,0.405726
413335590,0.229709,-0.116395,0.393165
413356590,0.238671,-0.104587,0.396305
413377637,0.238671,-0.119347,0.396305
413399887,0.232697,-0.104587,0.405726
413422591,0.235684,-0.113443,0.386884
413445633,0.229709,-0.110491,0.412007
413465635,0.232697,-0.116395,0.390024
413486598,0.232697,-0.113443,0.408867
413506599,0.235684,-0.116395,0.396305
413527681,0.232697,-0.113443,0.396305
413549646,0.229709,-0.107539,0.408867
413570106,0.229709,-0.110491,0.415148
413592591,0.229709,-0.116395,0.386884
413614598,0.235684,-0.107539,0.402586
413635594,0.223735,-0.113443,0.408867
413658326,0.241658,-0.113443,0.418288
413679669,0.232697,-0.116395,0.396305
413701631,0.232697,-0.113443,0.418288
413726084,0.232697,-0.113443,0.408867
413749625,0.232697,-0.116395,0.399446
413773640,0.229709,-0.101635,0.412007
413796593,0.229709,-0.119347,0.393165
