timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail,health_flags,timeout_flags
414737663,0.991239,-0.0153027,-0.0203417,0.129606,-0.00435091,0.020047,-0.029639,-0.00259193,0.014786,-3.82934,-5.96734e-05,-1.24841e-05,7.91869e-06,-4.17658e-06,0.000207501,0.000728365,0.230052,-0.0427209,0.408882,0.0,0.0,0.0,0.0,0.0,5.85963e-08,0.000223261,0.0129827,7.72202e-07,5.48752e-05,5.03936e-05,3.58177e-05,0.0052721,0.00526957,0.0103588,0.00781949,0.00781808,0.0613709,1.00367e-11,1.00274e-11,1.82709e-11,1.20688e-06,1.2386e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.12505,0.247732,0.0328115,0.0,0.000300442,0.0146886,0.0,0.0,0.0,0.015998,232,0,0,165,24,0,0,0
414939288,0.991176,-0.0162782,-0.0237857,0.129377,0.00935013,0.0171907,-0.0193987,-6.08015e-05,0.0143691,-3.81499,-5.96424e-05,-1.24897e-05,7.98e-06,-4.07501e-06,0.000207672,0.000722215,0.230052,-0.0427209,0.408882,0.0,0.0,0.0,0.0,0.0,4.98459e-08,0.000207813,0.0122909,7.70142e-07,5.48832e-05,5.03927e-05,3.57885e-05,0.00527056,0.00526813,0.0103833,0.00784682,0.00784543,0.0616288,1.00344e-11,1.00252e-11,1.8262e-11,1.20687e-06,1.2386e-06,5.00001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.125269,0.248251,0.0219399,0.0,0.000286594,0.0133416,0.0,0.0,0.0,0.015998,232,0,0,165,24,0,0,0
415140073,0.991224,-0.0159141,-0.0223683,0.129312,0.0105754,0.0169659,-0.0162044,0.000259649,0.0144301,-3.81283,-5.96091e-05,-1.25012e-05,8.06364e-06,-4.12069e-06,0.000207759,0.000720121,0.230052,-0.0427209,0.408882,0.0,0.0,0.0,0.0,0.0,3.91884e-08,0.00019449,0.0117702,7.69709e-07,5.48701e-05,5.03851e-05,3.57074e-05,0.00519964,0.00519725,0.0103169,0.00768551,0.0076842,0.061112,1.00271e-11,1.0018e-11,1.82468e-11,1.20686e-06,1.2386e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.123975,0.247208,0.0401267,0.0,0.000293135,0.00889731,0.0,0.0,0.0,0.015998,232,0,0,165,24,0,0,0
415337675,0.991262,-0.0160845,-0.0225237,0.128973,0.0218189,0.0305799,-0.0157125,0.00200957,0.0155863,-3.80183,-5.95826e-05,-1.25098e-05,8.10918e-06,-3.83563e-06,0.000207858,0.000715519,0.230052,-0.0427209,0.408882,0.0,0.0,0.0,0.0,0.0,3.75774e-08,0.000210058,0.012744,7.66239e-07,5.48951e-05,5.04043e-05,3.56832e-05,0.00531205,0.0053097,0.0104408,0.00796097,0.00795958,0.0622967,1.00387e-11,1.00297e-11,1.82385e-11,1.20686e-06,1.23859e-06,5.00001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.126177,0.249593,0.029299,0.0,0.000308985,0.0261859,0.0,0.0,0.0,0.015998,232,0,0,165,24,0,0,0
415539270,0.991255,-0.0162029,-0.0232722,0.128881,-0.0113652,0.0239058,-0.00720029,0.00263486,0.0162896,-3.77519,-5.9549e-05,-1.25228e-05,8.13854e-06,-2.67619e-06,0.000208001,0.000706074,0.230052,-0.0427209,0.408882,0.0,0.0,0.0,0.0,0.0,3.62098e-08,0.000228895,0.0136429,7.6588e-07,5.48834e-05,5.039e-05,3.56611e-05,0.00522473,0.0052223,0.010357,0.00776338,0.00776209,0.0616715,1.00291e-11,1.00203e-11,1.82357e-11,1.20684e-06,1.23859e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.124601,0.248338,0.00659448,0.0,0.000330926,0.0566323,0.0,0.0,0.0,0.015998,232,0,0,165,24,0,0,0
415748863,0.991246,-0.0164655,-0.0239755,0.128787,0.0123274,0.026401,-0.00790564,0.00334424,0.0178526,-3.76955,-5.95193e-05,-1.25355e-05,8.14638e-06,-2.42546e-06,0.000208108,0.000703971,0.230052,-0.0427209,0.408882,0.0,0.0,0.0,0.0,0.0,3.35361e-08,0.00021538,0.0120626,7.65728e-07,5.48998e-05,5.04024e-05,3.57158e-05,0.00528949,0.00528708,0.0104188,0.00791025,0.00790892,0.0623386,1.00383e-11,1.00297e-11,1.82491e-11,1.20682e-06,1.23859e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.125774,0.249677,0.00874134,0.0,0.000358405,0.00838153,0.0,0.0,0.0,0.015998,232,0,0,165,24,0,0,0
415946470,0.991255,-0.0161358,-0.0226883,0.128987,-0.0057765,0.0149798,-0.00221039,0.00301962,0.0173531,-3.76494,-5.94919e-05,-1.25479e-05,8.11708e-06,-2.10702e-06,0.000208195,0.000702339,0.230052,-0.0427209,0.408882,0.0,0.0,0.0,0.0,0.0,2.92978e-08,0.00020318,0.0125191,7.66413e-07,5.49015e-05,5.04089e-05,3.56901e-05,0.00530273,0.00530027,0.0104358,0.00794176,0.00794042,0.0625232,1.00386e-11,1.00301e-11,1.8241e-11,1.2068e-06,1.23859e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.126025,0.250046,0.0234936,0.0,0.000348898,0.00833006,0.0,0.0,0.0,0.015998,232,0,0,165,24,0,0,0
416148063,0.991197,-0.0166916,-0.0256339,0.128811,0.018058,-0.00156169,-0.00132306,0.00351689,0.0143774,-3.75838,-5.94632e-05,-1.2561e-05,8.0963e-06,-1.70072e-06,0.000208263,0.000700281,0.230052,-0.0427209,0.408882,0.0,0.0,0.0,0.0,0.0,2.39391e-08,0.000177391,0.0113573,7.65237e-07,5.48963e-05,5.03913e-05,3.56684e-05,0.0052332,0.00523085,0.0103649,0.00776308,0.00776181,0.0618661,1.00303e-11,1.0022e-11,1.82365e-11,1.20676e-06,1.23858e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.124599,0.248729,0.00264828,0.0,0.000292114,0.00762618,0.0,0.0,0.0,0.015998,232,0,0,165,24,0,0,0
416353671,0.991264,-0.016171,-0.0225773,0.128935,0.00406979,0.00471789,0.00828128,0.00232525,0.012107,-3.7358,-5.94385e-05,-1.25715e-05,8.0833e-06,-1.32923e-07,0.000208185,0.000693198,0.230052,-0.0427209,0.408882,0.0,0.0,0.0,0.0,0.0,2.05866e-08,0.000173371,0.0109058,7.66244e-07,5.48866e-05,5.03882e-05,3.57779e-05,0.00518903,0.00518671,0.0103196,0.00764935,0.00764812,0.0614358,1.00249e-11,1.00167e-11,1.82581e-11,1.20672e-06,1.23858e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.123683,0.247862,0.0187854,0.0,0.000245909,0.0310924,0.0,0.0,0.0,0.015998,232,0,0,165,24,0,0,0
416555272,0.991227,-0.0164678,-0.0242151,0.128885,0.002867,-0.000990935,0.00156612,0.0026785,0.0110912,-3.74374,-5.94222e-05,-1.25807e-05,8.07845e-06,-8.93846e-07,0.00020833,0.000696304,0.230052,-0.0427209,0.408882,0.0,0.0,0.0,0.0,0.0,1.91052e-08,0.000179344,0.0114575,7.66844e-07,5.49115e-05,5.04066e-05,3.58105e-05,0.00531376,0.00531133,0.0104392,0.00794359,0.00794227,0.0626581,1.00395e-11,1.00314e-11,1.82651e-11,1.20668e-06,1.23858e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.126039,0.250316,0.00545197,0.0,0.000225313,0.011836,0.0,0.0,0.0,0.015998,232,0,0,165,24,0,0,0
416756870,0.99122,-0.0165796,-0.0242634,0.12892,0.00882597,0.0199977,0.0108513,0.00223401,0.00909672,-3.72454,-5.94049e-05,-1.25879e-05,8.04016e-06,6.21081e-07,0.00020821,0.000690705,0.230052,-0.0427209,0.408882,0.0,0.0,0.0,0.0,0.0,1.87691e-08,0.00017746,0.0108967,7.65316e-07,5.48983e-05,5.03892e-05,3.57857e-05,0.00522347,0.00522124,0.0103549,0.00773682,0.00773558,0.061926,1.00295e-11,1.00215e-11,1.82615e-11,1.20661e-06,1.23857e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.124388,0.248849,0.00127103,0.0,0.000184816,0.00013172,0.0,0.0,0.0,0.015998,232,0,0,165,24,0,0,0
416962473,0.991228,-0.0162337,-0.0231965,0.129098,-0.00439225,0.00657885,0.00418391,0.0018106,0.00826342,-3.73596,-5.93913e-05,-1.25963e-05,8.0118e-06,-5.934e-07,0.00020845,0.000695015,0.230052,-0.0427209,0.408882,0.0,0.0,0.0,0.0,0.0,2.04994e-08,0.00019473,0.0114537,7.66415e-07,5.48919e-05,5.03843e-05,3.57811e-05,0.00519874,0.00519648,0.0103141,0.0076557,0.00765448,0.0615902,1.00279e-11,1.00201e-11,1.82623e-11,1.20653e-06,1.23857e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.123734,0.248174,0.0145469,0.0,0.000167879,0.029072,0.0,0.0,0.0,0.015998,232,0,0,165,24,0,0,0
417164076,0.991181,-0.0167155,-0.0248989,0.129076,-0.00366077,0.0031555,0.0137518,0.00211335,0.00627154,-3.70748,-5.93784e-05,-1.26013e-05,7.98444e-06,2.09234e-06,0.000208059,0.000686423,0.230052,-0.0427209,0.408882,0.0,0.0,0.0,0.0,0.0,1.83522e-08,0.000175804,0.0107904,7.66033e-07,5.48869e-05,5.03701e-05,3.58112e-05,0.00514478,0.00514258,0.0102515,0.00749995,0.00749878,0.0608721,1.00204e-11,1.00127e-11,1.82658e-11,1.20645e-06,1.23856e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.122469,0.246723,0.00861049,0.0,0.000127333,0.0324968,0.0,0.0,0.0,0.015998,232,0,0,165,24,0,0,0
417365670,0.991206,-0.0165103,-0.0235648,0.129166,0.00497917,-0.00371818,0.0169949,0.00151844,0.00483253,-3.69942,-5.93702e-05,-1.26058e-05,7.97578e-06,2.63573e-06,0.000207987,0.0006848,0.230052,-0.0427209,0.408882,0.0,0.0,0.0,0.0,0.0,1.66274e-08,0.000174229,0.0111122,7.67266e-07,5.48998e-05,5.03838e-05,3.59018e-05,0.00522445,0.00522227,0.0103063,0.00764654,0.00764533,0.061322,1.00322e-11,1.00246e-11,1.82866e-11,1.20637e-06,1.23855e-06,5.00001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.12366,0.247633,0.00466807,0.0,9.81181e-05,0.00739715,0.0,0.0,0.0,0.015998,232,0,0,165,24,0,0,0
417571272,0.991188,-0.0166172,-0.0241077,0.129189,0.00101515,-0.00138098,0.0197696,0.00120644,0.00345233,-3.68673,-5.93636e-05,-1.26094e-05,7.95759e-06,3.64068e-06,0.000207826,0.000681888,0.230052,-0.0427209,0.408882,0.0,0.0,0.0,0.0,0.0,1.50614e-08,0.000175344,0.0110367,7.67007e-07,5.48989e-05,5.03768e-05,3.58955e-05,0.00522565,0.00522357,0.0102911,0.00762681,0.00762562,0.0611327,1.00335e-11,1.0026e-11,1.82869e-11,1.20626e-06,1.23855e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.123501,0.24725,0.000727809,0.0,7.10902e-05,0.0175076,0.0,0.0,0.0,0.015998,232,0,0,165,24,0,0,0
417776877,0.991197,-0.0164827,-0.0234991,0.129247,-0.00294127,-0.00850555,0.0193055,0.000842417,0.00249664,-3.68814,-5.93606e-05,-1.26117e-05,7.93115e-06,2.99934e-06,0.000207962,0.00068373,0.230052,-0.0427209,0.408882,0.0,0.0,0.0,0.0,0.0,1.43921e-08,0.000182654,0.0110814,7.65454e-07,5.49078e-05,5.03827e-05,3.58287e-05,0.00529665,0.00529452,0.0103652,0.00779341,0.00779219,0.0617193,1.00398e-11,1.00325e-11,1.82697e-11,1.20615e-06,1.23854e-06,5.00001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.124842,0.248434,0.00625407,0.0,5.08144e-05,0.000496652,0.0,0.0,0.0,0.015998,232,0,0,165,24,0,0,0
417978471,0.991187,-0.0163993,-0.0242249,0.129198,-0.00219747,-0.0159389,0.0172632,-0.000163589,0.000741742,-3.68692,-5.93582e-05,-1.2613e-05,7.92108e-06,2.63765e-06,0.000208042,0.000684686,0.230052,-0.0427209,0.408882,0.0,0.0,0.0,0.0,0.0,1.44524e-08,0.000182693,0.0115214,7.66415e-07,5.48963e-05,5.03627e-05,3.58596e-05,0.00524038,0.00523833,0.0103149,0.0076541,0.00765294,0.0610836,1.00308e-11,1.00235e-11,1.82729e-11,1.20603e-06,1.23853e-06,5.00001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.123722,0.247151,0.000777669,0.0,1.77878e-05,0.0175417,0.0,0.0,0.0,0.015998,232,0,0,165,24,0,0,0
418179264,0.991191,-0.0166332,-0.0239644,0.129187,0.00347137,0.00218487,0.024796,-0.000589882,-0.000676636,-3.68314,-5.93593e-05,-1.26115e-05,7.90098e-06,2.60622e-06,0.000208049,0.000684875,0.230052,-0.0427209,0.408882,0.0,0.0,0.0,0.0,0.0,1.58973e-08,0.000195246,0.0122698,7.6378e-07,5.49071e-05,5.03671e-05,3.58344e-05,0.00529349,0.00529167,0.0103677,0.00778372,0.00778256,0.0615398,1.00382e-11,1.0031e-11,1.82696e-11,1.20591e-06,1.23852e-06,5.00001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.124765,0.248072,0.00655476,0.0,1.34377e-05,0.025566,0.0,0.0,0.0,0.015998,232,0,0,165,24,0,0,0
418384873,0.991186,-0.0163767,-0.0236697,0.129313,-0.011772,-0.0030849,0.0235856,-0.00106096,-0.000783182,-3.67043,-5.9361e-05,-1.26088e-05,7.88581e-06,3.56298e-06,0.000207843,0.000682556,0.230052,-0.0427209,0.408882,0.0,0.0,0.0,0.0,0.0,1.94369e-08,0.000229314,0.0124876,7.64111e-07,5.48977e-05,5.03537e-05,3.5772e-05,0.00525752,0.00525574,0.0103399,0.00771595,0.00771485,0.0613,1.00336e-11,1.00266e-11,1.82584e-11,1.20576e-06,1.23851e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.124221,0.247588,0.00743685,0.0,2.15543e-05,0.00719672,0.0,0.0,0.0,0.015998,232,0,0,165,24,0,0,0
418586495,0.991183,-0.0165466,-0.0241269,0.129228,-0.00419255,0.0144245,0.0318311,-0.00106167,-0.000228607,-3.66883,-5.93625e-05,-1.26059e-05,7.86969e-06,3.0463e-06,0.000207952,0.000683858,0.230052,-0.0427209,0.408882,0.0,0.0,0.0,0.0,0.0,1.58153e-08,0.000195887,0.0112854,7.63052e-07,5.48876e-05,5.03325e-05,3.5803e-05,0.00517955,0.00517802,0.0102844,0.00755032,0.00754932,0.0606338,1.00223e-11,1.00153e-11,1.82619e-11,1.2056e-06,1.2385e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.122881,0.246239,0.0139569,0.0,2.15622e-05,0.00561188,0.0,0.0,0.0,0.015998,232,0,0,165,24,0,0,0
418788077,0.991208,-0.0162801,-0.023035,0.129268,-0.00464671,0.00981616,0.0265224,-0.00131238,0.00128814,-3.66329,-5.93617e-05,-1.26035e-05,7.85723e-06,3.05957e-06,0.000207948,0.000683851,0.230052,-0.0427209,0.408882,0.0,0.0,0.0,0.0,0.0,1.5827e-08,0.000187144,0.0110336,7.6337e-07,5.48981e-05,5.03388e-05,3.58368e-05,0.00523973,0.00523825,0.0103389,0.00767986,0.00767887,0.0611051,1.00306e-11,1.00238e-11,1.82709e-11,1.20546e-06,1.2385e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.12393,0.247195,0.00682218,0.0,2.67781e-05,0.0190628,0.0,0.0,0.0,0.015998,232,0,0,165,24,0,0,0
418993670,0.991187,-0.0164366,-0.0234712,0.129335,0.000185371,0.0144724,0.0295449,-0.00117999,0.00285011,-3.66297,-5.93589e-05,-1.26017e-05,7.83385e-06,2.30246e-06,0.000208118,0.000685651,0.230052,-0.0427209,0.408882,0.0,0.0,0.0,0.0,0.0,1.75071e-08,0.00020825,0.0118179,7.64061e-07,5.49107e-05,5.03433e-05,3.58888e-05,0.00530242,0.00530106,0.0104136,0.00784935,0.00784839,0.0618161,1.00388e-11,1.00321e-11,1.82837e-11,1.20531e-06,1.23849e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.125291,0.248628,0.0146658,0.0,5.62062e-05,0.00205312,0.0,0.0,0.0,0.015998,232,0,0,165,24,0,0,0
419195262,0.991196,-0.0163088,-0.0233965,0.129292,0.00635026,0.0116204,0.0282586,-0.000895,0.00370307,-3.66318,-5.93522e-05,-1.26014e-05,7.82365e-06,1.52197e-06,0.00020829,0.000687473,0.230052,-0.0427209,0.408882,0.0,0.0,0.0,0.0,0.0,1.58264e-08,0.000196079,0.0109367,7.64249e-07,5.48931e-05,5.03158e-05,3.59181e-05,0.00519948,0.00519831,0.0103437,0.00763513,0.00763427,0.0610611,1.00237e-11,1.00171e-11,1.82865e-11,1.20512e-06,1.23848e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.123569,0.247105,0.0137646,0.0,7.52172e-05,0.00220466,0.0,0.0,0.0,0.015998,232,0,0,165,24,0,0,0
419396874,0.99118,-0.0162908,-0.0234574,0.129409,-0.00359038,-0.00224622,0.0195831,-0.00116237,0.0044473,-3.67643,-5.93454e-05,-1.26018e-05,7.80352e-06,-1.11335e-06,0.00020887,0.000693421,0.230052,-0.0427209,0.408882,0.0,0.0,0.0,0.0,0.0,1.5305e-08,0.000189257,0.0106503,7.65494e-07,5.48852e-05,5.03007e-05,3.5948e-05,0.00515152,0.00515032,0.0102931,0.00750988,0.00750911,0.0605421,1.0018e-11,1.00115e-11,1.82928e-11,1.20494e-06,1.23847e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.122552,0.246053,0.0217123,0.0,9.02937e-05,0.0251069,0.0,0.0,0.0,0.015998,232,0,0,165,24,0,0,0
