timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
68513673,-0.00675492,0.00651477,-0.0912147,0.987302,-0.0117361,-0.0155052,0.157663,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
68545680,-0.0110716,-0.028554,0.0651623,0.987325,-0.0119451,-0.015636,0.157486,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
68577665,0.0164417,-0.0183135,0.0255068,0.987166,-0.0117584,-0.016107,0.158446,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
68610475,-0.0245115,0.0283031,-0.0797556,0.987318,-0.0116568,-0.0158753,0.157531,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
68642463,-0.00662399,-0.00101302,0.0381377,0.987362,-0.01206,-0.0156265,0.157249,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
68674459,0.0222398,-0.00375701,0.0123367,0.987264,-0.0118567,-0.0156576,0.157875,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
68703263,-0.000392415,1.39202e-05,-0.0413274,0.98734,-0.0116719,-0.0157617,0.1574,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
68735263,-0.0137559,-0.015745,0.00262699,0.987391,-0.0120477,-0.0159312,0.157033,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
68767274,0.027582,-0.000722066,0.0469031,0.987322,-0.0118813,-0.0159219,0.157482,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
68800070,-0.0148581,0.0286817,-0.00612637,0.987273,-0.0118286,-0.015566,0.157832,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
68832073,-0.0290638,-0.0196532,-0.0357455,0.987338,-0.0119661,-0.0154754,0.157419,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
68864073,-0.00306454,-0.0605784,-0.00602218,0.987424,-0.0118086,-0.0162637,0.156812,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
68892872,-0.000534249,-0.0387853,0.0333016,0.987344,-0.0118865,-0.0171445,0.157218,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
68924874,0.0293952,0.0671923,0.120298,0.987251,-0.0118479,-0.0167771,0.157842,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
68956871,0.0206265,0.125993,-0.131125,0.98733,-0.011439,-0.0144109,0.157612,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
68989669,-0.03786,0.00771831,0.00649812,0.987348,-0.011749,-0.0139443,0.157517,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
69021670,0.00796022,-0.152603,0.0332543,0.987665,-0.011788,-0.0160051,0.155317,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
69049674,-0.121222,0.00230855,-0.107226,0.987683,-0.0119142,-0.0170404,0.155078,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
69082473,0.0708194,0.184226,0.0550105,0.987404,-0.0108963,-0.0164571,0.156982,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
69114472,0.00516843,0.0718865,0.0298184,0.98748,-0.0112664,-0.0147079,0.156655,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
69146477,-0.0345208,-0.0413315,-0.0854317,0.987768,-0.0118652,-0.0146543,0.154785,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
69179273,0.0312381,-0.0488511,0.0299406,0.987706,-0.0116951,-0.0153966,0.155122,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
69207282,0.0354237,-0.0242565,0.111025,0.987429,-0.0109962,-0.01544,0.156921,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
69239278,0.00207954,-0.040285,-0.141183,0.987563,-0.0109475,-0.0155931,0.156065,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
69272078,-0.0183853,-0.000373867,-0.0927901,0.987922,-0.0116453,-0.0164703,0.153636,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
69304094,-0.0342439,0.0871694,0.12671,0.987802,-0.011894,-0.0164282,0.154387,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
69336064,0.127773,-0.0336538,0.0425597,0.987682,-0.0104298,-0.0156674,0.155341,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
69364875,-0.247636,0.0437282,-0.308223,0.987998,-0.0119836,-0.0155762,0.15321,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
69396864,0.140976,-0.0881734,0.10272,0.987925,-0.0122736,-0.0157164,0.153648,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
69429666,0.0964188,-0.00347455,-0.0971933,0.988121,-0.0114746,-0.0158077,0.15243,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
69461665,-0.245388,0.0176922,0.028896,0.987939,-0.0115259,-0.0159862,0.153582,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
69493682,0.0243778,0.0708614,0.327155,0.988077,-0.0127762,-0.0149969,0.152692,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
69521673,0.0221848,-0.0982948,-0.0842752,0.98814,-0.0124381,-0.0152258,0.152289,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
69554473,-0.0450215,-0.0636379,0.0820877,0.988174,-0.0109467,-0.0152311,0.152186,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
69586471,-0.0852604,-0.107801,0.155274,0.98838,-0.0126758,-0.0149741,0.150733,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
69619257,0.134146,0.0304747,-0.154594,0.988452,-0.0125065,-0.0147881,0.150294,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
69651271,-0.0374437,0.0320698,-0.0622633,0.988477,-0.0114308,-0.0150304,0.150189,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
69683270,-0.0189249,0.150686,0.167553,0.98857,-0.0119481,-0.0149411,0.149543,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
69712073,0.0320876,0.0840183,-0.108469,0.988587,-0.0122661,-0.0155021,0.149349,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
69744070,-0.00929283,-0.153134,0.0874171,0.988588,-0.0120881,-0.0153227,0.149377,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
69776071,0.027388,0.19928,0.247139,0.988667,-0.0116839,-0.01455,0.148958,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
69808873,-0.0758267,0.0945756,-0.0833479,0.988734,-0.0122083,-0.0146022,0.14847,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
69840871,-0.0166807,-0.0687239,-0.031171,0.988671,-0.0121978,-0.0149268,0.148856,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
69868874,0.110032,0.0165305,0.0975955,0.988779,-0.0116307,-0.0145915,0.148215,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
69901680,0.009906,0.0118898,-0.111636,0.988847,-0.0119676,-0.015207,0.147672,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
69933670,0.0506786,0.0722308,-0.0694858,0.988832,-0.0120702,-0.015626,0.14772,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
69965683,-0.0185406,0.0591064,-0.00377527,0.988962,-0.0120432,-0.0150646,0.146912,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
69998475,0.0207611,-0.173627,-0.0885701,0.989136,-0.0119631,-0.0151708,0.145732,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
70026476,0.0710239,0.0854007,-0.167783,0.989118,-0.0118903,-0.0148812,0.145885,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
70058477,-0.110982,0.0374638,0.0525174,0.98914,-0.0121808,-0.0147172,0.145728,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
70091276,0.0102096,0.0528965,-0.0284291,0.989261,-0.0120255,-0.0151128,0.144881,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
70123296,0.0618445,-0.107803,-0.104105,0.989205,-0.0118404,-0.0156866,0.145214,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
