timestamp,timestamp_last_signal,channel_count,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],rc_failsafe,rc_lost,input_source
541619216,541619216,18,255,0,0,0,1511,1512,1104,1924,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
541829533,541829533,18,255,0,0,0,1512,1512,1104,1924,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
542027670,542027670,18,255,0,0,0,1511,1512,1104,1924,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
542221562,542221562,18,255,0,0,0,1511,1512,1104,1524,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
542432591,542432591,18,255,0,0,0,1511,1512,1104,1524,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
542628596,542628596,18,255,0,0,0,1511,1512,1104,1524,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
542824598,542824598,18,255,0,0,0,1512,1512,1104,1524,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
543034797,543034797,18,255,0,0,0,1512,1512,1104,1524,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
543232182,543232182,18,255,0,0,0,1512,1511,1104,1524,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
543442590,543442590,18,255,0,0,0,1511,1511,1104,1524,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
543637080,543637080,18,255,0,0,0,1511,1511,1104,1524,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
543847591,543847591,18,255,0,0,0,1512,1511,1104,1524,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
544042592,544042592,18,255,0,0,0,1511,1511,1104,1524,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
544255961,544255961,18,255,0,0,0,1512,1511,1104,1524,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
544448609,544448609,18,255,0,0,0,1512,1511,1104,1524,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
544657633,544657633,18,255,0,0,0,1512,1511,1104,1524,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
544854618,544854618,18,255,0,0,0,1511,1511,1104,1524,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
545067596,545067596,18,255,0,0,0,1511,1511,1104,1524,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
545261946,545261946,18,255,0,0,0,1511,1511,1104,1524,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
545471454,545471454,18,255,0,0,0,1511,1511,1104,1524,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
545668520,545668520,18,255,0,0,0,1511,1511,1104,1524,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
545877980,545877980,18,255,0,0,0,1511,1511,1104,1524,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
546072591,546072591,18,255,0,0,0,1511,1511,1104,1524,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
546284590,546284590,18,255,0,0,0,1512,1511,1104,1524,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
546477661,546477661,18,255,0,0,0,1511,1511,1104,1524,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
546690956,546690956,18,255,0,0,0,1511,1511,1104,1524,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
546885091,546885091,18,255,0,0,0,1512,1511,1104,1524,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
547084616,547084616,18,255,0,0,0,1512,1511,1104,1524,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
547293319,547293319,18,255,0,0,0,1511,1511,1104,1524,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
547487957,547487957,18,255,0,0,0,1511,1511,1104,1524,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
547695894,547695894,18,255,0,0,0,1511,1511,1104,1524,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
547891706,547891706,18,255,0,0,0,1511,1511,1104,1524,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
548105637,548105637,18,255,0,0,0,1511,1511,1104,1524,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
548297516,548297516,18,255,0,0,0,1511,1511,1104,1524,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
548508604,548508604,18,255,0,0,0,1511,1511,1104,1524,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
548704529,548704529,18,255,0,0,0,1511,1511,1104,1524,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
548898587,548898587,18,255,0,0,0,1511,1511,1104,1524,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
549112988,549112988,18,255,0,0,0,1511,1511,1104,1524,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
549322093,549322093,18,255,0,0,0,1511,1511,1104,1524,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
549517860,549517860,18,255,0,0,0,1511,1511,1104,1524,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
549715593,549715593,18,255,0,0,0,1511,1511,1104,1524,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
549925369,549925369,18,255,0,0,0,1511,1511,1121,1524,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
550135594,550135594,18,255,0,0,0,1511,1511,1121,1522,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
550329625,550329625,18,255,0,0,0,1511,1511,1123,1522,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
550540518,550540518,18,255,0,0,0,1512,1511,1152,1522,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
550736591,550736591,18,255,0,0,0,1511,1511,1152,1522,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
550929633,550929633,18,255,0,0,0,1511,1511,1152,1522,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
551139953,551139953,18,255,0,0,0,1511,1511,1152,1522,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
551353833,551353833,18,255,0,0,0,1511,1511,1156,1522,964,2064,964,1514,964,964,1514,1514,1514,1514,1514,1514,998,998,0,0,9
