timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
100988220,5.02895,3.32578,1,0,3,0,1,0,0
101498231,5.01929,3.32739,1,0,3,0,1,0,0
101998220,5.02895,3.32417,1,0,3,0,1,0,0
102498220,5.04507,3.32578,1,0,3,0,1,0,0
102998220,5.03701,3.32578,1,0,3,0,1,0,0
103498220,5.02412,3.32417,1,0,3,0,1,0,0
103998220,5.02573,3.32578,1,0,3,0,1,0,0
104498220,5.03057,3.32739,1,0,3,0,1,0,0
104998220,5.01123,3.329,1,0,3,0,1,0,0
105498220,5.04829,3.32578,1,0,3,0,1,0,0
105998220,5.03057,3.32256,1,0,3,0,1,0,0
106498220,5.0209,3.329,1,0,3,0,1,0,0
106998220,5.01445,3.32739,1,0,3,0,1,0,0
107508232,4.99673,3.33384,1,0,3,0,1,0,0
108008241,5.0354,3.32578,1,0,3,0,1,0,0
108508220,5.03057,3.32739,1,0,3,0,1,0,0
109008220,5.03701,3.32578,1,0,3,0,1,0,0
109508220,5.00479,3.33223,1,0,3,0,1,0,0
110008229,5.03862,3.32256,1,0,3,0,1,0,0
110518220,5.03057,3.329,1,0,3,0,1,0,0
111018220,5.02895,3.32578,1,0,3,0,1,0,0
111518220,5.02573,3.32578,1,0,3,0,1,0,0
112018220,4.99834,3.32739,1,0,3,0,1,0,0
112528220,5.03701,3.32578,1,0,3,0,1,0,0
113028220,5.02895,3.32739,1,0,3,0,1,0,0
113528222,5.04346,3.32256,1,0,3,0,1,0,0
114028238,5.01606,3.32578,1,0,3,0,1,0,0
114528226,5.0499,3.32578,1,0,3,0,1,0,0
115028223,5.0354,3.32417,1,0,3,0,1,0,0
115528220,5.03701,3.32578,1,0,3,0,1,0,0
116028220,5.02573,3.32417,1,0,3,0,1,0,0
116528251,5.01929,3.32739,1,0,3,0,1,0,0
117038225,5.02734,3.32739,1,0,3,0,1,0,0
117538220,5.04668,3.32578,1,0,3,0,1,0,0
118038230,5.02895,3.329,1,0,3,0,1,0,0
118538243,5.05312,3.32578,1,0,3,0,1,0,0
119038220,5.05151,3.329,1,0,3,0,1,0,0
119538222,5.03218,3.32578,1,0,3,0,1,0,0
120038224,5.04507,3.32739,1,0,3,0,1,0,0
120538220,5.04023,3.32578,1,0,3,0,1,0,0
121038220,5.02412,3.32578,1,0,3,0,1,0,0
121538220,5.02734,3.32739,1,0,3,0,1,0,0
122038220,5.01929,3.32578,1,0,3,0,1,0,0
122538220,5.05151,3.33062,1,0,3,0,1,0,0
123038220,5.03379,3.32578,1,0,3,0,1,0,0
123548220,5.00317,3.32578,1,0,3,0,1,0,0
124048220,5.0064,3.32578,1,0,3,0,1,0,0
124548220,5.03862,3.329,1,0,3,0,1,0,0
125058230,5.00156,3.32739,1,0,3,0,1,0,0
125558220,5.03057,3.32739,1,0,3,0,1,0,0
126058220,5.04668,3.33062,1,0,3,0,1,0,0
126558220,5.03701,3.32578,1,0,3,0,1,0,0
127068220,5.02251,3.32578,1,0,3,0,1,0,0
127568228,5.05312,3.32578,1,0,3,0,1,0,0
128068227,5.02734,3.32578,1,0,3,0,1,0,0
128568220,5.05312,3.32578,1,0,3,0,1,0,0
129068230,5.0354,3.329,1,0,3,0,1,0,0
129568220,5.02895,3.32578,1,0,3,0,1,0,0
130068223,5.04507,3.32578,1,0,3,0,1,0,0
130578220,5.01123,3.32739,1,0,3,0,1,0,0
131078220,5.02412,3.32739,1,0,3,0,1,0,0
131578220,5.04829,3.32256,1,0,3,0,1,0,0
132088240,5.02412,3.32578,1,0,3,0,1,0,0
132588220,5.0354,3.32739,1,0,3,0,1,0,0
133088220,5.02573,3.32739,1,0,3,0,1,0,0
133588220,5.03701,3.32256,1,0,3,0,1,0,0
134098220,5.04668,3.32578,1,0,3,0,1,0,0
134598220,5.02251,3.32256,1,0,3,0,1,0,0
135098220,5.02734,3.329,1,0,3,0,1,0,0
135598220,5.03701,3.32578,1,0,3,0,1,0,0
136098220,5.03379,3.32578,1,0,3,0,1,0,0
136608222,5.04829,3.32739,1,0,3,0,1,0,0
137108221,5.05312,3.32256,1,0,3,0,1,0,0
137608225,5.06118,3.32578,1,0,3,0,1,0,0
138108220,5.05474,3.32417,1,0,3,0,1,0,0
138608234,5.05312,3.32739,1,0,3,0,1,0,0
139118220,5.01284,3.33545,1,0,3,0,1,0,0
139618220,5.03379,3.33223,1,0,3,0,1,0,0
140118220,5.0499,3.329,1,0,3,0,1,0,0
140618220,5.05151,3.32578,1,0,3,0,1,0,0
141118220,5.05957,3.33062,1,0,3,0,1,0,0
141618220,5.02412,3.32578,1,0,3,0,1,0,0
142118222,5.00156,3.32417,1,0,3,0,1,0,0
142618220,5.03218,3.32578,1,0,3,0,1,0,0
143118220,5.03701,3.32578,1,0,3,0,1,0,0
143618220,5.00479,3.32578,1,0,3,0,1,0,0
144118220,5.03701,3.32578,1,0,3,0,1,0,0
144618220,5.04346,3.33062,1,0,3,0,1,0,0
145118220,5.01445,3.32578,1,0,3,0,1,0,0
145618220,5.04185,3.32739,1,0,3,0,1,0,0
146118224,5.04185,3.32578,1,0,3,0,1,0,0
146628220,5.01123,3.33223,1,0,3,0,1,0,0
147128259,5.0499,3.33062,1,0,3,0,1,0,0
147628229,5.05796,3.32739,1,0,3,0,1,0,0
148128222,5.05635,3.32578,1,0,3,0,1,0,0
148628225,5.04507,3.32739,1,0,3,0,1,0,0
149128220,5.03862,3.32578,1,0,3,0,1,0,0
149638230,5.0354,3.32578,1,0,3,0,1,0,0
150138222,5.03379,3.32578,1,0,3,0,1,0,0
150638220,5.0064,3.32578,1,0,3,0,1,0,0
151138220,5.06118,3.329,1,0,3,0,1,0,0
151638222,5.04185,3.32578,1,0,3,0,1,0,0
152138220,5.01606,3.32578,1,0,3,0,1,0,0
152638221,5.03701,3.32739,1,0,3,0,1,0,0
153138220,5.00962,3.32256,1,0,3,0,1,0,0
153638220,5.04023,3.32739,1,0,3,0,1,0,0
154138220,5.0499,3.33062,1,0,3,0,1,0,0
154638259,5.05796,3.329,1,0,3,0,1,0,0
155138220,5.0354,3.32739,1,0,3,0,1,0,0
155638220,5.04507,3.32739,1,0,3,0,1,0,0
156148220,5.06118,3.33384,1,0,3,0,1,0,0
156648248,5.0064,3.32578,1,0,3,0,1,0,0
157148227,5.05635,3.32578,1,0,3,0,1,0,0
157648225,5.04023,3.32578,1,0,3,0,1,0,0
158148221,5.01284,3.32578,1,0,3,0,1,0,0
158648220,5.0499,3.32578,1,0,3,0,1,0,0
159148220,5.04346,3.32578,1,0,3,0,1,0,0
159648220,5.01606,3.32578,1,0,3,0,1,0,0
160158230,5.04023,3.32578,1,0,3,0,1,0,0
160658220,5.04185,3.32578,1,0,3,0,1,0,0
161658220,5.05957,3.32739,1,0,3,0,1,0,0
162158220,5.05635,3.32578,1,0,3,0,1,0,0
162658220,5.04023,3.33223,1,0,3,0,1,0,0
163158220,5.00156,3.32256,1,0,3,0,1,0,0
163658220,5.03862,3.32578,1,0,3,0,1,0,0
164158220,5.03057,3.32256,1,0,3,0,1,0,0
164658220,5.04346,3.32578,1,0,3,0,1,0,0
165158220,5.05151,3.32578,1,0,3,0,1,0,0
165668220,4.99995,3.32256,1,0,3,0,1,0,0
166168244,5.05312,3.32578,1,0,3,0,1,0,0
166668241,5.04668,3.33062,1,0,3,0,1,0,0
167168246,5.06118,3.32578,1,0,3,0,1,0,0
167668233,5.05474,3.32578,1,0,3,0,1,0,0
168168220,5.04507,3.32739,1,0,3,0,1,0,0
168668220,5.03218,3.32578,1,0,3,0,1,0,0
169168220,5.04185,3.32578,1,0,3,0,1,0,0
169678223,5.03862,3.32578,1,0,3,0,1,0,0
170178220,5.03057,3.32578,1,0,3,0,1,0,0
170678252,5.04346,3.32095,1,0,3,0,1,0,0
171178220,5.03379,3.33384,1,0,3,0,1,0,0
171678220,5.03701,3.32739,1,0,3,0,1,0,0
172178220,5.05474,3.32578,1,0,3,0,1,0,0
172678220,5.04507,3.32578,1,0,3,0,1,0,0
173178220,4.92261,3.32739,1,0,3,0,1,0,0
173678220,5.03057,3.32739,1,0,3,0,1,0,0
