timestamp,heartbeat_time,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,remote_system_id,remote_component_id,remote_type,remote_system_status,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams
667362712,666353904,1200.0,0.366756,0.156158,0.961811,0.0,255,0,6,4,1,0,1,1,1,1,36
667514273,667510784,1200.0,0.366756,0.0892857,1.33333,0.0,255,0,6,4,1,0,1,1,1,1,36
668402940,668402706,1200.0,0.366756,0.0892857,1.33333,0.0,255,0,6,4,1,0,1,1,1,1,36
669362167,669361763,1200.0,0.366756,0.203999,1.02399,0.0,255,0,6,4,1,0,1,1,1,1,36
670366763,669361763,1200.0,0.366756,0.132791,0.83044,0.0,255,0,6,4,1,0,1,1,1,1,36
670417551,670410611,1200.0,0.366756,0.132791,0.83044,0.0,255,0,6,4,1,0,1,1,1,1,36
671349101,671339720,1200.0,0.366756,0.133348,1.38921,0.0,255,0,6,4,1,0,1,1,1,1,36
672353328,671339720,1200.0,0.366756,0.156506,0.817422,0.0,255,0,6,4,1,0,1,1,1,1,36
672362953,672358614,1200.0,0.366756,0.156506,0.817422,0.0,255,0,6,4,1,0,1,1,1,1,36
673366750,672358614,1200.0,0.366756,0.133186,1.00486,0.0,255,0,6,4,1,0,1,1,1,1,36
673416843,673410988,1200.0,0.366756,0.133186,1.00486,0.0,255,0,6,4,1,0,1,1,1,1,36
674357496,674353831,1200.0,0.366756,0.133887,1.14104,0.0,255,0,6,4,1,0,1,1,1,1,36
