timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
669359410,669359278,0.0219599,0.0165861,0.000690708,0.03,0.0,0.0,0.0,-1.0
669460236,669460084,0.022021,0.0166178,0.000516596,0.03,0.0,0.0,0.0,-1.0
669561814,669561694,0.0220573,0.0165792,0.000726713,0.03,0.0,0.0,0.0,-1.0
669662599,669662470,0.0220321,0.0177453,-0.00147065,0.03,0.0,0.0,0.0,-1.0
669763401,669763274,0.0225238,0.0167944,-0.00276529,0.03,0.0,0.0,0.0,-1.0
669864221,669864088,0.0210387,0.0171503,-0.00282963,0.03,0.0,0.0,0.0,-1.0
669964995,669964869,0.0209599,0.0171424,0.000477843,0.03,0.0,0.0,0.0,-1.0
670069808,670069675,0.0221818,0.0179557,0.00282516,0.03,0.0,0.0,0.0,-1.0
670170624,670170488,0.0201021,0.0140737,0.00743262,0.03,0.0,0.0,0.0,-1.0
670271403,670271274,0.0237001,0.0180183,0.0015615,0.03,0.0,0.0,0.0,-1.0
670372207,670372074,0.0230222,0.0152329,-0.00556603,0.03,0.0,0.0,0.0,-1.0
670472997,670472865,0.0239262,0.0195511,-0.00953045,0.03,0.0,0.0,0.0,-1.0
670577804,670577673,0.0208655,0.0212484,-0.00740523,0.03,0.0,0.0,0.0,-1.0
670678600,670678471,0.0239647,0.024243,0.00781719,0.03,0.0,0.0,0.0,-1.0
670779436,670779304,0.00864514,0.0181843,-0.0390541,0.03,0.0,0.0,0.0,-1.0
670880201,670880070,0.0125551,0.0308862,-0.00155501,0.03,0.0,0.0,0.0,-1.0
670981002,670980876,0.0155362,0.00960779,0.00302668,0.03,0.0,0.0,0.0,-1.0
671081819,671081684,0.01845,0.0183096,0.00673137,0.03,0.0,0.0,0.0,-1.0
671186620,671186475,0.0231052,0.00824516,-0.00440565,0.03,0.0,0.0,0.0,-1.0
671287399,671287274,0.0165392,0.0209887,-0.00494924,0.03,0.0,0.0,0.0,-1.0
671388217,671388074,0.0225254,0.0116717,0.00294769,0.03,0.0,0.0,0.0,-1.0
671489003,671488873,0.0232578,0.0123942,0.00867825,0.03,0.0,0.0,0.0,-1.0
671589799,671589672,0.016533,0.0106421,-0.00074204,0.03,0.0,0.0,0.0,-1.0
671690612,671690472,0.023987,0.0221197,-0.00131507,0.03,0.0,0.0,0.0,-1.0
671795407,671795277,0.0187238,0.0221093,-0.00319691,0.03,0.0,0.0,0.0,-1.0
671896195,671896063,0.024061,0.0180514,0.00316832,0.03,0.0,0.0,0.0,-1.0
671996999,671996871,0.0213003,0.0113279,0.0083817,0.03,0.0,0.0,0.0,-1.0
672097790,672097663,0.0231178,0.0168274,-0.000978048,0.03,0.0,0.0,0.0,-1.0
672198607,672198472,0.0231554,0.0213963,-0.00416411,0.03,0.0,0.0,0.0,-1.0
672299396,672299270,0.0236308,0.0106035,-0.000109971,0.03,0.0,0.0,0.0,-1.0
672404195,672404063,0.0206982,0.0192602,0.00852198,0.03,0.0,0.0,0.0,-1.0
672505003,672504875,0.0237609,0.0102661,0.00215743,0.03,0.0,0.0,0.0,-1.0
672605822,672605678,0.0233511,0.0209542,-0.00227459,0.03,0.0,0.0,0.0,-1.0
672706605,672706475,0.0197442,0.0151813,-0.00576317,0.03,0.0,0.0,0.0,-1.0
672807403,672807272,0.0262265,0.0152364,0.00511345,0.03,0.0,0.0,0.0,-1.0
672908209,672908073,0.0224411,0.0161017,0.00663179,0.03,0.0,0.0,0.0,-1.0
673009789,673009670,0.0212265,0.0182273,0.0033906,0.03,0.0,0.0,0.0,-1.0
673114619,673114483,0.0214705,0.0144943,-0.00651091,0.03,0.0,0.0,0.0,-1.0
673215402,673215271,0.0238135,0.0213222,-0.00127033,0.03,0.0,0.0,0.0,-1.0
673316202,673316071,0.0263853,0.0167787,0.00633297,0.03,0.0,0.0,0.0,-1.0
673417014,673416878,0.0175601,0.0172556,0.00526846,0.03,0.0,0.0,0.0,-1.0
673517818,673517679,0.0241205,0.0185062,-0.0836322,-0.0,0.0,0.0,0.0,-1.0
673622605,673622470,0.0175153,0.0157743,-0.0831438,-0.0,0.0,0.0,0.0,-1.0
673723387,673723261,0.0221368,0.0179897,-0.0790726,-0.0,0.0,0.0,0.0,-1.0
673824217,673824071,0.0161822,0.0155011,-0.0753646,-0.0,0.0,0.0,0.0,-1.0
673925000,673924873,0.0227478,0.0198124,-0.0795105,-0.0,0.0,0.0,0.0,-1.0
674025789,674025670,0.021721,0.0127054,-0.0860072,-0.0,0.0,0.0,0.0,-1.0
674126616,674126477,0.0203945,0.0203773,-0.0759974,-0.0,0.0,0.0,0.0,-1.0
674231396,674231271,0.0232165,0.0145392,-0.0863049,-0.0,0.0,0.0,0.0,-1.0
674332215,674332073,0.0207402,0.019206,-0.0803814,-0.0,0.0,0.0,0.0,-1.0
