timestamp,rollspeed,pitchspeed,yawspeed,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
669359525,-0.000251838,-0.000860236,-0.00204404,0.0,0.0,0.0,0.0
669388480,-0.000399283,0.00011151,-0.00203924,0.0,0.0,0.0,0.0
669420325,0.000366288,-0.000352643,-0.00241124,0.0,0.0,0.0,0.0
669452326,0.0005203,0.00146821,-0.00136029,0.0,0.0,0.0,0.0
669485138,-0.000320624,3.16565e-05,-0.00187941,0.0,0.0,0.0,0.0
669517120,0.000352538,-2.01354e-05,-0.00118376,0.0,0.0,0.0,0.0
669545135,-0.000825201,-0.000817068,-0.00143996,0.0,0.0,0.0,0.0
669577931,-0.000202678,-0.000316919,-0.00201637,0.0,0.0,0.0,0.0
669609908,-8.14283e-05,-0.000224984,0.000775628,0.0,0.0,0.0,0.0
669641903,0.00259532,0.00145903,-0.00892322,0.0,0.0,0.0,0.0
669674713,-0.00171721,-0.00463942,0.00972116,0.0,0.0,0.0,0.0
669702720,0.00187854,0.00206895,-0.0118923,0.0,0.0,0.0,0.0
669734702,-0.000726593,0.00519425,-0.00706315,0.0,0.0,0.0,0.0
669767511,-0.00219222,-0.00247885,0.0166501,0.0,0.0,0.0,0.0
669799532,0.00254665,0.0018621,-0.0113105,0.0,0.0,0.0,0.0
669831513,-0.0025791,0.00621865,-0.0169677,0.0,0.0,0.0,0.0
669860316,-0.000557522,-0.0106341,0.0142851,0.0,0.0,0.0,0.0
669892299,0.00635769,-0.00754101,-0.00378339,0.0,0.0,0.0,0.0
669924306,-0.00627899,0.00713852,-0.0151221,0.0,0.0,0.0,0.0
669957120,0.00140555,0.00232908,0.0103419,0.0,0.0,0.0,0.0
669989125,0.000929374,0.00426924,-0.00725689,0.0,0.0,0.0,0.0
670021133,-0.00395412,-0.00255981,0.0147022,0.0,0.0,0.0,0.0
670049165,-0.000880135,-0.00118683,-0.00317711,0.0,0.0,0.0,0.0
670081907,-0.000215197,-0.00546312,-0.0140185,0.0,0.0,0.0,0.0
670113905,-0.00304149,-0.00974728,0.0128149,0.0,0.0,0.0,0.0
670145925,0.00690993,-0.00239733,0.00283223,0.0,0.0,0.0,0.0
670178715,-0.00798663,0.00919416,-0.0285179,0.0,0.0,0.0,0.0
670206722,-0.00823698,0.00326894,0.03339,0.0,0.0,0.0,0.0
670238722,0.0170992,0.0213685,-0.0233721,0.0,0.0,0.0,0.0
670271510,-0.0158053,0.00255666,-0.00642382,0.0,0.0,0.0,0.0
670303495,-0.00280456,-0.0219322,0.0379705,0.0,0.0,0.0,0.0
670335502,0.0148281,-0.00594002,-0.0454781,0.0,0.0,0.0,0.0
670364336,-0.0216481,0.00695565,0.0110206,0.0,0.0,0.0,0.0
670396303,0.0130117,0.0149161,0.0141688,0.0,0.0,0.0,0.0
670428396,0.00293829,0.00519255,-0.0393222,0.0,0.0,0.0,0.0
670461124,-0.0212659,-0.0340095,0.0307712,0.0,0.0,0.0,0.0
670493111,0.0196225,-0.0183271,-0.00285907,0.0,0.0,0.0,0.0
670525140,-0.0132754,-0.0140249,-0.0514185,0.0,0.0,0.0,0.0
670553899,-0.0341987,-0.0214923,0.0528902,0.0,0.0,0.0,0.0
670585905,0.0131178,-0.0292459,-0.011951,0.0,0.0,0.0,0.0
670617915,0.0131946,0.00325302,-0.00569395,0.0,0.0,0.0,0.0
670650720,-0.0184328,-0.0286447,0.0121316,0.0,0.0,0.0,0.0
670682716,-0.00337249,-0.0360064,-0.0452134,0.0,0.0,0.0,0.0
670710720,-0.00453499,0.00483056,-0.0239456,0.0,0.0,0.0,0.0
670742711,0.0190671,0.0450221,0.0593333,0.0,0.0,0.0,0.0
