timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
412915264,32767,32767,32767,32767,-56,32767,32767
412919274,32767,32767,32767,32767,32767,32767,32767
412923270,32767,32767,32767,32767,32767,-56,32767
412927295,32767,32767,32767,32767,32767,32767,32767
412931271,32767,32767,32767,32767,32767,32767,32767
412935271,32767,32767,32767,32767,32767,32767,32767
412939277,32767,32767,32767,32767,-72,32767,32767
412943275,32767,32767,32767,32767,32767,32767,32767
412948074,32767,32767,32767,32767,-55,-81,32767
412952077,32767,32767,32767,32767,32767,32767,32767
412956072,32767,32767,32767,32767,32767,32767,32767
412960091,32767,32767,32767,32767,-64,32767,32767
412964072,32767,32767,32767,32767,32767,32767,32767
412968074,32767,32767,32767,32767,32767,-55,32767
412972072,32767,32767,32767,32767,32767,32767,32767
412976076,32767,32767,32767,32767,32767,32767,32767
412980064,32767,32767,32767,32767,-45,32767,32767
412984079,32767,32767,32767,32767,32767,32767,32767
412988089,32767,32767,32767,32767,32767,-55,32767
412992074,32767,32767,32767,32767,-55,32767,32767
412996071,32767,32767,32767,32767,32767,32767,32767
413000069,32767,32767,32767,32767,32767,32767,32767
413004078,32767,32767,32767,32767,-69,32767,32767
413008063,32767,32767,32767,32767,32767,32767,32767
413012066,32767,32767,32767,32767,32767,-85,32767
413016082,32767,32767,32767,32767,32767,32767,32767
413020073,32767,32767,32767,32767,32767,32767,32767
413024071,32767,32767,32767,32767,-64,32767,32767
413028073,32767,32767,32767,32767,32767,32767,32767
413032077,32767,32767,32767,32767,32767,-55,32767
413036091,32767,32767,-103,32767,-65,32767,32767
413040064,32767,32767,32767,32767,32767,32767,32767
413044088,32767,32767,32767,32767,-43,32767,32767
413048073,32767,32767,32767,32767,32767,32767,32767
413052871,32767,32767,32767,32767,32767,32767,32767
413056877,32767,32767,32767,32767,32767,-93,32767
413060872,32767,32767,32767,32767,32767,32767,32767
413064871,32767,32767,32767,32767,-42,32767,32767
413068885,32767,32767,32767,32767,32767,32767,32767
413072863,32767,32767,32767,32767,32767,32767,32767
413076873,32767,32767,32767,32767,-53,-83,32767
413080870,32767,32767,32767,32767,32767,32767,32767
413084872,32767,32767,32767,32767,32767,32767,32767
413088873,32767,32767,32767,32767,-71,32767,32767
413092873,32767,32767,32767,32767,32767,32767,32767
413096878,32767,32767,32767,32767,32767,-72,32767
413100864,32767,32767,32767,32767,32767,32767,32767
413104863,32767,32767,32767,32767,32767,32767,32767
413108871,32767,32767,32767,32767,-53,32767,32767
413112873,32767,32767,32767,32767,32767,32767,32767
413116870,32767,32767,32767,32767,32767,32767,32767
413120874,32767,32767,32767,32767,-71,-83,32767
413124877,32767,32767,32767,32767,32767,32767,32767
413128876,32767,32767,32767,32767,-43,32767,32767
413132864,32767,32767,32767,32767,32767,32767,32767
413136896,32767,32767,32767,32767,32767,32767,32767
413140874,32767,32767,32767,32767,32767,-66,32767
413144872,32767,32767,32767,32767,32767,32767,32767
413148872,32767,32767,32767,32767,32767,32767,32767
413153683,32767,32767,32767,32767,-76,32767,32767
413157672,32767,32767,32767,32767,32767,32767,32767
413161675,32767,32767,32767,32767,-42,-51,32767
413165677,32767,32767,32767,32767,32767,32767,32767
413169680,32767,32767,32767,32767,32767,32767,32767
413173671,32767,32767,32767,32767,-58,32767,32767
413177672,32767,32767,32767,32767,32767,32767,32767
413181671,32767,32767,32767,32767,32767,32767,32767
413185671,32767,32767,32767,32767,32767,-67,32767
413189675,32767,32767,32767,32767,32767,32767,32767
413193679,32767,32767,32767,32767,32767,32767,32767
413197665,32767,32767,32767,32767,-67,32767,32767
413201673,32767,32767,32767,32767,32767,32767,32767
413205672,32767,32767,32767,32767,-42,-51,32767
413209671,32767,32767,32767,32767,32767,32767,32767
413213683,32767,32767,32767,32767,32767,32767,32767
413217671,32767,32767,32767,32767,-56,32767,32767
413221702,32767,32767,32767,32767,32767,32767,32767
413225663,32767,32767,32767,32767,32767,32767,32767
413229674,32767,32767,32767,32767,32767,-81,32767
413233674,32767,32767,-50,32767,32767,32767,32767
413237670,32767,32767,32767,32767,32767,32767,32767
413241672,32767,32767,32767,32767,-68,32767,32767
413245672,32767,32767,32767,32767,32767,32767,32767
413249675,32767,32767,32767,32767,32767,32767,32767
413253667,32767,32767,32767,32767,-71,-80,32767
413257676,32767,32767,32767,32767,32767,32767,32767
413262463,32767,32767,32767,32767,32767,32767,32767
413266470,32767,32767,32767,32767,-75,32767,32767
413270472,32767,32767,32767,32767,32767,32767,32767
413274470,32767,32767,32767,32767,32767,32767,32767
413278472,32767,32767,32767,32767,32767,-87,32767
413282477,32767,32767,32767,32767,32767,32767,32767
413286477,32767,32767,32767,32767,-45,32767,32767
413290464,32767,32767,32767,32767,32767,32767,32767
413294471,32767,32767,32767,32767,32767,32767,32767
413298471,32767,32767,32767,32767,-58,-67,32767
413302470,32767,32767,32767,32767,32767,32767,32767
413306471,32767,32767,32767,32767,32767,32767,32767
413310472,32767,32767,32767,32767,-70,32767,32767
413314481,32767,32767,32767,32767,32767,32767,32767
413318463,32767,32767,32767,32767,32767,-48,32767
413322471,32767,32767,32767,32767,32767,32767,32767
413326472,32767,32767,32767,32767,32767,32767,32767
413330471,32767,32767,32767,32767,-45,32767,32767
413334471,32767,32767,32767,32767,32767,32767,32767
413338473,32767,32767,32767,32767,32767,32767,32767
413342472,32767,32767,32767,32767,-59,-69,32767
413346463,32767,32767,32767,32767,32767,32767,32767
413350473,32767,32767,32767,32767,-45,32767,32767
413354473,32767,32767,32767,32767,32767,32767,32767
413358471,32767,32767,32767,32767,32767,32767,32767
413362471,32767,32767,32767,32767,32767,-59,32767
413367273,32767,32767,32767,32767,32767,32767,32767
413371270,32767,32767,32767,32767,-44,32767,32767
413375256,32767,32767,32767,32767,32767,32767,32767
413379276,32767,32767,32767,32767,32767,32767,32767
413383264,32767,32767,32767,32767,-47,-56,32767
413387271,32767,32767,32767,32767,32767,32767,32767
413391271,32767,32767,32767,32767,32767,32767,32767
413395272,32767,32767,32767,32767,-64,32767,32767
413399270,32767,32767,32767,32767,32767,32767,32767
413403300,32767,32767,32767,32767,32767,32767,32767
413407277,32767,32767,32767,32767,32767,-74,32767
413411264,32767,32767,32767,32767,32767,32767,32767
413415274,32767,32767,32767,32767,32767,32767,32767
413419288,32767,32767,32767,32767,-64,32767,32767
413423271,32767,32767,32767,32767,32767,32767,32767
413427272,32767,32767,32767,32767,32767,32767,32767
413431270,32767,32767,32767,32767,-73,-87,32767
413435276,32767,32767,-66,32767,32767,32767,32767
413439263,32767,32767,32767,32767,-43,32767,32767
413443272,32767,32767,32767,32767,32767,32767,32767
413447273,32767,32767,32767,32767,32767,32767,32767
413451273,32767,32767,32767,32767,32767,-56,32767
413455271,32767,32767,32767,32767,32767,32767,32767
413459270,32767,32767,32767,32767,32767,32767,32767
413463275,32767,32767,32767,32767,-56,32767,32767
413467263,32767,32767,32767,32767,32767,32767,32767
413472083,32767,32767,32767,32767,32767,-64,32767
413476065,32767,32767,32767,32767,-75,32767,32767
413480072,32767,32767,32767,32767,32767,32767,32767
413484072,32767,32767,32767,32767,-45,32767,32767
413488072,32767,32767,32767,32767,32767,32767,32767
413492086,32767,32767,32767,32767,32767,-55,32767
413496073,32767,32767,32767,32767,32767,32767,32767
413500075,32767,32767,32767,32767,32767,32767,32767
413504063,32767,32767,32767,32767,32767,32767,32767
413508071,32767,32767,32767,32767,-73,32767,32767
413512082,32767,32767,32767,32767,32767,-55,32767
413516070,32767,32767,32767,32767,-45,32767,32767
413520089,32767,32767,32767,32767,32767,32767,32767
413524073,32767,32767,32767,32767,32767,32767,32767
413528079,32767,32767,32767,32767,-55,32767,32767
413532076,32767,32767,32767,32767,32767,32767,32767
413536073,32767,32767,32767,32767,32767,-84,32767
413540073,32767,32767,32767,32767,32767,32767,32767
413544070,32767,32767,32767,32767,32767,32767,32767
413548087,32767,32767,32767,32767,32767,32767,32767
413552088,32767,32767,32767,32767,-69,32767,32767
413556075,32767,32767,32767,32767,32767,-64,32767
413560085,32767,32767,32767,32767,-55,32767,32767
413564063,32767,32767,32767,32767,32767,32767,32767
413568864,32767,32767,32767,32767,32767,32767,32767
413572873,32767,32767,32767,32767,-82,32767,32767
413576873,32767,32767,32767,32767,32767,-67,32767
413580873,32767,32767,32767,32767,32767,32767,32767
413584871,32767,32767,32767,32767,32767,32767,32767
413588870,32767,32767,32767,32767,32767,32767,32767
413592877,32767,32767,32767,32767,-67,32767,32767
413596864,32767,32767,32767,32767,32767,32767,32767
413600874,32767,32767,32767,32767,-53,-83,32767
413604873,32767,32767,32767,32767,32767,32767,32767
413608871,32767,32767,32767,32767,32767,32767,32767
413612873,32767,32767,32767,32767,-63,32767,32767
413616873,32767,32767,32767,32767,32767,32767,32767
413620878,32767,32767,32767,32767,32767,-63,32767
413624864,32767,32767,32767,32767,32767,32767,32767
413628864,32767,32767,-67,32767,32767,32767,32767
413632879,32767,32767,32767,32767,-52,32767,32767
413636872,32767,32767,32767,32767,32767,32767,32767
413640874,32767,32767,32767,32767,32767,-53,32767
413644873,32767,32767,32767,32767,-63,32767,32767
413648876,32767,32767,32767,32767,32767,32767,32767
413652876,32767,32767,32767,32767,32767,32767,32767
413656863,32767,32767,32767,32767,-70,32767,32767
413660871,32767,32767,32767,32767,32767,32767,32767
413664870,32767,32767,32767,32767,32767,-65,32767
413668877,32767,32767,32767,32767,32767,32767,32767
413672871,32767,32767,32767,32767,32767,32767,32767
413677676,32767,32767,32767,32767,-61,32767,32767
413681671,32767,32767,32767,32767,32767,32767,32767
413685676,32767,32767,32767,32767,32767,-60,32767
413689668,32767,32767,32767,32767,-67,32767,32767
413693670,32767,32767,32767,32767,32767,32767,32767
413697670,32767,32767,32767,32767,-51,32767,32767
413701670,32767,32767,32767,32767,32767,32767,32767
413705673,32767,32767,32767,32767,32767,32767,32767
413709674,32767,32767,32767,32767,32767,-80,32767
413717664,32767,32767,32767,32767,32767,32767,32767
413721666,32767,32767,32767,32767,-70,32767,32767
413725670,32767,32767,32767,32767,32767,32767,32767
413729670,32767,32767,32767,32767,32767,32767,32767
413733681,32767,32767,32767,32767,-67,-76,32767
413737673,32767,32767,32767,32767,32767,32767,32767
413741677,32767,32767,32767,32767,32767,32767,32767
413745679,32767,32767,32767,32767,-67,32767,32767
413749663,32767,32767,32767,32767,32767,32767,32767
413753677,32767,32767,32767,32767,32767,32767,32767
413757683,32767,32767,32767,32767,32767,-80,32767
413761676,32767,32767,32767,32767,32767,32767,32767
413765670,32767,32767,32767,32767,32767,32767,32767
413769670,32767,32767,32767,32767,-68,32767,32767
413773679,32767,32767,32767,32767,32767,32767,32767
413777663,32767,32767,32767,32767,32767,32767,32767
413782471,32767,32767,32767,32767,-78,-88,32767
413786477,32767,32767,32767,32767,32767,32767,32767
413790471,32767,32767,32767,32767,-45,32767,32767
413794470,32767,32767,32767,32767,32767,32767,32767
413798472,32767,32767,32767,32767,32767,32767,32767
413802472,32767,32767,32767,32767,32767,-59,32767
413806476,32767,32767,32767,32767,32767,32767,32767
413810463,32767,32767,32767,32767,32767,32767,32767
413814464,32767,32767,32767,32767,-70,32767,32767
413818473,32767,32767,32767,32767,32767,32767,32767
413822473,32767,32767,32767,32767,-50,-59,32767
413826473,32767,32767,32767,32767,32767,32767,32767
413830472,32767,32767,32767,32767,32767,32767,32767
413834476,32767,32767,-46,32767,-64,32767,32767
413838475,32767,32767,32767,32767,32767,32767,32767
413842463,32767,32767,32767,32767,32767,-48,32767
413846474,32767,32767,32767,32767,32767,32767,32767
413850470,32767,32767,32767,32767,32767,32767,32767
413854470,32767,32767,32767,32767,-55,32767,32767
413858471,32767,32767,32767,32767,32767,32767,32767
413862472,32767,32767,32767,32767,32767,32767,32767
413866477,32767,32767,32767,32767,-59,-69,32767
413870464,32767,32767,32767,32767,32767,32767,32767
413874483,32767,32767,32767,32767,32767,32767,32767
413878471,32767,32767,32767,32767,-67,32767,32767
413883273,32767,32767,32767,32767,32767,32767,32767
413887272,32767,32767,32767,32767,32767,-56,32767
413891273,32767,32767,32767,32767,32767,32767,32767
413895275,32767,32767,32767,32767,32767,32767,32767
413899275,32767,32767,32767,32767,-63,32767,32767
413903263,32767,32767,32767,32767,32767,32767,32767
413907269,32767,32767,32767,32767,32767,32767,32767
413911274,32767,32767,32767,32767,-64,-74,32767
413915275,32767,32767,32767,32767,32767,32767,32767
413919297,32767,32767,32767,32767,32767,32767,32767
413923275,32767,32767,32767,32767,-66,32767,32767
413927275,32767,32767,32767,32767,32767,32767,32767
413931276,32767,32767,32767,32767,32767,32767,32767
413935264,32767,32767,32767,32767,32767,-74,32767
413939279,32767,32767,32767,32767,32767,32767,32767
413943270,32767,32767,32767,32767,32767,32767,32767
413947273,32767,32767,32767,32767,-66,32767,32767
413951271,32767,32767,32767,32767,32767,32767,32767
413955271,32767,32767,32767,32767,32767,32767,32767
413959275,32767,32767,32767,32767,-64,-73,32767
413963263,32767,32767,32767,32767,32767,32767,32767
413967272,32767,32767,32767,32767,-44,32767,32767
413971271,32767,32767,32767,32767,32767,32767,32767
413975275,32767,32767,32767,32767,32767,32767,32767
413979271,32767,32767,32767,32767,32767,-56,32767
413984070,32767,32767,32767,32767,32767,32767,32767
413988079,32767,32767,32767,32767,32767,32767,32767
413992076,32767,32767,32767,32767,-70,32767,32767
413996093,32767,32767,32767,32767,32767,32767,32767
414000063,32767,32767,32767,32767,-45,-54,32767
414004073,32767,32767,32767,32767,32767,32767,32767
414008070,32767,32767,32767,32767,32767,32767,32767
414012072,32767,32767,32767,32767,-61,32767,32767
414016073,32767,32767,32767,32767,32767,32767,32767
414020071,32767,32767,32767,32767,32767,32767,32767
414024091,32767,32767,32767,32767,32767,-83,32767
414028082,32767,32767,32767,32767,32767,32767,32767
414032070,32767,32767,32767,32767,-40,32767,32767
414036071,32767,32767,-62,32767,32767,32767,32767
414040073,32767,32767,32767,32767,32767,32767,32767
414044073,32767,32767,32767,32767,-46,-55,32767
414048072,32767,32767,32767,32767,32767,32767,32767
414052091,32767,32767,32767,32767,32767,32767,32767
414056063,32767,32767,32767,32767,-69,32767,32767
414060072,32767,32767,32767,32767,32767,32767,32767
414064070,32767,32767,32767,32767,32767,32767,32767
414068071,32767,32767,32767,32767,32767,-85,32767
414072072,32767,32767,32767,32767,32767,32767,32767
414076072,32767,32767,32767,32767,-41,32767,32767
414080093,32767,32767,32767,32767,32767,32767,32767
414084064,32767,32767,32767,32767,32767,32767,32767
414088064,32767,32767,32767,32767,-55,-64,32767
414092073,32767,32767,32767,32767,32767,32767,32767
414096872,32767,32767,32767,32767,32767,32767,32767
414100871,32767,32767,32767,32767,-69,32767,32767
414104873,32767,32767,32767,32767,32767,32767,32767
414108871,32767,32767,32767,32767,32767,32767,32767
414112872,32767,32767,32767,32767,32767,-83,32767
414116894,32767,32767,32767,32767,32767,32767,32767
414120864,32767,32767,32767,32767,-35,32767,32767
414124873,32767,32767,32767,32767,32767,32767,32767
414128873,32767,32767,32767,32767,32767,32767,32767
414132873,32767,32767,32767,32767,-43,-53,32767
414136871,32767,32767,32767,32767,32767,32767,32767
414140873,32767,32767,32767,32767,32767,32767,32767
414144874,32767,32767,32767,32767,-59,32767,32767
414148869,32767,32767,32767,32767,32767,32767,32767
414152871,32767,32767,32767,32767,32767,32767,32767
414156870,32767,32767,32767,32767,32767,-82,32767
414160873,32767,32767,32767,32767,32767,32767,32767
414164872,32767,32767,32767,32767,-49,32767,32767
414168875,32767,32767,32767,32767,32767,32767,32767
414172873,32767,32767,32767,32767,32767,32767,32767
414176862,32767,32767,32767,32767,-63,-72,32767
414180864,32767,32767,32767,32767,32767,32767,32767
414184874,32767,32767,32767,32767,32767,32767,32767
414188876,32767,32767,32767,32767,-65,32767,32767
414193679,32767,32767,32767,32767,32767,32767,32767
414197670,32767,32767,32767,32767,32767,-51,32767
414201671,32767,32767,32767,32767,32767,32767,32767
414205670,32767,32767,32767,32767,32767,32767,32767
414209678,32767,32767,32767,32767,-57,32767,32767
414213664,32767,32767,32767,32767,32767,32767,32767
414217670,32767,32767,32767,32767,32767,32767,32767
414221672,32767,32767,32767,32767,-62,-71,32767
414225680,32767,32767,32767,32767,32767,32767,32767
414229670,32767,32767,32767,32767,32767,32767,32767
414233671,32767,32767,32767,32767,-65,32767,32767
414237680,32767,32767,-99,32767,32767,32767,32767
414241664,32767,32767,32767,32767,32767,32767,32767
414245670,32767,32767,32767,32767,32767,-80,32767
414249672,32767,32767,32767,32767,32767,32767,32767
414253672,32767,32767,32767,32767,-47,32767,32767
414257661,32767,32767,32767,32767,32767,32767,32767
414261670,32767,32767,32767,32767,32767,32767,32767
414265671,32767,32767,32767,32767,-51,-61,32767
414269669,32767,32767,32767,32767,32767,32767,32767
414273672,32767,32767,32767,32767,32767,32767,32767
414277670,32767,32767,32767,32767,-73,32767,32767
414281669,32767,32767,32767,32767,32767,32767,32767
414285671,32767,32767,32767,32767,32767,-61,32767
414289670,32767,32767,32767,32767,32767,32767,32767
414293677,32767,32767,32767,32767,32767,32767,32767
414297677,32767,32767,32767,32767,-66,32767,32767
414301664,32767,32767,32767,32767,32767,32767,32767
414306463,32767,32767,32767,32767,-50,-59,32767
414310470,32767,32767,32767,32767,32767,32767,32767
414314471,32767,32767,32767,32767,32767,32767,32767
414318472,32767,32767,32767,32767,-66,32767,32767
414322472,32767,32767,32767,32767,32767,32767,32767
414326471,32767,32767,32767,32767,32767,32767,32767
414330476,32767,32767,32767,32767,32767,-67,32767
414334464,32767,32767,32767,32767,32767,32767,32767
414338471,32767,32767,32767,32767,32767,32767,32767
414342471,32767,32767,32767,32767,-70,32767,32767
414346472,32767,32767,32767,32767,32767,32767,32767
414350473,32767,32767,32767,32767,-49,-58,32767
414354472,32767,32767,32767,32767,32767,32767,32767
414358472,32767,32767,32767,32767,32767,32767,32767
414362463,32767,32767,32767,32767,-65,32767,32767
414366464,32767,32767,32767,32767,32767,32767,32767
414370471,32767,32767,32767,32767,32767,32767,32767
414374473,32767,32767,32767,32767,32767,-87,32767
414378471,32767,32767,32767,32767,32767,32767,32767
414382483,32767,32767,32767,32767,-55,32767,32767
414386475,32767,32767,32767,32767,32767,32767,32767
414390475,32767,32767,32767,32767,32767,32767,32767
414394463,32767,32767,32767,32767,-59,-68,32767
414398471,32767,32767,32767,32767,32767,32767,32767
414402472,32767,32767,32767,32767,-45,32767,32767
414406470,32767,32767,32767,32767,32767,32767,32767
414411304,32767,32767,32767,32767,32767,32767,32767
414415271,32767,32767,32767,32767,32767,-67,32767
414419301,32767,32767,32767,32767,32767,32767,32767
414423277,32767,32767,32767,32767,-43,32767,32767
414427264,32767,32767,32767,32767,32767,32767,32767
414431271,32767,32767,32767,32767,32767,32767,32767
414435271,32767,32767,32767,32767,-54,-63,32767
414439271,32767,32767,32767,32767,32767,32767,32767
414443270,32767,32767,32767,32767,32767,32767,32767
414447270,32767,32767,-62,32767,-67,32767,32767
414451272,32767,32767,32767,32767,32767,32767,32767
414455264,32767,32767,32767,32767,32767,32767,32767
414459262,32767,32767,32767,32767,32767,-87,32767
414463273,32767,32767,32767,32767,32767,32767,32767
414467270,32767,32767,32767,32767,-44,32767,32767
414471271,32767,32767,32767,32767,32767,32767,32767
414475273,32767,32767,32767,32767,32767,32767,32767
414479286,32767,32767,32767,32767,-47,-56,32767
414483277,32767,32767,32767,32767,32767,32767,32767
414487263,32767,32767,32767,32767,32767,32767,32767
414491270,32767,32767,32767,32767,-63,32767,32767
414495274,32767,32767,32767,32767,32767,32767,32767
414499271,32767,32767,32767,32767,32767,32767,32767
414503273,32767,32767,32767,32767,32767,-87,32767
414507284,32767,32767,32767,32767,32767,32767,32767
414511277,32767,32767,32767,32767,-43,32767,32767
414516074,32767,32767,32767,32767,32767,32767,32767
414520064,32767,32767,32767,32767,32767,32767,32767
414524071,32767,32767,32767,32767,-57,-67,32767
414528087,32767,32767,32767,32767,32767,32767,32767
414532073,32767,32767,32767,32767,-42,32767,32767
414536084,32767,32767,32767,32767,32767,32767,32767
414540074,32767,32767,32767,32767,32767,32767,32767
414544074,32767,32767,32767,32767,32767,-55,32767
414548062,32767,32767,32767,32767,32767,32767,32767
414552064,32767,32767,32767,32767,32767,32767,32767
414556089,32767,32767,32767,32767,-61,32767,32767
414560072,32767,32767,32767,32767,32767,32767,32767
414564072,32767,32767,32767,32767,32767,32767,32767
414568074,32767,32767,32767,32767,-71,-85,32767
414572079,32767,32767,32767,32767,32767,32767,32767
414576077,32767,32767,32767,32767,-40,32767,32767
414580063,32767,32767,32767,32767,32767,32767,32767
414584086,32767,32767,32767,32767,32767,32767,32767
414588071,32767,32767,32767,32767,32767,-64,32767
414592073,32767,32767,32767,32767,32767,32767,32767
414596072,32767,32767,32767,32767,32767,32767,32767
414600072,32767,32767,32767,32767,-61,32767,32767
414604077,32767,32767,32767,32767,32767,32767,32767
414608063,32767,32767,32767,32767,32767,32767,32767
414612103,32767,32767,32767,32767,-67,-86,32767
414616093,32767,32767,32767,32767,32767,32767,32767
414620872,32767,32767,32767,32767,-49,32767,32767
414624870,32767,32767,32767,32767,32767,32767,32767
414628870,32767,32767,32767,32767,32767,32767,32767
414632879,32767,32767,-24,32767,32767,-72,32767
414636878,32767,32767,32767,32767,32767,32767,32767
414640877,32767,32767,32767,32767,32767,32767,32767
414644863,32767,32767,32767,32767,-65,32767,32767
414648873,32767,32767,32767,32767,32767,32767,32767
414652874,32767,32767,32767,32767,32767,32767,32767
414656870,32767,32767,32767,32767,-73,-83,32767
414660871,32767,32767,32767,32767,32767,32767,32767
414664873,32767,32767,32767,32767,-49,32767,32767
414668875,32767,32767,32767,32767,32767,32767,32767
414672864,32767,32767,32767,32767,32767,32767,32767
414676870,32767,32767,32767,32767,32767,-69,32767
414680872,32767,32767,32767,32767,32767,32767,32767
414684870,32767,32767,32767,32767,32767,32767,32767
414688870,32767,32767,32767,32767,-73,32767,32767
414692873,32767,32767,32767,32767,32767,32767,32767
414696878,32767,32767,32767,32767,-54,-63,32767
414700863,32767,32767,32767,32767,32767,32767,32767
414704872,32767,32767,32767,32767,32767,32767,32767
414708874,32767,32767,32767,32767,-70,32767,32767
414712874,32767,32767,32767,32767,32767,32767,32767
414716873,32767,32767,32767,32767,32767,-52,32767
414721670,32767,32767,32767,32767,32767,32767,32767
414725670,32767,32767,32767,32767,32767,32767,32767
414729675,32767,32767,32767,32767,-58,32767,32767
414733688,32767,32767,32767,32767,32767,32767,32767
414737663,32767,32767,32767,32767,32767,32767,32767
414741683,32767,32767,32767,32767,-70,-80,32767
414745673,32767,32767,32767,32767,32767,32767,32767
414749679,32767,32767,32767,32767,-47,32767,32767
414753685,32767,32767,32767,32767,32767,32767,32767
414757671,32767,32767,32767,32767,32767,32767,32767
414761675,32767,32767,32767,32767,32767,-69,32767
414765666,32767,32767,32767,32767,32767,32767,32767
414769672,32767,32767,32767,32767,32767,32767,32767
414773672,32767,32767,32767,32767,-70,32767,32767
414777683,32767,32767,32767,32767,32767,32767,32767
414781679,32767,32767,32767,32767,-41,-51,32767
414785670,32767,32767,32767,32767,32767,32767,32767
414789675,32767,32767,32767,32767,32767,32767,32767
414793663,32767,32767,32767,32767,-61,32767,32767
414797673,32767,32767,32767,32767,32767,32767,32767
414801672,32767,32767,32767,32767,32767,32767,32767
414805672,32767,32767,32767,32767,32767,-81,32767
414809688,32767,32767,32767,32767,32767,32767,32767
414813670,32767,32767,32767,32767,-53,32767,32767
414817676,32767,32767,32767,32767,32767,32767,32767
414821669,32767,32767,32767,32767,32767,32767,32767
414825664,32767,32767,32767,32767,-56,-65,32767
414830464,32767,32767,32767,32767,32767,32767,32767
414834471,32767,32767,-77,32767,-42,32767,32767
414838473,32767,32767,32767,32767,32767,32767,32767
414842482,32767,32767,32767,32767,32767,32767,32767
414846471,32767,32767,32767,32767,32767,-50,32767
414850472,32767,32767,32767,32767,32767,32767,32767
414854472,32767,32767,32767,32767,32767,32767,32767
414858463,32767,32767,32767,32767,-62,32767,32767
414862480,32767,32767,32767,32767,32767,32767,32767
414866485,32767,32767,32767,32767,32767,32767,32767
414870471,32767,32767,32767,32767,-67,-76,32767
414874470,32767,32767,32767,32767,32767,32767,32767
414878472,32767,32767,32767,32767,32767,32767,32767
414882476,32767,32767,32767,32767,-62,32767,32767
414886464,32767,32767,32767,32767,32767,32767,32767
414890470,32767,32767,32767,32767,32767,32767,32767
414894471,32767,32767,32767,32767,32767,-88,32767
414898474,32767,32767,32767,32767,32767,32767,32767
414902471,32767,32767,32767,32767,-45,32767,32767
414906471,32767,32767,32767,32767,32767,32767,32767
414910475,32767,32767,32767,32767,32767,32767,32767
414914463,32767,32767,32767,32767,-59,-68,32767
414918463,32767,32767,32767,32767,32767,32767,32767
414922470,32767,32767,32767,32767,32767,32767,32767
414926481,32767,32767,32767,32767,-68,32767,32767
414930471,32767,32767,32767,32767,32767,32767,32767
414935274,32767,32767,32767,32767,32767,-72,32767
