timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
412709673,-0.00698328,-0.000898956,0.00182672,4000,0,-0.545842,0.478539,-9.69757,4000
412713676,-0.00776632,-0.00232746,0.000445119,4003,0,-0.558444,0.453161,-9.69508,4003
412717671,-0.00724683,-0.00139818,0.00278828,3995,0,-0.579586,0.472475,-9.70624,3995
412721673,-0.00650119,-0.000615038,0.000778965,4002,0,-0.590988,0.467759,-9.69177,4002
412725678,-0.00683242,-0.00273851,0.000933495,4005,0,-0.59488,0.460279,-9.71457,4005
412729674,-0.00739922,-0.0017576,0.00161872,3996,0,-0.553057,0.456538,-9.70907,3996
412734464,-0.00731007,-0.000764671,0.0015582,4790,0,-0.559117,0.464388,-9.69768,4790
412738464,-0.00726887,-0.000917336,0.00128161,4000,0,-0.581217,0.461126,-9.67328,4000
412742481,-0.00689831,-0.00216536,0.0021891,4017,0,-0.610498,0.464572,-9.7154,4017
412746471,-0.00701118,-0.00190812,0.000254434,3990,0,-0.592275,0.479293,-9.71844,3990
412750472,-0.00827829,-0.00276613,7.05068e-06,4001,0,-0.561508,0.493088,-9.70737,4001
412754471,-0.00736139,-0.00167355,0.000871391,3999,0,-0.55006,0.455692,-9.70504,3999
412758477,-0.00677549,-0.000965618,-0.000187305,4006,0,-0.566766,0.461327,-9.69485,4006
412762477,-0.00800388,-0.00174034,-0.00118329,4000,0,-0.59254,0.472445,-9.6786,4000
412766463,-0.00807323,-0.00169548,0.000198964,3986,0,-0.595388,0.452894,-9.68705,3986
412770471,-0.00779361,-0.00145808,0.000948322,4008,0,-0.554012,0.449326,-9.71022,4008
412774472,-0.00760123,-0.00208283,0.00140638,4001,0,-0.547245,0.463402,-9.68871,4001
412778473,-0.00820278,-0.00125725,0.000604905,4001,0,-0.553991,0.459134,-9.672,4001
412782473,-0.00605619,-0.00169561,0.000297378,4000,0,-0.585839,0.456024,-9.6838,4000
412786470,-0.00654276,-0.000980006,-0.000601802,3997,0,-0.567951,0.451786,-9.70864,3997
412790472,-0.00662133,-0.00135329,0.00110771,4002,0,-0.562597,0.461582,-9.70454,4002
412794463,-0.0069404,-8.04227e-05,0.000948988,3991,0,-0.547692,0.44326,-9.68755,3991
412798473,-0.00731491,-0.00201884,-7.25688e-05,4010,0,-0.559376,0.464206,-9.66678,4010
412802473,-0.00627736,-0.00179205,0.000505704,4000,0,-0.594724,0.472818,-9.65424,4000
412806473,-0.00733702,-0.00254371,0.000367933,4000,0,-0.610785,0.458769,-9.70215,4000
412810472,-0.00825156,-0.00186265,0.00158055,3999,0,-0.593264,0.452049,-9.70057,3999
412814477,-0.00792715,-0.00250386,0.00150731,4005,0,-0.560329,0.470978,-9.69382,4005
412818478,-0.0086119,-0.00211648,0.000290916,4001,0,-0.583317,0.483224,-9.68791,4001
412822464,-0.00843869,-0.00145583,0.00102292,3986,0,-0.569828,0.469265,-9.67162,3986
412826486,-0.0081588,-0.000789866,0.00186903,4022,0,-0.585537,0.461757,-9.69818,4022
412830471,-0.00744328,-0.00147545,0.000433005,3985,0,-0.575073,0.474126,-9.71444,3985
412834473,-0.00823907,-5.75819e-05,0.00141547,4002,0,-0.550226,0.463609,-9.71052,4002
412839272,-0.00711269,-0.00175662,0.00115532,4799,0,-0.561018,0.473313,-9.68234,4799
412843270,-0.00701705,-0.00169301,0.000357371,3998,0,-0.600849,0.462562,-9.68808,3998
412847270,-0.00771788,-0.00133084,0.00158834,4000,0,-0.594491,0.460309,-9.71267,4000
412851274,-0.00687175,-0.00037334,0.00170786,4004,0,-0.574722,0.452283,-9.69444,4004
412855286,-0.00758392,-0.000604254,0.00104051,4012,0,-0.538859,0.484227,-9.69699,4012
412859266,-0.00773192,-0.000151647,0.00187,3980,0,-0.580571,0.461756,-9.69744,3980
412863270,-0.00779965,-0.000282521,0.00112697,4004,0,-0.567732,0.447011,-9.69534,4004
412867270,-0.00699329,-4.67173e-05,0.00201592,4000,0,-0.582587,0.489482,-9.6845,4000
412871262,-0.00631715,-0.00176052,0.00114199,3992,0,-0.578586,0.488649,-9.70881,3992
