timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,connected,system_source,priority,is_powering_off,warning
669351747,15.02,15.0459,0.0,0.00141712,0.0,901.017,0.476521,1.07653,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
669860550,14.8888,15.0114,0.0,0.0125112,0.0,901.02,0.466105,1.07817,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
670356554,15.1804,14.9858,0.0,0.660149,0.0,901.185,0.457844,1.07948,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
670864569,14.8596,14.9252,3.6625,3.23519,0.0,901.865,0.432576,1.08349,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
671360562,14.8888,14.9103,2.0217,2.69602,0.0,902.189,0.427243,1.08434,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
671868623,14.7575,14.906,1.758,2.28958,0.0,902.471,0.426302,1.08449,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
672364539,14.9325,14.9146,1.9338,2.1259,0.0,902.747,0.430825,1.08377,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
672872588,15.1221,14.9365,2.1389,2.08821,0.0,903.038,0.441207,1.08212,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
673368623,15.1658,14.9576,1.9338,2.04071,0.0,903.314,0.451101,1.08055,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
673864583,14.8304,14.9735,0.0,1.04358,0.0,903.367,0.453662,1.08014,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
674372554,15.02,14.9983,0.0,0.44706,0.0,903.367,0.461064,1.07897,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
