timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail,health_flags,timeout_flags
67908074,0.987218,-0.0119315,-0.0158365,0.158141,-0.0133336,0.0364835,-0.0357372,-0.0116582,0.0290866,-1.99723,-0.000107308,-1.69325e-05,-4.00024e-06,-5.9839e-06,-3.64927e-05,0.000826593,0.230052,-0.0427209,0.408882,0.0,0.0,0.0,0.0,0.0,2.23913e-10,6.15469e-06,0.00081175,1.19409e-06,7.99789e-05,7.99185e-05,4.48553e-05,0.00535462,0.00535337,0.012189,0.00790872,0.00790812,0.0656395,1.00943e-11,1.01004e-11,2.3887e-11,1.89623e-06,1.89509e-06,5.00001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.125765,0.256202,0.00144004,0.0,0.000579228,0.04114,0.0,0.0,0.0,0.015998,0,0,0,165,24,0,0,0
68109675,0.987247,-0.0119375,-0.0158055,0.15796,-0.0123558,0.0356828,-0.03085,-0.0110262,0.0282858,-1.99067,-0.000107241,-1.69322e-05,-3.887e-06,-6.01739e-06,-3.62536e-05,0.000821618,0.230052,-0.0427209,0.408882,0.0,0.0,0.0,0.0,0.0,2.34744e-10,6.3382e-06,0.000803175,1.19024e-06,7.99634e-05,7.99034e-05,4.4698e-05,0.00528057,0.00527931,0.0121112,0.00775883,0.00775823,0.0650216,1.00835e-11,1.00896e-11,2.37702e-11,1.89623e-06,1.89507e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.124568,0.254993,0.0409989,0.0,0.000574669,0.0269889,0.0,0.0,0.0,0.015998,0,0,0,165,24,0,0,0
68315274,0.987269,-0.011951,-0.0157813,0.157822,-0.0126755,0.0345577,-0.0298351,-0.0107922,0.0286007,-1.99485,-0.000107183,-1.69329e-05,-3.78655e-06,-6.03638e-06,-3.64711e-05,0.000820841,0.230052,-0.0427209,0.408882,0.0,0.0,0.0,0.0,0.0,9.99767e-10,1.80952e-05,0.00140028,1.18973e-06,7.99722e-05,7.99125e-05,4.4659e-05,0.00534484,0.00534355,0.0121959,0.00793225,0.00793161,0.0658345,1.00913e-11,1.00973e-11,2.36859e-11,1.89623e-06,1.89505e-06,5.00001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.125952,0.256582,0.0493961,0.0,0.000569111,0.00700559,0.0,0.0,0.0,0.015998,0,0,0,165,24,0,0,0
68521669,0.987329,-0.0119642,-0.0157202,0.157451,-0.0102703,0.0342989,-0.0316487,-0.0103211,0.0277429,-2.00574,-0.000107118,-1.69346e-05,-3.67215e-06,-6.05628e-06,-3.70951e-05,0.000822668,0.230052,-0.0427209,0.408882,0.0,0.0,0.0,0.0,0.0,7.70926e-09,5.45453e-05,0.0028355,1.1837e-06,7.99544e-05,7.98953e-05,4.45293e-05,0.00527573,0.00527444,0.0121424,0.007799,0.00779836,0.0653324,1.00786e-11,1.00845e-11,2.35714e-11,1.89622e-06,1.89503e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.124889,0.255602,0.0330925,0.0,0.000558024,0.0102792,0.0,0.0,0.0,0.015998,0,0,0,165,24,0,0,0
68723272,0.987329,-0.0120784,-0.0158035,0.157438,-0.0138557,0.0365206,-0.0264864,-0.0100096,0.0268021,-2.00372,-0.000107056,-1.69356e-05,-3.56672e-06,-6.09051e-06,-3.71864e-05,0.000819622,0.230052,-0.0427209,0.408882,0.0,0.0,0.0,0.0,0.0,9.09489e-09,6.20416e-05,0.00309655,1.18234e-06,7.9938e-05,7.98788e-05,4.43705e-05,0.00520556,0.00520426,0.0120672,0.00763415,0.00763352,0.0645861,1.00671e-11,1.0073e-11,2.34553e-11,1.89622e-06,1.89501e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.123562,0.254138,0.0244727,0.0,0.000538607,0.0368042,0.0,0.0,0.0,0.015998,0,0,0,165,24,0,0,0
68924874,0.987412,-0.012107,-0.0159781,0.156894,-0.0104931,0.0315424,-0.0276178,-0.00980675,0.0259921,-2.01023,-0.000106998,-1.6937e-05,-3.46157e-06,-6.13359e-06,-3.75496e-05,0.000819924,0.230052,-0.0427209,0.408882,0.0,0.0,0.0,0.0,0.0,1.19029e-08,7.69772e-05,0.00360179,1.17361e-06,7.99313e-05,7.98714e-05,4.42243e-05,0.00517823,0.00517695,0.0120137,0.00754557,0.00754494,0.0641114,1.00642e-11,1.007e-11,2.3347e-11,1.89621e-06,1.89499e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.122843,0.253202,0.0544308,0.0,0.000522545,0.00116401,0.0,0.0,0.0,0.015998,0,0,0,165,24,0,0,0
69130471,0.98748,-0.0117164,-0.0141162,0.156675,-0.0126098,0.0298714,-0.022749,-0.0108695,0.0260941,-2.00546,-0.000106945,-1.69378e-05,-3.35502e-06,-5.8311e-06,-3.78304e-05,0.000816173,0.230052,-0.0427209,0.408882,0.0,0.0,0.0,0.0,0.0,7.36596e-08,0.000200544,0.0102753,1.16599e-06,7.99417e-05,7.98928e-05,4.41057e-05,0.00527963,0.0052783,0.0121217,0.00777019,0.0077695,0.0650538,1.0078e-11,1.00838e-11,2.32465e-11,1.89619e-06,1.89496e-06,5.00001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.124658,0.255057,0.0478456,0.0,0.000526297,0.0232362,0.0,0.0,0.0,0.015998,0,0,0,165,24,0,0,0
69332074,0.9878,-0.0117869,-0.0151803,0.15454,-0.0146559,-0.00175076,-0.0298676,-0.0117103,0.0245608,-2.03865,-0.000106894,-1.6937e-05,-3.27719e-06,-5.57071e-06,-3.96072e-05,0.000826401,0.230052,-0.0427209,0.408882,0.0,0.0,0.0,0.0,0.0,7.64224e-08,0.000212992,0.0117781,1.13813e-06,7.99445e-05,7.98904e-05,4.40678e-05,0.00529702,0.00529559,0.0121632,0.00783119,0.00783048,0.0653522,1.00765e-11,1.00822e-11,2.316e-11,1.89618e-06,1.89493e-06,5.00001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.125147,0.255641,0.0322619,0.0,0.000496099,0.0198835,0.0,0.0,0.0,0.015998,0,0,0,165,24,0,0,0
69530477,0.987952,-0.0115811,-0.0156053,0.153537,0.00431617,-0.0162614,-0.0568422,-0.0128885,0.0238818,-2.05108,-0.000106842,-1.69321e-05,-3.18724e-06,-4.82301e-06,-4.09619e-05,0.000828486,0.230052,-0.0427209,0.408882,0.0,0.0,0.0,0.0,0.0,1.9203e-07,0.000412139,0.0201434,1.12551e-06,7.99406e-05,7.98853e-05,4.40145e-05,0.00530158,0.00530007,0.0121888,0.00785442,0.00785369,0.0655605,1.00719e-11,1.00776e-11,2.30747e-11,1.89615e-06,1.89488e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.125332,0.256048,0.0354562,0.0,0.000485333,0.0100787,0.0,0.0,0.0,0.015998,0,0,0,165,24,0,0,0
69732064,0.988228,-0.0114908,-0.0153048,0.151788,0.0260742,-0.00455003,-0.0787864,-0.0130519,0.0235623,-2.05837,-0.000106788,-1.69271e-05,-3.0668e-06,-4.86932e-06,-4.14298e-05,0.000828889,0.230052,-0.0427209,0.408882,0.0,0.0,0.0,0.0,0.0,2.63686e-07,0.000550236,0.0314051,1.09982e-06,7.99396e-05,7.98862e-05,4.38902e-05,0.00531643,0.00531533,0.0122121,0.0078983,0.00789757,0.0658946,1.00717e-11,1.00774e-11,2.29736e-11,1.89614e-06,1.89486e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.125682,0.256699,0.0242249,0.0,0.000478895,0.0178686,0.0,0.0,0.0,0.015998,0,0,0,165,24,0,0,0
