timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
669359278,0.000281448,8.76971e-05,-0.00159379,0.996753,-0.017226,-0.0150997,0.0771896,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
669388079,-0.000710195,0.000326263,-0.000908956,0.996754,-0.0172316,-0.0150993,0.0771748,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
669420077,-0.000788186,0.000628285,-0.00145058,0.996756,-0.0172244,-0.0151062,0.0771536,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
669452066,0.000553044,0.000116754,-0.00072442,0.996757,-0.0172209,-0.0150957,0.0771425,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
669484892,-0.000190211,0.00100525,-0.0028164,0.996758,-0.0172261,-0.0150995,0.0771233,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
669516864,0.000160082,-0.00139662,-0.00133886,0.99676,-0.0172284,-0.0151023,0.0771059,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
669544876,0.000196989,-0.00170439,-0.00123224,0.996761,-0.0172361,-0.0151074,0.0770892,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
669577675,0.00119857,-0.000774498,-0.00206388,0.996763,-0.0172331,-0.0151187,0.0770549,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
669609663,-0.00216521,-0.00100336,-0.00307666,0.996763,-0.0172332,-0.0151237,0.077059,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
669641665,0.000283435,0.000761356,-0.00715546,0.996775,-0.0172184,-0.0151018,0.0769067,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
669674464,0.00250009,0.00337385,0.00778212,0.996767,-0.017242,-0.0151442,0.0770061,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
669702462,-0.000219561,0.00561689,-0.0183351,0.996774,-0.0172161,-0.0151285,0.0769179,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
669734463,0.00567551,0.00197657,-0.00567623,0.996789,-0.0172137,-0.0151102,0.0767315,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
669767263,0.00690238,0.000628798,0.0179763,0.996772,-0.0172552,-0.0151634,0.0769341,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
669799302,-0.0161522,-0.00496455,-0.0145689,0.996773,-0.0171839,-0.0151335,0.0769412,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
669831270,-0.00133757,-0.00399498,-0.0143419,0.996798,-0.0172246,-0.0150288,0.0766239,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
669860079,0.00157114,-0.0149449,0.01577,0.996792,-0.0172777,-0.0151347,0.0766716,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
669892064,-0.00783437,0.00585766,-0.0146911,0.996787,-0.0171629,-0.0152194,0.0767495,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
669924072,-0.00119721,0.00470197,-0.0016886,0.99681,-0.0172281,-0.0151802,0.0764362,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
669956873,0.0163735,0.00274347,0.0012464,0.996796,-0.0172584,-0.0151891,0.0766137,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
669988872,0.00113069,-0.0197453,0.0153423,0.996809,-0.0171764,-0.0151683,0.0764621,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
670020874,-0.0251472,0.0088578,0.0172861,0.996801,-0.0172809,-0.0150665,0.0765599,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
670048873,0.00767992,-0.00228032,-0.014383,0.996802,-0.0172829,-0.0150854,0.0765475,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
670081672,-0.0226458,-0.00352901,-0.00914449,0.99682,-0.0172168,-0.01518,0.0763081,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
670113674,0.00314051,-0.00527257,0.0159948,0.996817,-0.0173028,-0.0153391,0.0762944,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
670145681,0.0166427,-0.0167343,-0.00406728,0.996798,-0.0171885,-0.0154826,0.0765385,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
670178471,-0.0405923,0.0225504,-0.0209734,0.99684,-0.0171906,-0.0154199,0.0760004,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
670206472,0.014318,0.00240277,0.0435789,0.996817,-0.0172847,-0.0153729,0.0762999,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
670238473,0.015492,0.0136416,-0.0324684,0.996825,-0.0171058,-0.0150832,0.0762914,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
670271274,-0.0158256,-0.00846818,0.0198319,0.996863,-0.0172072,-0.0149185,0.0757957,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
670303264,0.0077107,-0.014488,0.0286578,0.996811,-0.0173327,-0.0151737,0.0763978,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
670335271,-0.00508641,0.000846945,-0.0507371,0.996848,-0.0170597,-0.0153569,0.0759483,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
670364078,-0.0150211,0.0157178,0.023115,0.996854,-0.017267,-0.0152973,0.0758239,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
670396074,0.0152736,0.0105938,0.00153818,0.99683,-0.0172829,-0.0150909,0.0761863,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
670428072,-0.00449681,-0.0025905,-0.0413049,0.996873,-0.0170929,-0.014957,0.075688,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
670460894,-0.0124448,-0.033584,0.0499853,0.996862,-0.017357,-0.0153791,0.0756878,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
670492872,0.0268052,-0.0136572,-0.00986323,0.996835,-0.0172487,-0.0157353,0.0759877,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
670524894,-0.0252212,-0.011192,-0.0449938,0.996885,-0.0172514,-0.0159805,0.0752799,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
670553670,-0.027796,-0.0180013,0.0729128,0.996848,-0.0175961,-0.016332,0.0756152,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
670585671,0.0262511,-0.0309608,-0.0450372,0.996808,-0.0176786,-0.0167528,0.0760301,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
670617685,-0.0130487,0.00127047,0.0177958,0.996857,-0.0172504,-0.0168677,0.0754623,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
670650471,0.000327221,-0.0276225,0.0142957,0.996825,-0.0176269,-0.0171726,0.0757219,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
670682476,0.015541,-0.0138106,-0.054563,0.996846,-0.0176162,-0.0176964,0.0753337,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
670710477,-0.00904379,-0.0249018,0.0337292,0.996896,-0.0174511,-0.0176921,0.0747114,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
670742477,0.0274532,0.0803711,-0.00930243,0.996823,-0.0173477,-0.017598,0.0757133,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
670775277,0.059669,-0.00507951,0.225211,0.996775,-0.0177476,-0.0169136,0.0764115,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
670807301,-0.052503,0.138501,-0.187667,0.9969,-0.0173802,-0.0150071,0.0752479,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
670839264,-0.0356296,0.0104236,-0.066081,0.996849,-0.0171525,-0.0140989,0.0761473,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
670868088,0.00287118,0.034792,0.0487843,0.996879,-0.0178283,-0.0140395,0.0756195,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
670900064,0.0055774,-0.0618358,0.0179857,0.9969,-0.0172467,-0.0151509,0.0752604,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
670932065,-0.0112857,-0.0159902,-0.0239723,0.996904,-0.0172682,-0.0158097,0.0750569,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
670964886,-0.021519,-0.0248123,-0.0058704,0.996892,-0.0177218,-0.0157568,0.0751256,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
670996863,-0.00859294,0.0601443,-0.00602422,0.996908,-0.0173277,-0.0149211,0.0751747,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
671024864,0.0382177,0.0376697,-0.0226576,0.996924,-0.0173948,-0.0141417,0.0750974,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
671057664,-0.015183,-0.0944649,0.0236156,0.996912,-0.0175118,-0.014097,0.0752412,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
671089672,-0.0507422,-0.0781853,0.00480367,0.996934,-0.017559,-0.0145891,0.0748439,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
671121674,0.031845,-0.113715,0.00833969,0.996925,-0.0172559,-0.0152873,0.0748905,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
671154471,-0.0373789,-0.00880749,-0.0234475,0.996915,-0.0173829,-0.0154379,0.0749708,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
671186475,-0.0183876,0.0939743,0.0364087,0.996928,-0.0176823,-0.014983,0.0748147,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
671214471,0.0166866,0.017953,-0.00538131,0.996943,-0.0173412,-0.0145069,0.0747891,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
671247271,-0.00294177,-0.013291,-0.0494425,0.996942,-0.017273,-0.0140802,0.0748981,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
671279274,-0.00890655,-0.0635639,0.0290997,0.996948,-0.017675,-0.0142762,0.0746902,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
671311257,-0.0175979,-0.00986777,0.0057892,0.996953,-0.0172609,-0.0147626,0.0746276,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
671344088,-0.0344428,0.00357197,-0.0126338,0.996941,-0.017246,-0.0152516,0.0746897,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
671372083,-0.00313563,-0.0083433,0.0602658,0.996937,-0.0175598,-0.0151007,0.0747069,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
671404074,0.0127033,0.0509163,0.00573038,0.996966,-0.017413,-0.014625,0.0744448,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
671436870,-0.0124418,-0.020981,-0.0519756,0.996971,-0.0173401,-0.0144443,0.0744318,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
671468891,-0.00677357,0.0262828,0.0733176,0.99696,-0.0174044,-0.0144047,0.0745696,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
671500873,0.000254898,-0.0626655,0.0469841,0.996973,-0.0174534,-0.0146694,0.0743293,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
671529672,-0.0226815,-0.0400354,-0.0864636,0.99698,-0.017436,-0.0150707,0.0741639,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
671561670,-0.0330959,0.0470671,0.0330987,0.996948,-0.0173529,-0.0153109,0.0745615,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
671593676,0.0161722,-0.0368787,0.0703474,0.996965,-0.017365,-0.0149783,0.0743974,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
671626471,0.0398691,0.0297287,0.0113742,0.997001,-0.0174172,-0.0144592,0.0740023,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
671658472,0.00332184,0.0250129,-0.0363996,0.99698,-0.0175133,-0.0142478,0.0743047,0.999999,-4.5808e-05,4.85593e-05,-0.00162717,2
